j0,3.679154,3.677409,3.675663,3.673918
j1,4.206243,3.493567,2.780891,2.068215
j2,3.651229,3.554072,3.456915,3.359759
j3,1.706932,1.751147,1.795362,1.839577
j4,5.529203,5.019276,4.509349,3.999422
j5,1.603958,2.497392,3.390826,4.284260
j6,5.633923,5.596689,5.559455,5.522222
