j0,1.818633,2.437061,3.055490,3.673918
j1,2.645919,2.453351,2.260783,2.068215
j2,3.207915,3.258530,3.309144,3.359759
j3,1.776745,1.797689,1.818633,1.839577
j4,3.913028,3.941826,3.970624,3.999422
j5,3.785619,3.951833,4.118046,4.284260
j6,5.424483,5.457063,5.489642,5.522222
