j0,3.679154,3.679154,3.679154,3.679154,3.679154,3.679154,3.679154,3.679154,3.679154,3.679154,3.679154,3.679154,3.679154,3.679154,3.679154,3.679154
j1,4.206243,4.044044,3.881845,3.719646,3.557446,3.395247,3.233048,3.070849,2.908649,2.746450,2.584251,2.422052,2.259852,2.097653,1.935454,1.773255
j2,3.651229,3.631216,3.611203,3.591189,3.571176,3.551163,3.531150,3.511137,3.491124,3.471111,3.451098,3.431085,3.411071,3.391058,3.371045,3.351032
j3,1.706932,1.726596,1.746260,1.765924,1.785588,1.805252,1.824916,1.844580,1.864244,1.883908,1.903572,1.923236,1.942901,1.962565,1.982229,2.001893
j4,5.529203,5.419131,5.309059,5.198987,5.088915,4.978843,4.868770,4.758698,4.648626,4.538554,4.428482,4.318410,4.208338,4.098266,3.988194,3.878122
j5,1.603958,1.783377,1.962797,2.142217,2.321637,2.501057,2.680477,2.859897,3.039316,3.218736,3.398156,3.577576,3.756996,3.936416,4.115835,4.295255
j6,5.633923,5.632992,5.632061,5.631130,5.630199,5.629269,5.628338,5.627407,5.626476,5.625545,5.624614,5.623684,5.622753,5.621822,5.620891,5.619960
