j0,1.818633,2.354325,2.890018,3.425710
j1,2.645919,2.356892,2.067865,1.778838
j2,3.207915,3.105734,3.003553,2.901371
j3,1.776745,1.842463,1.908182,1.973900
j4,3.913028,3.958569,4.004110,4.049650
j5,3.785619,3.861333,3.937047,4.012761
j6,3.490659,4.050539,4.610419,5.170299
