time,0.000000,1496897368.616672,3.875018,3.978100,4.092560,4.170038,4.285328,4.345630,4.479760,4.574063,4.664631,4.759733,4.869372,4.963532,5.063670,5.152695,5.258958,5.372612,5.473091,5.565834,5.665096,5.766930,5.862595,5.962371,6.057816,6.171692,6.259901,6.356244,6.456018,6.556911,8.360230,8.648638,9.961997,10.152281,10.652319,11.157904,11.460316
weights,0.000000,0.000000,0.099783,0.209700,0.310874,0.432179,0.510100,0.565995,0.624651,0.725629,0.778586,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.963807,0.920466,0.897764,1.000000,1.000000,1.000000,0.980981,0.960423,0.940351,0.919771,0.899838,0.878341,0.857587
