time,0.000000,5.400000,10.200000,11.200000
tau_j1,3.000000,5.000000,5.000000,3.000000
tau_j2,3.000000,5.000000,3.000000,3.000000
tau_j3,3.000000,5.000000,3.000000,3.000000
tau_j4,3.000000,5.000000,4.000000,4.000000
tau_j5,3.000000,5.000000,5.000000,5.000000
tau_j6,3.000000,5.000000,6.000000,6.000000
tau_j7,3.000000,5.000000,7.000000,7.000000
