total_trajT: 18.499808
time,0.000520,0.100104,0.200069,0.300008,0.399977,0.500055,0.600009,0.700126,0.800005,0.899978,0.999963,1.100120,1.200062,1.300063,1.400096,1.499956,1.600075,1.700064,1.800070,1.900106,2.000061,2.100104,2.199978,2.300067,2.400047,2.500037,2.600072,2.700068,2.800044,2.900017,3.000019,3.099938,3.200066,3.299951,3.400027,3.499989,3.600056,3.700098,3.799966,3.900028,4.000074,4.100089,4.200164,4.300109,4.400019,4.500011,4.599972,4.699987,4.800118,4.900026,5.000025,5.099997,5.199986,5.300008,5.400050,5.500091,5.600067,5.700121,5.799950,5.899986,6.000007,6.100076,6.200076,6.300077,6.400086,6.499977,6.599959,6.699995,6.799933,6.900069,7.000100,7.100036,7.200003,7.299972,7.399933,7.499979,7.600012,7.700024,7.799975,7.900035,7.999958,8.099949,8.200007,8.300021,8.399989,8.500058,8.600056,8.700041,8.799942,8.899998,8.999971,9.100068,9.199985,9.299996,9.400010,9.499943,9.599943,9.699959,9.800103,9.900072,10.000012,10.100003,10.200026,10.300033,10.400016,10.499942,10.599997,10.700087,10.799944,10.899934,10.999942,11.100002,11.200011,11.299984,11.400004,11.499929,11.599937,11.699968,11.799955,11.900010,12.000011,12.100047,12.199941,12.299953,12.399973,12.499965,12.599900,12.700046,12.800050,12.899959,12.999967,13.100020,13.200017,13.300033,13.400054,13.500032,13.599897,13.699910,13.800013,13.899989,13.999989,14.100044,14.199984,14.299919,14.399906,14.499949,14.599981,14.699984,14.800000,14.899940,14.999913,15.099885,15.199931,15.299928,15.399976,15.499950
j1,1.914165,1.908382,1.903921,1.902760,1.902752,1.902772,1.902904,1.903814,1.905944,1.909377,1.913365,1.918396,1.923560,1.928913,1.934604,1.941420,1.948655,1.955392,1.962912,1.971167,1.979070,1.987704,1.996553,2.005117,2.014712,2.024010,2.033611,2.043705,2.053342,2.063842,2.073793,2.084387,2.095055,2.105612,2.116320,2.127348,2.138391,2.149504,2.160669,2.171928,2.183304,2.194657,2.206219,2.217773,2.229347,2.241152,2.252616,2.264492,2.276325,2.288088,2.299916,2.312092,2.324087,2.336814,2.348982,2.360902,2.372649,2.384751,2.396742,2.409152,2.421183,2.433710,2.445697,2.457573,2.469340,2.481726,2.494090,2.506220,2.518413,2.530481,2.543041,2.555265,2.567585,2.579718,2.591675,2.603610,2.616452,2.629233,2.641739,2.653794,2.665826,2.678364,2.690598,2.703329,2.715727,2.728322,2.740552,2.753048,2.765200,2.776924,2.789483,2.802475,2.814436,2.825915,2.837818,2.848726,2.862013,2.874654,2.887160,2.899328,2.911880,2.924369,2.936811,2.949779,2.962754,2.975171,2.989149,3.002261,3.013470,3.025435,3.037996,3.050628,3.062999,3.074949,3.087923,3.100147,3.112280,3.124059,3.135326,3.147015,3.160058,3.172641,3.185033,3.197305,3.209940,3.222288,3.234778,3.247130,3.259605,3.272089,3.284329,3.297044,3.309227,3.321834,3.334214,3.346659,3.358878,3.371557,3.383911,3.396364,3.408776,3.421048,3.433634,3.445762,3.458511,3.470715,3.483339,3.495505,3.508030,3.520273,3.532888,3.545140,3.556395,3.564041,3.570540,3.577873
j2,2.624723,2.625835,2.626143,2.626143,2.626128,2.626008,2.625470,2.624388,2.622097,2.618916,2.616789,2.614069,2.610686,2.607227,2.603399,2.599312,2.596222,2.592620,2.588221,2.583306,2.578711,2.574870,2.570792,2.565808,2.560543,2.556073,2.551687,2.546480,2.541131,2.536434,2.531645,2.526257,2.520656,2.515974,2.510895,2.505304,2.499704,2.494703,2.489487,2.483657,2.478257,2.473105,2.467424,2.461521,2.456486,2.451227,2.445217,2.439437,2.434303,2.428573,2.422432,2.417087,2.411592,2.404413,2.397873,2.388821,2.375155,2.354042,2.330976,2.307276,2.285122,2.262347,2.237918,2.210842,2.183358,2.157456,2.134100,2.112138,2.091138,2.070641,2.051243,2.030786,2.009919,1.990190,1.974075,1.962522,1.957295,1.957203,1.957230,1.957520,1.957706,1.957435,1.951171,1.939278,1.924604,1.916655,1.913057,1.912034,1.910001,1.908497,1.908615,1.910676,1.911758,1.911841,1.915070,1.922586,1.930522,1.937239,1.944152,1.951118,1.956543,1.962004,1.966731,1.970155,1.972536,1.973714,1.975316,1.976453,1.976463,1.971510,1.960370,1.946264,1.933488,1.920572,1.907631,1.895493,1.883707,1.877168,1.875476,1.875479,1.875503,1.875755,1.876476,1.878101,1.879457,1.880477,1.881973,1.882822,1.882962,1.882965,1.882963,1.882960,1.882943,1.882829,1.882293,1.880657,1.877629,1.875152,1.872105,1.869870,1.866294,1.862831,1.858909,1.855007,1.851259,1.847624,1.843666,1.839126,1.834432,1.830239,1.825911,1.821427,1.817256,1.814287,1.812557,1.810256
j3,3.229021,3.227685,3.226558,3.225699,3.225125,3.224731,3.224158,3.223776,3.223112,3.222817,3.222572,3.222544,3.222527,3.222522,3.222521,3.222521,3.222522,3.222526,3.222532,3.222548,3.222582,3.222614,3.222701,3.222914,3.223349,3.223661,3.224574,3.225217,3.225960,3.226742,3.227497,3.228106,3.228586,3.229720,3.230569,3.231239,3.232000,3.232868,3.233575,3.234603,3.235332,3.236357,3.237226,3.238068,3.238926,3.239795,3.240715,3.241484,3.242420,3.243326,3.244479,3.245343,3.246372,3.247620,3.248706,3.249580,3.250531,3.251388,3.252261,3.253110,3.254361,3.255005,3.256012,3.256868,3.257447,3.258378,3.259370,3.260277,3.261098,3.261969,3.262808,3.264023,3.265005,3.266000,3.266800,3.267517,3.268525,3.269832,3.271073,3.272641,3.274466,3.275883,3.276937,3.277914,3.280721,3.285250,3.292013,3.300271,3.312809,3.324602,3.331223,3.336430,3.345609,3.353684,3.355593,3.355496,3.354968,3.353492,3.351150,3.348764,3.346425,3.344012,3.341760,3.339860,3.338115,3.336570,3.335979,3.342288,3.361247,3.380752,3.392695,3.400443,3.408659,3.416211,3.422937,3.432449,3.442889,3.448140,3.447540,3.443804,3.438144,3.431672,3.425437,3.419836,3.414079,3.408850,3.404050,3.399663,3.395390,3.391480,3.388051,3.384971,3.382031,3.379218,3.376675,3.374328,3.372278,3.370406,3.368745,3.367153,3.365936,3.364484,3.363311,3.362232,3.361501,3.360628,3.359846,3.359352,3.358840,3.358361,3.358187,3.358131,3.357964,3.357308,3.356667,3.356561
j4,1.776650,1.776650,1.776653,1.776665,1.776691,1.776779,1.777110,1.777657,1.778516,1.779378,1.780352,1.781383,1.782189,1.783300,1.784243,1.785516,1.786617,1.787626,1.788828,1.790082,1.791442,1.792876,1.794142,1.795606,1.796699,1.798102,1.799542,1.800984,1.802047,1.803366,1.804872,1.806250,1.807445,1.808713,1.810295,1.811851,1.813119,1.814679,1.816071,1.817522,1.818960,1.820481,1.821795,1.823109,1.824656,1.825994,1.827445,1.828592,1.830276,1.831965,1.833339,1.834815,1.835912,1.836828,1.837510,1.835019,1.824481,1.805415,1.786602,1.771272,1.759443,1.748038,1.735870,1.721771,1.707818,1.697193,1.689550,1.684220,1.680957,1.677548,1.674979,1.673391,1.671753,1.671004,1.672145,1.678090,1.688436,1.699608,1.710898,1.722193,1.732739,1.742268,1.748840,1.753142,1.755520,1.759249,1.764829,1.771734,1.779135,1.786689,1.794083,1.801379,1.808178,1.814565,1.821800,1.828568,1.834643,1.840173,1.845680,1.850867,1.855899,1.860599,1.865230,1.869253,1.873461,1.877078,1.880648,1.884008,1.886752,1.886967,1.886674,1.884615,1.881434,1.877344,1.872994,1.870047,1.868315,1.868503,1.871250,1.875968,1.881005,1.885613,1.890069,1.894737,1.899406,1.903515,1.907498,1.911437,1.915286,1.919010,1.922427,1.925700,1.928976,1.931512,1.935284,1.938364,1.940971,1.943731,1.946231,1.948987,1.951680,1.954101,1.956712,1.959001,1.961140,1.963528,1.965652,1.967877,1.970030,1.971811,1.974279,1.976441,1.978060,1.979478,1.980673,1.982189
j5,3.915297,3.915282,3.915267,3.915237,3.914903,3.914409,3.914278,3.914169,3.913983,3.913016,3.912875,3.912852,3.912830,3.912790,3.912019,3.911752,3.911734,3.911714,3.911650,3.911298,3.910834,3.910718,3.910646,3.910562,3.910363,3.910034,3.909198,3.909029,3.908908,3.908405,3.908263,3.908216,3.908162,3.908033,3.907864,3.907480,3.907220,3.907111,3.907044,3.906997,3.906848,3.906637,3.906198,3.905953,3.905878,3.905767,3.905539,3.905291,3.904817,3.904723,3.904679,3.904542,3.904237,3.903607,3.903546,3.903518,3.903461,3.903186,3.903052,3.902703,3.902395,3.902266,3.902177,3.902041,3.901671,3.901086,3.901002,3.900950,3.900789,3.900100,3.899936,3.899909,3.899822,3.899569,3.899368,3.898734,3.898577,3.898490,3.898302,3.897725,3.897608,3.897581,3.897350,3.897219,3.896681,3.896309,3.896259,3.896220,3.896118,3.895957,3.895330,3.895030,3.894990,3.894963,3.894331,3.893904,3.893857,3.893812,3.893708,3.893242,3.892685,3.892620,3.892568,3.892250,3.891514,3.891475,3.891363,3.891194,3.891162,3.890833,3.890406,3.890161,3.889985,3.889561,3.888859,3.888619,3.888294,3.888078,3.888019,3.887865,3.887634,3.887228,3.886893,3.886863,3.886834,3.886739,3.886623,3.886509,3.886305,3.885805,3.885415,3.885051,3.884384,3.884280,3.884240,3.884171,3.883383,3.883251,3.883226,3.883189,3.883050,3.882909,3.882706,3.882473,3.882143,3.882017,3.881942,3.881821,3.881486,3.880864,3.880685,3.880631,3.880380,3.879592,3.879570,3.879557
j6,3.802334,3.801282,3.800769,3.800774,3.800787,3.800819,3.800876,3.801364,3.802227,3.803377,3.804644,3.806275,3.807795,3.809481,3.811348,3.813433,3.815590,3.817910,3.820548,3.823215,3.825843,3.828318,3.830807,3.833006,3.835244,3.837582,3.840247,3.843160,3.846041,3.849175,3.852690,3.856131,3.858935,3.861362,3.864023,3.866745,3.869725,3.872858,3.876153,3.879740,3.883038,3.886154,3.889104,3.891705,3.894474,3.897585,3.901004,3.904358,3.908392,3.912146,3.915383,3.917984,3.920681,3.923163,3.925890,3.929413,3.932668,3.936959,3.940316,3.943619,3.946450,3.949393,3.952603,3.955851,3.959240,3.963355,3.967222,3.971030,3.973782,3.976780,3.979785,3.983121,3.986500,3.990593,3.994706,3.998135,4.001388,4.004234,4.006904,4.010268,4.013134,4.015561,4.021737,4.025344,4.028894,4.032055,4.034651,4.037752,4.041342,4.045048,4.049072,4.052136,4.055880,4.059053,4.062554,4.066381,4.069332,4.072547,4.076715,4.080862,4.084336,4.087234,4.090149,4.092705,4.095918,4.098896,4.101670,4.105726,4.109241,4.113168,4.115876,4.118868,4.122056,4.125071,4.128651,4.132640,4.137308,4.141478,4.145075,4.148194,4.151164,4.154322,4.157605,4.161616,4.165439,4.168525,4.171733,4.174694,4.177396,4.180683,4.184040,4.187501,4.191939,4.195129,4.199215,4.202153,4.204679,4.208013,4.211390,4.214777,4.218912,4.222777,4.225886,4.228851,4.231838,4.234833,4.238076,4.241485,4.245251,4.248592,4.253496,4.256667,4.258816,4.260567,4.262548,4.264452
j7,5.426960,5.426880,5.426846,5.426849,5.426853,5.426861,5.426868,5.426878,5.426903,5.426952,5.427223,5.427981,5.428507,5.429298,5.430024,5.431274,5.431958,5.432744,5.433322,5.434849,5.436488,5.437682,5.438800,5.440774,5.442209,5.442871,5.443927,5.445544,5.446878,5.447475,5.448702,5.450472,5.451484,5.452290,5.453569,5.455346,5.456390,5.456846,5.457711,5.459278,5.460451,5.461145,5.461809,5.463842,5.465439,5.466555,5.468525,5.470447,5.471391,5.472388,5.473940,5.475433,5.476224,5.477527,5.479293,5.480505,5.481402,5.482580,5.484420,5.485290,5.485828,5.487171,5.488594,5.489405,5.490176,5.491654,5.493612,5.494968,5.496741,5.498702,5.499773,5.500740,5.502185,5.503846,5.504741,5.505899,5.507766,5.509060,5.509665,5.510681,5.512632,5.513592,5.514232,5.515521,5.516857,5.517854,5.518828,5.520452,5.522028,5.523454,5.525447,5.527163,5.528328,5.529379,5.530701,5.532129,5.533485,5.534660,5.536147,5.537622,5.538366,5.539494,5.541423,5.542345,5.542861,5.544207,5.545385,5.546250,5.547430,5.549505,5.550499,5.551855,5.554567,5.555738,5.556881,5.558400,5.559461,5.560624,5.562479,5.563646,5.564516,5.566006,5.567518,5.568597,5.569571,5.570682,5.571795,5.572908,5.573761,5.574683,5.576136,5.578204,5.578992,5.579877,5.583331,5.584615,5.585396,5.586888,5.588076,5.589263,5.590860,5.592352,5.593170,5.594341,5.596009,5.597340,5.598248,5.599103,5.600601,5.601555,5.602465,5.603305,5.604505,5.606456,5.606853,5.607098
