total_trajT: 18.199724
time,0.000029,0.100070,0.200033,0.299916,0.400019,0.500014,0.600068,0.699992,0.800011,0.900003,0.999990,1.099875,1.199961,1.299997,1.399948,1.500015,1.599997,1.699954,1.799928,1.899995,1.999951,2.100022,2.199965,2.299977,2.399945,2.499909,2.599933,2.699950,2.799912,2.899936,2.999966,3.099973,3.199888,3.299872,3.399954,3.499935,3.599993,3.700007,3.799979,3.899971,3.999878,4.099932,4.199965,4.299901,4.399892,4.499977,4.600016,4.699952,4.799878,4.899935,4.999985,5.099892,5.199966,5.299966,5.399906,5.499866,5.600504,5.700321,5.808442,5.905773,5.999826,6.099983,6.199925,6.299941,6.399862,6.499840,6.600967,6.700628,6.805218,6.905608,7.002074,7.104856,7.200094,7.302602,7.404942,7.499887,7.600067,7.700649,7.800352,7.901660,7.999719,8.102374,8.204938,8.300231,8.405159,8.499882,8.599888,8.701159,8.801202,8.900058,9.000109,9.099901,9.199847,9.300980,9.399948,9.500611,9.600991,9.702849,9.802872,9.902278,10.005266,10.106114,10.200987,10.299857,10.399831,10.499865,10.599862,10.699921,10.799982,10.899776,10.999879,11.099884,11.199933,11.299931,11.399860,11.499942,11.599879,11.699942,11.799978,11.899852,11.999884,12.099901,12.199946,12.299890,12.399904,12.499931,12.599834,12.699797,12.799911,12.899925,12.999853,13.099926,13.199851,13.299855,13.399945,13.499818,13.599845,13.699907,13.799850,13.899904,13.999920,14.099830,14.199809,14.299880,14.399959,14.499880,14.599834,14.699862,14.799799
j1,1.908272,1.895844,1.888212,1.887660,1.887680,1.887845,1.889541,1.893351,1.899545,1.906080,1.913006,1.921272,1.929673,1.938953,1.948817,1.958412,1.968779,1.979196,1.990359,2.001345,2.012520,2.023838,2.035462,2.047232,2.058869,2.070627,2.082594,2.094499,2.106614,2.118519,2.130787,2.142895,2.155165,2.167152,2.179606,2.191701,2.203995,2.216263,2.228731,2.240961,2.253069,2.265495,2.277925,2.290231,2.302353,2.314957,2.327083,2.339587,2.351751,2.364514,2.376603,2.387534,2.399635,2.412183,2.424251,2.436615,2.448554,2.459103,2.463334,2.463843,2.465037,2.466402,2.466432,2.466481,2.466468,2.466603,2.467246,2.467395,2.467477,2.467679,2.467760,2.467970,2.468069,2.469123,2.472263,2.476282,2.480124,2.483110,2.486456,2.489276,2.495273,2.505742,2.518054,2.527585,2.534535,2.540136,2.548184,2.555185,2.562638,2.575704,2.592632,2.612999,2.637438,2.658134,2.674240,2.686706,2.696720,2.707646,2.722970,2.739302,2.760465,2.790014,2.813669,2.833589,2.850347,2.863236,2.870902,2.876591,2.886689,2.905919,2.923918,2.940970,2.963853,2.984633,3.001816,3.020272,3.038864,3.056181,3.088623,3.139214,3.193569,3.240130,3.276172,3.304429,3.330246,3.353633,3.374531,3.393137,3.409734,3.425541,3.440073,3.453518,3.466201,3.478428,3.489461,3.500602,3.510957,3.520967,3.530750,3.540098,3.549375,3.558512,3.567109,3.576094,3.584293,3.592589,3.601199,3.609126,3.617421
j2,2.640015,2.640712,2.640903,2.640803,2.640288,2.638718,2.636491,2.633743,2.630680,2.627508,2.623866,2.620171,2.616995,2.613982,2.610571,2.606568,2.602611,2.598824,2.595719,2.592404,2.588610,2.584371,2.580215,2.577005,2.573476,2.569592,2.565416,2.561353,2.557918,2.554491,2.550644,2.546388,2.542350,2.538630,2.535275,2.531426,2.527264,2.523226,2.519477,2.515959,2.512265,2.508110,2.504124,2.500133,2.496738,2.493015,2.489034,2.484805,2.480764,2.477398,2.473089,2.467747,2.463190,2.459370,2.455832,2.451421,2.441825,2.425732,2.403131,2.379816,2.364618,2.355873,2.350210,2.346922,2.344102,2.343083,2.342029,2.338978,2.332392,2.323614,2.317436,2.313519,2.310017,2.304736,2.297310,2.287385,2.277757,2.266058,2.255685,2.244686,2.234446,2.223884,2.215036,2.207968,2.203323,2.197983,2.190123,2.180716,2.171285,2.162335,2.154261,2.147282,2.143268,2.139419,2.133843,2.124980,2.113195,2.101896,2.091999,2.085220,2.081385,2.079691,2.078171,2.075914,2.075238,2.074171,2.070951,2.063855,2.051062,2.038332,2.028804,2.023362,2.020609,2.019022,2.017568,2.016629,2.016527,2.017125,2.024113,2.034236,2.042005,2.047853,2.052187,2.056608,2.060407,2.063261,2.065601,2.067580,2.069390,2.070354,2.071317,2.072490,2.073656,2.074425,2.074588,2.074653,2.074723,2.074842,2.075176,2.075222,2.075224,2.075224,2.075222,2.075221,2.075215,2.075207,2.075192,2.075123,2.074883
j3,3.209587,3.209287,3.209260,3.209299,3.209321,3.209395,3.209572,3.209885,3.210477,3.211544,3.212514,3.213424,3.214421,3.215343,3.216403,3.217503,3.218438,3.219369,3.220358,3.221523,3.222481,3.223429,3.224538,3.225755,3.226732,3.227819,3.228627,3.229953,3.231105,3.231931,3.232958,3.234022,3.234957,3.235907,3.236938,3.237993,3.238898,3.239868,3.240920,3.241787,3.242897,3.243953,3.244983,3.246159,3.247143,3.247998,3.249169,3.250272,3.251231,3.252171,3.253154,3.253992,3.254805,3.256035,3.257015,3.257920,3.258872,3.259699,3.260282,3.260304,3.260449,3.260885,3.260887,3.260902,3.260902,3.260943,3.262695,3.271338,3.282068,3.296532,3.312764,3.330315,3.352588,3.379600,3.411428,3.436647,3.453790,3.465399,3.472200,3.477297,3.482291,3.493832,3.513363,3.533525,3.550024,3.561380,3.571141,3.578564,3.584224,3.591654,3.600749,3.610067,3.617164,3.622286,3.625380,3.627301,3.628439,3.629509,3.632390,3.636496,3.643554,3.656236,3.667852,3.676848,3.683596,3.687690,3.690107,3.691975,3.694264,3.697669,3.700437,3.704765,3.710287,3.718102,3.727548,3.737287,3.747287,3.752504,3.738214,3.699648,3.660065,3.629784,3.603977,3.579706,3.558333,3.539654,3.523170,3.508453,3.495276,3.483508,3.473192,3.463873,3.455360,3.447695,3.440906,3.434675,3.428687,3.423586,3.418647,3.413959,3.409521,3.405673,3.401909,3.398190,3.394616,3.391216,3.388079,3.385107,3.382014
j4,1.776979,1.776965,1.776964,1.776965,1.776969,1.776977,1.776996,1.777037,1.777107,1.777315,1.777732,1.778017,1.778675,1.779118,1.779553,1.780176,1.780502,1.781070,1.781373,1.781884,1.782165,1.782740,1.783323,1.783686,1.784054,1.784514,1.785181,1.785597,1.786007,1.786295,1.786829,1.787062,1.787623,1.788030,1.788557,1.788825,1.789334,1.789650,1.790299,1.790892,1.791165,1.791681,1.792150,1.792634,1.792971,1.793476,1.793718,1.794255,1.794899,1.795218,1.795284,1.795373,1.795695,1.795850,1.795942,1.795216,1.787033,1.769181,1.742497,1.712120,1.682204,1.656832,1.640632,1.630545,1.624733,1.621135,1.613741,1.596734,1.573479,1.553025,1.539067,1.530432,1.525002,1.517769,1.507084,1.495154,1.486002,1.477234,1.470846,1.462830,1.452876,1.440891,1.421515,1.403110,1.389068,1.378974,1.368352,1.356842,1.348349,1.340667,1.333902,1.329133,1.326324,1.324136,1.322121,1.319046,1.316054,1.313816,1.312588,1.312028,1.311676,1.311428,1.311307,1.310500,1.310040,1.309561,1.308989,1.307879,1.301201,1.293483,1.288965,1.285069,1.283357,1.282599,1.281887,1.281774,1.281546,1.281585,1.283944,1.290436,1.299014,1.308593,1.318827,1.329968,1.341879,1.354926,1.368200,1.382192,1.396434,1.411220,1.426326,1.441606,1.457359,1.473186,1.489064,1.505202,1.521571,1.537886,1.554298,1.571013,1.587667,1.604452,1.621164,1.637976,1.654823,1.671978,1.688852,1.705756,1.722753
j5,3.914112,3.913078,3.912904,3.912907,3.912911,3.912921,3.912931,3.912946,3.912968,3.912981,3.913011,3.913236,3.913898,3.914947,3.915512,3.916035,3.917116,3.918262,3.918894,3.919184,3.920337,3.921554,3.922151,3.922474,3.922712,3.923728,3.925104,3.925302,3.925558,3.926438,3.927174,3.927506,3.927848,3.928927,3.929852,3.930057,3.930652,3.931265,3.932157,3.932462,3.933585,3.934391,3.934582,3.934832,3.935655,3.935936,3.936533,3.937071,3.937349,3.938417,3.939042,3.939213,3.939354,3.940093,3.940834,3.941347,3.941853,3.942143,3.942225,3.942376,3.942666,3.942679,3.942684,3.942684,3.942686,3.942689,3.942691,3.942694,3.942696,3.942696,3.942696,3.942696,3.942699,3.942699,3.942701,3.942701,3.942701,3.942701,3.942701,3.942701,3.942701,3.942701,3.942701,3.942701,3.942701,3.942701,3.942701,3.942701,3.942701,3.942701,3.942701,3.942701,3.942701,3.942701,3.942701,3.942701,3.942701,3.942701,3.942701,3.942701,3.942701,3.942701,3.942701,3.942703,3.942703,3.942703,3.942706,3.942709,3.942709,3.942709,3.942709,3.942711,3.942711,3.942711,3.942711,3.942711,3.942711,3.946209,3.971308,3.995760,4.011193,4.023415,4.033830,4.043246,4.051068,4.056147,4.059988,4.063585,4.065953,4.067626,4.068052,4.068159,4.068174,4.068164,4.068142,4.068090,4.067921,4.066637,4.063173,4.059398,4.055863,4.052396,4.049275,4.045919,4.042514,4.039351,4.035444,4.031413,4.027136
j6,3.791192,3.790327,3.790020,3.790049,3.790129,3.790763,3.793295,3.796728,3.799636,3.802428,3.804775,3.807361,3.809892,3.812575,3.815962,3.819199,3.822868,3.826270,3.829220,3.831900,3.835053,3.837525,3.840805,3.844348,3.847861,3.851753,3.855452,3.858816,3.861263,3.864476,3.867379,3.870612,3.874066,3.877685,3.881578,3.884944,3.888135,3.890894,3.893656,3.896822,3.900352,3.903808,3.907673,3.911528,3.915036,3.917974,3.920827,3.923679,3.926783,3.930429,3.934106,3.937949,3.941244,3.944444,3.947451,3.950213,3.953389,3.955251,3.955461,3.955650,3.955751,3.955816,3.956042,3.956099,3.956260,3.956302,3.956319,3.956347,3.956354,3.956455,3.957274,3.957896,3.968846,3.986109,3.998688,4.006192,4.010070,4.014684,4.028644,4.044277,4.055453,4.061160,4.064621,4.067673,4.082548,4.112685,4.138042,4.155145,4.167254,4.174389,4.177678,4.179079,4.180921,4.181459,4.181737,4.181953,4.182195,4.182277,4.182632,4.182828,4.182835,4.182880,4.182890,4.182890,4.182890,4.182890,4.182890,4.182890,4.182890,4.182890,4.182892,4.182892,4.182892,4.182892,4.182892,4.182892,4.182895,4.183557,4.186886,4.191837,4.195424,4.198114,4.200586,4.203581,4.205911,4.208314,4.211033,4.213743,4.216544,4.219720,4.222772,4.224988,4.227537,4.229778,4.232138,4.234045,4.236457,4.238939,4.241532,4.244021,4.247231,4.250184,4.252572,4.254939,4.257170,4.259526,4.261571,4.263720,4.266090
j7,5.425091,5.424910,5.424885,5.424890,5.424895,5.424902,5.424910,5.424932,5.424965,5.425123,5.425914,5.426908,5.427639,5.428279,5.428576,5.429283,5.429787,5.430942,5.431715,5.432037,5.432764,5.433173,5.433892,5.434970,5.435873,5.436887,5.437809,5.438196,5.439101,5.440348,5.441392,5.441783,5.442376,5.442797,5.443320,5.443828,5.444537,5.445224,5.446184,5.446783,5.447274,5.447616,5.448395,5.448878,5.449813,5.450738,5.451244,5.451978,5.452270,5.452761,5.453393,5.454013,5.454950,5.455962,5.456542,5.456777,5.456998,5.457216,5.457258,5.457283,5.457300,5.457318,5.457342,5.457372,5.457459,5.457568,5.457645,5.457712,5.457766,5.457793,5.457831,5.457903,5.457974,5.457985,5.457989,5.457989,5.457992,5.457994,5.457997,5.458000,5.458000,5.458000,5.458007,5.458029,5.458061,5.458088,5.458111,5.458153,5.458170,5.458193,5.458213,5.458217,5.458220,5.458225,5.458227,5.458232,5.458235,5.458242,5.458250,5.458257,5.458257,5.458257,5.458259,5.458259,5.458259,5.458259,5.458259,5.458259,5.458259,5.458257,5.458257,5.458257,5.458257,5.458257,5.458257,5.458257,5.458257,5.460057,5.466361,5.473437,5.477721,5.481229,5.484633,5.486907,5.489239,5.491428,5.493897,5.496855,5.498955,5.500571,5.501952,5.503244,5.504833,5.505825,5.506822,5.507659,5.509266,5.510059,5.510488,5.511103,5.512357,5.512972,5.513709,5.514122,5.514554,5.515288,5.516044,5.516391,5.516775
