total_trajT: 18.299945
time,0.000580,0.100036,0.200138,0.300041,0.400200,0.500130,0.600138,0.700049,0.799977,0.900033,1.000194,1.100163,1.200080,1.300114,1.400034,1.500024,1.600164,1.700076,1.800101,1.900092,2.000080,2.099970,2.200060,2.300190,2.400190,2.500196,2.600143,2.700113,2.800093,2.900042,3.000009,3.100070,3.200099,3.300214,3.400029,3.500129,3.600020,3.700071,3.800152,3.900155,4.000146,4.100162,4.200194,4.300005,4.400061,4.500157,4.600093,4.700114,4.800154,4.900124,5.000008,5.099992,5.200116,5.300085,5.400139,5.500107,5.600124,5.700030,5.800130,5.900187,6.000249,6.100166,6.200115,6.300233,6.399992,6.500067,6.599971,6.700076,6.800062,6.900107,7.000120,7.099970,7.200019,7.300000,7.400157,7.500036,7.600158,7.700174,7.800071,7.899972,7.999982,8.100061,8.200099,8.300107,8.400129,8.500129,8.599993,8.699975,8.799992,8.900017,9.000105,9.100157,9.199969,9.300136,9.400047,9.500007,9.599994,9.699964,9.800107,9.900085,10.000113,10.099982,10.201184,10.300997,10.400066,10.499916,10.599974,10.700135,10.800009,10.900101,10.999930,11.099945,11.199976,11.300095,11.400085,11.500163,11.600099,11.700068,11.799976,11.899916,12.000021,12.099988,12.200025,12.299958,12.400040,12.499944,12.599931,12.699976,12.800008,12.899972,12.999949,13.099905,13.200009,13.299897,13.399944,13.499918,13.600069,13.700070,13.800063,13.899994,14.000079,14.099926,14.199883,14.299974,14.400037,14.500015,14.599981,14.700041,14.799909,14.899942,14.999962,15.100001,15.200059
j1,1.915481,1.909547,1.905140,1.903824,1.903793,1.903809,1.903913,1.904681,1.906542,1.910029,1.913955,1.918673,1.924131,1.929124,1.934891,1.941671,1.948733,1.955547,1.963042,1.971189,1.979010,1.987560,1.996439,2.004945,2.014496,2.023760,2.033256,2.043319,2.052807,2.063300,2.073264,2.083465,2.093152,2.103571,2.114106,2.124194,2.134146,2.141614,2.150268,2.159271,2.168664,2.179486,2.189983,2.201517,2.212598,2.225239,2.237282,2.249945,2.262337,2.275433,2.287636,2.299610,2.312383,2.324711,2.337341,2.349543,2.362567,2.374883,2.387718,2.400908,2.414411,2.427800,2.440068,2.452420,2.463353,2.474854,2.486942,2.499091,2.511680,2.525344,2.537790,2.550653,2.563212,2.575309,2.588463,2.601156,2.613779,2.625740,2.638662,2.651198,2.663576,2.675858,2.688294,2.700833,2.713167,2.725575,2.737694,2.750161,2.762403,2.774675,2.786946,2.799441,2.811482,2.823954,2.836377,2.848636,2.860858,2.873290,2.885691,2.897724,2.910776,2.922047,2.935696,2.947110,2.960449,2.971838,2.983978,2.997623,3.007627,3.020904,3.035108,3.044637,3.058549,3.076305,3.094196,3.113606,3.127624,3.139433,3.150528,3.162435,3.173868,3.185449,3.196605,3.208077,3.219511,3.231117,3.242791,3.254299,3.265809,3.277632,3.289424,3.301399,3.319145,3.351826,3.392772,3.425704,3.445311,3.460404,3.474096,3.483819,3.490929,3.498234,3.505958,3.513770,3.521013,3.529455,3.537336,3.545854,3.554717,3.563572,3.572824,3.582190,3.590299
j2,2.630483,2.631466,2.631928,2.631933,2.631929,2.631917,2.631872,2.631532,2.631002,2.629327,2.627193,2.624958,2.623054,2.621064,2.618224,2.616218,2.613842,2.611076,2.608489,2.605250,2.602509,2.599162,2.596707,2.594016,2.591114,2.587843,2.583948,2.580369,2.577768,2.574732,2.571618,2.567168,2.562696,2.558973,2.556002,2.552674,2.548841,2.543303,2.536388,2.528128,2.519961,2.513677,2.506544,2.499029,2.493397,2.488703,2.484326,2.480895,2.479024,2.476796,2.474543,2.472266,2.470098,2.467119,2.464541,2.460988,2.456657,2.450792,2.444620,2.440531,2.438701,2.436240,2.433125,2.430167,2.426729,2.423286,2.420651,2.417133,2.411118,2.399656,2.383394,2.366360,2.348167,2.327992,2.304590,2.281292,2.259941,2.241195,2.225586,2.212992,2.202652,2.195220,2.191694,2.191643,2.191827,2.192764,2.193461,2.194983,2.196913,2.197267,2.197767,2.197825,2.197816,2.197571,2.196180,2.192725,2.189615,2.186236,2.183008,2.178548,2.174239,2.169494,2.165669,2.162420,2.160273,2.157594,2.154783,2.150621,2.143585,2.138859,2.133756,2.126709,2.123328,2.118891,2.110802,2.107085,2.107100,2.107978,2.109679,2.113108,2.116597,2.119730,2.122068,2.124487,2.126466,2.127819,2.128506,2.129334,2.130006,2.130713,2.131144,2.131305,2.131262,2.128823,2.124090,2.120124,2.118557,2.117163,2.115666,2.113950,2.113057,2.111954,2.109953,2.108191,2.107502,2.106144,2.103621,2.101394,2.098931,2.096889,2.093978,2.091835,2.089280
j3,3.227503,3.226485,3.225391,3.224779,3.224346,3.223816,3.223076,3.222577,3.222459,3.222435,3.222403,3.222319,3.222306,3.222297,3.222299,3.222301,3.222306,3.222323,3.222357,3.222452,3.222471,3.222563,3.222711,3.223178,3.223632,3.224549,3.225225,3.226010,3.226771,3.227639,3.228290,3.228667,3.229672,3.230332,3.231136,3.231683,3.232253,3.232387,3.232500,3.232641,3.232711,3.233079,3.233289,3.233927,3.234121,3.234711,3.235569,3.236805,3.238157,3.239575,3.240702,3.241695,3.243069,3.244037,3.243986,3.241781,3.235038,3.227162,3.219303,3.213980,3.213011,3.213346,3.214349,3.216867,3.219548,3.222396,3.225481,3.226357,3.223799,3.220644,3.220173,3.220780,3.222870,3.226190,3.229921,3.233342,3.236637,3.239466,3.242592,3.245743,3.248777,3.251555,3.254224,3.256626,3.259043,3.261288,3.263379,3.265724,3.268265,3.271212,3.273778,3.275773,3.277468,3.279121,3.280766,3.282523,3.284730,3.287007,3.290764,3.294805,3.299707,3.306552,3.313300,3.323855,3.333134,3.346613,3.358714,3.371293,3.387740,3.396839,3.406723,3.428009,3.441668,3.453790,3.482172,3.502179,3.504539,3.501489,3.494775,3.486340,3.477746,3.469094,3.461010,3.453086,3.445790,3.438958,3.432643,3.426669,3.421425,3.416232,3.411636,3.407645,3.408988,3.433199,3.472955,3.497563,3.503086,3.503099,3.502107,3.497030,3.489090,3.481020,3.473522,3.466487,3.459662,3.453253,3.447223,3.441859,3.436749,3.432054,3.427575,3.423763,3.420239
j4,1.773241,1.773324,1.773437,1.773875,1.774388,1.774932,1.775063,1.775455,1.775738,1.775937,1.776506,1.776776,1.777292,1.777628,1.778179,1.778385,1.778932,1.779085,1.779523,1.779946,1.780428,1.780769,1.781189,1.781465,1.781640,1.782235,1.782612,1.783145,1.783355,1.783871,1.784093,1.784159,1.784238,1.784275,1.781618,1.770701,1.750776,1.723528,1.691355,1.656469,1.624840,1.595896,1.566176,1.534371,1.501426,1.469179,1.439104,1.410010,1.382637,1.357991,1.336073,1.317147,1.298634,1.280029,1.261317,1.243716,1.227931,1.213322,1.199743,1.187463,1.179151,1.188305,1.216542,1.249564,1.280998,1.310333,1.334471,1.345230,1.334723,1.308046,1.284988,1.267450,1.251156,1.235161,1.220585,1.207011,1.194141,1.182486,1.171380,1.160988,1.151861,1.145192,1.143400,1.147542,1.153797,1.155735,1.155514,1.156664,1.163081,1.166795,1.174634,1.181767,1.187279,1.193503,1.199460,1.205482,1.211141,1.218311,1.223950,1.233065,1.239978,1.246504,1.252683,1.253073,1.253184,1.250931,1.251759,1.255089,1.253589,1.259661,1.264179,1.263576,1.273018,1.283008,1.282796,1.291728,1.316416,1.346077,1.371757,1.399226,1.429624,1.452705,1.478829,1.499628,1.520799,1.541451,1.560386,1.577933,1.594454,1.610133,1.624632,1.638087,1.649742,1.662128,1.674081,1.684435,1.693808,1.703230,1.711645,1.719746,1.727235,1.734251,1.740860,1.747017,1.752685,1.758278,1.763388,1.768177,1.772578,1.776818,1.780892,1.784533,1.787958
j5,3.919078,3.918681,3.918614,3.918589,3.918545,3.918051,3.917982,3.917974,3.917974,3.917974,3.917974,3.917977,3.917979,3.917979,3.917984,3.917987,3.917992,3.917997,3.918004,3.918011,3.918021,3.918031,3.918046,3.918059,3.918081,3.918116,3.918274,3.918721,3.919276,3.920119,3.920773,3.921948,3.922903,3.923649,3.925000,3.925456,3.926349,3.926587,3.927621,3.927953,3.928484,3.928801,3.929128,3.930276,3.931134,3.931382,3.932301,3.932445,3.932830,3.934198,3.934820,3.935093,3.936087,3.936960,3.937156,3.937438,3.938410,3.938564,3.938675,3.939114,3.939248,3.939307,3.939540,3.940780,3.941963,3.942835,3.943388,3.944174,3.944380,3.944722,3.945565,3.946413,3.946695,3.947412,3.947608,3.947719,3.948379,3.949204,3.949842,3.950320,3.950893,3.951309,3.951497,3.952698,3.953543,3.953751,3.953892,3.954944,3.955972,3.956210,3.956773,3.958003,3.958538,3.959158,3.959748,3.960425,3.960804,3.961280,3.962567,3.963189,3.963261,3.963822,3.964359,3.964840,3.965522,3.965894,3.966975,3.967617,3.967830,3.968143,3.968386,3.969229,3.969943,3.970180,3.971090,3.971703,3.971866,3.972528,3.972784,3.973468,3.974110,3.975025,3.975414,3.976222,3.976530,3.977573,3.978595,3.978843,3.979093,3.980075,3.980878,3.981270,3.981632,3.982244,3.983528,3.983605,3.983717,3.984912,3.985638,3.985978,3.986977,3.987336,3.988172,3.988397,3.989220,3.989932,3.990993,3.991665,3.991762,3.991990,3.992904,3.993187,3.993507
j6,3.802738,3.801746,3.801141,3.801129,3.801141,3.801166,3.801220,3.801605,3.802217,3.803352,3.804500,3.806109,3.807530,3.809275,3.810988,3.812981,3.815173,3.817350,3.819693,3.822586,3.825030,3.827539,3.829936,3.832183,3.834280,3.836638,3.839102,3.841769,3.844685,3.847588,3.851171,3.854069,3.856818,3.859493,3.861893,3.864583,3.867350,3.870059,3.872942,3.876934,3.880415,3.883506,3.886345,3.889102,3.891596,3.894402,3.897397,3.900801,3.904284,3.908114,3.912128,3.915420,3.917991,3.920557,3.923349,3.926274,3.929613,3.933446,3.937366,3.941231,3.945069,3.947774,3.950652,3.953550,3.956808,3.959721,3.963781,3.966608,3.969662,3.972538,3.975431,3.977903,3.980828,3.981309,3.972493,3.957113,3.942495,3.936156,3.933759,3.929204,3.925649,3.922365,3.922015,3.924293,3.930298,3.932839,3.928716,3.921561,3.920466,3.916028,3.914506,3.910866,3.901572,3.892577,3.884860,3.878791,3.872836,3.868135,3.860700,3.855046,3.848153,3.836489,3.829917,3.823766,3.823781,3.815617,3.807465,3.805021,3.791450,3.787473,3.786923,3.773992,3.770804,3.770952,3.761648,3.757647,3.769009,3.791983,3.815726,3.837746,3.859704,3.880635,3.900878,3.921227,3.939240,3.956304,3.973695,3.988898,4.004269,4.017463,4.032005,4.043948,4.051281,4.046878,4.021167,4.009552,4.012455,4.025669,4.038250,4.050441,4.063156,4.075121,4.088414,4.099079,4.110622,4.120970,4.130401,4.141676,4.150455,4.158609,4.168186,4.176151,4.182627
j7,5.424806,5.424789,5.424784,5.424784,5.424786,5.424789,5.424791,5.424801,5.424801,5.424813,5.424823,5.424848,5.424950,5.425272,5.425798,5.426400,5.427365,5.428054,5.428242,5.428478,5.429060,5.429439,5.430014,5.430858,5.431532,5.431815,5.432296,5.432913,5.433248,5.434254,5.435296,5.435573,5.436262,5.436912,5.437956,5.439088,5.440199,5.440767,5.441364,5.441949,5.442713,5.443454,5.443777,5.444604,5.444962,5.445338,5.446320,5.447193,5.447755,5.448455,5.449017,5.449565,5.449937,5.450768,5.451739,5.452317,5.453011,5.453254,5.453681,5.454536,5.455840,5.456666,5.456842,5.457162,5.457682,5.457967,5.458637,5.459219,5.459576,5.460340,5.460932,5.461490,5.462018,5.462975,5.463704,5.464093,5.464822,5.465464,5.466639,5.467822,5.468786,5.469495,5.470023,5.470460,5.471273,5.471883,5.472366,5.473279,5.473541,5.474030,5.475046,5.475931,5.476761,5.477134,5.477647,5.478249,5.478596,5.479521,5.480597,5.481338,5.481757,5.482045,5.482538,5.483279,5.484036,5.484539,5.485424,5.485642,5.486552,5.486852,5.487533,5.488208,5.488684,5.488803,5.489614,5.490300,5.491344,5.492391,5.492656,5.493124,5.493751,5.494917,5.496493,5.497337,5.497653,5.498281,5.498633,5.499632,5.500277,5.501107,5.501759,5.501987,5.502682,5.503242,5.503572,5.504766,5.505649,5.506206,5.506673,5.506886,5.507565,5.508168,5.509070,5.510082,5.510483,5.511019,5.511611,5.512169,5.512660,5.513091,5.513870,5.514249,5.514904
