total_trajT: -1502156349.431582
time,0.099990,0.199918,0.300036,0.400027,0.499988,0.600049,0.699937,0.799952,0.899951,1.000011,1.100004,1.200002,1.300014,1.399978,1.499931,1.599998,1.700041,1.799872,1.899982,1.999873,2.100040,2.199878,2.299877,2.399939,2.499918,2.599892,2.699885,2.799891,2.899970,2.999929,3.099939,3.199949,3.299962,3.399969,3.499905,3.599944,3.699980,3.799988,3.900009,3.999975,4.099983,4.199965,4.299965,4.399922,4.499919,4.599836,4.699923,4.799966,4.899962,4.999953,5.099941,5.199906,5.299988,5.399964,5.499928,5.599916,5.699950,5.799995,5.899970,5.999886,6.099880,6.199956,6.299931,6.399953,6.499997,6.599995,6.699933,6.799902,6.899931,6.999909,7.099872,7.199947,7.299964,7.399936,7.499943,7.599934,7.699883,7.799960,7.899968,7.999989,8.099941
j1,3.679190,3.679194,3.679200,3.679202,3.679204,3.679206,3.679206,3.679206,3.679206,3.679224,3.679224,3.679234,3.679244,3.679244,3.679517,3.679619,3.679252,3.672005,3.638861,3.585250,3.526157,3.464529,3.402331,3.341040,3.289827,3.243256,3.207441,3.185276,3.172617,3.164779,3.160847,3.159208,3.158469,3.158220,3.157875,3.157744,3.157408,3.155320,3.152040,3.136967,3.105455,3.068830,3.034513,3.010537,2.988676,2.956217,2.917323,2.878422,2.828498,2.771432,2.711120,2.658668,2.619877,2.591381,2.563825,2.534820,2.516212,2.504738,2.498155,2.495205,2.495767,2.500902,2.505111,2.508536,2.512055,2.513703,2.514433,2.515616,2.516118,2.516414,2.518010,2.527381,2.539594,2.550751,2.561353,2.572297,2.583410,2.595068,2.606532,2.618213,2.630071
j2,4.138728,4.141085,4.138524,4.134764,4.130688,4.125870,4.120123,4.113513,4.106416,4.098986,4.090220,4.081495,4.072160,4.062389,4.053897,4.046369,4.037487,4.029367,4.029541,4.029655,4.029292,4.029301,4.029408,4.029398,4.029394,4.029393,4.029314,4.029323,4.029359,4.029365,4.029456,4.030025,4.030651,4.031585,4.037320,4.048985,4.060311,4.070710,4.077814,4.084195,4.092197,4.103612,4.116525,4.129833,4.141741,4.154785,4.178279,4.216760,4.259810,4.297672,4.322572,4.337068,4.345926,4.350748,4.353027,4.354208,4.355382,4.356105,4.356274,4.356928,4.357648,4.358532,4.358715,4.358781,4.359255,4.359268,4.359352,4.359349,4.359364,4.359364,4.358846,4.342083,4.312170,4.284247,4.258522,4.233124,4.206770,4.179805,4.152631,4.125352,4.098318
j3,3.644742,3.644866,3.644817,3.644764,3.644641,3.644358,3.643794,3.643013,3.642005,3.640927,3.639714,3.638630,3.637263,3.636155,3.634957,3.635352,3.645163,3.659269,3.678241,3.718504,3.770308,3.808039,3.831927,3.845167,3.853051,3.857481,3.859319,3.860080,3.853897,3.833541,3.804765,3.772470,3.747921,3.728281,3.713505,3.703858,3.701191,3.715658,3.762175,3.823672,3.886639,3.948109,4.010792,4.074504,4.137395,4.201296,4.265341,4.328217,4.390176,4.452325,4.512777,4.573978,4.624504,4.656327,4.673699,4.677351,4.663131,4.641003,4.612017,4.571783,4.526680,4.480012,4.437280,4.407649,4.388729,4.378114,4.375312,4.377739,4.381859,4.385252,4.386156,4.384100,4.379425,4.373599,4.366279,4.358080,4.349582,4.340738,4.331604,4.322204,4.312386
j4,1.711911,1.711539,1.711560,1.711613,1.711839,1.712271,1.712741,1.713781,1.714832,1.715962,1.716954,1.718243,1.719434,1.720747,1.723634,1.734943,1.747157,1.743523,1.711088,1.654770,1.592473,1.530528,1.468816,1.405495,1.343689,1.291702,1.258838,1.246779,1.262328,1.310794,1.372325,1.434744,1.498725,1.561630,1.623908,1.685692,1.746995,1.806349,1.856674,1.882498,1.878452,1.839824,1.782852,1.730678,1.684666,1.636217,1.587877,1.537550,1.478678,1.422847,1.381926,1.357551,1.342842,1.333553,1.325936,1.319181,1.316459,1.325871,1.350548,1.381522,1.416340,1.444293,1.460849,1.466856,1.466534,1.465226,1.464185,1.463184,1.462693,1.462598,1.462763,1.465122,1.469433,1.474263,1.478463,1.482939,1.487607,1.492449,1.496978,1.501725,1.506622
j5,5.493067,5.493816,5.492809,5.489522,5.485941,5.482168,5.478326,5.473871,5.468002,5.462050,5.455850,5.450209,5.444073,5.436374,5.429308,5.421487,5.408143,5.371484,5.304609,5.223352,5.139455,5.056367,4.973626,4.890075,4.805960,4.723902,4.648928,4.599240,4.580991,4.589504,4.637359,4.713373,4.796043,4.865299,4.906728,4.930835,4.943931,4.950067,4.951799,4.943591,4.904256,4.852957,4.815396,4.792806,4.778362,4.768584,4.741128,4.703489,4.676602,4.660768,4.652924,4.648486,4.646474,4.654030,4.696267,4.768892,4.852187,4.935826,5.018784,5.101836,5.174281,5.218716,5.244875,5.260442,5.269179,5.273408,5.275885,5.277441,5.278086,5.278308,5.278218,5.265936,5.247518,5.230978,5.216504,5.200677,5.185380,5.169350,5.153769,5.138217,5.122172
j6,1.695689,1.691328,1.692357,1.695459,1.700045,1.705960,1.711325,1.716695,1.723657,1.732413,1.741531,1.749507,1.759577,1.771001,1.779505,1.790356,1.803503,1.812842,1.813573,1.814481,1.817929,1.824930,1.845916,1.873881,1.909723,1.958726,2.030133,2.112099,2.195818,2.278889,2.362398,2.440471,2.493337,2.522420,2.537724,2.546373,2.550253,2.550786,2.550620,2.547479,2.522675,2.481263,2.454637,2.438694,2.430158,2.424220,2.420866,2.419131,2.418164,2.418134,2.418545,2.438669,2.492769,2.571078,2.637713,2.688910,2.737777,2.772098,2.794111,2.809705,2.819758,2.833195,2.854127,2.875646,2.888991,2.898434,2.902656,2.905745,2.907344,2.908172,2.911135,2.922125,2.933611,2.943129,2.954483,2.965064,2.976661,2.988343,2.999829,3.012917,3.025085
j7,5.631910,5.631989,5.632073,5.632168,5.632269,5.632391,5.632510,5.632575,5.632619,5.632654,5.632678,5.632693,5.632706,5.632716,5.632720,5.632723,5.632723,5.632723,5.632723,5.632723,5.632723,5.632723,5.632723,5.632716,5.627941,5.595256,5.541477,5.497172,5.470447,5.455716,5.446302,5.441168,5.438186,5.432514,5.415258,5.402736,5.394847,5.390236,5.387651,5.385824,5.384934,5.384522,5.384282,5.384168,5.383909,5.380892,5.356458,5.302831,5.255068,5.225818,5.209592,5.200258,5.195563,5.193302,5.191767,5.190595,5.190195,5.190072,5.189677,5.189174,5.188175,5.186697,5.186665,5.186663,5.186665,5.186665,5.186665,5.186663,5.186663,5.186663,5.186712,5.187883,5.192053,5.196115,5.200142,5.203263,5.206741,5.210629,5.215522,5.219739,5.223265
