total_trajT: 21.200814
time,0.000535,0.100078,0.200002,0.300089,0.399989,0.499965,0.600019,0.700001,0.799989,0.899976,0.999936,1.100028,1.199978,1.300006,1.399933,1.500038,1.600021,1.699975,1.800049,1.900061,2.000937,2.100079,2.199952,2.300067,2.400078,2.501079,2.601043,2.699986,2.799958,2.900039,3.000024,3.100041,3.200076,3.300090,3.399950,3.499956,3.600073,3.700966,3.800078,3.900055,4.000078,4.099892,4.199954,4.299951,4.395753,4.500873,4.603628,4.695149,4.795259,4.895758,4.995200,5.095013,5.194841,5.303038,5.402328,5.497089,5.595026,5.695992,5.795918,5.901221,6.000122,6.101211,6.194977,6.294994,6.395315,6.501054,6.601034,6.694860,6.802307,6.899915,6.999861,7.099998,7.200002,7.300016,7.400033,7.500021,7.599911,7.699935,7.799938,7.899962,7.999979,8.099997,8.199984,8.300018,8.400900,8.499981,8.599961,8.700997,8.801064,8.901047,9.000968,9.099957,9.199840,9.299997,9.399946,9.501141,9.600957,9.700994,9.800916,9.899929,9.999947,10.100014,10.201013,10.299951,10.400940,10.500942,10.599822,10.699893,10.799918,10.899975,11.000834,11.105213,11.202377,11.301032,11.396430,11.496201,11.603032,11.700986,11.799787,11.901930,12.000966,12.100963,12.200907,12.299928,12.399886,12.499937,12.600969,12.700996,12.800913,12.900875,12.999975,13.099925,13.200951,13.300970,13.400944,13.500977,13.600928,13.699976,13.799926,13.900936,13.999922,14.100876,14.200963,14.299886,14.399902,14.500927,14.600944,14.700955,14.800913,14.900877,14.999863,15.099891,15.201013,15.300922,15.400886,15.500861,15.600877,15.699850
j1,1.918236,1.912088,1.907346,1.905717,1.905691,1.905707,1.905741,1.906066,1.907490,1.910744,1.914625,1.919445,1.924637,1.929686,1.935314,1.942030,1.949086,1.955918,1.963267,1.971282,1.979094,1.987696,1.996633,2.005047,2.014454,2.023704,2.033308,2.043302,2.052956,2.063180,2.073210,2.083785,2.094289,2.104973,2.115676,2.126551,2.137537,2.148616,2.159935,2.170960,2.182099,2.193422,2.205185,2.216394,2.227928,2.239550,2.250979,2.263251,2.273111,2.280773,2.292896,2.305084,2.318015,2.330496,2.341705,2.348124,2.369194,2.388731,2.401278,2.410461,2.419338,2.426884,2.433706,2.440367,2.447654,2.455994,2.464183,2.473830,2.489909,2.501937,2.511261,2.521858,2.533404,2.544599,2.555528,2.566771,2.577852,2.589795,2.600912,2.612518,2.623911,2.635924,2.647450,2.659507,2.671116,2.683249,2.695250,2.707280,2.719142,2.731452,2.743558,2.755699,2.767698,2.780030,2.792256,2.804508,2.816796,2.829274,2.841584,2.853838,2.866362,2.878690,2.891002,2.903663,2.916495,2.929382,2.942081,2.954916,2.967808,2.981200,2.995070,3.008317,3.020366,3.032335,3.044655,3.057675,3.070855,3.084027,3.097468,3.110793,3.122559,3.136355,3.149206,3.162324,3.174554,3.187301,3.200686,3.213405,3.226409,3.239593,3.253114,3.266409,3.279886,3.292306,3.305163,3.318734,3.331890,3.345448,3.358670,3.372107,3.384701,3.397697,3.410855,3.423727,3.437675,3.450701,3.463570,3.476430,3.489894,3.503462,3.516662,3.530512,3.542126,3.550335,3.556888,3.564173,3.571723,3.578641
j2,2.633637,2.634263,2.634644,2.634643,2.634633,2.634609,2.634462,2.633999,2.632756,2.630832,2.628835,2.626762,2.624354,2.622180,2.619388,2.616939,2.614633,2.611913,2.609129,2.606200,2.603101,2.599893,2.597183,2.594432,2.591397,2.588238,2.584473,2.580949,2.578054,2.575014,2.571994,2.568445,2.564417,2.560624,2.557685,2.554501,2.550853,2.547267,2.543184,2.539369,2.536322,2.532686,2.528776,2.524805,2.521469,2.518698,2.515735,2.511882,2.509027,2.504867,2.501190,2.500263,2.505177,2.524334,2.535920,2.539631,2.538970,2.536560,2.534685,2.532761,2.525831,2.519085,2.512804,2.506994,2.500193,2.493534,2.487103,2.479438,2.459640,2.436637,2.417658,2.401100,2.383984,2.367740,2.351571,2.336782,2.322145,2.308577,2.295072,2.282479,2.270191,2.258485,2.246952,2.236204,2.225435,2.215577,2.205353,2.196073,2.186502,2.177689,2.168872,2.160283,2.151909,2.143815,2.136065,2.127976,2.120533,2.113101,2.105738,2.098653,2.091627,2.084648,2.078594,2.074420,2.070687,2.067102,2.063758,2.060885,2.058226,2.054541,2.052231,2.050275,2.049421,2.049278,2.049170,2.048667,2.048275,2.047251,2.045620,2.044268,2.043273,2.042099,2.041988,2.041372,2.041170,2.041120,2.040999,2.040904,2.040810,2.040788,2.040786,2.040788,2.040790,2.040793,2.040798,2.040813,2.040892,2.041129,2.041403,2.041909,2.042729,2.043263,2.044439,2.045473,2.046419,2.047575,2.048592,2.049334,2.049966,2.051084,2.052226,2.053866,2.055313,2.055485,2.055715,2.056416,2.057662,2.058611
j3,3.233192,3.231685,3.230318,3.229365,3.228450,3.227702,3.226996,3.226366,3.225924,3.225403,3.225321,3.225272,3.225198,3.225072,3.224791,3.224685,3.224680,3.224680,3.224684,3.224689,3.224699,3.224733,3.224755,3.224869,3.225282,3.225466,3.225769,3.226661,3.227394,3.228196,3.228781,3.229553,3.230528,3.231356,3.232151,3.232967,3.233708,3.234632,3.235490,3.236384,3.237131,3.238155,3.239232,3.240102,3.241012,3.241830,3.242583,3.243586,3.242817,3.232808,3.231055,3.231084,3.231072,3.233441,3.240458,3.242960,3.257896,3.271579,3.272310,3.268158,3.263520,3.256822,3.250915,3.244526,3.238193,3.232655,3.230272,3.227791,3.220958,3.215970,3.211764,3.208024,3.204537,3.200649,3.197222,3.194254,3.191555,3.189044,3.186573,3.184411,3.182340,3.180566,3.178857,3.177544,3.176143,3.175162,3.173903,3.173010,3.172354,3.171618,3.170977,3.170486,3.170145,3.169516,3.169051,3.168915,3.168872,3.168853,3.168841,3.168840,3.168840,3.168841,3.168889,3.169051,3.169602,3.170953,3.173024,3.174746,3.176868,3.179743,3.187604,3.213859,3.258315,3.299455,3.321612,3.325868,3.325998,3.325877,3.325336,3.328570,3.340150,3.349154,3.363548,3.378636,3.386880,3.388729,3.388170,3.386132,3.381347,3.375654,3.370770,3.366372,3.362415,3.359242,3.356246,3.353654,3.351322,3.349403,3.347763,3.346427,3.345609,3.345086,3.344709,3.344516,3.344474,3.344477,3.344503,3.344639,3.344833,3.345360,3.346620,3.348389,3.349885,3.350305,3.350673,3.351065,3.351511,3.352266
j4,1.770065,1.770391,1.770911,1.771456,1.772058,1.772603,1.773082,1.773427,1.773883,1.774373,1.775039,1.775509,1.775760,1.776011,1.776733,1.777306,1.777633,1.778295,1.778770,1.779099,1.779527,1.780053,1.780602,1.780827,1.781356,1.781565,1.782092,1.782510,1.783111,1.783294,1.783781,1.784078,1.784756,1.785317,1.785625,1.785867,1.786348,1.786535,1.786823,1.787365,1.787872,1.788127,1.788257,1.788390,1.788436,1.780715,1.753320,1.713317,1.658830,1.601803,1.557383,1.518305,1.475248,1.438161,1.404313,1.354679,1.319990,1.291196,1.264169,1.240276,1.226462,1.215600,1.209883,1.203773,1.200739,1.200522,1.200803,1.201397,1.191252,1.188261,1.191574,1.198777,1.206316,1.212896,1.219368,1.225221,1.230578,1.235279,1.239567,1.243215,1.246424,1.248977,1.251447,1.253273,1.254926,1.256214,1.257058,1.257535,1.257907,1.257926,1.257920,1.257871,1.257774,1.257452,1.256842,1.255567,1.254317,1.252459,1.250278,1.248394,1.246027,1.243547,1.242088,1.242973,1.246252,1.250972,1.255858,1.261055,1.266591,1.271639,1.272461,1.251108,1.202089,1.155159,1.120529,1.102595,1.102847,1.114976,1.133944,1.154407,1.175166,1.195687,1.216486,1.237495,1.258878,1.278396,1.297628,1.315634,1.334042,1.352211,1.370181,1.387712,1.404867,1.420616,1.436914,1.453534,1.469332,1.485129,1.500872,1.516037,1.530555,1.545513,1.559685,1.574178,1.589000,1.603451,1.616770,1.630840,1.644932,1.658925,1.672782,1.686736,1.698769,1.706676,1.714435,1.722667,1.730397,1.737400
j5,3.921212,3.920342,3.919318,3.919189,3.919177,3.919167,3.919160,3.919154,3.919152,3.919152,3.919152,3.919152,3.919152,3.919154,3.919154,3.919157,3.919160,3.919162,3.919167,3.919172,3.919177,3.919184,3.919197,3.919207,3.919219,3.919229,3.919254,3.919281,3.919325,3.919558,3.920278,3.921433,3.921847,3.922482,3.922829,3.924499,3.925077,3.925226,3.926282,3.926775,3.927480,3.928434,3.929188,3.930326,3.931000,3.931915,3.932373,3.933489,3.935867,3.940696,3.940884,3.942496,3.946998,3.948830,3.951523,3.958895,3.962225,3.964538,3.969303,3.970860,3.973200,3.975535,3.977688,3.980092,3.982482,3.983633,3.986015,3.989350,4.007804,4.016268,4.019655,4.024839,4.030523,4.036315,4.041717,4.047079,4.052159,4.056260,4.059906,4.064570,4.069104,4.073232,4.077327,4.081009,4.084056,4.087031,4.090254,4.094064,4.097185,4.100121,4.103488,4.106648,4.109529,4.111820,4.114091,4.116600,4.119228,4.122215,4.124997,4.127084,4.129851,4.132303,4.134271,4.134363,4.134403,4.134447,4.134492,4.134499,4.134494,4.134497,4.134566,4.135769,4.152704,4.198424,4.241356,4.260124,4.260599,4.257862,4.249337,4.240471,4.232573,4.223134,4.214286,4.205845,4.196337,4.188310,4.181670,4.175661,4.167673,4.160107,4.154281,4.148013,4.141312,4.135538,4.130111,4.124960,4.119547,4.113590,4.107529,4.102739,4.099020,4.094149,4.089778,4.084356,4.078904,4.074630,4.071457,4.067723,4.063216,4.058409,4.053691,4.049139,4.045939,4.044027,4.041796,4.039535,4.037034,4.034654
j6,3.802435,3.801198,3.800568,3.800573,3.800590,3.800618,3.800685,3.801044,3.801885,3.803015,3.804274,3.805742,3.807274,3.808816,3.810703,3.812428,3.814811,3.817087,3.819378,3.822390,3.824779,3.827266,3.829624,3.832034,3.834156,3.836518,3.839104,3.841697,3.844682,3.847486,3.851123,3.854376,3.857279,3.859966,3.862455,3.865138,3.867877,3.870895,3.873733,3.877194,3.880806,3.883665,3.886597,3.889654,3.892386,3.896130,3.899670,3.903181,3.909215,3.924053,3.933910,3.953227,3.983994,4.015102,4.032114,4.049793,4.056125,4.062154,4.077708,4.095236,4.113575,4.132074,4.149225,4.157119,4.158353,4.158380,4.158363,4.158063,4.146257,4.147450,4.152745,4.153685,4.153610,4.153092,4.150561,4.146857,4.144346,4.142563,4.140781,4.139095,4.137915,4.137293,4.137035,4.136276,4.136189,4.136155,4.136140,4.136145,4.136157,4.136185,4.136229,4.136435,4.137416,4.138646,4.140424,4.142330,4.143845,4.145667,4.147309,4.149351,4.151536,4.153769,4.155914,4.157939,4.160351,4.162806,4.164910,4.166861,4.168513,4.169393,4.170266,4.172521,4.175724,4.179493,4.183222,4.189573,4.213906,4.243698,4.256862,4.258053,4.258742,4.258804,4.258794,4.258762,4.258712,4.258615,4.257892,4.257438,4.256364,4.255732,4.255212,4.255078,4.254845,4.254245,4.254131,4.254133,4.254143,4.254163,4.254200,4.254272,4.254726,4.255502,4.256223,4.257150,4.258534,4.259736,4.260423,4.261645,4.263311,4.264756,4.266206,4.267823,4.268886,4.269806,4.270684,4.271361,4.272514,4.273441
j7,5.424461,5.424466,5.424474,5.424496,5.424707,5.424866,5.425121,5.425532,5.425731,5.425879,5.426177,5.427074,5.427315,5.427687,5.428234,5.428465,5.428886,5.429343,5.429586,5.430263,5.430837,5.431261,5.431685,5.431941,5.432409,5.432893,5.433176,5.434024,5.435243,5.435590,5.436096,5.436723,5.437514,5.437970,5.438967,5.440457,5.441309,5.441451,5.441895,5.442581,5.443204,5.443891,5.444959,5.445668,5.446213,5.446612,5.447138,5.447445,5.449074,5.451053,5.451400,5.452501,5.454528,5.455528,5.455956,5.457117,5.458022,5.459274,5.460357,5.460682,5.461386,5.462281,5.464128,5.465182,5.465682,5.466463,5.468191,5.469783,5.469993,5.470251,5.470898,5.471382,5.472175,5.473363,5.473945,5.474821,5.475405,5.475958,5.476831,5.477848,5.478601,5.479298,5.479623,5.480465,5.481301,5.482005,5.482875,5.483837,5.484224,5.484536,5.485297,5.485610,5.486393,5.487457,5.487990,5.488647,5.488976,5.489341,5.489978,5.490410,5.491614,5.493092,5.493654,5.493895,5.494691,5.495425,5.496585,5.497577,5.498373,5.498569,5.499384,5.499835,5.500108,5.500514,5.500812,5.501315,5.502121,5.503036,5.503353,5.503534,5.504013,5.504335,5.504531,5.504789,5.505473,5.505911,5.506782,5.507161,5.507880,5.508083,5.508286,5.508834,5.509065,5.509226,5.509598,5.510191,5.510488,5.511100,5.512035,5.512610,5.512732,5.512898,5.513230,5.513652,5.513825,5.514004,5.514227,5.514817,5.515382,5.516101,5.516295,5.516515,5.517170,5.517408,5.517457,5.517541,5.517688,5.517831
