total_trajT: 16.298864
time,0.000544,0.099073,0.200097,0.298948,0.399966,0.498975,0.600038,0.699014,0.800063,0.899013,1.000049,1.098997,1.199981,1.299111,1.400048,1.499035,1.600057,1.699058,1.799971,1.898936,1.999933,2.098984,2.200074,2.298963,2.400002,2.498958,2.598905,2.701927,2.799952,2.899121,2.999919,3.098942,3.199029,3.298912,3.398981,3.499016,3.600056,3.698961,3.798975,3.899027,4.000025,4.098870,4.199956,4.299016,4.398981,4.498959,4.599030,4.699058,4.799090,4.898882,4.998963,5.099006,5.198981,5.298958,5.398897,5.499098,5.599933,5.698953,5.799942,5.899027,6.000002,6.098977,6.200022,6.298963,6.399862,6.499008,6.599985,6.698983,6.800023,6.898966,7.000006,7.098886,7.199931,7.298944,7.400017,7.499009,7.600019,7.698932,7.799906,7.898892,7.999902,8.098992,8.199929,8.298894,8.399967,8.498872,8.599896,8.698871,8.799975,8.899024,8.999961,9.099015,9.199899,9.298965,9.399911,9.498898,9.599971,9.698984,9.800029,9.898919,9.999862,10.098985,10.199984,10.298979,10.399942,10.498979,10.599959,10.698892,10.799899,10.898845,10.999975,11.098962,11.199961,11.298871,11.399883,11.498840,11.599868,11.699007,11.799954,11.898905,11.999892,12.098878,12.199923,12.298840,12.399830,12.498979,12.599932,12.698935,12.799935,12.898873,12.999851,13.098842,13.199825,13.298905,13.399973,13.498940,13.599931,13.698822,13.799814,13.898854,13.999953,14.098968,14.199873,14.298929,14.399909,14.498911,14.599848,14.698951,14.799938,14.898900,14.999921,15.098901,15.199838,15.298929,15.399911,15.498843,15.599936
j1,1.913389,1.907803,1.903732,1.902605,1.902605,1.902627,1.902744,1.903586,1.905501,1.908811,1.912473,1.917323,1.922142,1.927528,1.932780,1.939280,1.945934,1.953064,1.959940,1.968135,1.975777,1.984165,1.992761,2.001869,2.010239,2.019691,2.028809,2.039418,2.049555,2.059605,2.069208,2.080196,2.090156,2.100793,2.112257,2.122805,2.134553,2.145550,2.156999,2.168084,2.180145,2.191280,2.202937,2.213951,2.225553,2.236873,2.249060,2.260853,2.273380,2.285294,2.297446,2.309373,2.321570,2.333612,2.346164,2.358677,2.370664,2.382783,2.394043,2.406272,2.417907,2.430032,2.442182,2.455005,2.466487,2.478636,2.490234,2.502871,2.514629,2.526835,2.538762,2.551044,2.563197,2.575327,2.587571,2.599786,2.612048,2.624091,2.636442,2.648703,2.660881,2.673243,2.685453,2.697691,2.709956,2.722274,2.734490,2.746874,2.759052,2.771620,2.783822,2.796240,2.808282,2.820900,2.833118,2.845620,2.857716,2.870350,2.882574,2.894904,2.907170,2.919767,2.931948,2.944351,2.956751,2.969245,2.981525,2.993781,3.006217,3.018766,3.030925,3.043466,3.055728,3.068144,3.081049,3.094023,3.106022,3.118352,3.130592,3.143020,3.155394,3.167676,3.180122,3.192490,3.204983,3.217157,3.229567,3.241953,3.254333,3.266779,3.279168,3.291441,3.303848,3.316222,3.328622,3.341186,3.353274,3.365870,3.378592,3.391698,3.403554,3.415987,3.428335,3.440723,3.453019,3.465309,3.477805,3.490007,3.502553,3.514709,3.527392,3.539377,3.551027,3.558845,3.564999,3.572252,3.578847
j2,2.625787,2.626721,2.627665,2.627662,2.627646,2.627483,2.627004,2.625279,2.623133,2.620418,2.617870,2.615182,2.612313,2.608685,2.605115,2.601183,2.597797,2.594211,2.590422,2.585429,2.581105,2.576899,2.572991,2.567912,2.561216,2.552457,2.536136,2.510232,2.468874,2.430980,2.383182,2.346638,2.310736,2.282526,2.256752,2.231992,2.204583,2.179789,2.153944,2.130971,2.108621,2.091493,2.074420,2.061713,2.047888,2.035088,2.021071,2.009701,1.998752,1.989367,1.981193,1.974305,1.967849,1.962185,1.957643,1.957148,1.957227,1.957929,1.961139,1.965950,1.969819,1.972916,1.975749,1.978723,1.980801,1.982415,1.983114,1.984056,1.984443,1.984487,1.984492,1.984491,1.984487,1.984470,1.984360,1.983872,1.982751,1.980127,1.977438,1.974748,1.971496,1.968583,1.965459,1.961704,1.958335,1.954254,1.950399,1.946658,1.942431,1.937495,1.933143,1.928816,1.924776,1.920335,1.915238,1.910047,1.905702,1.900769,1.895898,1.890529,1.885951,1.880829,1.876071,1.872306,1.869810,1.866190,1.863231,1.860344,1.857269,1.854152,1.851882,1.849502,1.846867,1.844600,1.842575,1.839620,1.837627,1.835441,1.833215,1.831865,1.830067,1.827834,1.826308,1.824786,1.823281,1.821268,1.819266,1.818073,1.816399,1.814253,1.813285,1.812364,1.810943,1.809060,1.808231,1.806861,1.805918,1.804251,1.803120,1.801189,1.799639,1.798896,1.797834,1.795982,1.794582,1.793945,1.793326,1.792000,1.790638,1.789375,1.788566,1.787284,1.786723,1.785765,1.785298,1.784680,1.784127
j3,3.233308,3.231755,3.230507,3.229512,3.228890,3.227816,3.227289,3.226727,3.226083,3.225646,3.225427,3.224956,3.224910,3.224888,3.224869,3.224861,3.224857,3.224857,3.224857,3.224861,3.224866,3.224883,3.224896,3.224970,3.224982,3.225074,3.225207,3.225984,3.226816,3.228012,3.228445,3.229955,3.230705,3.231641,3.232508,3.233335,3.234477,3.235404,3.236342,3.237347,3.238150,3.239420,3.240490,3.241394,3.242246,3.243297,3.244584,3.245650,3.246831,3.247851,3.248838,3.249970,3.251144,3.252027,3.252881,3.253890,3.254712,3.255912,3.256844,3.257662,3.258552,3.259483,3.260505,3.261429,3.262390,3.263309,3.264384,3.265356,3.266295,3.267319,3.267954,3.269276,3.270243,3.271105,3.272022,3.272867,3.273994,3.274793,3.275755,3.276667,3.277505,3.278504,3.279366,3.280445,3.281224,3.282167,3.283191,3.284111,3.285269,3.286211,3.287128,3.287936,3.288961,3.290017,3.290990,3.291798,3.292854,3.293733,3.294493,3.295523,3.296404,3.297232,3.298238,3.299041,3.300026,3.300781,3.301684,3.302625,3.303651,3.304520,3.305487,3.306358,3.307116,3.308209,3.309301,3.310083,3.310925,3.311619,3.312601,3.313376,3.314147,3.314987,3.315846,3.316593,3.317469,3.318321,3.319204,3.320010,3.320854,3.321692,3.322713,3.323598,3.324484,3.325568,3.326328,3.326944,3.328065,3.328919,3.329814,3.330600,3.331384,3.332287,3.333061,3.333720,3.334734,3.335518,3.336272,3.337076,3.337936,3.338748,3.339577,3.340310,3.341102,3.341511,3.342210,3.342836,3.343096
j4,1.775063,1.775106,1.775334,1.775944,1.776532,1.777284,1.777948,1.779019,1.779612,1.780551,1.781296,1.782179,1.783213,1.784043,1.785180,1.786176,1.786999,1.788347,1.789305,1.790680,1.791857,1.793126,1.794309,1.795738,1.796678,1.798148,1.799738,1.799172,1.792012,1.787399,1.779789,1.776495,1.774933,1.772481,1.769967,1.767453,1.765499,1.763376,1.761398,1.759321,1.757753,1.754973,1.753139,1.751116,1.749546,1.747555,1.745738,1.743937,1.742307,1.740763,1.739100,1.737315,1.735812,1.735539,1.735057,1.734660,1.734078,1.733993,1.733973,1.733969,1.733969,1.733976,1.733986,1.734031,1.734100,1.734281,1.734641,1.735374,1.736071,1.736860,1.737762,1.738931,1.739952,1.741051,1.742203,1.743298,1.744424,1.745776,1.747013,1.748196,1.749437,1.750824,1.752256,1.753800,1.755106,1.756597,1.757925,1.759653,1.761025,1.762576,1.763930,1.765562,1.766989,1.768543,1.769796,1.771494,1.773157,1.774690,1.776152,1.777734,1.779365,1.781076,1.782777,1.785443,1.787749,1.790282,1.792912,1.795766,1.798296,1.801415,1.804024,1.807251,1.810101,1.813394,1.816704,1.820170,1.823071,1.826516,1.829580,1.833213,1.836497,1.840139,1.843443,1.847203,1.850487,1.854307,1.857709,1.861506,1.865067,1.868680,1.872348,1.876277,1.879549,1.883875,1.887391,1.891362,1.895044,1.899020,1.903114,1.907021,1.910643,1.914761,1.918545,1.922494,1.926087,1.930155,1.934002,1.938105,1.941714,1.945720,1.949577,1.953760,1.957073,1.959669,1.961934,1.964317,1.966343
j5,3.916938,3.916549,3.916482,3.916425,3.915899,3.915317,3.915284,3.915255,3.915153,3.914739,3.914350,3.914226,3.914080,3.913279,3.912694,3.912637,3.912478,3.911776,3.911670,3.911640,3.911521,3.911080,3.910837,3.910758,3.910673,3.910544,3.910269,3.910128,3.910135,3.910160,3.910192,3.910212,3.910234,3.910271,3.910339,3.910497,3.910678,3.910948,3.911358,3.911660,3.911742,3.912076,3.912478,3.913053,3.913142,3.913725,3.914600,3.915066,3.915155,3.915284,3.915436,3.915669,3.916142,3.916410,3.916447,3.916484,3.916519,3.916574,3.916708,3.916765,3.916794,3.916824,3.916866,3.917000,3.917084,3.917141,3.917233,3.917260,3.917268,3.917270,3.917270,3.917270,3.917270,3.917268,3.917268,3.917265,3.917265,3.917263,3.917260,3.917258,3.917255,3.917253,3.917250,3.917248,3.917246,3.917243,3.917240,3.917233,3.917228,3.917221,3.917208,3.917189,3.917045,3.916965,3.916799,3.916695,3.916477,3.916177,3.915384,3.915275,3.915143,3.914833,3.914327,3.913765,3.912595,3.911824,3.911650,3.911283,3.910676,3.910453,3.909969,3.908968,3.908045,3.907949,3.907108,3.906880,3.906625,3.906067,3.905658,3.905383,3.904641,3.904354,3.903236,3.902889,3.902269,3.902058,3.901508,3.900880,3.900154,3.899854,3.899574,3.898709,3.898270,3.897343,3.896899,3.896299,3.895915,3.895181,3.893899,3.893626,3.893240,3.892375,3.891341,3.891135,3.890245,3.889752,3.888299,3.887424,3.886831,3.886762,3.886442,3.885668,3.884317,3.883787,3.883370,3.883296,3.883108
j6,3.802847,3.801954,3.801273,3.801265,3.801273,3.801300,3.801349,3.801734,3.802200,3.803481,3.804538,3.806094,3.807550,3.809253,3.810998,3.812959,3.814895,3.817412,3.819492,3.822447,3.824636,3.827405,3.829882,3.832012,3.834201,3.836764,3.839303,3.840302,3.840614,3.841227,3.841484,3.842213,3.845404,3.846559,3.849269,3.851530,3.854500,3.855769,3.858115,3.859590,3.861534,3.863499,3.865641,3.867218,3.869615,3.871619,3.874331,3.876778,3.879711,3.881962,3.884485,3.886526,3.888985,3.891229,3.893475,3.896341,3.899398,3.901758,3.904844,3.908243,3.911774,3.914424,3.917401,3.919806,3.922402,3.925040,3.928258,3.930982,3.934820,3.937924,3.941315,3.944052,3.946876,3.949355,3.952524,3.955377,3.958868,3.962215,3.966466,3.969793,3.972957,3.975483,3.978451,3.981401,3.984802,3.987956,3.992024,3.995378,3.998896,4.001866,4.004653,4.007291,4.010774,4.013987,4.017555,4.021484,4.025659,4.028743,4.031790,4.034418,4.037797,4.040725,4.044354,4.048663,4.052972,4.056376,4.059787,4.062913,4.066510,4.070209,4.074211,4.079060,4.083644,4.087142,4.090885,4.094537,4.098377,4.102302,4.107193,4.111331,4.115295,4.118546,4.122215,4.126075,4.130277,4.135314,4.140159,4.143878,4.147495,4.150983,4.155225,4.158814,4.164140,4.168892,4.172745,4.175993,4.179962,4.183891,4.189246,4.194391,4.198702,4.202212,4.205832,4.209766,4.213986,4.218795,4.223583,4.227525,4.231142,4.234682,4.238842,4.242898,4.247675,4.250861,4.253328,4.255713,4.257882
j7,5.425956,5.425777,5.425753,5.425755,5.425760,5.425768,5.425780,5.425795,5.425825,5.425929,5.426811,5.427456,5.428272,5.428782,5.429489,5.430656,5.431673,5.432204,5.433044,5.433929,5.435530,5.436874,5.438079,5.439606,5.441527,5.442524,5.443280,5.444537,5.446226,5.447121,5.448063,5.449173,5.450810,5.451948,5.452857,5.454043,5.456080,5.456685,5.457107,5.458056,5.459737,5.460927,5.461539,5.462447,5.464425,5.466198,5.467576,5.469817,5.471181,5.471959,5.473362,5.474895,5.476065,5.477173,5.478628,5.480269,5.481341,5.482117,5.484122,5.485183,5.485599,5.486522,5.488109,5.489194,5.490060,5.491153,5.492960,5.494242,5.496215,5.497810,5.499498,5.500301,5.501556,5.502706,5.504481,5.505540,5.506752,5.508214,5.509425,5.510329,5.511502,5.513230,5.513966,5.514728,5.516006,5.517303,5.518250,5.519373,5.521203,5.522271,5.523823,5.526258,5.527691,5.528541,5.529872,5.531134,5.532416,5.534107,5.535163,5.536321,5.537830,5.538959,5.540126,5.541473,5.542531,5.543406,5.544651,5.545754,5.546347,5.547722,5.549775,5.550767,5.552304,5.554930,5.556375,5.557324,5.558802,5.559940,5.561177,5.562977,5.563887,5.564906,5.566160,5.567920,5.568825,5.569822,5.570885,5.572316,5.573290,5.574096,5.574780,5.576240,5.578469,5.579327,5.580951,5.583712,5.584833,5.585676,5.587548,5.588711,5.589819,5.591356,5.592709,5.593666,5.594760,5.596488,5.597648,5.598416,5.599321,5.600898,5.602041,5.602847,5.603310,5.604248,5.605653,5.606960,5.607279
