total_trajT: 19.999786
time,0.000580,0.100128,0.200135,0.300043,0.400076,0.500102,0.600056,0.700072,0.800103,0.900083,1.000090,1.100103,1.200101,1.294104,1.399993,1.500037,1.600107,1.700106,1.800180,1.900115,1.999981,2.100044,2.200076,2.300091,2.400071,2.500095,2.600156,2.699991,2.799984,2.900037,3.000067,3.100083,3.200071,3.300097,3.399989,3.499961,3.600019,3.700040,3.800044,3.900123,4.000083,4.094097,4.199960,4.299974,4.400019,4.500068,4.600007,4.700046,4.800049,4.900000,5.000046,5.100033,5.199997,5.300031,5.400041,5.493984,5.599948,5.700000,5.800054,5.900055,6.000006,6.094025,6.199943,6.299950,6.400043,6.500093,6.600047,6.699994,6.800012,6.899971,6.999950,7.099934,7.199985,7.300028,7.400026,7.500015,7.599917,7.699988,7.799937,7.894056,8.000081,8.093919,8.199978,8.299878,8.399918,8.499991,8.599953,8.699915,8.799933,8.899923,9.000062,9.099900,9.199847,9.299997,9.400024,9.493907,9.600002,9.699945,9.799865,9.900005,9.999984,10.099992,10.200028,10.293858,10.399873,10.494034,10.599900,10.699964,10.800027,10.900032,10.999977,11.094017,11.199900,11.299973,11.400116,11.500040,11.600124,11.694068,11.799979,11.899987,12.000051,12.100084,12.200053,12.300044,12.400078,12.499912,12.599918,12.700083,12.800041,12.900043,12.999952,13.100050,13.199865,13.299881,13.399844,13.493905,13.599962,13.693880,13.799986,13.893871,13.999893,14.099927,14.199856,14.299895,14.399938,14.500007,14.599916,14.693962,14.799864,14.899847,14.999894,15.100006,15.199988,15.294013,15.399885,15.499878,15.599822,15.693935,15.799945,15.899944,15.999921,16.093825,16.199833,16.299900,16.399905,16.493925,16.599910,16.693885,16.800894,16.899833,16.999881,17.093927,17.199906,17.299892,17.399953,17.493939,17.599805,17.699859,17.799785,17.899912,17.999939,18.093862,18.199879,18.293796,18.399869,18.499882,18.599875,18.693942,18.799898,18.899932,18.999952
j1,1.918214,1.912010,1.907368,1.905715,1.905655,1.905671,1.905705,1.906122,1.907610,1.910820,1.914779,1.919545,1.924853,1.929810,1.935418,1.942096,1.949142,1.956000,1.963363,1.971408,1.979246,1.987740,1.996848,2.004867,2.013914,2.023104,2.032970,2.042949,2.052512,2.062949,2.073020,2.083491,2.094056,2.104730,2.115456,2.126284,2.137292,2.148399,2.159586,2.170687,2.182231,2.193556,2.204920,2.216147,2.228002,2.239668,2.251304,2.262894,2.274859,2.286768,2.298517,2.310421,2.322278,2.334348,2.346140,2.358328,2.370094,2.382122,2.394123,2.406503,2.418398,2.430758,2.442490,2.454718,2.466859,2.479288,2.491417,2.503633,2.515091,2.526338,2.537744,2.549913,2.561940,2.571637,2.575945,2.581288,2.588720,2.595658,2.603580,2.611950,2.618722,2.624272,2.626478,2.630380,2.635549,2.642180,2.648248,2.651059,2.654918,2.658066,2.664693,2.668441,2.675383,2.681711,2.685292,2.690113,2.694296,2.702593,2.711807,2.722509,2.732094,2.740670,2.751646,2.761376,2.774317,2.781306,2.790702,2.794431,2.799392,2.803220,2.810477,2.815388,2.824000,2.833178,2.842262,2.853587,2.867656,2.882745,2.901680,2.922223,2.944377,2.962063,2.966610,2.968551,2.962989,2.952347,2.942371,2.939209,2.939743,2.945856,2.953943,2.965626,2.979205,2.992708,3.008060,3.022706,3.042455,3.059349,3.083514,3.104927,3.132507,3.159579,3.186142,3.213559,3.240571,3.266525,3.291879,3.314261,3.340733,3.364884,3.387372,3.409337,3.429277,3.444549,3.460612,3.474817,3.488021,3.499136,3.511053,3.521771,3.532158,3.540612,3.550289,3.558179,3.565589,3.572344,3.578893,3.583503,3.590145,3.596196,3.601141,3.604538,3.609234,3.613812,3.618061,3.620989,3.624105,3.627020,3.629681,3.632583,3.635366,3.637852,3.640463,3.642426,3.644209,3.645889,3.647425,3.648807,3.650511,3.651720,3.653258
j2,2.631545,2.632390,2.633020,2.633065,2.633062,2.633049,2.633015,2.632623,2.631744,2.630128,2.628156,2.625802,2.623651,2.621463,2.618864,2.616825,2.614570,2.611666,2.608963,2.605876,2.602995,2.599729,2.597045,2.594799,2.591802,2.588031,2.584166,2.580691,2.578080,2.575201,2.571992,2.568149,2.564201,2.560441,2.557726,2.554554,2.550956,2.547051,2.543245,2.539456,2.536426,2.533390,2.529301,2.525125,2.521238,2.518190,2.515045,2.511260,2.506909,2.502809,2.499300,2.496056,2.492327,2.488450,2.484425,2.480735,2.477198,2.473614,2.469646,2.465549,2.461465,2.458622,2.454680,2.450625,2.446458,2.442481,2.439222,2.435826,2.431825,2.427321,2.422631,2.419146,2.415504,2.411749,2.407626,2.403544,2.400273,2.397276,2.393500,2.389499,2.384626,2.381500,2.377819,2.373827,2.370149,2.366023,2.362300,2.358745,2.355113,2.351039,2.346371,2.342807,2.339437,2.336026,2.331885,2.328449,2.323814,2.320888,2.317319,2.313054,2.308832,2.304510,2.301488,2.298181,2.294001,2.290017,2.285778,2.282407,2.278862,2.274845,2.270493,2.266989,2.262917,2.259373,2.255525,2.251369,2.246784,2.244192,2.240720,2.236904,2.232522,2.227141,2.223616,2.219875,2.215916,2.209773,2.203843,2.199091,2.194690,2.189753,2.186122,2.182935,2.179562,2.175880,2.171849,2.167490,2.162881,2.158541,2.153024,2.148361,2.144613,2.141311,2.138068,2.134596,2.131429,2.127679,2.124821,2.121944,2.118247,2.114358,2.110531,2.107001,2.104242,2.102270,2.099977,2.097959,2.095808,2.094077,2.092728,2.090702,2.088715,2.087907,2.086257,2.084709,2.083485,2.082948,2.082485,2.082190,2.081270,2.080008,2.079345,2.078682,2.077581,2.076727,2.075793,2.075195,2.075031,2.074846,2.074215,2.073767,2.073414,2.073317,2.072768,2.072221,2.071767,2.071604,2.071011,2.070787,2.070595,2.070329,2.070203
j3,3.230811,3.229509,3.228232,3.227252,3.226655,3.225817,3.225275,3.224890,3.224690,3.224242,3.224041,3.223974,3.223938,3.223872,3.223734,3.223609,3.223535,3.223535,3.223536,3.223543,3.223570,3.223604,3.223893,3.224157,3.224351,3.225036,3.225674,3.226498,3.227143,3.227876,3.228421,3.229348,3.230206,3.231002,3.231767,3.232611,3.233342,3.234327,3.235084,3.236079,3.237039,3.237860,3.238830,3.239778,3.240746,3.241562,3.242573,3.243621,3.244642,3.245588,3.246524,3.247512,3.248341,3.249534,3.250482,3.251305,3.252281,3.253403,3.254441,3.255298,3.256307,3.257204,3.258126,3.259302,3.260253,3.261151,3.262107,3.263021,3.263955,3.264533,3.265392,3.266411,3.267263,3.266222,3.258056,3.250533,3.244683,3.238885,3.236026,3.231528,3.224675,3.218143,3.206332,3.198817,3.190355,3.184987,3.178473,3.168267,3.159804,3.149266,3.140459,3.129120,3.124082,3.117692,3.111133,3.108010,3.099931,3.098316,3.095379,3.093908,3.090491,3.087610,3.087622,3.087999,3.089316,3.089299,3.090704,3.089441,3.088611,3.084269,3.083150,3.080216,3.079741,3.080689,3.082800,3.087525,3.094575,3.102592,3.113006,3.123700,3.134362,3.141359,3.141521,3.141826,3.136522,3.129991,3.126442,3.126550,3.128130,3.133706,3.139752,3.146992,3.154998,3.162230,3.169039,3.175090,3.182465,3.188548,3.196610,3.203569,3.212347,3.219981,3.227301,3.235084,3.242489,3.249904,3.256595,3.261421,3.267287,3.273290,3.278807,3.284159,3.289289,3.293738,3.298006,3.301854,3.305469,3.308795,3.311895,3.314875,3.317680,3.320194,3.324668,3.329066,3.332198,3.334283,3.336151,3.337520,3.339279,3.340560,3.341726,3.342854,3.343983,3.345033,3.345973,3.346400,3.347639,3.348511,3.349123,3.349628,3.350327,3.350828,3.351271,3.351983,3.352595,3.352711,3.353042,3.353643,3.354231,3.354346,3.354531
j4,1.770727,1.771034,1.771236,1.771939,1.772602,1.772910,1.773478,1.773686,1.774335,1.775078,1.775281,1.775763,1.775978,1.776418,1.776946,1.777543,1.778155,1.778473,1.778958,1.779254,1.779728,1.780120,1.780715,1.780987,1.781475,1.781649,1.781998,1.782528,1.783115,1.783398,1.783868,1.784183,1.784817,1.785240,1.785687,1.785867,1.786390,1.786651,1.787096,1.787471,1.788086,1.788303,1.788741,1.789094,1.789779,1.790130,1.790655,1.790912,1.791572,1.792112,1.792359,1.792837,1.793251,1.793619,1.794100,1.794730,1.795049,1.795490,1.795680,1.796165,1.796622,1.797118,1.797621,1.798134,1.798591,1.798899,1.799100,1.799734,1.799930,1.800370,1.800477,1.800566,1.800663,1.800568,1.798284,1.790849,1.780202,1.768261,1.759737,1.754630,1.748021,1.740301,1.728440,1.717346,1.705932,1.696446,1.684534,1.668760,1.649169,1.628321,1.605877,1.578923,1.553244,1.527270,1.502304,1.479778,1.455189,1.438236,1.422755,1.410376,1.397545,1.381334,1.366071,1.351377,1.337474,1.324190,1.308944,1.298199,1.288201,1.276766,1.267941,1.260607,1.249888,1.239233,1.227948,1.218882,1.212762,1.212557,1.223650,1.249276,1.281387,1.311013,1.327684,1.330358,1.313330,1.289469,1.270964,1.256371,1.242027,1.228626,1.214715,1.202462,1.191175,1.181366,1.171765,1.163591,1.154344,1.147521,1.139686,1.133818,1.126692,1.120907,1.115729,1.111509,1.107111,1.105734,1.111267,1.116966,1.123141,1.127892,1.135003,1.139746,1.144385,1.147066,1.147656,1.147433,1.147271,1.149272,1.159221,1.174201,1.188071,1.200734,1.219157,1.242678,1.269251,1.294964,1.328683,1.357222,1.390276,1.418786,1.446116,1.468739,1.495370,1.518138,1.539041,1.556619,1.576898,1.594188,1.610278,1.625113,1.639087,1.651008,1.664366,1.674758,1.685729,1.695710,1.705003,1.712690,1.721824,1.729510,1.736429
j5,3.920929,3.919878,3.919259,3.919209,3.919187,3.919172,3.919164,3.919157,3.919152,3.919149,3.919149,3.919149,3.919149,3.919149,3.919152,3.919152,3.919154,3.919157,3.919162,3.919167,3.919172,3.919177,3.919184,3.919194,3.919204,3.919219,3.919236,3.919271,3.919311,3.919410,3.919960,3.920820,3.921733,3.922405,3.922643,3.923743,3.924918,3.925087,3.925791,3.926505,3.927323,3.927598,3.928637,3.929431,3.930224,3.930864,3.931109,3.932120,3.933122,3.934141,3.934602,3.934952,3.935609,3.935829,3.936563,3.936928,3.937260,3.938586,3.939342,3.939439,3.939830,3.940331,3.940527,3.941276,3.941923,3.942954,3.943507,3.943820,3.944246,3.945310,3.946324,3.946700,3.947898,3.949051,3.949145,3.949244,3.950545,3.950652,3.951064,3.951505,3.953188,3.953637,3.953667,3.953798,3.954711,3.955653,3.955977,3.956014,3.956280,3.957395,3.958518,3.958603,3.959032,3.959847,3.960502,3.960995,3.961102,3.962207,3.962892,3.963457,3.964268,3.964310,3.964476,3.964952,3.965606,3.965639,3.966878,3.967647,3.967796,3.967855,3.968686,3.969119,3.969355,3.970200,3.970352,3.971368,3.971804,3.972310,3.972377,3.972796,3.973971,3.978357,3.991157,4.002469,4.029450,4.055179,4.070567,4.077312,4.078056,4.078011,4.077684,4.075227,4.075845,4.089607,4.102379,4.115915,4.141012,4.163853,4.186762,4.214569,4.254560,4.304235,4.347375,4.381890,4.401976,4.416065,4.433278,4.463997,4.507752,4.545450,4.567185,4.587167,4.598955,4.607094,4.608582,4.608371,4.597118,4.572669,4.539356,4.508007,4.477263,4.449920,4.418113,4.391340,4.365998,4.344397,4.319246,4.299552,4.278856,4.260966,4.243570,4.229934,4.213151,4.199602,4.186202,4.176179,4.162940,4.152667,4.143323,4.133109,4.125232,4.118697,4.109299,4.102367,4.097195,4.091523,4.084846,4.079358,4.074095,4.070284,4.066307
j6,3.802881,3.802366,3.801317,3.801230,3.801238,3.801265,3.801312,3.801483,3.802133,3.803358,3.804500,3.805921,3.807572,3.809037,3.811045,3.812935,3.815166,3.817382,3.819539,3.822561,3.824986,3.827480,3.830088,3.832175,3.834223,3.836563,3.839122,3.841730,3.844685,3.847506,3.851096,3.854438,3.857383,3.860001,3.862453,3.865131,3.867972,3.871016,3.874043,3.877328,3.880888,3.883816,3.887150,3.889786,3.892503,3.895334,3.898376,3.901631,3.905008,3.908950,3.912659,3.915763,3.918425,3.921212,3.924274,3.927055,3.930692,3.934391,3.938023,3.941367,3.944432,3.946876,3.950010,3.953185,3.956431,3.959688,3.963705,3.967642,3.971303,3.974479,3.977132,3.979918,3.983215,3.986845,3.989979,3.993690,3.997057,4.000272,4.003510,4.005984,4.009301,4.012185,4.015663,4.019523,4.023564,4.027139,4.030317,4.032836,4.035672,4.038726,4.042150,4.044706,4.048675,4.052471,4.055538,4.058696,4.061552,4.064639,4.067879,4.071253,4.074543,4.078621,4.082632,4.085501,4.088714,4.091200,4.095212,4.098365,4.101717,4.105751,4.109393,4.111941,4.115442,4.118481,4.120955,4.124396,4.128187,4.131045,4.136242,4.140600,4.143459,4.145117,4.147886,4.151548,4.155091,4.158106,4.161780,4.166297,4.169415,4.172552,4.174979,4.177460,4.180943,4.184685,4.188321,4.191763,4.195955,4.198669,4.202745,4.205339,4.208742,4.212191,4.216014,4.220332,4.223768,4.227140,4.229944,4.232403,4.235907,4.239144,4.241876,4.245089,4.248741,4.250591,4.252145,4.254044,4.255883,4.257438,4.259005,4.260155,4.260857,4.261754,4.263871,4.265332,4.266383,4.267804,4.270216,4.271120,4.272060,4.273146,4.273853,4.274641,4.275422,4.275742,4.276047,4.276979,4.277785,4.277995,4.278233,4.278893,4.279235,4.279354,4.279532,4.279889,4.280301,4.280415,4.280517,4.280608,4.280916,4.281513,4.281677
j7,5.424699,5.424697,5.424694,5.424697,5.424699,5.424701,5.424706,5.424712,5.424721,5.424729,5.424739,5.424754,5.424803,5.425043,5.425621,5.426107,5.427193,5.427887,5.428182,5.428378,5.428906,5.429327,5.429808,5.430736,5.431435,5.431740,5.432189,5.432863,5.433197,5.433969,5.434760,5.435469,5.436319,5.437328,5.437997,5.439016,5.440067,5.440573,5.441510,5.442309,5.442712,5.443293,5.443709,5.444455,5.444971,5.445700,5.446761,5.447321,5.447812,5.448412,5.448797,5.449657,5.450522,5.451226,5.452079,5.452423,5.453053,5.453296,5.453836,5.454617,5.455751,5.456452,5.456774,5.457045,5.457597,5.457932,5.458421,5.459268,5.459824,5.460510,5.461021,5.461493,5.461963,5.462935,5.463743,5.464115,5.464951,5.465848,5.466852,5.467879,5.468789,5.469480,5.470035,5.470623,5.471439,5.472046,5.472507,5.473258,5.473593,5.474178,5.475157,5.475943,5.476677,5.477141,5.477634,5.478227,5.478609,5.479568,5.480587,5.481251,5.481742,5.481973,5.482649,5.483237,5.484087,5.484452,5.485397,5.485689,5.486311,5.486732,5.487578,5.487818,5.488446,5.488914,5.489249,5.489965,5.490741,5.491743,5.492606,5.493087,5.493600,5.493999,5.495114,5.496793,5.497626,5.498057,5.498390,5.499121,5.499862,5.500779,5.501545,5.501873,5.502155,5.503100,5.503479,5.504272,5.505435,5.505817,5.506700,5.506918,5.507558,5.508103,5.509008,5.510198,5.510649,5.511338,5.511650,5.512159,5.512692,5.513247,5.513894,5.514323,5.515012,5.515293,5.515880,5.516081,5.516235,5.516388,5.516626,5.517075,5.517226,5.517298,5.517457,5.517593,5.517725,5.518099,5.518796,5.519113,5.519644,5.519902,5.520053,5.520226,5.520650,5.520838,5.520895,5.520915,5.520935,5.520955,5.520985,5.521029,5.521161,5.521188,5.521203,5.521216,5.521230,5.521245,5.521260,5.521277,5.521315,5.521530,5.521587
