total_trajT: 16.599900
time,0.000558,0.100079,0.200051,0.300149,0.400123,0.500087,0.600082,0.699944,0.800020,0.900069,1.000082,1.100075,1.200031,1.299936,1.400010,1.499969,1.600034,1.700071,1.800132,1.900040,2.000053,2.099941,2.200001,2.300022,2.400053,2.500077,2.600011,2.699934,2.799899,2.900051,3.000060,3.100002,3.200059,3.300053,3.399915,3.499936,3.600071,3.700008,3.800054,3.900098,4.000022,4.099911,4.199965,4.299888,4.399974,4.500113,4.600027,4.700047,4.799924,4.899911,4.999936,5.099980,5.199974,5.299987,5.400035,5.499939,5.599897,5.700018,5.799941,5.900043,6.000020,6.099984,6.200005,6.299908,6.400067,6.500002,6.599983,6.699988,6.799999,6.899927,6.999886,7.100021,7.199924,7.300041,7.400027,7.500011,7.599890,7.699864,7.799924,7.900023,7.999994,8.100005,8.199988,8.299875,8.399865,8.500025,8.599964,8.700004,8.799994,8.899861,8.999878,9.099870,9.199892,9.299957,9.400000,9.499959,9.599971,9.699968,9.799880,9.899866,9.999903,10.099906,10.199947,10.299995,10.400048,10.499892,10.599855,10.699970,10.799897,10.899997,10.999977,11.099942,11.199919,11.299871,11.399845,11.499899,11.599876,11.699928,11.799968,11.899924,11.999970,12.099838,12.199806,12.299878,12.399920,12.499947,12.599938,12.699945,12.799841,12.899819,12.999981,13.099944,13.199926,13.299881,13.399820,13.499843,13.599839,13.699898,13.799840,13.899869,13.999908,14.099948,14.199939,14.299839,14.399821,14.499835,14.599869,14.699880,14.799892,14.899881,14.999921,15.099837,15.199819,15.299806,15.399883,15.499907,15.599839,15.699880,15.799823
j1,3.682813,3.682426,3.682306,3.682222,3.682075,3.681937,3.681464,3.681255,3.681193,3.681145,3.681023,3.680892,3.680696,3.680519,3.680477,3.680443,3.680417,3.680383,3.680331,3.680301,3.680251,3.680184,3.680130,3.680052,3.679958,3.679835,3.679705,3.679633,3.679613,3.679597,3.679583,3.679571,3.679561,3.679551,3.679537,3.679527,3.679511,3.679509,3.679506,3.679506,3.679412,3.679081,3.678634,3.678570,3.678578,3.678576,3.678578,3.678580,3.678592,3.678598,3.678596,3.678592,3.678592,3.678594,3.678594,3.678596,3.678578,3.678594,3.678604,3.678608,3.678602,3.678606,3.678608,3.678606,3.678576,3.678584,3.678570,3.678548,3.678546,3.678566,3.678566,3.678566,3.678755,3.679188,3.679158,3.679150,3.679170,3.679168,3.679174,3.679184,3.679184,3.679190,3.679194,3.679232,3.679308,3.679298,3.679290,3.679288,3.679290,3.679290,3.679290,3.679288,3.679288,3.679290,3.679288,3.679288,3.679288,3.679288,3.679288,3.679288,3.679288,3.679288,3.679288,3.679288,3.679288,3.679288,3.679286,3.679220,3.678863,3.675486,3.662450,3.653188,3.650162,3.647455,3.646828,3.646888,3.647167,3.647983,3.648229,3.649517,3.650888,3.651015,3.652262,3.654025,3.655252,3.657056,3.658516,3.660036,3.661179,3.662268,3.663263,3.663585,3.664113,3.664780,3.666641,3.669174,3.669932,3.670012,3.669992,3.670100,3.670746,3.670950,3.671532,3.671712,3.672063,3.672462,3.672992,3.673475,3.673627,3.673876,3.674032,3.674504,3.674716,3.674885,3.675320,3.675813,3.675931,3.676108,3.676515
j2,4.133165,4.137480,4.139901,4.139809,4.138842,4.136313,4.131585,4.126956,4.120973,4.113954,4.106797,4.099058,4.090616,4.081751,4.072160,4.062474,4.051981,4.041424,4.030313,4.018916,4.007150,3.994975,3.982874,3.970191,3.957228,3.944262,3.930935,3.917460,3.903823,3.890123,3.875899,3.861809,3.847630,3.833045,3.818452,3.803967,3.789144,3.774411,3.759676,3.745997,3.731108,3.715656,3.700337,3.684958,3.669650,3.653917,3.637957,3.622240,3.607003,3.591313,3.574740,3.558749,3.542884,3.527118,3.511006,3.495235,3.476957,3.461527,3.448486,3.431943,3.414227,3.399065,3.384039,3.367259,3.351012,3.334725,3.319001,3.302258,3.286326,3.271765,3.255701,3.239181,3.223910,3.209565,3.193637,3.176934,3.160698,3.143301,3.126979,3.111593,3.096068,3.078896,3.062450,3.047294,3.031727,3.015428,2.997644,2.982591,2.966642,2.949925,2.934454,2.917628,2.901901,2.885422,2.869473,2.853217,2.837019,2.820802,2.804298,2.788285,2.772212,2.756030,2.739941,2.723578,2.707378,2.691581,2.675590,2.659113,2.642950,2.626613,2.610057,2.593081,2.576236,2.560535,2.544467,2.528788,2.512683,2.497046,2.480892,2.464562,2.448408,2.432314,2.416299,2.399792,2.383614,2.367550,2.351412,2.335155,2.318975,2.302647,2.286453,2.269971,2.254224,2.239926,2.221953,2.204520,2.187796,2.170895,2.155293,2.136215,2.119561,2.103897,2.087721,2.071960,2.055928,2.039992,2.023837,2.008068,1.992082,1.975994,1.960174,1.944053,1.930005,1.920965,1.911913,1.902989,1.894717,1.886771,1.879889
j3,3.653516,3.653407,3.652885,3.652062,3.651202,3.650268,3.649337,3.648360,3.647104,3.646051,3.644718,3.643588,3.642287,3.640919,3.639380,3.637897,3.636506,3.634745,3.633143,3.631665,3.630108,3.628540,3.626938,3.625271,3.623767,3.622007,3.620140,3.618473,3.616837,3.614824,3.612942,3.611199,3.609431,3.607597,3.605852,3.604122,3.602203,3.600256,3.598535,3.596681,3.593841,3.591458,3.590303,3.588777,3.586880,3.585331,3.583829,3.582064,3.580519,3.580127,3.579808,3.578380,3.576280,3.574175,3.572311,3.570167,3.567763,3.565406,3.563499,3.561685,3.558837,3.556780,3.554985,3.552256,3.549824,3.547927,3.545272,3.542930,3.540762,3.539252,3.537246,3.534958,3.533569,3.534917,3.538493,3.540757,3.540985,3.540700,3.539516,3.536971,3.533861,3.531214,3.528338,3.525775,3.523922,3.522015,3.519990,3.517437,3.514912,3.512201,3.509378,3.506448,3.503955,3.501337,3.498777,3.495913,3.493220,3.490752,3.488266,3.485789,3.483405,3.481032,3.478815,3.476237,3.473783,3.471320,3.469057,3.466422,3.463586,3.456078,3.431188,3.407907,3.397679,3.389377,3.369899,3.348605,3.339669,3.338732,3.338776,3.340005,3.342950,3.345800,3.349072,3.352046,3.354668,3.357160,3.359403,3.361359,3.363190,3.364797,3.365818,3.366635,3.367270,3.367814,3.368755,3.369820,3.370149,3.370439,3.370439,3.370439,3.370439,3.370435,3.370411,3.370340,3.370192,3.369680,3.369038,3.368169,3.367023,3.366118,3.364709,3.363558,3.362442,3.362055,3.361392,3.360591,3.359885,3.359573,3.358908
j4,1.711767,1.711628,1.711338,1.711278,1.711280,1.711338,1.711588,1.712001,1.712560,1.713591,1.714530,1.715601,1.716857,1.717949,1.719352,1.720624,1.722100,1.723438,1.724871,1.726488,1.727799,1.729292,1.730852,1.732405,1.734031,1.735634,1.737133,1.738926,1.740734,1.742387,1.744054,1.745788,1.747460,1.749125,1.750865,1.752733,1.754485,1.756399,1.758354,1.761087,1.764855,1.776634,1.787747,1.793111,1.795693,1.797091,1.797813,1.798134,1.798880,1.799949,1.800590,1.801183,1.802267,1.803050,1.803796,1.804953,1.805431,1.805729,1.806843,1.807713,1.808398,1.809872,1.811580,1.812853,1.814375,1.815470,1.817598,1.818239,1.817667,1.814408,1.812226,1.812195,1.812311,1.812526,1.814166,1.815855,1.817743,1.819110,1.817854,1.811647,1.808420,1.808257,1.806602,1.804331,1.804180,1.804843,1.806296,1.810805,1.815608,1.819901,1.823973,1.827631,1.831866,1.835878,1.839960,1.843538,1.846845,1.850146,1.853548,1.856995,1.860265,1.863156,1.866047,1.868912,1.871985,1.875273,1.878567,1.881173,1.883832,1.885728,1.887596,1.889171,1.886307,1.869553,1.855965,1.848227,1.846038,1.846499,1.849347,1.854201,1.859762,1.865189,1.870328,1.875573,1.880783,1.885506,1.889859,1.894608,1.899160,1.903212,1.906929,1.911003,1.916228,1.930281,1.962536,1.992972,2.007234,2.011988,2.014596,2.014698,2.014695,2.014638,2.014529,2.014316,2.013529,2.012586,2.011777,2.011153,2.010722,2.010398,2.010345,2.010328,2.010193,2.009501,2.008845,2.008627,2.008233,2.007855,2.007633
j5,5.493912,5.495926,5.496528,5.496461,5.495905,5.493870,5.489705,5.485295,5.481053,5.476677,5.470841,5.464172,5.458232,5.452119,5.445814,5.438062,5.430463,5.423375,5.416030,5.407261,5.398891,5.391297,5.382445,5.373239,5.364897,5.356066,5.346333,5.337368,5.328317,5.318311,5.308950,5.299608,5.289173,5.279742,5.269987,5.259468,5.249978,5.239699,5.229473,5.219521,5.207103,5.191601,5.151540,5.080316,5.002163,4.940331,4.890316,4.830851,4.766836,4.717023,4.691428,4.689150,4.690478,4.698121,4.707850,4.717385,4.726230,4.735039,4.742821,4.749324,4.754822,4.759245,4.762540,4.765131,4.766529,4.767422,4.767952,4.767942,4.767900,4.767107,4.763212,4.759354,4.755415,4.749559,4.719839,4.657890,4.579595,4.509415,4.450069,4.393787,4.338665,4.286603,4.237766,4.193893,4.155642,4.140090,4.142817,4.162422,4.182806,4.201818,4.219894,4.236700,4.252810,4.266718,4.279542,4.290243,4.300010,4.308665,4.315213,4.321165,4.325898,4.329862,4.332777,4.335361,4.336134,4.336296,4.336303,4.336293,4.336253,4.334260,4.309563,4.251508,4.173559,4.104901,4.047406,3.991719,3.940401,3.910056,3.905598,3.913502,3.926017,3.939434,3.950878,3.962822,3.973260,3.982301,3.990708,3.997736,4.002702,4.007477,4.011434,4.014114,4.014912,4.015076,4.014833,3.991836,3.947236,3.920359,3.914893,3.914731,3.913036,3.911913,3.911908,3.911908,3.911905,3.911863,3.910735,3.908635,3.906010,3.903627,3.900672,3.897211,3.895188,3.894931,3.893564,3.892469,3.891375,3.890458,3.890017
j6,1.702291,1.697444,1.693830,1.693817,1.693872,1.694365,1.697670,1.704113,1.710455,1.715844,1.722580,1.731691,1.740656,1.748820,1.759054,1.770485,1.780523,1.792515,1.803795,1.815894,1.829345,1.841751,1.855325,1.868281,1.883151,1.896699,1.911495,1.925230,1.941138,1.955830,1.971094,1.986437,2.002388,2.018203,2.033435,2.050271,2.065835,2.082336,2.098124,2.114618,2.131292,2.147097,2.164265,2.180323,2.197357,2.214267,2.231160,2.248220,2.263667,2.280987,2.298130,2.315097,2.333753,2.351350,2.368662,2.386433,2.404533,2.422113,2.439083,2.457118,2.475558,2.492305,2.510239,2.528518,2.546428,2.564181,2.582795,2.600778,2.618361,2.634626,2.652585,2.670505,2.687041,2.704878,2.724536,2.741523,2.757945,2.775864,2.794366,2.812234,2.829637,2.847262,2.865367,2.882203,2.901285,2.919908,2.936452,2.954979,2.973268,2.990686,3.009141,3.027157,3.045069,3.062862,3.080987,3.099380,3.116729,3.134770,3.153153,3.170378,3.188764,3.207119,3.224310,3.242651,3.260716,3.278294,3.297043,3.315183,3.333423,3.354872,3.389494,3.418899,3.439967,3.467818,3.516003,3.556423,3.578046,3.592825,3.607945,3.619840,3.633532,3.646508,3.659702,3.672014,3.686175,3.699466,3.713411,3.727059,3.741817,3.756372,3.771421,3.786717,3.805737,3.838579,3.900808,3.976986,4.029603,4.054650,4.065975,4.074875,4.085602,4.093037,4.099919,4.108837,4.117353,4.125212,4.135007,4.145928,4.155502,4.166849,4.178070,4.189326,4.199681,4.204441,4.208966,4.214236,4.220424,4.225182,4.229183
j7,5.631020,5.631172,5.631377,5.631449,5.631516,5.631571,5.631617,5.631680,5.631798,5.631833,5.631855,5.631878,5.631898,5.631918,5.631935,5.631957,5.631999,5.632193,5.632235,5.632252,5.632262,5.632269,5.632272,5.632275,5.632275,5.632275,5.632275,5.632275,5.632275,5.632275,5.632275,5.632272,5.632272,5.632272,5.632269,5.632269,5.632267,5.632267,5.632265,5.632260,5.631556,5.612278,5.558202,5.484581,5.419314,5.365073,5.316147,5.279493,5.256753,5.251820,5.257877,5.273760,5.293990,5.315465,5.333625,5.351386,5.369491,5.385536,5.401673,5.415603,5.429767,5.441843,5.454573,5.464669,5.475892,5.485890,5.493494,5.501809,5.509397,5.516927,5.522901,5.530857,5.536824,5.540476,5.534608,5.495182,5.427268,5.362140,5.309954,5.263574,5.217464,5.175097,5.134965,5.100182,5.071389,5.064978,5.077572,5.108195,5.138860,5.166959,5.195198,5.222459,5.248272,5.271896,5.294687,5.316786,5.336392,5.354432,5.372778,5.388615,5.403795,5.418162,5.431544,5.443437,5.455793,5.465447,5.476276,5.485964,5.492430,5.498479,5.491775,5.446846,5.376601,5.316246,5.269888,5.226493,5.184895,5.166128,5.169415,5.190553,5.214799,5.237875,5.261375,5.283766,5.304837,5.324854,5.344667,5.362205,5.378666,5.394898,5.408649,5.423361,5.435461,5.448392,5.459185,5.468526,5.479437,5.488183,5.495239,5.504308,5.512186,5.517794,5.523844,5.531291,5.537166,5.542011,5.545918,5.550046,5.555517,5.559844,5.563661,5.566939,5.569775,5.572430,5.574527,5.577366,5.579810,5.583577,5.585934
