total_trajT: 18.199830
time,0.000023,0.099095,0.199040,0.300066,0.399997,0.499083,0.600220,0.699977,0.798988,0.893234,1.000139,1.100103,1.200065,1.300017,1.399098,1.499105,1.599092,1.699065,1.799067,1.894046,2.000058,2.099070,2.199081,2.299084,2.398957,2.500060,2.600091,2.698973,2.799011,2.898983,2.999065,3.099144,3.200142,3.300144,3.399048,3.499997,3.598946,3.699067,3.799089,3.899176,3.999117,4.099087,4.200003,4.299024,4.398973,4.500026,4.598995,4.700009,4.799090,4.898986,4.999040,5.099049,5.200057,5.300100,5.400062,5.500101,5.599952,5.698979,5.799022,5.899135,6.000070,6.100018,6.200039,6.298971,6.398976,6.499073,6.600004,6.700052,6.794126,6.894211,6.994126,7.093937,7.194138,7.293167,7.394849,7.499001,7.596820,7.693930,7.795011,7.892988,8.002300,8.099994,8.199004,8.300017,8.399905,8.494007,8.599977,8.698990,8.800037,8.899057,8.999033,9.092900,9.200075,9.299927,9.399012,9.499071,9.599982,9.694019,9.800107,9.900031,10.000027,10.098881,10.199009,10.299003,10.399894,10.500001,10.599902,10.699978,10.798981,10.899001,10.999096,11.098991,11.200077,11.300015,11.400062,11.498914,11.601701,11.694968,11.801941,11.898903,11.999979,12.093986,12.200054,12.300031,12.394110,12.492910,12.599099,12.699976,12.800043,12.900027,12.999966,13.092961,13.200015,13.299912,13.399942,13.499941,13.599999,13.692901,13.800016,13.899885,13.998935,14.098977,14.198888,14.292967,14.399906,14.500011,14.599029,14.699873,14.798851,14.900062,14.999974
j1,1.914227,1.903141,1.893395,1.892012,1.892030,1.892070,1.893101,1.895780,1.900624,1.906983,1.914614,1.922702,1.930756,1.939974,1.948727,1.958212,1.968825,1.979172,1.990375,2.001249,2.013463,2.022950,2.033842,2.046120,2.058131,2.071089,2.083096,2.093483,2.105520,2.117786,2.130356,2.142416,2.155971,2.167822,2.178732,2.192096,2.203332,2.215381,2.228026,2.240552,2.252738,2.265116,2.278731,2.289776,2.301663,2.315751,2.326684,2.340079,2.351043,2.363704,2.376048,2.388510,2.402140,2.414351,2.426597,2.438596,2.451073,2.462049,2.474528,2.487150,2.501185,2.513218,2.525249,2.536053,2.548838,2.561493,2.575069,2.585381,2.594754,2.604050,2.604910,2.595740,2.577657,2.562544,2.556139,2.552889,2.553284,2.557856,2.563897,2.567204,2.569354,2.570737,2.571457,2.571862,2.572149,2.572430,2.572466,2.572496,2.574956,2.594248,2.632903,2.674206,2.707484,2.734240,2.760205,2.785438,2.808594,2.830503,2.850603,2.868813,2.887403,2.905604,2.923136,2.940202,2.957009,2.973031,2.988650,3.004497,3.019656,3.034505,3.049670,3.064370,3.078884,3.093512,3.107638,3.122200,3.138334,3.148500,3.153395,3.153644,3.153664,3.153668,3.153666,3.153666,3.153664,3.153668,3.153664,3.153664,3.153660,3.153662,3.153662,3.153662,3.153662,3.154763,3.172868,3.214698,3.261407,3.300284,3.331008,3.358722,3.386522,3.412640,3.436239,3.458519,3.479307,3.499140,3.518308,3.537119,3.554813,3.572010,3.588382
j2,2.639627,2.640348,2.640692,2.640622,2.640046,2.638786,2.636531,2.633709,2.631059,2.627881,2.623823,2.620140,2.617161,2.614386,2.611045,2.606989,2.602939,2.598957,2.595947,2.592534,2.588678,2.584783,2.580822,2.577241,2.573851,2.570021,2.565716,2.561617,2.557981,2.554654,2.550865,2.546615,2.542524,2.538650,2.535330,2.531621,2.527574,2.523266,2.519335,2.516037,2.512453,2.508315,2.504041,2.499993,2.496815,2.493270,2.489158,2.484812,2.480684,2.477548,2.473946,2.469962,2.465532,2.461424,2.458251,2.454707,2.450623,2.446335,2.442125,2.439006,2.435461,2.431479,2.427160,2.422962,2.419697,2.416240,2.412178,2.407933,2.403257,2.400868,2.400622,2.400365,2.400205,2.399809,2.399746,2.399743,2.399743,2.399739,2.399741,2.399746,2.399746,2.399748,2.399748,2.399748,2.399748,2.399748,2.399748,2.399748,2.398950,2.378332,2.333449,2.288989,2.258828,2.235024,2.210388,2.187380,2.167820,2.150781,2.135042,2.121847,2.108397,2.096787,2.088338,2.082043,2.076064,2.070204,2.065914,2.062342,2.059519,2.056753,2.054268,2.052662,2.050844,2.049427,2.048468,2.045633,2.039469,2.034880,2.031780,2.030795,2.029839,2.029639,2.029557,2.029554,2.029547,2.029544,2.029537,2.029522,2.029510,2.029506,2.029503,2.029499,2.029498,2.029513,2.029818,2.030999,2.034163,2.036931,2.039383,2.041684,2.043789,2.045848,2.047740,2.049404,2.050418,2.051619,2.053873,2.055719,2.056383,2.057968,2.060090
j3,3.209655,3.209338,3.209204,3.209227,3.209265,3.209321,3.209558,3.209947,3.210402,3.211588,3.212498,3.213400,3.214385,3.215251,3.216400,3.217492,3.218367,3.219306,3.220354,3.221503,3.222452,3.223342,3.224383,3.225632,3.226718,3.227731,3.228624,3.229928,3.231051,3.231956,3.232990,3.233974,3.234899,3.235915,3.236952,3.237954,3.238883,3.239800,3.240885,3.241843,3.242854,3.243919,3.244909,3.246086,3.247081,3.247894,3.249181,3.250263,3.251153,3.252114,3.253082,3.254250,3.255076,3.256116,3.257159,3.257998,3.259155,3.260145,3.261021,3.262061,3.263043,3.264239,3.265230,3.266283,3.267370,3.268180,3.269380,3.269915,3.270231,3.270730,3.270166,3.260839,3.249365,3.240671,3.236788,3.234678,3.237906,3.255032,3.271180,3.281468,3.287907,3.291686,3.293767,3.295134,3.295826,3.296105,3.296165,3.296305,3.295527,3.279630,3.258334,3.242927,3.231768,3.222138,3.212810,3.205730,3.199838,3.194866,3.191016,3.188156,3.185357,3.183410,3.182790,3.182701,3.182671,3.182782,3.183087,3.183758,3.185761,3.188355,3.191062,3.193867,3.196792,3.199781,3.202960,3.207383,3.218043,3.228641,3.245634,3.268126,3.287829,3.300092,3.307099,3.311235,3.313412,3.314832,3.315590,3.315849,3.316142,3.316398,3.316424,3.316436,3.316442,3.316420,3.316315,3.316216,3.316165,3.316165,3.316178,3.316304,3.316771,3.318665,3.320973,3.323424,3.326008,3.328670,3.331373,3.334308,3.337202,3.340286,3.343447
j4,1.776871,1.776851,1.776851,1.776853,1.776858,1.776870,1.776897,1.776945,1.777074,1.777436,1.777681,1.778001,1.778678,1.779290,1.779641,1.780197,1.780625,1.781017,1.781477,1.781867,1.782317,1.782690,1.783352,1.783568,1.784050,1.784451,1.785177,1.785779,1.785970,1.786382,1.786730,1.786962,1.787568,1.788150,1.788475,1.788903,1.789292,1.789915,1.790198,1.790756,1.791086,1.791683,1.792201,1.792555,1.793016,1.793389,1.793791,1.794260,1.794923,1.795156,1.795630,1.795847,1.796298,1.796801,1.797362,1.797696,1.798250,1.798632,1.799014,1.799194,1.799861,1.800404,1.800713,1.800929,1.801357,1.801591,1.802037,1.802250,1.802204,1.795438,1.768007,1.720975,1.663633,1.608377,1.560476,1.518684,1.484474,1.454913,1.427325,1.407412,1.395038,1.387890,1.383862,1.381265,1.379729,1.378979,1.378316,1.378168,1.376185,1.359847,1.338864,1.322636,1.310204,1.299536,1.288506,1.278202,1.269088,1.260910,1.253198,1.246975,1.239925,1.234717,1.234625,1.236489,1.240438,1.246046,1.252695,1.260251,1.268215,1.277128,1.286378,1.296238,1.306432,1.317028,1.326943,1.334672,1.325481,1.289277,1.227913,1.188268,1.159666,1.143194,1.134006,1.129784,1.130247,1.133505,1.136312,1.138625,1.139966,1.140755,1.141192,1.141335,1.141480,1.143740,1.165488,1.213710,1.273204,1.333237,1.384868,1.430142,1.471512,1.508488,1.542009,1.572731,1.600511,1.626736,1.651709,1.674565,1.695829,1.716254,1.735614
j5,3.914020,3.913945,3.913901,3.913901,3.913903,3.913906,3.913910,3.913918,3.913928,3.913943,3.913965,3.913995,3.914022,3.914064,3.914292,3.915138,3.915867,3.916816,3.917917,3.918713,3.919040,3.920294,3.921792,3.922231,3.922303,3.922892,3.924645,3.925416,3.925724,3.926004,3.926792,3.927305,3.927551,3.928592,3.929737,3.930246,3.930590,3.931064,3.932053,3.932673,3.933354,3.933932,3.934592,3.935442,3.935583,3.935816,3.936632,3.936823,3.937100,3.938328,3.938948,3.939012,3.939315,3.940395,3.940804,3.941310,3.941618,3.942540,3.943266,3.943675,3.943879,3.944796,3.945344,3.946192,3.946417,3.946881,3.947518,3.950047,3.951135,3.951686,3.964768,4.000674,4.033171,4.053582,4.063741,4.069441,4.072369,4.074991,4.076067,4.076333,4.076581,4.076809,4.076851,4.076861,4.076878,4.076883,4.076888,4.076891,4.079414,4.088191,4.096746,4.102327,4.107558,4.111926,4.116200,4.120373,4.124215,4.127604,4.131167,4.133735,4.136725,4.138391,4.138699,4.138708,4.138708,4.138701,4.138689,4.138666,4.138619,4.138017,4.135250,4.132582,4.130473,4.128068,4.126144,4.125341,4.134127,4.156583,4.175616,4.184776,4.191646,4.194879,4.196406,4.197313,4.197722,4.198484,4.198610,4.198637,4.198647,4.198652,4.198652,4.198655,4.198655,4.198488,4.182624,4.159905,4.142767,4.129483,4.118201,4.106298,4.095663,4.086730,4.077572,4.070197,4.063575,4.056472,4.049280,4.043682,4.039118,4.034033,4.028178
j6,3.791500,3.790786,3.790458,3.790485,3.790553,3.791172,3.793473,3.796728,3.799720,3.802244,3.804552,3.807148,3.809907,3.812743,3.815862,3.819038,3.822804,3.826317,3.829279,3.832054,3.834860,3.837362,3.840490,3.843946,3.847412,3.851562,3.855544,3.858709,3.861270,3.864112,3.867282,3.870644,3.873867,3.877665,3.881567,3.884949,3.887907,3.890698,3.893616,3.896742,3.900275,3.903667,3.907807,3.911746,3.915046,3.917800,3.920664,3.923577,3.926971,3.930449,3.934150,3.937872,3.941295,3.944397,3.947203,3.950024,3.953302,3.956726,3.960147,3.964200,3.968157,3.971509,3.974340,3.977119,3.980206,3.983468,3.986833,3.991682,3.995777,3.997654,3.998589,3.998579,3.998572,3.998584,3.998517,3.998452,3.998333,3.998321,3.998321,3.998333,3.998336,3.998336,3.998336,3.998336,3.998336,3.998336,3.998336,3.998336,4.000173,4.019077,4.040888,4.055619,4.066766,4.078549,4.090365,4.099250,4.108125,4.116098,4.122168,4.127413,4.134529,4.141297,4.145990,4.149515,4.153767,4.157858,4.162508,4.166460,4.169859,4.172638,4.175296,4.177993,4.181000,4.183802,4.185649,4.186601,4.186509,4.186095,4.183926,4.183688,4.183249,4.182235,4.182081,4.182076,4.182071,4.182067,4.182059,4.182037,4.181995,4.181871,4.181777,4.181675,4.181610,4.181737,4.186923,4.197918,4.205765,4.211266,4.217132,4.223726,4.228957,4.232870,4.236777,4.241204,4.245541,4.250278,4.254213,4.257160,4.260098,4.262862,4.266018
j7,5.425312,5.425233,5.425106,5.425106,5.425111,5.425119,5.425133,5.425143,5.425173,5.425321,5.425621,5.426234,5.427233,5.428076,5.428522,5.429181,5.429712,5.430759,5.431510,5.431872,5.432546,5.432908,5.433723,5.435139,5.436099,5.436730,5.437534,5.438015,5.439388,5.440858,5.441285,5.441459,5.442172,5.442619,5.443338,5.444086,5.444842,5.445589,5.446060,5.446585,5.446989,5.447438,5.448395,5.449459,5.450024,5.450554,5.450867,5.451564,5.452017,5.452872,5.453688,5.454481,5.455327,5.455542,5.455949,5.456497,5.456753,5.457337,5.458017,5.459274,5.459891,5.460169,5.460481,5.461136,5.461537,5.462551,5.463974,5.464879,5.465137,5.465514,5.465930,5.466012,5.466019,5.466029,5.466037,5.466037,5.466039,5.466039,5.466042,5.466044,5.466044,5.466047,5.466049,5.466049,5.466052,5.466052,5.466054,5.466054,5.466917,5.472233,5.476072,5.478324,5.480557,5.482689,5.485002,5.485835,5.487782,5.489306,5.490033,5.491624,5.493942,5.495318,5.496734,5.498199,5.499024,5.499431,5.499790,5.500725,5.501687,5.502267,5.503118,5.503572,5.504017,5.504270,5.504451,5.505488,5.506700,5.507387,5.507486,5.507503,5.507508,5.507511,5.507518,5.507523,5.507526,5.507526,5.507526,5.507526,5.507528,5.507528,5.507528,5.507528,5.507528,5.507580,5.508478,5.509246,5.510181,5.511490,5.512613,5.512977,5.513542,5.513788,5.514209,5.515156,5.516037,5.516277,5.517003,5.517440,5.517670,5.518216,5.518617
