total_trajT: 17.000822
time,0.000817,0.100024,0.200095,0.300088,0.400163,0.500048,0.600140,0.699994,0.799994,0.900129,1.000068,1.100160,1.199984,1.300009,1.400057,1.500019,1.600125,1.700045,1.800075,1.900049,2.000106,2.099985,2.200095,2.300031,2.399972,2.500135,2.600167,2.700079,2.799954,2.900043,3.000078,3.100043,3.200069,3.300080,3.400027,3.500012,3.600057,3.700049,3.800044,3.899989,4.000060,4.100013,4.199981,4.299986,4.399932,4.500036,4.600023,4.700076,4.800045,4.900009,4.999937,5.100051,5.200037,5.300097,5.400005,5.500099,5.600022,5.699977,5.800042,5.900098,6.000013,6.100017,6.200032,6.299968,6.399975,6.499932,6.600092,6.700050,6.799999,6.900001,7.000082,7.099984,7.199948,7.300030,7.400037,7.499965,7.599983,7.699970,7.800082,7.899980,7.999891,8.099897,8.200021,8.300077,8.400127,8.500107,8.600030,8.699961,8.800058,8.900059,8.999991,9.100016,9.200096,9.300048,9.399927,9.499887,9.600015,9.700003,9.800069,9.900088,10.000116,10.100073,10.199916,10.300909,10.401017,10.500122,10.599961,10.700033,10.799993,10.899933,10.999914,11.099899,11.200014,11.301011,11.401028,11.499972,11.600976,11.699919,11.800930,11.900946,11.999926,12.100938,12.200926,12.299998,12.401012,12.499920,12.600924,12.700942,12.801055,12.899924,12.999929,13.099957,13.199991,13.299923,13.400002,13.499934,13.599989,13.699972,13.799999,13.899962,14.000894,14.100931,14.200897,14.300910,14.399907,14.499936,14.600050,14.700005,14.800899,14.900922,14.999935,15.099953,15.200938,15.299988,15.399959,15.499900,15.600984,15.700889,15.800907,15.900857
j1,3.683134,3.682775,3.682558,3.682396,3.682244,3.682189,3.681754,3.681439,3.681303,3.681253,3.681183,3.681048,3.680912,3.680645,3.680587,3.680551,3.680511,3.680481,3.680445,3.680391,3.680331,3.680268,3.680230,3.680144,3.680006,3.679873,3.679767,3.679711,3.679669,3.679649,3.679641,3.679635,3.679625,3.679619,3.679611,3.679607,3.679603,3.679595,3.679591,3.679587,3.679583,3.679579,3.679572,3.679569,3.679565,3.679561,3.679555,3.679553,3.679551,3.679549,3.679547,3.679545,3.679542,3.679542,3.679553,3.679565,3.679549,3.679545,3.679545,3.679529,3.679530,3.679529,3.679522,3.679526,3.679513,3.679513,3.679513,3.679488,3.679474,3.679470,3.679466,3.679468,3.679462,3.679448,3.679446,3.679436,3.679418,3.679398,3.678909,3.678642,3.678608,3.678608,3.678608,3.678608,3.678606,3.678606,3.678608,3.678608,3.678596,3.678558,3.678417,3.678133,3.677176,3.676970,3.676974,3.676976,3.676980,3.676980,3.676978,3.676974,3.676976,3.676980,3.676986,3.676988,3.676988,3.676974,3.676950,3.676938,3.676898,3.676864,3.676848,3.676799,3.676765,3.676807,3.676844,3.676837,3.676849,3.676862,3.676864,3.676908,3.676914,3.676942,3.676958,3.676964,3.677012,3.677100,3.677279,3.677365,3.677421,3.677495,3.677537,3.677608,3.677642,3.677682,3.677710,3.677746,3.677782,3.677844,3.677910,3.677976,3.678011,3.678025,3.678023,3.678007,3.678008,3.678008,3.678007,3.678007,3.678007,3.678008,3.678015,3.678013,3.678111,3.678133,3.678249,3.678484,3.678484,3.678596,3.678819,3.678867
j2,4.137141,4.141409,4.143775,4.143541,4.142512,4.139364,4.134397,4.129304,4.123247,4.116349,4.109100,4.101171,4.092455,4.083568,4.074004,4.064052,4.053522,4.042904,4.031591,4.020252,4.008313,3.996066,3.983943,3.971197,3.958204,3.945141,3.931844,3.918244,3.904568,3.890692,3.876595,3.862508,3.848318,3.833643,3.819197,3.804588,3.789695,3.774652,3.761346,3.746128,3.729154,3.713858,3.699024,3.683969,3.668374,3.652707,3.637430,3.621876,3.606353,3.590552,3.574814,3.559244,3.543688,3.528555,3.513784,3.501064,3.486558,3.472026,3.459615,3.448464,3.437607,3.428115,3.418132,3.407478,3.397856,3.386957,3.376723,3.367083,3.355060,3.342183,3.328546,3.313112,3.295892,3.277850,3.259181,3.239118,3.219241,3.199074,3.175990,3.157637,3.138840,3.119118,3.101260,3.081923,3.063663,3.045376,3.027141,3.009428,2.991747,2.973791,2.956508,2.940265,2.922077,2.904520,2.887802,2.870146,2.852436,2.835276,2.818366,2.801325,2.784797,2.767433,2.750479,2.733961,2.716706,2.699699,2.683430,2.666035,2.648278,2.631774,2.615773,2.599499,2.581896,2.564293,2.548611,2.532315,2.515962,2.499649,2.483207,2.466822,2.450489,2.434276,2.417929,2.401510,2.385306,2.368974,2.352704,2.336401,2.320202,2.303721,2.287568,2.271459,2.255259,2.238934,2.222617,2.206383,2.190298,2.174029,2.157740,2.141567,2.125285,2.109239,2.093219,2.077020,2.060576,2.044377,2.028666,2.012588,1.996139,1.979667,1.963214,1.947241,1.933278,1.924059,1.915136,1.905569,1.896300,1.887928,1.880710,1.873741
j3,3.654624,3.654108,3.653866,3.652993,3.652061,3.651059,3.649971,3.648972,3.647836,3.646596,3.645226,3.644084,3.642731,3.641321,3.639791,3.638251,3.636851,3.635110,3.633484,3.631976,3.630399,3.628806,3.627214,3.625487,3.623982,3.622187,3.620352,3.618615,3.616931,3.614891,3.613098,3.611383,3.609702,3.607887,3.606048,3.604267,3.602341,3.600340,3.598610,3.596734,3.594416,3.592508,3.590768,3.588857,3.586952,3.585167,3.583224,3.581174,3.579256,3.577400,3.575249,3.573262,3.571351,3.569534,3.568116,3.567847,3.568934,3.569943,3.571431,3.573582,3.574712,3.575796,3.578094,3.579169,3.581411,3.583362,3.583863,3.584025,3.583991,3.583894,3.583487,3.582171,3.582028,3.581929,3.579827,3.575472,3.570549,3.565941,3.560925,3.556438,3.552122,3.547931,3.543990,3.539874,3.536005,3.532086,3.528589,3.525092,3.521635,3.518231,3.514509,3.511054,3.506873,3.497812,3.485905,3.478436,3.474446,3.471329,3.468203,3.462299,3.454704,3.449523,3.445904,3.442792,3.440092,3.433818,3.427142,3.423849,3.422424,3.421775,3.421694,3.421638,3.421585,3.421580,3.421563,3.421052,3.420772,3.420063,3.419197,3.418775,3.417863,3.416889,3.416036,3.414967,3.414069,3.412913,3.411700,3.410721,3.409247,3.407979,3.406702,3.405465,3.404004,3.402508,3.401074,3.399431,3.397785,3.396240,3.394632,3.392958,3.391260,3.389358,3.387601,3.385538,3.383924,3.382399,3.380645,3.378717,3.376650,3.374782,3.373217,3.371491,3.370216,3.369126,3.368305,3.367345,3.366331,3.365537,3.365038,3.364165
j4,1.709606,1.709538,1.709531,1.709535,1.709579,1.709698,1.709952,1.710566,1.711447,1.712441,1.713700,1.714731,1.716051,1.717232,1.718529,1.719979,1.721384,1.722889,1.724319,1.725701,1.727337,1.728810,1.730296,1.731924,1.733622,1.735282,1.736993,1.738600,1.740349,1.742125,1.743776,1.745496,1.747301,1.748961,1.750691,1.752599,1.754410,1.756278,1.757768,1.759708,1.761924,1.763628,1.765356,1.767190,1.768929,1.770712,1.772716,1.774751,1.776679,1.778572,1.780577,1.782417,1.784611,1.787011,1.789089,1.800340,1.820641,1.837503,1.852023,1.874269,1.895383,1.915635,1.932552,1.941946,1.952328,1.958082,1.964256,1.971135,1.972338,1.972280,1.972062,1.970328,1.969628,1.970148,1.971300,1.971477,1.971970,1.972793,1.971891,1.968590,1.963066,1.957705,1.953584,1.948311,1.943595,1.939852,1.936620,1.933586,1.930624,1.927846,1.925863,1.925688,1.932596,1.944305,1.962314,1.986904,2.006851,2.019213,2.028822,2.041077,2.057878,2.080463,2.100139,2.117132,2.139457,2.152409,2.157593,2.161921,2.160653,2.153140,2.141596,2.129503,2.117176,2.105593,2.094988,2.085394,2.076004,2.067685,2.059436,2.052569,2.045903,2.040009,2.033990,2.029030,2.024181,2.020077,2.016445,2.013522,2.010352,2.007563,2.004909,2.002714,2.001030,1.999397,1.998013,1.996819,1.995977,1.995104,1.994528,1.994085,1.993468,1.993222,1.993173,1.993156,1.993157,1.993164,1.993224,1.993321,1.993635,1.995022,1.996643,1.997838,1.998520,1.999114,1.999687,2.000969,2.001674,2.001719,2.001738,2.001811
j5,5.495325,5.496971,5.497616,5.497554,5.497014,5.494971,5.490659,5.486162,5.481739,5.477319,5.471719,5.465087,5.458747,5.452579,5.446397,5.438647,5.430944,5.423799,5.416550,5.407684,5.399280,5.391605,5.382927,5.373621,5.365182,5.356485,5.346558,5.337547,5.328664,5.318516,5.309163,5.299799,5.289403,5.279955,5.270190,5.259581,5.250089,5.239771,5.230199,5.220404,5.208496,5.198119,5.188752,5.177695,5.167439,5.157227,5.146123,5.136112,5.125336,5.114332,5.104332,5.093235,5.082997,5.072662,5.061388,5.050227,5.038505,5.026097,5.008813,4.965079,4.892111,4.817902,4.768498,4.730261,4.692580,4.644360,4.606782,4.582563,4.561190,4.551886,4.551970,4.554684,4.561462,4.568562,4.574991,4.581343,4.586103,4.589844,4.592234,4.594189,4.595513,4.596055,4.596106,4.596102,4.596081,4.596042,4.595801,4.593154,4.588684,4.584090,4.579541,4.573980,4.566674,4.545707,4.495108,4.420540,4.353488,4.311409,4.288004,4.242043,4.183351,4.131457,4.080976,4.050979,4.038359,4.016714,3.999628,3.999794,4.010749,4.026199,4.039760,4.053644,4.066453,4.078894,4.088597,4.097649,4.105984,4.112568,4.117236,4.121815,4.125688,4.127761,4.129759,4.130840,4.130949,4.130946,4.130929,4.130894,4.130599,4.128564,4.125224,4.121277,4.116116,4.110211,4.104742,4.099590,4.094339,4.087712,4.079781,4.072577,4.066617,4.059063,4.049992,4.042068,4.034931,4.025689,4.016459,4.008726,3.999119,3.989297,3.981403,3.972649,3.964022,3.959862,3.956175,3.952152,3.947315,3.942042,3.937641,3.934044
j6,1.700504,1.694799,1.690716,1.690743,1.690822,1.691963,1.696120,1.702413,1.709243,1.714865,1.721574,1.730167,1.739717,1.748101,1.758090,1.769714,1.779750,1.791625,1.803324,1.815289,1.828716,1.841263,1.854839,1.867715,1.882672,1.896268,1.911039,1.925063,1.940858,1.955307,1.970769,1.985989,2.002165,2.017811,2.033296,2.050023,2.065473,2.082257,2.096425,2.113762,2.132470,2.148317,2.165252,2.181810,2.198738,2.215986,2.232883,2.250299,2.266932,2.284532,2.301945,2.318710,2.336389,2.353217,2.369780,2.386529,2.404474,2.421783,2.435121,2.441758,2.452215,2.467737,2.484548,2.502220,2.517099,2.532579,2.550119,2.570153,2.589345,2.608479,2.628538,2.647749,2.667359,2.687076,2.706391,2.725773,2.744637,2.763434,2.782940,2.801472,2.819986,2.838776,2.856943,2.875817,2.894450,2.912771,2.931216,2.949594,2.968322,2.987032,3.005668,3.023971,3.042550,3.060294,3.077886,3.096038,3.113908,3.132501,3.150845,3.168420,3.187817,3.207643,3.226821,3.245033,3.271131,3.295640,3.317130,3.334999,3.352743,3.369963,3.387322,3.404624,3.420535,3.436546,3.453035,3.471143,3.488331,3.504641,3.522590,3.539243,3.556391,3.572548,3.591419,3.609472,3.625993,3.643519,3.661515,3.678056,3.696426,3.714219,3.731015,3.749156,3.766378,3.783951,3.802121,3.819457,3.837337,3.854731,3.872467,3.890716,3.908025,3.926594,3.944888,3.962495,3.980947,3.998544,4.016181,4.035263,4.061290,4.110865,4.176831,4.235247,4.279093,4.299579,4.310016,4.315636,4.317647,4.317825,4.317821,4.317801
j7,5.630948,5.631166,5.631339,5.631451,5.631510,5.631560,5.631639,5.631739,5.631793,5.631855,5.631907,5.631986,5.632115,5.632207,5.632277,5.632334,5.632373,5.632391,5.632403,5.632410,5.632415,5.632418,5.632421,5.632421,5.632421,5.632421,5.632421,5.632418,5.632418,5.632418,5.632418,5.632415,5.632415,5.632415,5.632413,5.632413,5.632410,5.632410,5.632408,5.632406,5.632403,5.632400,5.632398,5.632396,5.632393,5.632391,5.632388,5.632383,5.632383,5.632381,5.632381,5.632376,5.632371,5.632366,5.632358,5.632326,5.631523,5.630065,5.618760,5.576017,5.504570,5.434149,5.375641,5.324380,5.274191,5.226852,5.182686,5.142278,5.104547,5.070489,5.054188,5.059273,5.086068,5.117327,5.146971,5.176379,5.204572,5.231592,5.256882,5.280764,5.303051,5.323698,5.343943,5.362066,5.378733,5.395489,5.409688,5.424287,5.436373,5.449290,5.460014,5.469207,5.477808,5.472282,5.431232,5.364381,5.304060,5.265180,5.245307,5.206300,5.156863,5.114814,5.080487,5.056298,5.052850,5.041304,5.026541,5.031325,5.060158,5.094103,5.125015,5.154760,5.184354,5.215381,5.241352,5.263313,5.289391,5.309046,5.330818,5.349687,5.365692,5.381864,5.400220,5.412355,5.427384,5.438064,5.451895,5.462122,5.472460,5.481529,5.489772,5.498427,5.507106,5.514082,5.519284,5.526714,5.533504,5.538884,5.543399,5.547259,5.552705,5.558063,5.561821,5.565233,5.567590,5.570791,5.573503,5.575350,5.578389,5.581422,5.584396,5.586672,5.589352,5.590820,5.592871,5.594702,5.595674,5.597397,5.598595,5.599569
