total_trajT: 19.400825
time,0.000580,0.101047,0.201118,0.300140,0.401097,0.501110,0.601046,0.700057,0.801033,0.901051,1.001098,1.101073,1.201024,1.300037,1.401054,1.500103,1.599960,1.701130,1.800179,1.901116,2.001043,2.101044,2.201077,2.301070,2.400126,2.501148,2.601102,2.701102,2.801080,2.901025,3.001089,3.099998,3.201124,3.301123,3.401151,3.501103,3.601022,3.701110,3.801075,3.901099,4.001150,4.101126,4.201034,4.301013,4.401154,4.501106,4.601147,4.701138,4.801155,4.901053,5.001023,5.101041,5.201101,5.301079,5.401082,5.498018,5.602068,5.700025,5.797258,5.900953,6.001644,6.102265,6.201441,6.297213,6.400918,6.497167,6.598040,6.702906,6.803156,6.901089,7.000213,7.101116,7.200851,7.296971,7.404898,7.501140,7.600977,7.701014,7.804755,7.902165,8.000931,8.101266,8.201052,8.301002,8.401033,8.500997,8.601057,8.701079,8.801077,8.901086,9.001107,9.101028,9.200971,9.300959,9.401065,9.501095,9.601048,9.701143,9.800994,9.900993,10.000991,10.101059,10.201078,10.301043,10.401111,10.501058,10.600994,10.700984,10.800955,10.901038,11.001054,11.101030,11.201044,11.301075,11.400986,11.500981,11.601000,11.700933,11.801021,11.900944,12.001000,12.101005,12.200944,12.300966,12.400988,12.501013,12.601048,12.700956,12.800963,12.900986,13.000964,13.100973,13.201008,13.301007,13.400981,13.501026,13.600947,13.700930,13.800930,13.901167,14.001024,14.100982,14.201006,14.300986,14.400933,14.500977,14.600968,14.701008,14.800988,14.900955,15.000965,15.100985,15.201054,15.300976,15.400930,15.501038,15.601049,15.700998,15.800901,15.900926,16.000988,16.101034,16.200968
j1,3.683749,3.683194,3.683094,3.683011,3.682725,3.682440,3.682231,3.682135,3.681985,3.681564,3.681223,3.681123,3.681044,3.680910,3.680657,3.680455,3.680365,3.680330,3.680254,3.680206,3.680128,3.679994,3.679857,3.679643,3.679546,3.679498,3.679434,3.679412,3.679388,3.679322,3.679286,3.679264,3.679238,3.679200,3.679109,3.679013,3.678875,3.678682,3.678568,3.678510,3.678478,3.678462,3.678444,3.678434,3.678424,3.678408,3.678386,3.678273,3.678223,3.678149,3.677650,3.677491,3.677413,3.677297,3.677182,3.676944,3.676751,3.676673,3.676499,3.676478,3.676424,3.676396,3.676364,3.675721,3.675009,3.671626,3.657547,3.628203,3.586944,3.541520,3.503782,3.485300,3.482696,3.484468,3.490767,3.500612,3.506696,3.506155,3.506301,3.510532,3.518845,3.528262,3.537127,3.542860,3.536566,3.533764,3.532383,3.530277,3.529537,3.529144,3.527345,3.526305,3.525569,3.523881,3.522739,3.521713,3.520257,3.518932,3.517743,3.516369,3.515076,3.513534,3.512256,3.512092,3.512104,3.512122,3.512156,3.512459,3.513263,3.514584,3.516423,3.518310,3.520121,3.522447,3.524576,3.526796,3.528695,3.530957,3.533275,3.535403,3.538007,3.540634,3.543427,3.546563,3.549525,3.552000,3.554676,3.557416,3.560080,3.563245,3.566451,3.569756,3.572956,3.575821,3.578661,3.580889,3.583106,3.585506,3.586286,3.578127,3.555428,3.519991,3.477366,3.439518,3.404729,3.383727,3.382237,3.391898,3.404539,3.420761,3.436341,3.451433,3.466351,3.480023,3.491681,3.503823,3.514727,3.525314,3.534861,3.543668,3.552360,3.560173,3.567341
j2,4.153129,4.156154,4.158232,4.158113,4.156961,4.154087,4.149533,4.144963,4.139006,4.132606,4.125885,4.118558,4.110709,4.102739,4.093940,4.084993,4.075600,4.065996,4.055888,4.045628,4.035024,4.024334,4.012979,4.001873,3.990626,3.978811,3.967111,3.954984,3.942801,3.930441,3.918062,3.905650,3.892884,3.880176,3.867367,3.854243,3.841218,3.828104,3.814990,3.801637,3.788333,3.774827,3.761356,3.747814,3.734381,3.720620,3.706930,3.693574,3.680370,3.666434,3.652947,3.640062,3.625121,3.611642,3.599981,3.584182,3.571675,3.560102,3.546315,3.535023,3.524606,3.514067,3.502733,3.488719,3.473823,3.459008,3.444094,3.429542,3.414367,3.398386,3.382656,3.367092,3.352911,3.338554,3.324846,3.311248,3.296656,3.281096,3.264956,3.249590,3.235210,3.220486,3.205766,3.195081,3.196124,3.196666,3.196019,3.190691,3.184391,3.176537,3.167228,3.157843,3.147112,3.135742,3.123565,3.110470,3.097005,3.082757,3.067819,3.052419,3.036614,3.020369,3.004362,2.989782,2.975414,2.960665,2.945417,2.930379,2.915140,2.900104,2.885064,2.869565,2.854127,2.838659,2.823399,2.807969,2.792178,2.776631,2.761219,2.745695,2.729949,2.714401,2.698685,2.683086,2.667378,2.651539,2.635712,2.619910,2.604270,2.588501,2.572668,2.556633,2.540835,2.525033,2.509245,2.493481,2.477863,2.462498,2.447111,2.431788,2.415821,2.399213,2.382368,2.366051,2.349710,2.333439,2.317684,2.301688,2.285800,2.269929,2.253876,2.237979,2.223611,2.214342,2.205515,2.196935,2.188352,2.180430,2.173508,2.166460,2.160443,2.154855,2.148918
j3,3.656673,3.656088,3.655544,3.654278,3.653308,3.652364,3.651219,3.650058,3.648952,3.647680,3.646354,3.645110,3.643765,3.642586,3.641033,3.639393,3.637895,3.636455,3.634701,3.633053,3.631497,3.629961,3.628337,3.626721,3.625100,3.623621,3.621886,3.619966,3.618206,3.616510,3.614458,3.612682,3.610933,3.609298,3.607514,3.605717,3.604030,3.602145,3.600185,3.598376,3.596588,3.594451,3.592585,3.590720,3.588912,3.587132,3.585285,3.583369,3.581077,3.578671,3.576647,3.573967,3.562761,3.528945,3.485412,3.448619,3.403917,3.356166,3.312052,3.275184,3.239111,3.204684,3.172686,3.142109,3.114373,3.088152,3.063522,3.040696,3.018186,2.997876,2.979720,2.963417,2.946709,2.930011,2.914703,2.900385,2.886449,2.874312,2.863651,2.853179,2.847948,2.857523,2.878181,2.900625,2.903519,2.879199,2.845156,2.820601,2.803519,2.788491,2.773005,2.759756,2.748176,2.736751,2.726929,2.717708,2.709002,2.701192,2.693974,2.687176,2.681216,2.675547,2.671688,2.671588,2.671820,2.672302,2.674554,2.678370,2.683043,2.688368,2.694165,2.700756,2.707998,2.715584,2.723869,2.732448,2.741606,2.751210,2.761270,2.771416,2.782152,2.793176,2.804434,2.815903,2.827970,2.839997,2.852025,2.864665,2.877376,2.890272,2.903456,2.916519,2.929784,2.943396,2.957070,2.970607,2.984649,2.998511,3.012619,3.027194,3.041366,3.055414,3.069951,3.083792,3.098670,3.112807,3.127206,3.141968,3.156472,3.171337,3.185955,3.200948,3.214276,3.223340,3.231324,3.239590,3.247388,3.254758,3.261356,3.267608,3.273515,3.278964,3.283914
j4,1.706661,1.706806,1.707012,1.707119,1.707237,1.707622,1.708004,1.708280,1.708895,1.709478,1.709795,1.710337,1.710796,1.711481,1.712117,1.712604,1.713274,1.713942,1.714607,1.715089,1.716054,1.716697,1.717247,1.717965,1.718754,1.719603,1.720346,1.721089,1.721878,1.722614,1.723139,1.724053,1.724839,1.725517,1.726555,1.727223,1.727835,1.728655,1.729454,1.730201,1.731109,1.731883,1.732783,1.733649,1.734368,1.735263,1.736171,1.736950,1.738058,1.738953,1.739648,1.740758,1.741726,1.742427,1.743955,1.749340,1.758365,1.775910,1.805448,1.835776,1.863144,1.881589,1.886559,1.886614,1.886595,1.885474,1.881497,1.875849,1.870009,1.863700,1.858085,1.852565,1.847710,1.843352,1.839417,1.836093,1.832962,1.830665,1.827673,1.825013,1.822788,1.820271,1.818142,1.817909,1.829736,1.839836,1.842768,1.843777,1.846548,1.849054,1.850884,1.852623,1.854111,1.854852,1.855762,1.856555,1.856938,1.857158,1.857279,1.857310,1.857308,1.857283,1.857262,1.857254,1.857243,1.857219,1.857202,1.857180,1.857115,1.856991,1.856909,1.856822,1.856759,1.856664,1.856519,1.856038,1.855749,1.855362,1.855082,1.854961,1.854697,1.854206,1.854013,1.853582,1.853417,1.853296,1.852839,1.852439,1.851849,1.851707,1.851441,1.850988,1.850835,1.850438,1.850056,1.849524,1.849224,1.848757,1.848544,1.848443,1.847891,1.847477,1.847005,1.846853,1.846684,1.846192,1.845980,1.845444,1.845152,1.844784,1.844508,1.844417,1.844106,1.843736,1.843649,1.843487,1.842930,1.842630,1.842379,1.842229,1.842169,1.842137,1.842089
j5,5.498685,5.500701,5.501672,5.501627,5.501506,5.499724,5.495170,5.490704,5.486589,5.481985,5.477336,5.471846,5.465342,5.459154,5.453044,5.446992,5.439799,5.432191,5.424965,5.418285,5.410194,5.401874,5.394356,5.386679,5.377598,5.369097,5.361699,5.352479,5.343214,5.335100,5.326308,5.316625,5.308048,5.299209,5.289196,5.280258,5.271301,5.261278,5.252014,5.242932,5.232745,5.223419,5.214238,5.203982,5.194538,5.184991,5.174649,5.165193,5.155423,5.144806,5.135247,5.125336,5.115193,5.104503,5.095429,5.086606,5.077109,5.067291,5.057474,5.047780,5.037499,5.027054,5.017199,5.006536,4.996612,4.986807,4.976512,4.966848,4.957479,4.946997,4.936986,4.926338,4.917039,4.907236,4.896554,4.886248,4.876348,4.866575,4.856691,4.846542,4.835571,4.825824,4.815487,4.808451,4.814682,4.821825,4.823381,4.823728,4.824754,4.824854,4.824839,4.824802,4.824715,4.822927,4.818110,4.812590,4.807928,4.802640,4.796717,4.789900,4.782128,4.775250,4.767853,4.758536,4.750256,4.740702,4.730408,4.720415,4.710800,4.699710,4.689075,4.678412,4.666684,4.655810,4.643905,4.632101,4.620393,4.607908,4.596111,4.583180,4.571194,4.558414,4.545740,4.532650,4.519682,4.506847,4.493496,4.480608,4.467054,4.454222,4.440237,4.427459,4.413249,4.400374,4.386174,4.373037,4.358680,4.345659,4.331402,4.317806,4.303655,4.290223,4.275968,4.262481,4.248112,4.234737,4.220392,4.206291,4.192112,4.178420,4.164024,4.150167,4.137896,4.129362,4.122622,4.114668,4.105977,4.099699,4.094352,4.088330,4.081810,4.076021,4.072059
j6,1.701937,1.697053,1.692523,1.692409,1.692466,1.693004,1.696249,1.702593,1.709478,1.714907,1.721465,1.730018,1.739565,1.747898,1.757485,1.769345,1.779348,1.790857,1.802387,1.814357,1.827883,1.840204,1.853936,1.866602,1.881517,1.894994,1.909804,1.923484,1.939445,1.953998,1.969279,1.984134,2.000462,2.016071,2.031531,2.048030,2.063758,2.080331,2.095937,2.113202,2.129567,2.145840,2.162996,2.179453,2.196336,2.212968,2.230496,2.247778,2.263925,2.281706,2.298762,2.315239,2.334073,2.350358,2.366952,2.385664,2.401256,2.417874,2.435614,2.452587,2.470687,2.488163,2.506508,2.524738,2.541606,2.559743,2.577050,2.594397,2.611868,2.629834,2.647781,2.665854,2.682861,2.700733,2.718003,2.735895,2.754499,2.770698,2.788627,2.807134,2.824996,2.842997,2.860054,2.879652,2.904518,2.926297,2.944219,2.963936,2.982703,3.001066,3.021147,3.039758,3.057916,3.077511,3.096241,3.114438,3.133508,3.152429,3.170177,3.189120,3.207870,3.225792,3.244510,3.262754,3.278492,3.298769,3.317090,3.333874,3.352123,3.369822,3.387441,3.405618,3.422858,3.440510,3.458169,3.475774,3.493785,3.510521,3.528267,3.546110,3.562881,3.580818,3.598021,3.615174,3.633282,3.650059,3.667519,3.685035,3.702235,3.719924,3.736494,3.754387,3.772110,3.788557,3.806337,3.823540,3.840532,3.858390,3.875107,3.892414,3.909627,3.927164,3.944821,3.961444,3.978944,3.996692,4.013191,4.030761,4.047937,4.064882,4.082283,4.099292,4.114708,4.123900,4.133495,4.144493,4.152857,4.160778,4.169631,4.176392,4.182535,4.189080,4.196414
j7,5.629156,5.629304,5.629430,5.629466,5.629475,5.629480,5.629480,5.629478,5.629478,5.629475,5.629470,5.629466,5.629460,5.629453,5.629445,5.629428,5.629418,5.629396,5.629314,5.629133,5.628759,5.627951,5.627209,5.626627,5.625821,5.624866,5.623877,5.623057,5.622620,5.622013,5.621480,5.620426,5.619286,5.618644,5.618342,5.617796,5.616931,5.615917,5.615081,5.614627,5.613973,5.613527,5.612858,5.612478,5.611868,5.611109,5.610366,5.609749,5.608846,5.607656,5.606716,5.606325,5.605440,5.603895,5.602820,5.602257,5.601723,5.600779,5.600003,5.599138,5.598359,5.597975,5.597177,5.596648,5.595263,5.594380,5.593855,5.593488,5.593113,5.592080,5.591014,5.590126,5.589848,5.589325,5.588467,5.587657,5.587163,5.586414,5.585852,5.585064,5.584451,5.584027,5.583499,5.582783,5.582334,5.581362,5.580353,5.579129,5.578298,5.577941,5.577294,5.575714,5.574297,5.573898,5.573268,5.572353,5.571475,5.570424,5.569710,5.569450,5.568676,5.567957,5.566532,5.565805,5.565406,5.564871,5.564422,5.563455,5.562399,5.561514,5.561196,5.560684,5.559972,5.559226,5.558564,5.557681,5.557019,5.556467,5.556097,5.555510,5.555068,5.554260,5.553616,5.552817,5.551853,5.550720,5.549907,5.549443,5.548954,5.547502,5.545863,5.545429,5.544713,5.544150,5.543275,5.542184,5.541341,5.540964,5.540355,5.539735,5.538681,5.537635,5.537018,5.536373,5.536001,5.535225,5.534749,5.533767,5.532726,5.532076,5.531595,5.531204,5.530467,5.530197,5.529754,5.529280,5.529010,5.528231,5.527986,5.527911,5.527676,5.527215,5.526955
