total_trajT: 17.700829
time,0.000025,0.100058,0.199930,0.299926,0.399961,0.499971,0.599971,0.700013,0.800034,0.899909,0.999915,1.099940,1.199893,1.299926,1.399899,1.499983,1.600049,1.699922,1.800052,1.899959,1.999920,2.099966,2.199925,2.299964,2.399889,2.499925,2.600007,2.699988,2.799970,2.900068,3.000013,3.099985,3.199996,3.299891,3.400055,3.499861,3.599890,3.699990,3.799911,3.899961,3.999932,4.099909,4.199931,4.299948,4.399916,4.499900,4.599831,4.699894,4.799850,4.899837,4.999883,5.099822,5.200014,5.299856,5.399974,5.499879,5.600002,5.699913,5.799924,5.899877,5.999815,6.099838,6.199794,6.299788,6.399981,6.499936,6.599873,6.699856,6.799911,6.899806,6.999853,7.099803,7.199914,7.299804,7.399794,7.499868,7.599838,7.699909,7.799899,7.899827,7.999860,8.099900,8.199939,8.299957,8.399935,8.499891,8.600874,8.699782,8.799916,8.899805,8.999832,9.099780,9.200900,9.300948,9.400850,9.500912,9.599760,9.699767,9.799835,9.899924,10.000820,10.100917,10.202952,10.300838,10.400859,10.499900,10.599900,10.699852,10.800963,10.900880,10.999792,11.100855,11.200871,11.299941,11.399751,11.499871,11.599971,11.700904,11.800927,11.900831,12.000859,12.099900,12.199807,12.299868,12.400882,12.500859,12.600825,12.700888,12.800826,12.900853,12.999873,13.100944,13.200884,13.301000,13.400952,13.500891,13.600862,13.700813,13.799950,13.900976,14.000950,14.100974,14.200917,14.300891,14.400862
j1,1.915430,1.902699,1.893856,1.892952,1.892960,1.892990,1.893826,1.896218,1.901637,1.907955,1.914837,1.922994,1.931083,1.940393,1.950050,1.959535,1.970014,1.980267,1.991289,2.002157,2.013491,2.024782,2.036362,2.048027,2.059719,2.071523,2.083527,2.095514,2.107407,2.119522,2.131792,2.143284,2.155670,2.167741,2.180310,2.193099,2.205505,2.217643,2.229503,2.241262,2.253820,2.266110,2.278833,2.291254,2.303150,2.315090,2.327201,2.340082,2.353584,2.365797,2.377710,2.391742,2.410263,2.425673,2.439825,2.453775,2.465989,2.478957,2.490964,2.501864,2.513647,2.527994,2.543434,2.556456,2.569536,2.586279,2.603943,2.619742,2.633271,2.644607,2.654115,2.663532,2.673171,2.683349,2.693251,2.703846,2.716076,2.729866,2.743024,2.752924,2.763096,2.775047,2.787337,2.799828,2.813072,2.825596,2.838281,2.847824,2.858357,2.871123,2.883491,2.893912,2.907010,2.921409,2.936306,2.950338,2.962897,2.977218,2.992620,3.005140,3.014557,3.024210,3.036044,3.047717,3.057494,3.067775,3.078942,3.092914,3.112298,3.137494,3.161985,3.188065,3.214447,3.234267,3.250673,3.281971,3.319396,3.338219,3.341221,3.341092,3.342676,3.355227,3.389995,3.431623,3.464428,3.480807,3.495910,3.507694,3.509160,3.515966,3.538340,3.557129,3.559655,3.556938,3.553036,3.548781,3.547119,3.546188,3.546245,3.546672,3.548895,3.553389,3.559563,3.566377,3.574361
j2,2.635001,2.636137,2.636664,2.636392,2.634779,2.631594,2.627632,2.623378,2.618765,2.614759,2.610339,2.605102,2.599767,2.595235,2.590481,2.584572,2.578864,2.573974,2.568808,2.562675,2.557023,2.551956,2.546260,2.540049,2.534827,2.529420,2.523288,2.517416,2.512185,2.506095,2.499973,2.494019,2.488214,2.481587,2.475774,2.469649,2.462749,2.454772,2.441777,2.429993,2.416071,2.407314,2.401977,2.395322,2.379779,2.357336,2.321627,2.285500,2.264824,2.244124,2.213961,2.194631,2.179990,2.155410,2.142462,2.137014,2.128583,2.119582,2.112159,2.105593,2.099238,2.090006,2.076547,2.057263,2.043745,2.033955,2.025579,2.018949,2.012653,2.006338,1.995053,1.980087,1.962176,1.943827,1.927798,1.916420,1.909573,1.904466,1.899142,1.891017,1.881743,1.871343,1.859647,1.848865,1.838671,1.832151,1.827382,1.822995,1.819175,1.813435,1.798695,1.784729,1.774097,1.767214,1.763720,1.760052,1.751319,1.741587,1.730775,1.718166,1.702259,1.692305,1.686292,1.681323,1.676352,1.671255,1.664911,1.659551,1.653908,1.656512,1.665670,1.679488,1.694788,1.706608,1.717309,1.731007,1.741626,1.747714,1.752737,1.757097,1.760197,1.762667,1.767327,1.771801,1.773079,1.774857,1.777330,1.778521,1.781228,1.781502,1.781504,1.781519,1.781540,1.781617,1.781618,1.781625,1.781625,1.781625,1.781625,1.781623,1.781622,1.781618,1.781615,1.781606,1.781593
j3,3.209526,3.209343,3.209285,3.209313,3.209342,3.209400,3.209560,3.209765,3.210325,3.211200,3.212077,3.212986,3.213766,3.215040,3.215708,3.216771,3.217782,3.218546,3.219657,3.220625,3.221701,3.222600,3.223490,3.224683,3.225682,3.226703,3.227676,3.228467,3.229703,3.230790,3.231653,3.232443,3.233270,3.234295,3.235186,3.236505,3.237460,3.238300,3.239265,3.240219,3.241300,3.242102,3.243089,3.244383,3.245431,3.246529,3.247920,3.249641,3.251651,3.258265,3.270505,3.286527,3.304102,3.314672,3.317465,3.317417,3.316064,3.312841,3.308628,3.305432,3.304147,3.304295,3.304288,3.303869,3.302443,3.300285,3.298089,3.297106,3.298021,3.301650,3.311698,3.324595,3.336136,3.344286,3.351574,3.359019,3.371330,3.385678,3.396136,3.402054,3.402020,3.397435,3.395339,3.398417,3.410631,3.422632,3.428524,3.433330,3.433223,3.427787,3.422047,3.421769,3.422344,3.426436,3.427191,3.424675,3.425836,3.432277,3.433816,3.435536,3.442892,3.446758,3.444460,3.442984,3.447037,3.454866,3.456611,3.457134,3.471015,3.485269,3.486731,3.488392,3.493708,3.492600,3.495165,3.502528,3.500807,3.486938,3.468261,3.450957,3.436869,3.432384,3.447866,3.472808,3.477424,3.472000,3.468257,3.461208,3.449308,3.444767,3.450172,3.453105,3.447780,3.436233,3.424544,3.414282,3.405390,3.397348,3.391105,3.384209,3.378958,3.374572,3.371061,3.367973,3.365448
j4,1.778987,1.778556,1.778492,1.778525,1.778644,1.778965,1.779677,1.780831,1.781998,1.783130,1.784398,1.785932,1.787100,1.788375,1.789796,1.791224,1.793048,1.794654,1.796155,1.797573,1.799130,1.800715,1.802013,1.803449,1.804824,1.806411,1.807612,1.809054,1.810697,1.812288,1.813702,1.814988,1.816286,1.817442,1.818603,1.818200,1.806523,1.778571,1.744907,1.714519,1.705347,1.711377,1.725691,1.736809,1.744532,1.746465,1.741423,1.736928,1.736806,1.733342,1.724125,1.717551,1.710460,1.704742,1.705494,1.710742,1.719848,1.727931,1.733734,1.737753,1.741689,1.745410,1.748611,1.750502,1.754951,1.759520,1.761883,1.763217,1.764801,1.765999,1.767211,1.768578,1.769967,1.771632,1.773442,1.774782,1.776285,1.777790,1.779268,1.780962,1.782892,1.786525,1.791088,1.798170,1.804417,1.811531,1.818269,1.821763,1.826654,1.839472,1.850112,1.857804,1.865242,1.869159,1.873132,1.882285,1.888158,1.898179,1.908992,1.922620,1.929528,1.934236,1.937687,1.939223,1.939042,1.938333,1.942011,1.952234,1.963109,1.971135,1.975665,1.975452,1.970281,1.961123,1.951476,1.943728,1.937241,1.930629,1.925625,1.922317,1.919642,1.917672,1.916621,1.916148,1.915862,1.915371,1.915410,1.915653,1.917033,1.918465,1.920193,1.923043,1.925642,1.928292,1.931064,1.934057,1.937007,1.940058,1.942751,1.946114,1.949405,1.952782,1.956114,1.959489,1.962822
j5,3.912860,3.912874,3.912879,3.912882,3.912879,3.912879,3.912877,3.912874,3.912872,3.912869,3.912862,3.912862,3.912857,3.912849,3.912842,3.912830,3.912815,3.912795,3.912768,3.912716,3.912463,3.912031,3.911687,3.910735,3.910331,3.910090,3.909329,3.908610,3.908422,3.908377,3.908246,3.908023,3.907237,3.906994,3.906964,3.906904,3.906815,3.906743,3.906193,3.905834,3.905823,3.905789,3.905749,3.905722,3.905685,3.905677,3.905695,3.905722,3.905739,3.905769,3.905799,3.905838,3.906161,3.907626,3.908603,3.909324,3.910348,3.910770,3.910826,3.910990,3.911454,3.911905,3.911984,3.912165,3.912458,3.912525,3.912621,3.912775,3.912944,3.913006,3.913023,3.913031,3.913033,3.913031,3.913028,3.913025,3.913023,3.913018,3.913016,3.913013,3.913003,3.912998,3.912986,3.912976,3.912956,3.912946,3.912894,3.912842,3.912790,3.912584,3.911000,3.910554,3.910239,3.910155,3.909815,3.909151,3.908077,3.908072,3.908042,3.907938,3.907547,3.907485,3.907294,3.906634,3.906176,3.905906,3.905576,3.904423,3.903630,3.903622,3.903553,3.903496,3.903277,3.902316,3.901892,3.901755,3.900171,3.899472,3.899306,3.898880,3.898641,3.898396,3.897685,3.896638,3.895242,3.894318,3.894241,3.893911,3.893800,3.893138,3.892771,3.891216,3.890297,3.890252,3.890160,3.889466,3.889077,3.888214,3.887530,3.886717,3.886541,3.886132,3.884656,3.884200,3.884022
j6,3.791609,3.790580,3.790168,3.790208,3.790285,3.790917,3.793433,3.796984,3.800147,3.802748,3.805120,3.807718,3.810435,3.813277,3.816670,3.820027,3.823773,3.827200,3.830256,3.833083,3.835894,3.838740,3.842092,3.845622,3.849338,3.853231,3.857098,3.860103,3.863070,3.865956,3.869045,3.872620,3.876344,3.880368,3.883814,3.886947,3.889935,3.892840,3.896100,3.899722,3.907428,3.920376,3.932363,3.957928,3.980132,3.998539,4.029635,4.084777,4.147286,4.200762,4.229590,4.231962,4.216058,4.178509,4.144822,4.126082,4.129565,4.156968,4.168069,4.158351,4.135220,4.115980,4.108207,4.120653,4.157910,4.187789,4.210518,4.212947,4.203891,4.211358,4.238319,4.267551,4.301860,4.333536,4.353701,4.364526,4.366844,4.368718,4.373029,4.373453,4.381052,4.393730,4.404958,4.418722,4.420549,4.412271,4.388809,4.366568,4.363918,4.389855,4.419977,4.435918,4.439384,4.437532,4.438258,4.459606,4.475403,4.495715,4.514426,4.531472,4.533441,4.521194,4.504938,4.491129,4.477017,4.472912,4.480077,4.497706,4.514639,4.526311,4.522537,4.489755,4.451043,4.420009,4.389173,4.360519,4.334096,4.310185,4.294088,4.278050,4.266038,4.255502,4.247722,4.241133,4.232937,4.228236,4.226382,4.223389,4.222742,4.222169,4.222043,4.221470,4.221490,4.221575,4.222217,4.224297,4.226905,4.229614,4.231900,4.234689,4.237875,4.241346,4.244844,4.249289,4.253189
j7,5.425780,5.425626,5.425614,5.425624,5.425641,5.425669,5.425750,5.426273,5.427848,5.428936,5.429707,5.431090,5.432204,5.433119,5.434412,5.436534,5.437977,5.439646,5.441711,5.442710,5.443741,5.445296,5.446632,5.447537,5.449015,5.450577,5.451404,5.452630,5.454447,5.455718,5.456422,5.457280,5.458612,5.460151,5.460801,5.461748,5.464021,5.465823,5.468151,5.470554,5.471840,5.472649,5.474111,5.479461,5.485521,5.492011,5.519294,5.573102,5.641673,5.694911,5.718324,5.718604,5.696874,5.668735,5.647318,5.631090,5.613353,5.598196,5.585339,5.576020,5.565920,5.558241,5.553046,5.548047,5.541386,5.537332,5.534310,5.531819,5.530708,5.529885,5.528988,5.531447,5.547484,5.565538,5.573558,5.574963,5.575772,5.575975,5.575948,5.575722,5.572943,5.567278,5.563284,5.560386,5.558529,5.556122,5.554925,5.554101,5.553025,5.551835,5.550707,5.550123,5.549733,5.549656,5.549639,5.549634,5.549631,5.549634,5.549642,5.549651,5.549674,5.549706,5.549748,5.549815,5.550316,5.551699,5.554565,5.556147,5.556900,5.557312,5.558470,5.560188,5.561561,5.562853,5.564940,5.565969,5.566889,5.569021,5.570149,5.571094,5.572504,5.574118,5.574820,5.575782,5.578117,5.579711,5.581139,5.583467,5.584878,5.585540,5.586980,5.588708,5.589764,5.590597,5.592432,5.593900,5.594770,5.595781,5.597695,5.598602,5.599453,5.600626,5.602033,5.603179,5.604024
