total_trajT: 18.509304
time,0.000018,0.100105,0.200089,0.300071,0.400012,0.499981,0.599996,0.700151,0.800159,0.900112,1.000036,1.100107,1.200012,1.299991,1.400044,1.500065,1.600161,1.700040,1.800044,1.900031,1.999985,2.100061,2.200008,2.300097,2.400095,2.500184,2.600087,2.700021,2.800079,2.900020,3.000003,3.100173,3.200081,3.300146,3.399983,3.500000,3.599968,3.700066,3.800031,3.900020,3.999964,4.100024,4.199999,4.300064,4.400027,4.499925,4.600088,4.700088,4.800060,4.900035,5.000096,5.099973,5.199990,5.299999,5.399992,5.500042,5.600016,5.700012,5.800011,5.900104,5.999914,6.100025,6.199908,6.299933,6.399959,6.499982,6.600115,6.700029,6.799960,6.899898,6.999899,7.100017,7.200030,7.299993,7.400059,7.500055,7.599982,7.699925,7.799979,7.900030,7.999989,8.099940,8.199960,8.299957,8.399914,8.499939,8.600035,8.700008,8.800048,8.900008,9.000054,9.099957,9.199974,9.300012,9.400055,9.500004,9.600032,9.699946,9.799902,9.899945,10.000000,10.099995,10.199987,10.300064,10.399962,10.499902,10.599989,10.700033,10.799978,10.899997,11.000015,11.099988,11.199907,11.299950,11.399992,11.500068,11.599950,11.700054,11.799965,11.899987,11.999848,12.100049,12.199996,12.300023,12.399998,12.499951,12.599914,12.699935,12.799951,12.900062,12.999989,13.100108,13.199876,13.299914,13.400003,13.500015,13.600060,13.699986,13.799923,13.899933,14.000080,14.099984,14.200047,14.299959,14.399969,14.500012,14.599930
j1,1.915112,1.902298,1.892728,1.891781,1.891805,1.891853,1.892748,1.895401,1.900897,1.907263,1.914161,1.922393,1.930662,1.939788,1.949561,1.959044,1.969665,1.979948,1.991051,2.001885,2.013218,2.024536,2.036228,2.047840,2.059595,2.070603,2.082707,2.094263,2.106196,2.117663,2.129859,2.142951,2.155614,2.164992,2.174749,2.182177,2.188952,2.195351,2.199775,2.205303,2.208124,2.210725,2.217893,2.222586,2.228266,2.235992,2.243337,2.254308,2.274519,2.296102,2.316816,2.336818,2.355843,2.373678,2.391975,2.409342,2.425729,2.441450,2.457208,2.473190,2.486839,2.501367,2.515081,2.529604,2.542759,2.555247,2.569424,2.581357,2.595155,2.607394,2.620460,2.634627,2.646773,2.658692,2.672321,2.686804,2.699750,2.712635,2.724855,2.736690,2.749918,2.762745,2.775406,2.787640,2.799998,2.812276,2.824738,2.837116,2.849523,2.861885,2.874453,2.886793,2.898939,2.911481,2.923936,2.936274,2.948566,2.961038,2.973623,2.985890,2.998230,3.010687,3.023005,3.035405,3.047903,3.060350,3.072844,3.085016,3.097540,3.110049,3.122304,3.134628,3.147117,3.159621,3.171869,3.184231,3.196860,3.209186,3.221424,3.233902,3.246356,3.258741,3.271095,3.283553,3.296075,3.308257,3.320862,3.333178,3.345636,3.357936,3.370316,3.382808,3.395211,3.407521,3.419949,3.432459,3.444587,3.457260,3.469461,3.482231,3.494194,3.506804,3.519174,3.531681,3.543939,3.556357,3.568970
j2,2.635313,2.636445,2.637058,2.636778,2.635439,2.632088,2.628057,2.623736,2.619206,2.615253,2.610885,2.605579,2.600062,2.595225,2.590616,2.584852,2.578961,2.574058,2.568980,2.562829,2.557052,2.552006,2.546371,2.540092,2.534880,2.529473,2.521917,2.514861,2.503953,2.479999,2.440971,2.401759,2.380454,2.360994,2.336631,2.317249,2.295028,2.268122,2.247950,2.237570,2.228564,2.220004,2.212372,2.205398,2.198752,2.192195,2.185585,2.177842,2.169323,2.159641,2.150675,2.141357,2.134381,2.127451,2.120873,2.112985,2.105384,2.098869,2.088593,2.067927,2.044735,2.022290,2.003650,1.985229,1.965207,1.948618,1.927766,1.913752,1.902389,1.892921,1.890633,1.890563,1.892089,1.897303,1.904187,1.910570,1.914904,1.916847,1.919484,1.921538,1.921981,1.921981,1.921976,1.921911,1.921170,1.918432,1.914630,1.910892,1.907611,1.903101,1.898249,1.893100,1.888808,1.884165,1.878745,1.872905,1.868138,1.863209,1.857562,1.851726,1.846519,1.841604,1.838030,1.835366,1.832560,1.830690,1.828093,1.825814,1.823943,1.822146,1.819838,1.818369,1.817154,1.815148,1.813685,1.813033,1.812174,1.810597,1.809005,1.808052,1.806741,1.806118,1.804817,1.803839,1.802842,1.801471,1.799953,1.799518,1.798519,1.797698,1.796501,1.795012,1.794248,1.793917,1.793360,1.792378,1.791226,1.790055,1.789092,1.788388,1.787164,1.786672,1.785605,1.784662,1.783875,1.782820,1.781456
j3,3.209413,3.209238,3.209166,3.209181,3.209219,3.209270,3.209411,3.209589,3.210182,3.211061,3.211948,3.212877,3.213698,3.214949,3.215682,3.216730,3.217732,3.218494,3.219693,3.220691,3.221656,3.222571,3.223449,3.224727,3.225692,3.226485,3.227441,3.228179,3.229132,3.230182,3.231474,3.233152,3.234378,3.234727,3.235629,3.237311,3.237984,3.239114,3.240899,3.241352,3.242375,3.242943,3.243493,3.244997,3.245896,3.246491,3.247962,3.249203,3.251168,3.252658,3.254066,3.255162,3.256242,3.257106,3.258455,3.259516,3.260733,3.261761,3.262683,3.264127,3.264807,3.265681,3.266583,3.267699,3.268538,3.269535,3.270670,3.271207,3.272375,3.273179,3.274250,3.275552,3.276012,3.276673,3.278071,3.279448,3.280462,3.281502,3.282207,3.283198,3.284380,3.285512,3.286508,3.287251,3.288420,3.289417,3.290370,3.291179,3.292032,3.293049,3.293825,3.294796,3.295940,3.296646,3.297535,3.298497,3.299419,3.300271,3.301193,3.302066,3.303260,3.304228,3.305065,3.306046,3.306753,3.307740,3.308716,3.309780,3.310407,3.311307,3.312193,3.313155,3.313789,3.314776,3.315689,3.316417,3.317245,3.318104,3.319033,3.319793,3.320669,3.321489,3.322456,3.323296,3.324320,3.325224,3.326019,3.326667,3.327787,3.328733,3.329536,3.330340,3.330996,3.332005,3.332820,3.333499,3.334482,3.335350,3.336100,3.336964,3.337802,3.338663,3.339524,3.340369,3.341157,3.342087,3.343050
j4,1.778879,1.778453,1.778378,1.778407,1.778521,1.778835,1.779522,1.780798,1.781935,1.783002,1.784322,1.785864,1.787032,1.788358,1.789755,1.791376,1.793086,1.794514,1.796080,1.797480,1.799109,1.800689,1.802053,1.803379,1.804788,1.806159,1.806556,1.806997,1.797268,1.770260,1.742002,1.727636,1.726966,1.728595,1.730121,1.733825,1.737308,1.738142,1.739042,1.742848,1.746632,1.748215,1.749081,1.749241,1.749241,1.749561,1.749984,1.750809,1.751960,1.754187,1.755691,1.755726,1.755718,1.755714,1.755714,1.755711,1.755718,1.755900,1.757081,1.759086,1.764417,1.771978,1.783064,1.794127,1.801671,1.809452,1.815558,1.822925,1.829565,1.831909,1.832376,1.832110,1.830027,1.827292,1.827222,1.826884,1.824796,1.822417,1.820748,1.819970,1.819087,1.818020,1.816206,1.814488,1.813336,1.812436,1.811643,1.811043,1.810924,1.810911,1.810914,1.810938,1.811026,1.811251,1.811906,1.812871,1.813973,1.815427,1.816804,1.818193,1.819683,1.821234,1.823487,1.826030,1.828413,1.831125,1.834051,1.836853,1.839911,1.842947,1.846008,1.849015,1.852277,1.855592,1.858832,1.862110,1.865462,1.868607,1.872036,1.875435,1.878971,1.882339,1.885685,1.889096,1.892631,1.896203,1.899685,1.903001,1.906312,1.909794,1.913460,1.916956,1.920425,1.923893,1.927208,1.930871,1.934391,1.937919,1.941297,1.944725,1.948178,1.951771,1.955353,1.958844,1.962270,1.965767,1.969263
j5,3.912611,3.912631,3.912649,3.912658,3.912658,3.912658,3.912656,3.912656,3.912654,3.912651,3.912646,3.912644,3.912636,3.912636,3.912629,3.912624,3.912616,3.912604,3.912582,3.912554,3.912512,3.912458,3.912247,3.911806,3.910881,3.910296,3.910266,3.910214,3.910098,3.909961,3.909889,3.909889,3.909892,3.909899,3.909907,3.909912,3.909924,3.909951,3.909969,3.910088,3.910117,3.910214,3.910467,3.910660,3.912240,3.912897,3.912904,3.912936,3.912978,3.913514,3.914094,3.914300,3.914394,3.914835,3.914962,3.915113,3.915195,3.915237,3.915420,3.915423,3.915420,3.915418,3.915418,3.915415,3.915415,3.915415,3.915406,3.915408,3.915403,3.915400,3.915398,3.915388,3.915376,3.915361,3.915336,3.915284,3.915143,3.914892,3.914059,3.913799,3.912792,3.912289,3.912001,3.911513,3.910891,3.910318,3.910278,3.910162,3.909500,3.909128,3.909014,3.908930,3.908565,3.908112,3.908047,3.907978,3.907797,3.907465,3.906708,3.906570,3.906525,3.906327,3.905682,3.905387,3.905191,3.904651,3.904435,3.904222,3.903486,3.903032,3.902777,3.902110,3.901767,3.901378,3.900763,3.900426,3.899432,3.899192,3.898775,3.898493,3.898150,3.897084,3.896606,3.896160,3.895783,3.894484,3.893770,3.893708,3.893611,3.893155,3.892247,3.890777,3.890049,3.889997,3.889895,3.889223,3.888903,3.888541,3.887098,3.886238,3.886109,3.885849,3.884904,3.884195,3.884091,3.883841,3.882663
j6,3.791591,3.790793,3.790426,3.790458,3.790530,3.791279,3.793790,3.797192,3.800065,3.802609,3.805053,3.807701,3.810468,3.813331,3.816584,3.820144,3.823642,3.827160,3.830340,3.832959,3.835673,3.838854,3.842278,3.845682,3.849415,3.853749,3.856885,3.859518,3.862775,3.865773,3.868406,3.872932,3.880321,3.885068,3.890953,3.904500,3.914201,3.924288,3.939416,3.946447,3.946918,3.955699,3.972625,3.983602,3.984837,3.983240,3.975674,3.968274,3.964116,3.960234,3.955979,3.952102,3.949841,3.948071,3.947521,3.946987,3.946995,3.947498,3.966613,4.012311,4.051102,4.070403,4.085221,4.113877,4.141904,4.181737,4.207076,4.213785,4.212664,4.210976,4.210458,4.197767,4.178506,4.158205,4.139742,4.125440,4.110981,4.099510,4.089839,4.081296,4.075577,4.070522,4.065670,4.061557,4.059125,4.057791,4.056755,4.056306,4.056294,4.056311,4.056363,4.056616,4.057603,4.059564,4.061564,4.063533,4.066126,4.068672,4.071454,4.074481,4.078185,4.081564,4.085010,4.087890,4.090814,4.094242,4.097909,4.101464,4.106028,4.110106,4.113810,4.117177,4.120303,4.124173,4.128127,4.132652,4.137588,4.141639,4.144944,4.148365,4.152185,4.156308,4.160642,4.165414,4.169393,4.172906,4.176211,4.180185,4.184278,4.188510,4.193699,4.197988,4.201501,4.204798,4.208695,4.212825,4.217122,4.221988,4.226005,4.229540,4.232882,4.236764,4.240976,4.245285,4.250417,4.254686,4.258073
j7,5.426390,5.425602,5.425450,5.425460,5.425475,5.425505,5.425594,5.426400,5.427816,5.428733,5.429511,5.431036,5.432087,5.432948,5.434475,5.436525,5.437908,5.439896,5.441699,5.442592,5.443717,5.445383,5.446709,5.447391,5.448958,5.450634,5.451447,5.452210,5.454224,5.456004,5.457305,5.460605,5.471992,5.480128,5.485533,5.506861,5.531415,5.548506,5.562965,5.565704,5.562662,5.561115,5.563686,5.563701,5.560728,5.553249,5.544091,5.535957,5.530688,5.526506,5.523189,5.519016,5.515003,5.512363,5.511155,5.509794,5.509177,5.514894,5.554203,5.623161,5.690589,5.739451,5.766459,5.771365,5.773936,5.804581,5.848718,5.881621,5.905213,5.912868,5.901563,5.864574,5.821838,5.785487,5.753969,5.725022,5.699068,5.676409,5.657713,5.640520,5.626027,5.613250,5.603933,5.593798,5.586269,5.581533,5.576253,5.570000,5.565773,5.563582,5.560937,5.559377,5.557882,5.556690,5.556142,5.555659,5.555269,5.555140,5.555054,5.555004,5.554999,5.555004,5.555009,5.555024,5.555044,5.555081,5.555160,5.555547,5.556700,5.558165,5.560034,5.561343,5.562352,5.564088,5.565709,5.566349,5.567826,5.569715,5.570526,5.571168,5.572718,5.574232,5.574867,5.576099,5.578367,5.579969,5.581839,5.584090,5.585076,5.585847,5.587142,5.588772,5.590015,5.590964,5.592429,5.593904,5.594767,5.595823,5.597628,5.598600,5.599498,5.600645,5.601868,5.602971,5.604091,5.605644,5.607004
