total_trajT: 19.499804
time,0.000558,0.100015,0.199980,0.300083,0.399934,0.499961,0.600006,0.700064,0.800064,0.900064,1.000007,1.099932,1.199924,1.300028,1.400013,1.500014,1.599979,1.700069,1.800019,1.899922,1.999940,2.099897,2.200026,2.299956,2.400009,2.499998,2.599994,2.699882,2.799908,2.900017,3.000012,3.099967,3.200027,3.300005,3.399932,3.499988,3.599974,3.700029,3.799995,3.900131,3.999874,4.099911,4.199950,4.297040,4.405525,4.495273,4.599395,4.709022,4.805919,4.905915,5.001257,5.094966,5.200581,5.299775,5.399824,5.503291,5.605213,5.695912,5.794872,5.895582,5.997013,6.094857,6.196261,6.300938,6.395579,6.501374,6.603334,6.700080,6.795057,6.900973,6.994995,7.105879,7.200847,7.296110,7.404056,7.501076,7.594938,7.695664,7.798773,7.901020,8.001172,8.099951,8.200046,8.299973,8.399994,8.499985,8.599852,8.699874,8.799941,8.899967,9.000061,9.099923,9.199980,9.300044,9.399862,9.499844,9.599889,9.699924,9.799978,9.899918,9.999976,10.099946,10.199825,10.299860,10.399871,10.499902,10.599909,10.699956,10.799930,10.899839,10.999843,11.099839,11.199942,11.299934,11.399899,11.499870,11.599913,11.699825,11.799852,11.899874,11.999857,12.099900,12.199895,12.299864,12.399841,12.499870,12.599838,12.699785,12.799847,12.899918,12.999851,13.099956,13.199878,13.299847,13.399845,13.499780,13.599764,13.699786,13.799890,13.899922,13.999952,14.099950,14.199959,14.299803,14.399832,14.499879,14.599870,14.699891,14.799927,14.899960,14.999816,15.099826,15.199775,15.299927,15.399943,15.499953,15.599901,15.699907,15.799801,15.899816,15.999772,16.099849,16.199909,16.299941,16.399889,16.499791,16.599813,16.699870,16.799883,16.899947
j1,3.683956,3.683413,3.683212,3.683130,3.682948,3.682699,3.682352,3.682230,3.682107,3.681951,3.681462,3.681245,3.681147,3.681071,3.680912,3.680589,3.680443,3.680387,3.680347,3.680282,3.680204,3.680106,3.680010,3.679805,3.679617,3.679523,3.679493,3.679467,3.679428,3.679360,3.679320,3.679288,3.679254,3.679188,3.679069,3.678937,3.678727,3.678624,3.678570,3.678532,3.678512,3.678494,3.678484,3.678484,3.678494,3.678498,3.678504,3.678508,3.678514,3.678514,3.678512,3.678512,3.678510,3.678504,3.678500,3.678498,3.678494,3.678492,3.678490,3.678486,3.678478,3.678466,3.678446,3.678289,3.678053,3.677543,3.677475,3.677449,3.677421,3.677351,3.677283,3.677167,3.675975,3.663471,3.650770,3.643469,3.637720,3.633098,3.635037,3.634678,3.632272,3.628374,3.623377,3.617321,3.613579,3.610498,3.607427,3.604183,3.601093,3.598306,3.595152,3.592300,3.590119,3.587734,3.585489,3.583134,3.580811,3.578330,3.575880,3.573892,3.571795,3.569696,3.568456,3.567701,3.567610,3.567396,3.566956,3.566929,3.566925,3.566936,3.566985,3.567017,3.567205,3.567885,3.568533,3.569928,3.571252,3.572701,3.573991,3.575505,3.576912,3.578593,3.580137,3.581875,3.583888,3.585906,3.588125,3.590183,3.592409,3.592852,3.584081,3.553638,3.521613,3.504769,3.494352,3.487069,3.488870,3.494027,3.502253,3.511725,3.519606,3.528444,3.536503,3.541338,3.538404,3.522156,3.506361,3.486538,3.475104,3.463570,3.446827,3.438782,3.435734,3.433677,3.435740,3.444260,3.453490,3.461806,3.470885,3.482688,3.494304,3.505381,3.515589,3.525880,3.535230,3.544159,3.552605,3.560407,3.567305,3.574625
j2,4.153055,4.156060,4.157576,4.157404,4.156241,4.153560,4.149064,4.144434,4.138300,4.131783,4.125297,4.118036,4.110126,4.102086,4.093372,4.084539,4.075085,4.065530,4.055382,4.045109,4.034460,4.023821,4.012633,4.001510,3.990107,3.978393,3.966900,3.954606,3.942617,3.930188,3.917813,3.905430,3.892754,3.879884,3.867217,3.854038,3.841105,3.828162,3.814838,3.801423,3.788401,3.774842,3.761815,3.751095,3.738623,3.727490,3.712668,3.698302,3.688719,3.681575,3.676332,3.668428,3.656414,3.645615,3.634011,3.620858,3.610797,3.603251,3.596602,3.591124,3.584284,3.575166,3.563352,3.549047,3.536330,3.518952,3.501816,3.486433,3.474724,3.462099,3.454305,3.444972,3.435695,3.435176,3.437184,3.439369,3.439038,3.436008,3.434457,3.427728,3.418957,3.409615,3.400476,3.392789,3.381891,3.369583,3.357283,3.344395,3.329698,3.316104,3.303216,3.285956,3.269846,3.255334,3.241116,3.224191,3.205135,3.187818,3.171127,3.155395,3.135165,3.118428,3.098774,3.081906,3.065074,3.049878,3.032508,3.012786,2.997528,2.979161,2.963426,2.944449,2.928883,2.909968,2.892732,2.877544,2.860341,2.842484,2.824974,2.807754,2.788762,2.773161,2.756003,2.738746,2.721074,2.703456,2.686180,2.667434,2.651806,2.633728,2.616312,2.599593,2.582372,2.563972,2.546514,2.529567,2.512490,2.494824,2.477548,2.460207,2.442963,2.425737,2.408362,2.391665,2.373714,2.355613,2.338956,2.321477,2.304477,2.286859,2.269492,2.252354,2.237190,2.226757,2.218537,2.208692,2.198023,2.190632,2.183412,2.175838,2.169405,2.162772,2.157127,2.150658,2.145298,2.141253,2.136846,2.132182,2.127850,2.124533
j3,3.656804,3.656543,3.655843,3.654380,3.653404,3.652540,3.651324,3.650148,3.649051,3.647767,3.646543,3.645277,3.643914,3.642679,3.641132,3.639465,3.637970,3.636494,3.634711,3.633237,3.631717,3.630091,3.628458,3.626900,3.625247,3.623755,3.621795,3.620055,3.618378,3.616668,3.614603,3.612762,3.610994,3.609360,3.607580,3.605860,3.604146,3.602249,3.600251,3.598435,3.596379,3.594487,3.592288,3.590418,3.588520,3.586498,3.584218,3.580033,3.576241,3.573284,3.570809,3.569159,3.567811,3.566234,3.564315,3.562585,3.560920,3.559521,3.558024,3.556270,3.554494,3.552962,3.551259,3.549356,3.547867,3.546058,3.544116,3.542655,3.540803,3.539022,3.537649,3.535214,3.531345,3.513182,3.468262,3.410469,3.357330,3.304244,3.259728,3.211188,3.169525,3.135395,3.098275,3.057967,3.026652,2.998522,2.971568,2.946310,2.925156,2.903688,2.882587,2.861357,2.846267,2.828862,2.815191,2.801455,2.787248,2.775299,2.764752,2.755860,2.745224,2.737455,2.730730,2.728374,2.727537,2.727317,2.727317,2.727512,2.728200,2.731098,2.734643,2.740029,2.745088,2.751716,2.758220,2.764838,2.772498,2.780915,2.789747,2.798705,2.809256,2.818064,2.828054,2.838836,2.849879,2.861007,2.872313,2.885239,2.895709,2.907535,2.907961,2.891087,2.875808,2.873676,2.874160,2.879420,2.892902,2.909408,2.927192,2.946230,2.964999,2.984198,3.003221,3.020516,3.028111,3.030336,3.036461,3.039864,3.048606,3.053212,3.055005,3.065465,3.077121,3.086034,3.096702,3.111341,3.127386,3.139467,3.152019,3.166545,3.177861,3.189078,3.200245,3.211687,3.221050,3.228859,3.237240,3.245338,3.252788,3.259583
j4,1.706644,1.706770,1.706901,1.706980,1.707128,1.707641,1.707893,1.708197,1.708800,1.709448,1.709705,1.710266,1.710682,1.711379,1.712023,1.712642,1.713272,1.713809,1.714455,1.714837,1.715780,1.716501,1.717118,1.717859,1.718662,1.719516,1.720303,1.721021,1.721835,1.722582,1.723209,1.724078,1.724808,1.725497,1.726608,1.727261,1.727751,1.728609,1.729425,1.730127,1.731097,1.732042,1.733507,1.737407,1.763384,1.815824,1.872506,1.924810,1.966268,2.004855,2.040515,2.070756,2.103454,2.133827,2.164815,2.190081,2.213773,2.234702,2.256638,2.276612,2.294983,2.312729,2.329488,2.346263,2.359254,2.372407,2.386663,2.398082,2.408817,2.419906,2.430110,2.440332,2.449960,2.470365,2.492462,2.497849,2.488151,2.468294,2.434301,2.402836,2.374631,2.348022,2.317412,2.284009,2.256748,2.231453,2.207102,2.183821,2.163700,2.141887,2.121393,2.100483,2.084973,2.067489,2.053613,2.038947,2.023437,2.010563,1.998508,1.988131,1.975588,1.965810,1.955411,1.947020,1.939156,1.933034,1.925865,1.918425,1.913476,1.907336,1.902632,1.897717,1.893894,1.889341,1.885131,1.882365,1.879161,1.876302,1.873251,1.870458,1.867560,1.865484,1.863613,1.861688,1.859849,1.858421,1.857008,1.855087,1.853908,1.853021,1.851622,1.850374,1.849113,1.848348,1.847753,1.846606,1.846093,1.845576,1.845036,1.844499,1.844286,1.844121,1.843605,1.843381,1.842882,1.842553,1.842398,1.842227,1.842106,1.842086,1.842054,1.842014,1.841980,1.841922,1.841900,1.841885,1.841837,1.841724,1.841508,1.841276,1.841183,1.841140,1.841101,1.841060,1.841024,1.840959,1.840843,1.840658,1.840443,1.840376
j5,5.498506,5.500517,5.501206,5.501161,5.501005,5.499136,5.494829,5.490446,5.486185,5.481618,5.477139,5.471503,5.465489,5.458788,5.452602,5.446650,5.439390,5.431859,5.424734,5.418863,5.410578,5.402111,5.394565,5.386944,5.377890,5.369310,5.360990,5.352744,5.343728,5.335298,5.326366,5.316895,5.308288,5.299288,5.289401,5.280479,5.271390,5.261436,5.252299,5.243113,5.231816,5.223756,5.213675,5.205060,5.197405,5.189328,5.179401,5.168761,5.159258,5.149232,5.139759,5.131147,5.121334,5.110912,5.099259,5.089021,5.079419,5.069763,5.059601,5.049768,5.038899,5.029075,5.019386,5.007367,4.998442,4.988171,4.976665,4.967651,4.957348,4.947344,4.937774,4.926239,4.917934,4.919099,4.927137,4.932693,4.935432,4.936357,4.926207,4.923562,4.922409,4.919645,4.915237,4.909956,4.904703,4.898658,4.892932,4.886967,4.881205,4.873282,4.865512,4.857328,4.850270,4.840182,4.832911,4.824688,4.813641,4.804222,4.795439,4.786117,4.774780,4.766009,4.754111,4.743599,4.732969,4.722601,4.711824,4.698263,4.688453,4.676275,4.665194,4.652679,4.641247,4.628869,4.616448,4.605552,4.593474,4.580533,4.568543,4.555610,4.542390,4.530699,4.518593,4.505769,4.492688,4.480193,4.467185,4.453582,4.441583,4.428441,4.414930,4.403545,4.390495,4.376168,4.362718,4.350831,4.337518,4.324400,4.311667,4.298139,4.285810,4.271927,4.259580,4.246136,4.233445,4.219368,4.207153,4.193597,4.180912,4.167539,4.153755,4.141575,4.130513,4.123606,4.116411,4.107573,4.099870,4.095269,4.089825,4.082764,4.076740,4.072815,4.069104,4.064976,4.060635,4.055954,4.052206,4.048981,4.046521,4.043794
j6,1.702187,1.697280,1.693406,1.693388,1.693443,1.694006,1.697588,1.703858,1.710195,1.715500,1.722273,1.731188,1.739456,1.748507,1.758858,1.770029,1.779936,1.791759,1.803205,1.813806,1.827491,1.839919,1.853671,1.866342,1.881304,1.894674,1.911019,1.923033,1.938743,1.953527,1.968954,1.983884,2.000043,2.015600,2.031223,2.047576,2.063502,2.080103,2.095739,2.112894,2.131171,2.145297,2.163918,2.178357,2.194005,2.209574,2.227181,2.246023,2.261763,2.279546,2.297171,2.312259,2.328743,2.346627,2.366391,2.383921,2.401199,2.417217,2.434352,2.452723,2.470323,2.487059,2.505487,2.524929,2.540359,2.558576,2.578344,2.594224,2.611754,2.629433,2.646854,2.666213,2.685256,2.708481,2.729759,2.747121,2.764490,2.787496,2.818942,2.841716,2.859067,2.876327,2.898546,2.921808,2.941425,2.961345,2.981364,3.000786,3.020937,3.040604,3.059641,3.079229,3.098790,3.117706,3.136530,3.155952,3.174692,3.193640,3.212511,3.231018,3.250006,3.269123,3.286859,3.304949,3.323032,3.340243,3.358174,3.375990,3.392724,3.410678,3.427903,3.444801,3.462463,3.479187,3.496440,3.513105,3.530136,3.547511,3.563670,3.580942,3.597597,3.614111,3.631405,3.647644,3.664614,3.680644,3.697643,3.714559,3.730381,3.747524,3.763716,3.779719,3.797053,3.813852,3.829862,3.846160,3.863157,3.879111,3.895500,3.911952,3.928322,3.945215,3.960506,3.977583,3.992641,4.008374,4.025225,4.041436,4.058604,4.073273,4.090838,4.107682,4.120861,4.129893,4.140987,4.149768,4.157560,4.166631,4.174183,4.180229,4.186380,4.193905,4.200202,4.204597,4.209015,4.213666,4.218877,4.223399,4.227113,4.229907
j7,5.629178,5.629295,5.629374,5.629423,5.629466,5.629480,5.629480,5.629480,5.629480,5.629478,5.629473,5.629470,5.629463,5.629456,5.629449,5.629434,5.629421,5.629394,5.629305,5.629111,5.628643,5.627795,5.626895,5.626642,5.625960,5.625348,5.624197,5.622730,5.622227,5.622003,5.621624,5.620781,5.619802,5.618713,5.618253,5.617662,5.617042,5.616088,5.615421,5.614697,5.613931,5.613545,5.612813,5.612434,5.611879,5.611209,5.610537,5.609679,5.608933,5.608209,5.606816,5.606469,5.606077,5.604619,5.602788,5.601994,5.601667,5.600784,5.600025,5.599029,5.598236,5.597884,5.597217,5.596679,5.595583,5.594313,5.593580,5.593387,5.592786,5.592085,5.591269,5.590143,5.589680,5.589055,5.588500,5.587776,5.587380,5.586601,5.586110,5.585155,5.584539,5.584139,5.583755,5.582922,5.582510,5.581647,5.580782,5.579729,5.578494,5.578117,5.577859,5.576878,5.574835,5.573838,5.573412,5.573018,5.572172,5.571481,5.570234,5.569574,5.569188,5.568523,5.567968,5.566934,5.565776,5.564980,5.564702,5.564020,5.563451,5.562392,5.561177,5.560610,5.560114,5.559672,5.558872,5.558011,5.557454,5.556541,5.556152,5.555619,5.555222,5.554496,5.553983,5.553105,5.552314,5.551241,5.550108,5.549572,5.549220,5.548157,5.546339,5.545524,5.544785,5.544284,5.543474,5.542499,5.541939,5.541054,5.540347,5.539800,5.538924,5.538210,5.537452,5.536406,5.535808,5.535248,5.534858,5.533921,5.532920,5.532506,5.531546,5.530986,5.530500,5.530264,5.529863,5.529389,5.529161,5.528661,5.528110,5.527971,5.527808,5.527324,5.526938,5.526831,5.526722,5.526511,5.526134,5.525906,5.525787,5.525700
