total_trajT: -1497392065.876274
time,0.000579,0.100038,0.199981,0.300019,0.399888,0.499886,0.599965,0.699871,0.799948,0.900000,0.999998,1.100055,1.200111,1.299892,1.399928,1.499986,1.600022,1.699904,1.800028,1.900017,1.999876,2.100024,2.199880,2.300026,2.401588,2.499909,2.599968,2.700338,2.802808,2.902508,2.999884,3.100515,3.199872,3.302347,3.400327,3.499834,3.600026,3.700158,3.800002,3.899872,4.002384,4.102172,4.200073,4.300130,4.400844,4.502335,4.601040,4.699881,4.799886,4.899874,4.999886,5.099975,5.199994,5.300013,5.399984,5.499897,5.599864,5.700032,5.799939,5.899951,5.999969,6.099946,6.199966,6.299878,6.399857,6.499966,6.599975,6.699957,6.799957,6.899948,6.999858,7.099995,7.199983,7.299938,7.399969,7.499980,7.599855,7.699896,7.799966,7.899884,7.999938,8.099934,8.199935,8.299953,8.399932,8.499859,8.599847,8.699855,8.799920,8.899965,8.999995,9.099931,9.199904,9.299872,9.399858,9.499844,9.599922,9.699927,9.799969,9.899940,9.999910,10.099835,10.199967,10.299928,10.399915,10.499944,10.599957,10.699846,10.799804,10.899836,10.999852,11.099976,11.199966,11.299964,11.399909,11.499983,11.599850,11.699786,11.799967,11.899899,11.999923,12.099897,12.200014,12.299990,12.399844,12.499831,12.599968,12.699967,12.799992,12.899980,12.999945,13.099930,13.199952,13.299804,13.399800,13.499874,13.599915,13.699880,13.799870,13.899898,13.999802,14.099804,14.199831,14.299745,14.399856,14.499850,14.599943,14.699908,14.799910,14.899785,14.999784,15.099921,15.199856,15.299857,15.399895,15.499902,15.599884,15.699778,15.799807,15.899798,15.999843
j1,3.683308,3.683140,3.683078,3.682901,3.682484,3.682310,3.682214,3.682081,3.681752,3.681321,3.681155,3.681109,3.680977,3.680738,3.680535,3.680437,3.680397,3.680359,3.680273,3.680218,3.680088,3.679996,3.679990,3.679984,3.679962,3.679787,3.679463,3.679404,3.679342,3.679274,3.679182,3.678991,3.678648,3.678468,3.678434,3.678394,3.678309,3.678215,3.678113,3.678065,3.678041,3.677760,3.677515,3.677467,3.677425,3.677417,3.674989,3.661584,3.653585,3.650295,3.647165,3.642156,3.637471,3.633610,3.629824,3.625837,3.621821,3.618324,3.614995,3.611791,3.608711,3.605729,3.602603,3.599437,3.596383,3.593666,3.591099,3.588595,3.586263,3.583800,3.581221,3.578801,3.576239,3.573796,3.571514,3.569385,3.567346,3.565067,3.563193,3.561151,3.559056,3.556864,3.554655,3.552437,3.550337,3.548509,3.546586,3.544779,3.543105,3.541206,3.539742,3.538098,3.535717,3.533877,3.532557,3.530185,3.528228,3.526596,3.524765,3.522884,3.521430,3.519624,3.518457,3.518366,3.518368,3.518379,3.518396,3.518437,3.518635,3.519046,3.520133,3.521920,3.523756,3.525555,3.527418,3.529353,3.531340,3.533387,3.535423,3.537651,3.540243,3.542972,3.545796,3.548591,3.551117,3.553612,3.556245,3.558765,3.561510,3.564755,3.568029,3.571199,3.574105,3.576864,3.579683,3.582417,3.585593,3.589218,3.592790,3.596042,3.598865,3.601855,3.604865,3.608103,3.611729,3.615430,3.618803,3.621799,3.624839,3.628003,3.631416,3.634945,3.638516,3.641167,3.642687,3.644171,3.646066,3.647686,3.649076,3.650587,3.651805
j2,4.154889,4.158082,4.159841,4.159631,4.158474,4.155396,4.150535,4.145861,4.140051,4.133537,4.126940,4.119497,4.111440,4.103383,4.094790,4.085702,4.076154,4.066433,4.056531,4.046335,4.036424,4.025740,4.014873,4.004162,3.991897,3.981829,3.970132,3.958054,3.944526,3.932179,3.921578,3.909962,3.897348,3.884215,3.871118,3.858013,3.845269,3.832779,3.820947,3.809238,3.797680,3.789906,3.786284,3.779940,3.770608,3.760503,3.750639,3.754425,3.773332,3.792418,3.806971,3.819583,3.829101,3.832944,3.833306,3.833744,3.834045,3.833433,3.831129,3.825796,3.818919,3.811762,3.803117,3.793596,3.783085,3.771813,3.759836,3.747188,3.733835,3.719515,3.704884,3.689757,3.673729,3.657680,3.641156,3.624035,3.606425,3.588963,3.570622,3.552039,3.533302,3.514326,3.495099,3.475559,3.455815,3.435737,3.415819,3.395300,3.374831,3.354003,3.332296,3.311333,3.291652,3.271015,3.249565,3.228039,3.206385,3.185008,3.163440,3.141736,3.120073,3.098203,3.076961,3.057739,3.038666,3.019577,3.000705,2.981911,2.963372,2.945046,2.926933,2.908781,2.890792,2.872972,2.855538,2.837878,2.820486,2.803238,2.785875,2.768672,2.751456,2.734186,2.717224,2.700386,2.683490,2.666860,2.650145,2.633305,2.616605,2.599941,2.583558,2.567245,2.550477,2.533978,2.517648,2.501079,2.484730,2.468543,2.452046,2.435793,2.419386,2.402993,2.386890,2.370795,2.354480,2.338145,2.322069,2.305774,2.289536,2.273481,2.257246,2.241299,2.226428,2.216815,2.208263,2.199089,2.190574,2.182502,2.175514,2.168289,2.162059
j3,3.656161,3.655834,3.655038,3.654132,3.653162,3.652160,3.651060,3.649954,3.648781,3.647616,3.646329,3.645069,3.643709,3.642470,3.641033,3.639385,3.637839,3.636370,3.634633,3.632929,3.631241,3.629077,3.626767,3.620916,3.604414,3.582094,3.550869,3.516433,3.479118,3.443422,3.410142,3.368854,3.327568,3.290285,3.257032,3.224994,3.195100,3.167055,3.140580,3.115684,3.092202,3.068722,3.050740,3.032181,3.012321,2.997116,2.976155,2.937848,2.880449,2.819603,2.758123,2.707655,2.676176,2.660652,2.650145,2.640185,2.631367,2.624273,2.618013,2.612623,2.607732,2.603111,2.599094,2.595538,2.592194,2.589112,2.586348,2.583863,2.581654,2.579646,2.577857,2.576259,2.574814,2.573556,2.572665,2.571572,2.570916,2.570154,2.569525,2.569381,2.568862,2.568678,2.568646,2.568639,2.568637,2.568639,2.568641,2.568653,2.568658,2.568710,2.568855,2.569058,2.569328,2.569926,2.570945,2.571654,2.572414,2.573684,2.574269,2.575319,2.576497,2.577364,2.579748,2.586157,2.593532,2.600612,2.608134,2.616317,2.625083,2.634242,2.643787,2.653662,2.664148,2.674777,2.685808,2.696991,2.708710,2.720425,2.732434,2.744759,2.757160,2.769923,2.782760,2.795828,2.809053,2.822477,2.835698,2.849315,2.863225,2.876986,2.890848,2.905198,2.919128,2.933229,2.947756,2.962066,2.976386,2.991012,3.005645,3.018738,3.033357,3.049912,3.064854,3.079298,3.094009,3.108880,3.123930,3.138770,3.153790,3.168908,3.183997,3.198994,3.212405,3.221755,3.229728,3.238121,3.245936,3.253515,3.260273,3.266455,3.272482
j4,1.706663,1.706779,1.706889,1.706966,1.707116,1.707558,1.707875,1.708168,1.708802,1.709446,1.709659,1.710240,1.710697,1.711353,1.712008,1.712555,1.713197,1.713787,1.714483,1.715113,1.716121,1.716889,1.717758,1.718621,1.720910,1.727484,1.736879,1.748540,1.762890,1.777686,1.793155,1.812454,1.832769,1.854862,1.875684,1.894689,1.910757,1.925020,1.940254,1.954470,1.968171,1.985699,1.999714,2.011666,2.022484,2.030624,2.035942,2.053746,2.063068,2.063768,2.063690,2.063659,2.062843,2.060182,2.055853,2.052035,2.047984,2.043285,2.039458,2.035746,2.032228,2.028044,2.023592,2.019850,2.016433,2.013234,2.009361,2.005438,2.001797,1.998537,1.995351,1.991738,1.988019,1.984260,1.980913,1.977671,1.974779,1.971317,1.967748,1.964262,1.961230,1.958167,1.955137,1.951742,1.948387,1.944829,1.941841,1.938866,1.935877,1.932608,1.929235,1.925877,1.922826,1.920172,1.917319,1.914181,1.910759,1.907488,1.904253,1.901354,1.898439,1.895559,1.892501,1.890181,1.888189,1.886031,1.884143,1.882721,1.880986,1.879242,1.877973,1.876594,1.874993,1.873490,1.872295,1.870952,1.869711,1.868424,1.867224,1.866258,1.865450,1.864463,1.863732,1.862987,1.861866,1.861230,1.860434,1.859602,1.859013,1.858416,1.857765,1.857042,1.856313,1.855442,1.854804,1.854083,1.853442,1.853137,1.852537,1.851752,1.851203,1.850683,1.850068,1.849555,1.848943,1.848382,1.848114,1.847353,1.846778,1.846604,1.846091,1.845784,1.845096,1.844745,1.844474,1.844368,1.844293,1.844109,1.843673,1.843521,1.843374
j5,5.499889,5.501724,5.502671,5.502624,5.502528,5.500601,5.496027,5.491456,5.487223,5.482568,5.477905,5.472592,5.465841,5.459598,5.453539,5.447599,5.440259,5.432573,5.425334,5.418784,5.410548,5.402233,5.394748,5.387003,5.378007,5.369746,5.362222,5.353049,5.343085,5.334949,5.327238,5.318507,5.309617,5.300645,5.290752,5.281575,5.272531,5.262611,5.253178,5.244236,5.233898,5.223451,5.215061,5.205179,5.195516,5.185867,5.178828,5.186945,5.201776,5.212136,5.219420,5.227583,5.233866,5.236474,5.237738,5.239052,5.239850,5.239848,5.239821,5.239751,5.238541,5.235033,5.230583,5.225927,5.221080,5.214984,5.208115,5.201639,5.195116,5.187577,5.178990,5.170994,5.163123,5.153831,5.144604,5.135934,5.126047,5.116081,5.106593,5.095858,5.085652,5.075797,5.064509,5.053844,5.042955,5.031688,5.021015,5.009058,4.997989,4.986728,4.974761,4.963608,4.951313,4.940648,4.928852,4.916488,4.904762,4.892148,4.880546,4.867880,4.855995,4.843639,4.830990,4.818254,4.804840,4.792273,4.778727,4.766061,4.752286,4.739340,4.725554,4.712632,4.698587,4.685386,4.671545,4.658282,4.644272,4.630711,4.616837,4.603048,4.589173,4.575338,4.561430,4.547572,4.533545,4.519632,4.505669,4.491580,4.477749,4.463633,4.449506,4.435395,4.421407,4.407353,4.393093,4.379034,4.364950,4.350937,4.336710,4.323694,4.309697,4.293723,4.279456,4.265870,4.251716,4.237538,4.223109,4.209035,4.194822,4.180631,4.166391,4.152193,4.139909,4.131053,4.124109,4.116453,4.107685,4.100822,4.095542,4.089547,4.082977
j6,1.699195,1.693262,1.688633,1.688608,1.688698,1.690093,1.694130,1.700085,1.707331,1.713192,1.719700,1.728159,1.738028,1.746472,1.756022,1.768080,1.778171,1.789572,1.801500,1.813395,1.826921,1.839240,1.853009,1.865678,1.880748,1.893749,1.908840,1.922592,1.939914,1.954263,1.968121,1.981970,1.998558,2.014546,2.030190,2.046693,2.062555,2.079106,2.094777,2.112342,2.128655,2.146544,2.162089,2.178007,2.195468,2.212284,2.231255,2.254422,2.272347,2.288925,2.307561,2.326271,2.344931,2.363354,2.380860,2.399448,2.417859,2.435481,2.454116,2.472588,2.489898,2.508730,2.527194,2.544650,2.563276,2.581206,2.599001,2.617634,2.635764,2.653466,2.671891,2.689929,2.708200,2.726194,2.744190,2.762276,2.780287,2.798576,2.816661,2.834301,2.852552,2.871037,2.888641,2.906729,2.924884,2.942642,2.961043,2.979074,2.996723,3.015150,3.032943,3.050526,3.069241,3.086285,3.103800,3.122483,3.140546,3.158324,3.176682,3.194550,3.212573,3.230485,3.248715,3.266555,3.283557,3.301605,3.319651,3.336479,3.354538,3.372194,3.389280,3.407307,3.424480,3.441891,3.459515,3.476671,3.494476,3.511362,3.528954,3.546786,3.563521,3.581254,3.598576,3.615335,3.633428,3.650284,3.667703,3.684881,3.702319,3.720087,3.736321,3.754129,3.771795,3.788448,3.806340,3.823439,3.840242,3.858055,3.874889,3.890986,3.907757,3.927464,3.945019,3.960715,3.978731,3.996134,4.012809,4.030711,4.047332,4.064671,4.082258,4.099347,4.114643,4.123789,4.133515,4.144292,4.152701,4.160741,4.169599,4.176372,4.182324
j7,5.629349,5.629495,5.629587,5.629669,5.629708,5.629719,5.629719,5.629719,5.629716,5.629714,5.629708,5.629704,5.629696,5.629686,5.629679,5.629664,5.629639,5.629577,5.629436,5.629227,5.628918,5.628132,5.627140,5.626292,5.625375,5.624663,5.624267,5.623345,5.622603,5.621847,5.620913,5.620421,5.619609,5.619088,5.618364,5.617677,5.616522,5.615920,5.615451,5.614846,5.614357,5.613619,5.612739,5.612404,5.611687,5.611137,5.610512,5.609955,5.609077,5.607865,5.606642,5.606323,5.605517,5.604180,5.602934,5.602091,5.601570,5.600569,5.599721,5.599158,5.598362,5.597896,5.597040,5.596195,5.594986,5.594524,5.593880,5.593369,5.592571,5.591725,5.590954,5.590200,5.589841,5.589120,5.588089,5.587486,5.586993,5.586380,5.585877,5.584999,5.584256,5.583899,5.583147,5.582719,5.582002,5.581268,5.580316,5.579025,5.578147,5.577864,5.577044,5.575514,5.574337,5.573870,5.573171,5.572165,5.571151,5.570536,5.569807,5.569440,5.568644,5.567722,5.566267,5.565905,5.565496,5.564886,5.564435,5.563398,5.562320,5.561549,5.561247,5.560686,5.559928,5.559038,5.558433,5.557731,5.557181,5.556514,5.556117,5.555455,5.554930,5.554179,5.553450,5.552869,5.552000,5.550767,5.549880,5.549414,5.548759,5.547220,5.545940,5.545613,5.544817,5.544123,5.543253,5.542169,5.541515,5.541084,5.540660,5.539839,5.538495,5.537471,5.537090,5.536514,5.536157,5.535185,5.534310,5.533468,5.532840,5.532424,5.531643,5.531207,5.530463,5.530138,5.529563,5.529201,5.528841,5.528180,5.528026,5.527922,5.527693
