total_trajT: 20.700674
time,0.000510,0.099886,0.200867,0.299880,0.400975,0.500963,0.600965,0.700902,0.799891,0.899883,1.000859,1.100973,1.200936,1.300919,1.400995,1.500870,1.599881,1.699865,1.800969,1.900922,2.000935,2.100932,2.200883,2.300883,2.400916,2.499959,2.599992,2.699904,2.800912,2.900898,2.999811,3.099816,3.199928,3.299925,3.400969,3.500940,3.600948,3.700873,3.799855,3.900895,4.000991,4.100893,4.200985,4.300905,4.399849,4.499870,4.600981,4.700902,4.800941,4.900931,5.000930,5.100849,5.200841,5.300899,5.400861,5.500933,5.600907,5.700870,5.800934,5.900877,5.999808,6.099842,6.200918,6.300930,6.400967,6.499940,6.600958,6.700877,6.799808,6.899803,6.999831,7.099916,7.199968,7.300876,7.400979,7.500954,7.600820,7.699821,7.800882,7.900886,8.000938,8.100933,8.200836,8.299824,8.399924,8.500885,8.600915,8.700910,8.800859,8.900827,8.999813,9.099924,9.200858,9.300935,9.400811,9.500881,9.600928,9.700809,9.799910,9.899887,10.000873,10.100881,10.200882,10.300935,10.400789,10.500836,10.600930,10.700852,10.800885,10.900862,11.000839,11.100789,11.200785,11.300870,11.400941,11.500868,11.600998,11.700881,11.800818,11.900859,12.000903,12.100886,12.200886,12.300846,12.400774,12.500873,12.600782,12.700755,12.800845,12.900838,13.000847,13.100765,13.200838,13.300743,13.400793,13.500828,13.600897,13.700895,13.800837,13.900931,14.000797,14.100764,14.200849,14.299902,14.400820,14.500799,14.600744,14.700831,14.800785,14.900830,15.000855,15.100875,15.200860,15.300859,15.400735,15.500773,15.600803,15.700869,15.800801,15.900746,16.000789,16.100795,16.200733,16.300731,16.400868,16.500842,16.600887,16.700821,16.800717,16.900708,17.000794,17.100790,17.200860,17.300906,17.400797,17.500805,17.600708,17.700712
j1,3.681179,3.681114,3.681071,3.680960,3.680637,3.680527,3.680413,3.680375,3.680326,3.680266,3.680222,3.680176,3.680088,3.680026,3.679930,3.679731,3.679572,3.679522,3.679460,3.679432,3.679414,3.679396,3.679382,3.679368,3.679346,3.679298,3.679198,3.679141,3.679085,3.678981,3.678853,3.678716,3.678620,3.678580,3.678542,3.678508,3.678480,3.678454,3.678436,3.678420,3.678406,3.678391,3.678382,3.678366,3.678327,3.678225,3.678193,3.678173,3.678145,3.678113,3.677844,3.677561,3.677531,3.677517,3.677509,3.677501,3.677495,3.677491,3.677487,3.677311,3.677271,3.677241,3.676974,3.676717,3.676446,3.676274,3.676274,3.676238,3.676116,3.675977,3.675867,3.675326,3.674916,3.674522,3.673812,3.670401,3.664690,3.657477,3.644977,3.638091,3.637768,3.637598,3.637144,3.636314,3.619244,3.568645,3.514292,3.470005,3.431386,3.394689,3.363154,3.330762,3.296769,3.271000,3.248761,3.230674,3.230776,3.246463,3.265707,3.289948,3.316428,3.340226,3.361082,3.380819,3.400163,3.418204,3.434942,3.450544,3.465401,3.479066,3.491583,3.501661,3.503257,3.484941,3.441848,3.398239,3.364178,3.337242,3.308401,3.285331,3.264680,3.252129,3.251602,3.253276,3.260020,3.269200,3.279428,3.287593,3.288229,3.290222,3.286553,3.265013,3.236641,3.212538,3.197804,3.200355,3.212609,3.223220,3.231636,3.230577,3.220864,3.201893,3.186483,3.188123,3.202525,3.223645,3.246088,3.266683,3.282751,3.292542,3.292598,3.284479,3.267501,3.257608,3.247704,3.245719,3.259394,3.281058,3.305171,3.327208,3.348568,3.369504,3.389095,3.407715,3.425024,3.441453,3.456636,3.470735,3.484422,3.496470,3.508124,3.518934,3.529212,3.538348,3.547225,3.555507,3.562984,3.570197
j2,4.150799,4.153788,4.155782,4.155686,4.154704,4.151721,4.147518,4.142977,4.137559,4.131011,4.123989,4.116598,4.109100,4.100963,4.092429,4.083645,4.075145,4.065610,4.054261,4.044148,4.033782,4.023233,4.012153,4.000982,3.989562,3.979160,3.967362,3.954937,3.941622,3.929507,3.918585,3.906317,3.893196,3.880169,3.866212,3.853369,3.840562,3.827615,3.815669,3.800961,3.787460,3.774261,3.760985,3.747611,3.735163,3.721492,3.707603,3.693814,3.678589,3.665137,3.651621,3.637768,3.623902,3.610060,3.596267,3.582289,3.568421,3.554488,3.540506,3.526312,3.512249,3.500176,3.486597,3.476735,3.468053,3.459676,3.449881,3.444372,3.440527,3.433569,3.427062,3.423852,3.420019,3.415385,3.408088,3.401502,3.398420,3.394214,3.391736,3.383469,3.367407,3.348880,3.329804,3.314570,3.305095,3.295199,3.280628,3.260795,3.240496,3.218940,3.197275,3.176890,3.155987,3.133920,3.112529,3.092559,3.072997,3.054391,3.036381,3.017958,2.999487,2.980832,2.963481,2.946394,2.929280,2.912300,2.895537,2.879010,2.862601,2.846379,2.830198,2.814548,2.799929,2.784025,2.767070,2.751178,2.736179,2.720507,2.705025,2.691368,2.674842,2.658798,2.644743,2.629816,2.614836,2.599436,2.584386,2.569774,2.554491,2.540421,2.524962,2.510278,2.495819,2.481344,2.467543,2.453451,2.438455,2.423487,2.409001,2.394660,2.380142,2.365264,2.351811,2.337811,2.323386,2.308872,2.294326,2.279724,2.265119,2.250768,2.236047,2.221271,2.208229,2.200099,2.192558,2.184910,2.177254,2.170200,2.163373,2.157796,2.151857,2.146387,2.141720,2.137287,2.132574,2.128307,2.124905,2.121659,2.118273,2.115169,2.112077,2.109115,2.106848,2.104925,2.102502,2.100388,2.098777,2.096720
j3,3.652003,3.651996,3.651902,3.651261,3.650269,3.649477,3.648722,3.647755,3.646736,3.645836,3.644491,3.643405,3.641969,3.640707,3.639330,3.637887,3.636532,3.634849,3.633305,3.631914,3.630387,3.628913,3.627353,3.625831,3.624256,3.622765,3.621072,3.619300,3.617522,3.615784,3.613897,3.612208,3.610416,3.608755,3.606984,3.605196,3.603604,3.601814,3.599909,3.598013,3.596198,3.594173,3.592341,3.590529,3.588741,3.586955,3.585046,3.583204,3.581305,3.579485,3.577593,3.575529,3.573517,3.571626,3.569908,3.568024,3.566095,3.564349,3.562496,3.560278,3.558345,3.556153,3.553589,3.549996,3.542270,3.515858,3.466072,3.420438,3.384028,3.341322,3.297065,3.255857,3.219723,3.186066,3.153335,3.122801,3.094765,3.068589,3.044511,3.022249,3.001547,2.981764,2.963046,2.943699,2.925900,2.910077,2.895044,2.880320,2.866904,2.854056,2.841902,2.830546,2.819946,2.811146,2.803510,2.795419,2.797139,2.818432,2.848376,2.870630,2.891775,2.920031,2.951248,2.981709,3.010775,3.038588,3.064590,3.088849,3.111411,3.132672,3.152406,3.169462,3.175211,3.156696,3.115994,3.077038,3.046977,3.019900,2.993811,2.971127,2.944964,2.924308,2.917667,2.917730,2.927820,2.940193,2.954502,2.969165,2.977678,2.990335,2.995276,2.995519,2.994948,2.989712,2.989701,2.998457,3.011699,3.024564,3.037251,3.045586,3.052363,3.052337,3.053353,3.060665,3.072490,3.086957,3.101672,3.115864,3.128533,3.139808,3.149585,3.157004,3.162404,3.167065,3.167173,3.169348,3.178228,3.188660,3.199218,3.208617,3.218039,3.226935,3.235481,3.243267,3.250836,3.257875,3.264202,3.270326,3.276034,3.281159,3.286150,3.291002,3.295248,3.299083,3.302775,3.306509,3.309980,3.312836
j4,1.707396,1.707396,1.707414,1.707730,1.707929,1.708086,1.708333,1.708952,1.709506,1.709707,1.710041,1.710569,1.711314,1.711735,1.712226,1.712914,1.713646,1.714067,1.714682,1.715388,1.716243,1.716828,1.717295,1.718036,1.718832,1.719666,1.720405,1.721195,1.722009,1.722717,1.723276,1.724167,1.724910,1.725556,1.726572,1.727252,1.727874,1.728721,1.729463,1.730191,1.731063,1.731815,1.732662,1.733540,1.734308,1.735336,1.736277,1.736882,1.737780,1.738825,1.739793,1.740603,1.741460,1.742260,1.743011,1.743990,1.744791,1.745699,1.746565,1.747114,1.747637,1.749002,1.749703,1.752201,1.761187,1.773490,1.783570,1.798362,1.815938,1.831563,1.847320,1.860066,1.867755,1.875549,1.881480,1.887826,1.897328,1.903743,1.910435,1.913249,1.912230,1.907921,1.902663,1.902622,1.910421,1.917844,1.919053,1.916852,1.911337,1.904021,1.897374,1.891126,1.884582,1.878356,1.872890,1.867657,1.862979,1.858975,1.855449,1.851689,1.847964,1.844576,1.842007,1.839589,1.837423,1.835145,1.833030,1.831210,1.829463,1.827878,1.826531,1.825631,1.826076,1.830027,1.834251,1.835759,1.835781,1.835750,1.835647,1.835444,1.834748,1.833692,1.832681,1.831917,1.831149,1.830496,1.829526,1.828952,1.828704,1.828232,1.827970,1.827609,1.827375,1.827344,1.827343,1.827344,1.827348,1.827351,1.827358,1.827384,1.827430,1.827462,1.827603,1.828130,1.828401,1.829134,1.829678,1.830107,1.830798,1.831469,1.831784,1.832374,1.832613,1.833415,1.834159,1.834633,1.834912,1.835077,1.835561,1.835759,1.835870,1.836221,1.836526,1.836633,1.836995,1.837298,1.837349,1.837446,1.837576,1.837903,1.838023,1.838079,1.838104,1.838144,1.838229,1.838258,1.838346,1.838611
j5,5.497742,5.499793,5.500701,5.500651,5.500520,5.498988,5.494559,5.490168,5.486029,5.481469,5.477022,5.471506,5.464857,5.458696,5.452768,5.446826,5.439356,5.431801,5.424786,5.418259,5.409970,5.401596,5.394181,5.386496,5.377456,5.368950,5.361421,5.352283,5.343229,5.335107,5.326150,5.316528,5.308070,5.299071,5.289181,5.280216,5.271251,5.261245,5.252003,5.242910,5.232700,5.223384,5.214130,5.203945,5.194495,5.184894,5.174646,5.165295,5.155457,5.145184,5.135807,5.125745,5.115608,5.106216,5.095855,5.085765,5.076496,5.065902,5.055896,5.046208,5.035794,5.025820,5.015556,5.005307,4.995097,4.985265,4.975158,4.965557,4.955205,4.944682,4.935615,4.925362,4.915254,4.905801,4.895314,4.885543,4.875813,4.865225,4.855663,4.845696,4.834605,4.824901,4.814176,4.803669,4.793775,4.782908,4.772861,4.762716,4.752090,4.742226,4.731982,4.721287,4.711765,4.701714,4.691557,4.682158,4.671436,4.661222,4.651481,4.640620,4.630993,4.621045,4.610181,4.600442,4.590179,4.579831,4.570157,4.559410,4.549186,4.539574,4.528638,4.518878,4.509085,4.498130,4.488229,4.477974,4.467384,4.457712,4.447000,4.437014,4.427358,4.416529,4.406555,4.396606,4.385904,4.376096,4.366001,4.355222,4.345622,4.335093,4.324611,4.315057,4.304255,4.294304,4.284615,4.273374,4.263780,4.253712,4.242861,4.233214,4.222686,4.212258,4.203224,4.191927,4.181809,4.172311,4.161108,4.151549,4.141448,4.130391,4.120946,4.110476,4.101326,4.096427,4.090730,4.084752,4.078304,4.073708,4.069776,4.065767,4.061577,4.057105,4.053004,4.049754,4.046809,4.044384,4.042215,4.039857,4.037343,4.035085,4.032794,4.030479,4.028161,4.026244,4.024546,4.022803,4.021340,4.020163
j6,1.700828,1.695315,1.690557,1.690572,1.690641,1.691323,1.695106,1.701220,1.708528,1.714211,1.720575,1.728937,1.738844,1.747119,1.756728,1.768809,1.778805,1.790217,1.801928,1.813838,1.827560,1.839728,1.853438,1.866139,1.881281,1.894716,1.909477,1.923246,1.938996,1.953519,1.969098,1.983790,2.000123,2.015615,2.031184,2.047646,2.063582,2.080147,2.095821,2.112966,2.129366,2.145686,2.162641,2.179326,2.196427,2.213023,2.230342,2.247486,2.263776,2.281676,2.298886,2.315816,2.333540,2.350435,2.367767,2.385377,2.402984,2.420244,2.437357,2.455963,2.473342,2.490027,2.508055,2.525045,2.543458,2.561667,2.578082,2.595743,2.614213,2.631307,2.648604,2.667131,2.684621,2.702142,2.719627,2.737963,2.755726,2.772688,2.790682,2.808465,2.825133,2.843699,2.862005,2.879729,2.897645,2.915225,2.933162,2.951483,2.968979,2.987094,3.004976,3.022672,3.040510,3.057504,3.075168,3.093199,3.110611,3.128716,3.146861,3.163766,3.181981,3.199392,3.217135,3.235763,3.253150,3.271094,3.289018,3.306777,3.324929,3.342291,3.360381,3.379560,3.398260,3.415862,3.433598,3.450984,3.469263,3.487245,3.504254,3.522895,3.540420,3.557806,3.576537,3.593291,3.611674,3.628832,3.646560,3.664765,3.681990,3.700529,3.718050,3.735141,3.753824,3.772068,3.789325,3.807869,3.825276,3.842332,3.860911,3.878399,3.896276,3.914240,3.932465,3.950424,3.967959,3.985559,4.004045,4.021248,4.039141,4.057419,4.074620,4.093102,4.108617,4.119165,4.127934,4.139752,4.148885,4.156752,4.165169,4.173328,4.179315,4.185557,4.192895,4.199391,4.203970,4.208462,4.213079,4.218133,4.222735,4.226506,4.229513,4.232500,4.235284,4.238386,4.241053,4.243647,4.246954,4.249720
j7,5.629857,5.630239,5.630341,5.630368,5.630375,5.630375,5.630373,5.630373,5.630370,5.630365,5.630363,5.630356,5.630350,5.630338,5.630328,5.630311,5.630274,5.630167,5.629825,5.629215,5.628823,5.627713,5.626374,5.625739,5.625481,5.625030,5.624177,5.622826,5.621857,5.621472,5.620895,5.620550,5.619665,5.618552,5.617808,5.617065,5.616355,5.615971,5.615525,5.614697,5.613792,5.613195,5.612592,5.612344,5.611571,5.611127,5.610358,5.609536,5.608717,5.607249,5.606602,5.606387,5.605568,5.603915,5.602544,5.601805,5.601411,5.600603,5.599943,5.599002,5.598062,5.597266,5.596958,5.596344,5.595414,5.594537,5.593607,5.593146,5.592407,5.592067,5.591314,5.590399,5.589739,5.588807,5.588152,5.587610,5.587230,5.586410,5.585822,5.584984,5.584235,5.583874,5.583100,5.582671,5.581928,5.581213,5.580311,5.578900,5.578095,5.577844,5.576967,5.575554,5.574309,5.573501,5.572841,5.572046,5.571314,5.570645,5.569804,5.569070,5.568267,5.567377,5.566889,5.566090,5.565444,5.564640,5.563691,5.563177,5.562476,5.562010,5.561283,5.560562,5.559566,5.558896,5.558556,5.557874,5.557458,5.556518,5.555958,5.555311,5.554639,5.554181,5.553643,5.552946,5.552215,5.550869,5.549656,5.549309,5.548709,5.547405,5.546198,5.545593,5.544745,5.543867,5.543069,5.542273,5.541877,5.541019,5.540270,5.539489,5.538448,5.537709,5.537367,5.536556,5.536031,5.534977,5.534107,5.533738,5.533053,5.532619,5.531640,5.530859,5.530319,5.530036,5.529523,5.529238,5.529037,5.528417,5.528090,5.527993,5.527827,5.527488,5.526994,5.526828,5.526717,5.526535,5.526290,5.525916,5.525710,5.525633,5.525474,5.525202,5.524877,5.524713,5.524644,5.524592,5.524470,5.524371
