total_trajT: -1502154707.830706
time,0.099911,0.199950,0.299950,0.399948,0.499878,0.599889,0.699897,0.799868,0.899882,0.999883,1.099906,1.199901,1.299914,1.399868,1.499823,1.599809,1.699850,1.799800,1.899894,1.999886,2.099829,2.199821,2.299872,2.399747,2.499771,2.599803,2.699993,2.799912,2.899848,2.999899,3.099835,3.199832,3.299769,3.399730,3.499729,3.599845,3.699871,3.799844,3.899845,3.999814,4.099854,4.199874,4.299768,4.399900,4.499818,4.599829,4.699798,4.799840,4.899815,4.999843,5.099884,5.199886,5.299955,5.399848,5.499851,5.599815,5.699838,5.799864,5.899815,5.999850,6.099868,6.199866,6.299815,6.399794,6.499833,6.599852,6.699845,6.799785,6.899837,6.999784,7.099823,7.199793,7.299785,7.399851,7.499881,7.599824,7.699876,7.799824,7.899803,7.999741,8.099731,8.199817,8.299871,8.399868,8.499856,8.599774,8.699779,8.799766,8.899711,8.999743,9.099837,9.199849,9.299836,9.399856,9.499804,9.599763,9.699844,9.799775,9.899849,9.999810,10.099830,10.199881,10.299798,10.399796,10.499783,10.599844,10.699777,10.799822,10.899845,10.999833,11.099789,11.199783,11.299765,11.399811,11.499837,11.599825,11.699816,11.799878,11.899820,11.999754,12.099733,12.199828,12.299756,12.399828,12.499818,12.599842,12.699871,12.799752,12.899720,12.999784,13.099855,13.199809,13.299795,13.399828,13.499753,13.599760,13.699784,13.799834,13.899813
j1,3.679262,3.679262,3.679262,3.679260,3.679262,3.679262,3.679262,3.679262,3.679262,3.679262,3.679262,3.679260,3.679260,3.679260,3.679260,3.679260,3.679260,3.679260,3.679260,3.679260,3.679260,3.679260,3.679260,3.679260,3.679298,3.679414,3.679320,3.679089,3.678213,3.676340,3.675346,3.675207,3.675233,3.675228,3.675233,3.675258,3.675294,3.675314,3.675346,3.675378,3.675436,3.675534,3.675611,3.675725,3.676078,3.676344,3.676434,3.676499,3.676559,3.676715,3.676779,3.676812,3.676862,3.677088,3.677331,3.677413,3.677411,3.677415,3.677696,3.678404,3.678456,3.678518,3.678564,3.678638,3.678709,3.678710,3.678718,3.678741,3.678743,3.678751,3.678755,3.678763,3.678765,3.678789,3.678795,3.678839,3.679162,3.679200,3.679228,3.679467,3.679443,3.679424,3.679872,3.679978,3.679902,3.679890,3.679922,3.679918,3.679912,3.679924,3.679922,3.679936,3.679924,3.679932,3.679918,3.679922,3.679942,3.679779,3.679372,3.679372,3.679408,3.679513,3.679501,3.679489,3.679477,3.679374,3.679370,3.679394,3.679390,3.679392,3.679400,3.679412,3.679396,3.679384,3.679400,3.679384,3.679396,3.679302,3.678323,3.675053,3.675181,3.687243,3.701037,3.709701,3.714900,3.714864,3.710405,3.698534,3.686058,3.678694,3.677144,3.675390,3.675053,3.674255,3.674189,3.674112,3.674116,3.674120,3.674131
j2,4.127048,4.130308,4.128265,4.125227,4.121885,4.117436,4.112344,4.106380,4.099709,4.092439,4.084536,4.076297,4.067263,4.057610,4.047732,4.037455,4.026604,4.015505,4.004084,3.992173,3.980046,3.967809,3.955037,3.942310,3.929423,3.917052,3.904150,3.889932,3.875957,3.862244,3.847377,3.833086,3.818978,3.803093,3.787181,3.772495,3.757939,3.743034,3.728398,3.713086,3.697935,3.682572,3.667310,3.651955,3.636578,3.621008,3.605538,3.590032,3.574278,3.559049,3.542419,3.525611,3.510684,3.497476,3.482322,3.464472,3.447026,3.431215,3.416804,3.399970,3.382443,3.367339,3.352425,3.336679,3.320937,3.304469,3.288497,3.272816,3.256439,3.240386,3.224116,3.208399,3.192574,3.176273,3.160307,3.144778,3.128026,3.111960,3.096378,3.080053,3.063169,3.046607,3.030095,3.013923,2.997718,2.982216,2.966475,2.950333,2.934298,2.917833,2.901912,2.885565,2.869386,2.853348,2.837188,2.821023,2.803960,2.787088,2.770908,2.753850,2.737363,2.721773,2.705548,2.688791,2.671910,2.655163,2.640375,2.624890,2.608168,2.592133,2.575825,2.560052,2.543615,2.527593,2.511694,2.495526,2.479351,2.463478,2.448222,2.429485,2.412071,2.396980,2.379305,2.359587,2.336422,2.304523,2.269460,2.242203,2.225324,2.211233,2.197433,2.183606,2.170351,2.157302,2.144120,2.130904,2.117500,2.103814,2.090068
j3,3.645632,3.645942,3.646017,3.645966,3.645710,3.645386,3.644740,3.644082,3.643153,3.641935,3.640667,3.639467,3.638142,3.636859,3.635272,3.633706,3.632235,3.630704,3.629228,3.627749,3.626153,3.624621,3.623116,3.621447,3.619600,3.617568,3.615698,3.613960,3.612307,3.611003,3.610423,3.615571,3.631106,3.642485,3.644795,3.643823,3.641152,3.637653,3.633634,3.629078,3.625219,3.621282,3.617411,3.613447,3.609566,3.606164,3.602697,3.599338,3.596036,3.592629,3.589447,3.586416,3.583984,3.581668,3.582314,3.596132,3.624270,3.643477,3.648169,3.649688,3.655405,3.657735,3.655865,3.649212,3.641268,3.633191,3.625451,3.618427,3.611306,3.604356,3.597783,3.591603,3.585416,3.579914,3.574245,3.568788,3.564245,3.559001,3.554298,3.550324,3.545296,3.539252,3.533001,3.527094,3.521984,3.518700,3.516128,3.512835,3.509518,3.506861,3.504108,3.501633,3.498836,3.496138,3.493367,3.490831,3.488676,3.485114,3.480311,3.463897,3.435483,3.409487,3.397899,3.393762,3.390919,3.389542,3.389566,3.389902,3.390672,3.392385,3.394313,3.395692,3.396897,3.397899,3.399131,3.399782,3.400391,3.400859,3.400866,3.400869,3.400975,3.400926,3.396169,3.366002,3.314503,3.274805,3.258182,3.256186,3.256317,3.258097,3.263411,3.269804,3.276387,3.282076,3.287742,3.293114,3.297769,3.301957,3.306076
j4,1.713222,1.712986,1.713000,1.713032,1.713147,1.713354,1.713994,1.714626,1.715374,1.716625,1.717644,1.718793,1.720155,1.721479,1.722715,1.723968,1.725340,1.727024,1.728295,1.729782,1.731312,1.732872,1.734474,1.736129,1.738128,1.741428,1.744177,1.745873,1.747583,1.748576,1.748014,1.732821,1.712995,1.703990,1.703206,1.703716,1.705950,1.709554,1.714121,1.718880,1.723518,1.727944,1.732077,1.736383,1.740630,1.744551,1.748188,1.751729,1.755391,1.759256,1.762026,1.764155,1.763354,1.748585,1.728217,1.689743,1.640535,1.596733,1.560267,1.536925,1.522408,1.509674,1.506107,1.507228,1.516086,1.532111,1.550054,1.567950,1.585213,1.601981,1.618028,1.633613,1.648620,1.661330,1.674546,1.687071,1.696281,1.698114,1.697382,1.689799,1.670200,1.648845,1.636437,1.621721,1.606567,1.601761,1.606170,1.618664,1.634012,1.649246,1.663984,1.678194,1.692426,1.705886,1.718343,1.730298,1.740997,1.750051,1.755126,1.750056,1.717728,1.674292,1.647625,1.642375,1.636874,1.632885,1.635360,1.646490,1.661743,1.678066,1.693568,1.708425,1.723017,1.736896,1.749986,1.762641,1.774282,1.785717,1.797880,1.809835,1.820397,1.828004,1.834890,1.842698,1.847211,1.844193,1.829932,1.820348,1.820718,1.825797,1.833175,1.841428,1.849197,1.857049,1.864803,1.872138,1.879215,1.886030,1.892481
j5,5.493875,5.494866,5.493620,5.490370,5.486646,5.482687,5.478918,5.474500,5.468761,5.462486,5.456584,5.450588,5.444430,5.436861,5.429147,5.422309,5.415119,5.406361,5.398095,5.390544,5.381847,5.372659,5.364235,5.355723,5.346918,5.337349,5.323817,5.293936,5.231669,5.151389,5.075593,5.011336,4.951055,4.892019,4.836863,4.800892,4.790475,4.793355,4.804792,4.817357,4.829091,4.840708,4.851276,4.860913,4.869308,4.875922,4.881798,4.887045,4.890936,4.893900,4.895257,4.895522,4.893358,4.862229,4.796043,4.719388,4.655793,4.602649,4.550948,4.498988,4.450738,4.413238,4.399645,4.405372,4.423807,4.442723,4.460005,4.476670,4.492118,4.506638,4.519260,4.530676,4.540187,4.547683,4.554219,4.556041,4.532704,4.473249,4.399544,4.340433,4.290914,4.243352,4.197219,4.154251,4.127136,4.124134,4.137771,4.157575,4.176895,4.195737,4.213326,4.229738,4.244856,4.257937,4.269829,4.280656,4.289380,4.296331,4.299827,4.291549,4.247916,4.176479,4.112705,4.060229,4.011843,3.980038,3.972226,3.977506,3.992698,4.007876,4.022525,4.035947,4.049149,4.060685,4.070941,4.080203,4.087155,4.093866,4.099079,4.102354,4.105004,4.106043,4.097763,4.062452,4.014478,3.987153,3.984304,3.984366,3.984421,3.984617,3.986456,3.989523,3.991766,3.992788,3.992966,3.992994,3.992981,3.992966,3.992813
j6,1.695761,1.691378,1.692556,1.695739,1.700139,1.706007,1.711422,1.716727,1.723657,1.732594,1.741462,1.749700,1.759815,1.771013,1.780975,1.792949,1.804192,1.816283,1.829591,1.841848,1.855464,1.868311,1.883228,1.896781,1.911299,1.924228,1.939559,1.954970,1.970254,1.984271,1.999513,2.015156,2.030867,2.048382,2.064851,2.082108,2.097916,2.114734,2.131196,2.147519,2.164833,2.181357,2.198441,2.215398,2.232554,2.249921,2.266568,2.284331,2.301700,2.318259,2.336245,2.353512,2.369892,2.386654,2.403606,2.422165,2.442155,2.463168,2.503199,2.549631,2.589846,2.622908,2.644293,2.659659,2.674814,2.688596,2.701733,2.713704,2.727159,2.740308,2.753465,2.766833,2.780882,2.794994,2.809807,2.824025,2.839001,2.855453,2.882704,2.913118,2.934920,2.980740,3.045486,3.092185,3.112011,3.123658,3.133674,3.144099,3.153956,3.162058,3.171482,3.181949,3.191888,3.202759,3.214059,3.224927,3.237085,3.250277,3.264282,3.276551,3.290404,3.306898,3.344544,3.405891,3.463484,3.492178,3.504334,3.515088,3.525815,3.534976,3.544449,3.553451,3.562289,3.573066,3.583295,3.593772,3.605781,3.617440,3.631274,3.646694,3.684591,3.758135,3.842437,3.918837,3.983174,4.045485,4.106916,4.148650,4.165486,4.164795,4.159968,4.155426,4.150348,4.145878,4.143228,4.141592,4.141074,4.141076,4.141168
j7,5.634260,5.634285,5.634295,5.634300,5.634300,5.634302,5.634302,5.634300,5.634300,5.634300,5.634300,5.634298,5.634298,5.634298,5.634295,5.634295,5.634292,5.634292,5.634290,5.634290,5.634287,5.634285,5.634280,5.634280,5.634280,5.634270,5.630239,5.601029,5.539611,5.463528,5.401759,5.349593,5.299274,5.251160,5.208303,5.184603,5.183757,5.201458,5.224460,5.247087,5.269566,5.292275,5.314121,5.333833,5.352561,5.371129,5.387480,5.403133,5.417792,5.431611,5.443811,5.455285,5.463037,5.456646,5.415239,5.347617,5.288093,5.242538,5.200114,5.158780,5.121146,5.087169,5.073583,5.081010,5.108725,5.139261,5.167707,5.195146,5.222445,5.248431,5.272439,5.295443,5.317188,5.336498,5.353639,5.362301,5.345520,5.293465,5.233333,5.187089,5.150407,5.113927,5.079131,5.047200,5.029410,5.032323,5.059519,5.092571,5.123538,5.152986,5.182622,5.211293,5.237984,5.263182,5.286789,5.308546,5.328880,5.347503,5.361017,5.357435,5.318737,5.257346,5.207103,5.167722,5.130706,5.105217,5.102180,5.120060,5.147993,5.176089,5.202628,5.228469,5.253526,5.277306,5.299073,5.320455,5.340539,5.358446,5.375642,5.391188,5.405558,5.419597,5.432543,5.444332,5.455954,5.466553,5.478083,5.487677,5.495266,5.504030,5.511914,5.517955,5.524071,5.531281,5.537295,5.542207,5.546332,5.550641,5.555983
