total_trajT: 17.999786
time,0.000593,0.100028,0.200050,0.300063,0.399936,0.499946,0.600016,0.699991,0.800017,0.899985,0.999969,1.099923,1.199904,1.299920,1.399975,1.499989,1.599996,1.699998,1.800001,1.899937,1.999952,2.099884,2.199988,2.299934,2.399950,2.499945,2.600021,2.699918,2.799947,2.899897,2.999879,3.099998,3.201988,3.300012,3.399901,3.499901,3.599907,3.699923,3.800018,3.900043,3.999936,4.100000,4.199946,4.299908,4.399887,4.499967,4.599974,4.699968,4.799965,4.899967,4.999893,5.099840,5.199922,5.300039,5.399985,5.499903,5.599962,5.699878,5.799892,5.899918,6.000017,6.099937,6.201943,6.299950,6.399897,6.499851,6.599894,6.699921,6.799935,6.899935,6.999899,7.099885,7.199823,7.299933,7.399897,7.499978,7.599965,7.699950,7.799862,7.899832,7.999901,8.099946,8.199964,8.299970,8.399934,8.499871,8.599863,8.699851,8.799940,8.899938,8.999941,9.099890,9.199866,9.299822,9.399811,9.499897,9.599917,9.699937,9.799892,9.899914,9.999878,10.099839,10.199849,10.299857,10.399875,10.499929,10.599884,10.699883,10.799807,10.899834,10.999907,11.099903,11.199903,11.299945,11.399921,11.499838,11.599779,11.699888,11.799912,11.899905,11.999910,12.099874,12.199829,12.299848,12.399861,12.499920,12.599906,12.699810,12.799863,12.899793,12.999858,13.099849,13.199881,13.299914,13.399938,13.499833,13.599802,13.699882,13.799854,13.899883,13.999898,14.099848,14.199824,14.299817,14.399805,14.499850,14.599849,14.699827,14.799925,14.899805,14.999863,15.099876,15.199805,15.299950,15.399918,15.499793,15.599803,15.699913,15.799837,15.899839,15.999850,16.099736,16.199943,16.299836,16.399767,16.499802,16.599885,16.699912,16.799896,16.899869,16.999895,17.099776,17.199798,17.299919,17.399837
j1,3.682765,3.682354,3.682243,3.682149,3.681947,3.681726,3.681255,3.681137,3.681080,3.680948,3.680730,3.680501,3.680421,3.680361,3.680322,3.680272,3.680180,3.680104,3.679996,3.679877,3.679679,3.679534,3.679498,3.679472,3.679454,3.679426,3.679394,3.679330,3.679278,3.679234,3.679182,3.679119,3.679051,3.678953,3.678768,3.678648,3.678564,3.678526,3.678500,3.678480,3.678466,3.678450,3.678436,3.678424,3.678424,3.678417,3.678382,3.678287,3.678243,3.678167,3.677832,3.677337,3.677203,3.676866,3.676402,3.676282,3.675791,3.675452,3.675406,3.675390,3.675386,3.675390,3.675390,3.675392,3.675394,3.675394,3.674834,3.662556,3.629082,3.580143,3.528862,3.484583,3.444104,3.406745,3.371379,3.338393,3.308213,3.280140,3.253810,3.229583,3.207275,3.194686,3.180138,3.169609,3.174440,3.195567,3.222946,3.249194,3.274854,3.300970,3.324429,3.347272,3.368924,3.388776,3.407400,3.422349,3.428260,3.416299,3.377829,3.338586,3.307407,3.279727,3.253318,3.228267,3.205420,3.184021,3.169669,3.172557,3.191759,3.215777,3.229826,3.230116,3.230650,3.240252,3.258344,3.271754,3.267988,3.253591,3.250932,3.258758,3.276226,3.292865,3.313709,3.336245,3.356450,3.377090,3.396205,3.414334,3.431134,3.446778,3.461992,3.475533,3.488507,3.500805,3.511933,3.521807,3.525477,3.513510,3.475818,3.437637,3.406361,3.374800,3.353406,3.331383,3.317641,3.312935,3.301967,3.295518,3.296059,3.299989,3.313114,3.330942,3.345349,3.351092,3.354696,3.354068,3.354381,3.363370,3.380779,3.399067,3.415606,3.431525,3.446863,3.461781,3.475519,3.488495,3.500373,3.511713,3.522433,3.532236,3.541244,3.550019,3.558148,3.565232,3.572541
j2,4.150080,4.153217,4.154856,4.154750,4.153640,4.150954,4.146780,4.142294,4.136288,4.130058,4.123756,4.116477,4.108717,4.100661,4.092207,4.083348,4.073958,4.064415,4.054383,4.044319,4.033744,4.023006,4.012006,4.000915,3.989547,3.978008,3.966223,3.954134,3.942172,3.929916,3.917450,3.905084,3.892308,3.879549,3.866787,3.855152,3.840657,3.827577,3.814518,3.801505,3.788023,3.774476,3.761089,3.749564,3.737656,3.722829,3.710809,3.698179,3.684458,3.669562,3.655134,3.641890,3.626479,3.613491,3.603560,3.596216,3.589283,3.586672,3.583863,3.580395,3.578682,3.571534,3.561237,3.551244,3.538906,3.526143,3.514568,3.505063,3.493953,3.480744,3.470468,3.458331,3.442485,3.424287,3.406435,3.386214,3.366396,3.347862,3.328355,3.308183,3.289079,3.272037,3.255253,3.235863,3.217329,3.199073,3.182438,3.167035,3.149508,3.133205,3.117243,3.100849,3.084958,3.068765,3.053222,3.038865,3.023531,3.008513,2.994320,2.977268,2.961347,2.947231,2.931685,2.916641,2.901591,2.885917,2.870556,2.855744,2.841463,2.826609,2.812086,2.797411,2.782365,2.767518,2.752117,2.738715,2.724199,2.708252,2.693187,2.679324,2.664159,2.650010,2.635541,2.620992,2.606629,2.592221,2.577961,2.563453,2.549439,2.535042,2.520505,2.506269,2.492143,2.477741,2.463476,2.449216,2.435853,2.421404,2.406716,2.392162,2.378444,2.363870,2.349561,2.335321,2.321346,2.307310,2.291987,2.278130,2.263685,2.249462,2.235358,2.221044,2.207816,2.199499,2.191996,2.183668,2.176366,2.169477,2.162698,2.157130,2.151277,2.145806,2.141092,2.136737,2.132309,2.127915,2.124441,2.121083,2.117980,2.114721,2.111765,2.108847,2.106592,2.104651,2.102123
j3,3.653090,3.652846,3.652713,3.652052,3.651120,3.650187,3.649369,3.648432,3.647322,3.646110,3.644916,3.643704,3.642596,3.641144,3.639545,3.638221,3.636850,3.635224,3.633634,3.632148,3.630617,3.629211,3.627638,3.626095,3.624452,3.622898,3.621224,3.619424,3.617665,3.615995,3.614079,3.612368,3.610374,3.608947,3.607151,3.605319,3.603803,3.602020,3.600149,3.598215,3.596217,3.594226,3.592378,3.590577,3.588842,3.586364,3.583964,3.582012,3.576226,3.555014,3.509301,3.453231,3.408149,3.366002,3.324568,3.284691,3.247507,3.213344,3.181565,3.151695,3.123294,3.097339,3.070483,3.050055,3.029057,3.008199,2.988592,2.970692,2.954157,2.938439,2.923440,2.909215,2.895290,2.882750,2.871476,2.860175,2.849669,2.839796,2.830452,2.821814,2.813907,2.805298,2.797657,2.792815,2.787904,2.794676,2.823345,2.859531,2.896348,2.931507,2.965303,2.997709,3.028717,3.056837,3.083607,3.105924,3.110448,3.089299,3.054144,3.023853,3.000275,2.978013,2.956271,2.935848,2.916958,2.899081,2.882676,2.866770,2.852674,2.846808,2.839658,2.825642,2.811303,2.802810,2.802087,2.801985,2.792846,2.781777,2.784131,2.805525,2.832035,2.860090,2.889793,2.920734,2.950154,2.978965,3.006091,3.031756,3.055516,3.077660,3.098457,3.117726,3.135499,3.151896,3.167111,3.181174,3.190765,3.184362,3.150875,3.113458,3.080591,3.048010,3.021484,2.996026,2.980307,2.977835,2.968621,2.966576,2.972318,2.981413,2.996734,3.015206,3.027538,3.032452,3.035472,3.035039,3.038412,3.051836,3.070065,3.087307,3.103731,3.119691,3.135148,3.149566,3.163121,3.175894,3.187675,3.198764,3.209192,3.219076,3.228097,3.236510,3.244402,3.251906,3.258835
j4,1.707324,1.707324,1.707338,1.707701,1.707977,1.708149,1.708595,1.709028,1.709581,1.709777,1.710230,1.710683,1.711401,1.711979,1.712347,1.713046,1.713773,1.714280,1.714730,1.715505,1.716347,1.716952,1.717424,1.718086,1.718924,1.719768,1.720438,1.721205,1.722037,1.722742,1.723276,1.724092,1.724985,1.725594,1.726570,1.727191,1.727872,1.728743,1.729478,1.730223,1.731152,1.731931,1.732836,1.733845,1.735217,1.736204,1.736822,1.738181,1.745176,1.761864,1.783426,1.801031,1.809889,1.813360,1.816680,1.819702,1.820302,1.823566,1.827849,1.831527,1.836114,1.837499,1.836945,1.834518,1.831464,1.827581,1.824329,1.823240,1.823284,1.823281,1.823279,1.823402,1.829678,1.840363,1.846522,1.850826,1.852152,1.851970,1.850361,1.846326,1.842555,1.839303,1.836161,1.832478,1.829315,1.826226,1.823992,1.822047,1.819664,1.817973,1.816105,1.814179,1.812853,1.811449,1.810118,1.809329,1.808749,1.808347,1.808340,1.808255,1.807926,1.807789,1.807576,1.807079,1.806685,1.806104,1.805887,1.805790,1.805705,1.805683,1.805684,1.805684,1.805684,1.805688,1.805698,1.805732,1.805777,1.805952,1.806129,1.806189,1.806465,1.807005,1.807759,1.808078,1.808630,1.809460,1.810240,1.810701,1.811538,1.812350,1.812949,1.813668,1.814583,1.815306,1.816083,1.816850,1.817919,1.818625,1.819468,1.820239,1.821017,1.821861,1.822574,1.823400,1.824609,1.825151,1.825822,1.826705,1.827537,1.828237,1.829197,1.829967,1.830588,1.831496,1.831805,1.832434,1.832771,1.833330,1.833874,1.834136,1.834332,1.834796,1.835002,1.835422,1.835722,1.835817,1.835976,1.836425,1.836552,1.836688,1.837017,1.837329,1.837371,1.837487,1.837658
j5,5.497318,5.499416,5.500395,5.500351,5.500244,5.498751,5.494292,5.489911,5.485842,5.481341,5.476869,5.471243,5.464713,5.458634,5.452592,5.446598,5.439308,5.431713,5.424619,5.418179,5.409814,5.401613,5.394178,5.386453,5.377499,5.368972,5.361471,5.352283,5.343169,5.335025,5.326078,5.316633,5.307125,5.299082,5.289287,5.280276,5.271247,5.261278,5.252184,5.243007,5.232782,5.223460,5.214085,5.203907,5.194687,5.184553,5.173573,5.164249,5.154825,5.144806,5.135842,5.126469,5.116150,5.106160,5.095429,5.085741,5.076603,5.066019,5.056626,5.047257,5.036612,5.026655,5.016151,5.006392,4.996840,4.986770,4.976439,4.966706,4.956561,4.946643,4.937187,4.925716,4.914448,4.904502,4.894243,4.884312,4.874280,4.863816,4.854014,4.843929,4.833340,4.823964,4.813670,4.803533,4.793988,4.783022,4.773034,4.763502,4.752621,4.742811,4.732889,4.722122,4.712488,4.702110,4.691770,4.682307,4.671768,4.661589,4.651674,4.640777,4.630991,4.621106,4.610243,4.600636,4.590179,4.579739,4.570009,4.559482,4.549203,4.539559,4.528716,4.518920,4.508902,4.497981,4.488425,4.478069,4.467446,4.457832,4.447263,4.437155,4.427318,4.416387,4.406585,4.396747,4.385812,4.376148,4.365822,4.355301,4.345783,4.335091,4.324839,4.315247,4.304299,4.294460,4.284694,4.273201,4.263460,4.253278,4.242658,4.233767,4.223070,4.212355,4.203311,4.192085,4.181928,4.172577,4.161068,4.151566,4.141614,4.130681,4.121268,4.110846,4.101526,4.096283,4.091223,4.084095,4.078096,4.073733,4.069754,4.065591,4.061394,4.056949,4.052865,4.049615,4.046900,4.044273,4.042240,4.039815,4.037438,4.035018,4.032732,4.030793,4.028079,4.026475,4.024360
j6,1.702474,1.697494,1.693061,1.693004,1.693054,1.693470,1.696594,1.702985,1.709723,1.715128,1.721643,1.730142,1.739771,1.747942,1.757594,1.769404,1.779477,1.791013,1.802491,1.814423,1.828037,1.840207,1.853845,1.866659,1.881651,1.894971,1.909765,1.923526,1.939405,1.953660,1.969205,1.984105,2.001972,2.015741,2.031062,2.047769,2.063557,2.080033,2.095801,2.112880,2.129401,2.145729,2.162691,2.179331,2.196090,2.212718,2.230521,2.247399,2.263843,2.282295,2.299060,2.315405,2.333515,2.350683,2.367834,2.385347,2.402939,2.420596,2.437397,2.455324,2.473174,2.489650,2.509605,2.525315,2.542169,2.560688,2.578203,2.595602,2.613398,2.631133,2.649117,2.666618,2.684805,2.702318,2.719134,2.737531,2.755699,2.772483,2.790903,2.808564,2.825519,2.844272,2.862023,2.879092,2.897279,2.915201,2.932304,2.950306,2.968163,2.985844,3.003511,3.021623,3.039580,3.056783,3.075193,3.093732,3.111843,3.129804,3.147466,3.164830,3.182615,3.200235,3.217567,3.235483,3.252778,3.270943,3.288778,3.306873,3.324813,3.341616,3.359536,3.378139,3.395632,3.414035,3.431444,3.448414,3.467198,3.484885,3.502521,3.521834,3.537926,3.556255,3.574456,3.591823,3.609936,3.627744,3.645884,3.663902,3.681008,3.699292,3.717913,3.734675,3.753189,3.771351,3.788507,3.806776,3.825432,3.842910,3.860812,3.878412,3.896321,3.913769,3.931758,3.949417,3.967198,3.985182,4.003022,4.020787,4.038851,4.057333,4.074035,4.092509,4.107984,4.118531,4.127865,4.138800,4.148603,4.156611,4.165010,4.172938,4.179129,4.185463,4.192695,4.199207,4.203891,4.208341,4.213046,4.217913,4.222549,4.226384,4.229466,4.232517,4.235205,4.238348,4.240976
j7,5.629629,5.630040,5.630246,5.630271,5.630276,5.630276,5.630276,5.630274,5.630271,5.630269,5.630263,5.630259,5.630251,5.630241,5.630229,5.630212,5.630177,5.630112,5.629706,5.629190,5.628793,5.627680,5.626322,5.625690,5.625476,5.624963,5.624247,5.622978,5.621864,5.621358,5.620885,5.620531,5.619596,5.618775,5.618002,5.617040,5.616294,5.615974,5.615520,5.614702,5.613842,5.613210,5.612582,5.612309,5.611526,5.611134,5.610348,5.609597,5.608769,5.607312,5.606608,5.606382,5.605549,5.603965,5.602569,5.601808,5.601434,5.600586,5.599953,5.599131,5.598156,5.597328,5.596887,5.596254,5.595337,5.594477,5.593552,5.593056,5.592313,5.591901,5.591103,5.590188,5.589709,5.588755,5.587962,5.587585,5.587163,5.586402,5.585904,5.585004,5.584243,5.583886,5.583122,5.582701,5.582014,5.581263,5.580356,5.579019,5.578097,5.577807,5.577036,5.575668,5.574351,5.573521,5.572913,5.572070,5.571386,5.570694,5.569881,5.569190,5.568292,5.567395,5.566901,5.566083,5.565434,5.564662,5.563673,5.563120,5.562486,5.562062,5.561293,5.560636,5.559600,5.558901,5.558537,5.557855,5.557441,5.556566,5.556025,5.555346,5.554639,5.554163,5.553655,5.552956,5.552207,5.550901,5.549688,5.549297,5.548704,5.547366,5.546205,5.545608,5.544750,5.543885,5.543111,5.542273,5.541879,5.541026,5.540280,5.539531,5.538468,5.537724,5.537370,5.536566,5.535989,5.534940,5.534075,5.533738,5.533066,5.532627,5.531675,5.530969,5.530338,5.530014,5.529530,5.529245,5.529005,5.528363,5.528110,5.527988,5.527817,5.527443,5.527014,5.526853,5.526717,5.526568,5.526315,5.525955,5.525747,5.525636,5.525502,5.525249,5.524892,5.524716,5.524652
