total_trajT: 19.500945
time,0.000631,0.101135,0.200072,0.301109,0.400002,0.501022,0.600069,0.701067,0.800086,0.901078,1.000083,1.101071,1.200033,1.301008,1.400016,1.501007,1.600079,1.701047,1.800018,1.900989,2.000047,2.100998,2.200100,2.301142,2.400120,2.501039,2.599994,2.701054,2.800049,2.901095,3.000133,3.101063,3.200056,3.300976,3.400010,3.501174,3.600097,3.701127,3.800075,3.901122,4.000009,4.101003,4.200010,4.300976,4.400084,4.501096,4.600060,4.700982,4.799990,4.901019,5.000065,5.101071,5.200117,5.301070,5.400075,5.501036,5.600042,5.700991,5.800042,5.901122,6.000085,6.101119,6.200076,6.301025,6.400036,6.501032,6.600056,6.701113,6.800082,6.901083,7.000032,7.100997,7.200015,7.301063,7.400091,7.501135,7.600145,7.701069,7.799970,7.900980,8.000131,8.101056,8.200058,8.301005,8.400006,8.500943,8.600061,8.701011,8.800092,8.901062,9.000111,9.101029,9.199943,9.300939,9.399994,9.501084,9.600007,9.701087,9.799973,9.900966,10.000020,10.100988,10.199992,10.301120,10.400009,10.501007,10.599942,10.700959,10.800003,10.901004,11.000015,11.100966,11.199996,11.300923,11.399968,11.500952,11.600034,11.701006,11.800093,11.900051,11.999968,12.099935,12.200062,12.301105,12.400023,12.500012,12.600050,12.701109,12.799967,12.900970,13.000004,13.101040,13.200022,13.301003,13.399937,13.500936,13.600023,13.700971,13.800014,13.901045,14.000049,14.100965,14.199952,14.300964,14.399985,14.500994,14.600019,14.701036,14.799915,14.900903,14.999998,15.100979,15.199976,15.300956,15.400001,15.500934,15.599975,15.700988,15.799979,15.900995,15.999994,16.101034,16.199994,16.300895,16.400030,16.500972,16.599986,16.701023,16.799911,16.900865,16.999982,17.100958,17.199998,17.300936,17.400007,17.500913,17.599925,17.700901,17.800026,17.900944,17.999917,18.100998,18.199906,18.300863
j1,3.682432,3.682324,3.682228,3.682051,3.681522,3.681367,3.681243,3.681151,3.680940,3.680673,3.680569,3.680519,3.680473,3.680415,3.680367,3.680275,3.680162,3.680030,3.679791,3.679679,3.679635,3.679595,3.679561,3.679514,3.679494,3.679484,3.679476,3.679472,3.679471,3.679452,3.679104,3.678436,3.677626,3.677317,3.677303,3.677267,3.677187,3.676918,3.676697,3.676613,3.676533,3.675739,3.673086,3.668416,3.660712,3.652408,3.643072,3.633610,3.624747,3.619683,3.618615,3.616415,3.612820,3.611221,3.611081,3.604851,3.590056,3.573098,3.556712,3.542766,3.529934,3.514504,3.498723,3.486618,3.477616,3.466985,3.456231,3.444779,3.432181,3.423428,3.423474,3.428066,3.430526,3.427845,3.418401,3.412824,3.416209,3.426229,3.437244,3.439588,3.429722,3.404922,3.375215,3.344411,3.317286,3.290172,3.262059,3.236222,3.212711,3.191452,3.173213,3.172439,3.188346,3.212892,3.238644,3.264120,3.289809,3.314834,3.339215,3.363135,3.382698,3.400380,3.418832,3.432770,3.436773,3.422746,3.401271,3.372127,3.338612,3.314764,3.296214,3.277962,3.262881,3.249990,3.241795,3.234494,3.230160,3.227229,3.227686,3.239404,3.262025,3.286878,3.309177,3.332701,3.355060,3.375233,3.395068,3.412989,3.430087,3.444918,3.458635,3.472066,3.482471,3.483696,3.475459,3.461144,3.440350,3.419873,3.399568,3.374659,3.360812,3.352347,3.348307,3.349651,3.350837,3.351401,3.345347,3.337830,3.335201,3.327102,3.324602,3.329015,3.338700,3.342554,3.336480,3.331425,3.318159,3.310956,3.309751,3.308827,3.312095,3.327698,3.348369,3.368052,3.386308,3.404140,3.421711,3.438008,3.453269,3.467506,3.481232,3.493331,3.505423,3.516062,3.526491,3.536010,3.544971,3.553287,3.560883,3.568055,3.575276,3.581478,3.586740,3.592669
j2,4.148950,4.152312,4.153816,4.153701,4.152802,4.150344,4.146212,4.141641,4.135728,4.129551,4.123205,4.116109,4.108447,4.100161,4.091788,4.083019,4.073522,4.064229,4.054197,4.044155,4.033381,4.022880,4.011838,4.000663,3.989419,3.978167,3.966213,3.953855,3.941649,3.929780,3.917712,3.905181,3.892441,3.879371,3.866367,3.853539,3.840978,3.828095,3.814632,3.801225,3.788283,3.774670,3.761323,3.747850,3.734541,3.720744,3.707036,3.693698,3.680184,3.666429,3.652064,3.637964,3.624277,3.610672,3.596091,3.581936,3.568461,3.554720,3.540588,3.526413,3.513091,3.498702,3.484235,3.470596,3.457077,3.442565,3.430033,3.415426,3.401071,3.386875,3.373885,3.360107,3.344290,3.330174,3.316672,3.302625,3.288318,3.274533,3.259842,3.245056,3.231472,3.217803,3.203322,3.188724,3.174557,3.160752,3.146280,3.131687,3.117049,3.103111,3.088897,3.074121,3.059102,3.044458,3.030931,3.017300,3.002551,2.987539,2.973620,2.957337,2.944202,2.931199,2.916413,2.903771,2.888873,2.873794,2.858604,2.844887,2.831079,2.816633,2.802888,2.788741,2.774413,2.760281,2.746335,2.732168,2.717790,2.703935,2.690539,2.676390,2.661518,2.647644,2.633245,2.618783,2.604517,2.590366,2.576256,2.561979,2.547768,2.533606,2.519161,2.505095,2.490672,2.475346,2.460681,2.446749,2.433155,2.418786,2.404631,2.390638,2.376394,2.362067,2.347952,2.334271,2.320153,2.305475,2.291403,2.277309,2.263365,2.249029,2.235203,2.220976,2.208292,2.199846,2.191933,2.183978,2.176467,2.169758,2.163344,2.158630,2.152428,2.146585,2.142044,2.137534,2.133057,2.128635,2.125283,2.121978,2.118602,2.115457,2.112415,2.109450,2.107168,2.105205,2.102817,2.100659,2.099159,2.097167,2.094736,2.092962,2.092071,2.089921,2.088486,2.087857
j3,3.652402,3.652379,3.652137,3.651365,3.650431,3.649750,3.648778,3.647798,3.646699,3.645623,3.644561,3.643433,3.642102,3.640694,3.639393,3.638072,3.636663,3.634975,3.633421,3.631983,3.630474,3.629003,3.627491,3.625923,3.624350,3.622613,3.620524,3.618451,3.616506,3.612926,3.599471,3.572374,3.537104,3.499898,3.456870,3.410491,3.367259,3.327764,3.291282,3.256793,3.224295,3.193799,3.165257,3.138445,3.113661,3.090370,3.068606,3.047942,3.029057,3.010901,2.993598,2.977068,2.962078,2.948175,2.934021,2.920826,2.908753,2.897253,2.886879,2.876700,2.867320,2.858253,2.849758,2.841652,2.833808,2.826452,2.820057,2.812620,2.806258,2.800705,2.795298,2.789243,2.783604,2.778356,2.774124,2.770051,2.766252,2.761143,2.756245,2.751963,2.748052,2.744520,2.740811,2.737735,2.734222,2.730674,2.727488,2.724413,2.721615,2.719448,2.717462,2.715675,2.718956,2.743659,2.781365,2.816443,2.840000,2.855470,2.876592,2.906906,2.938437,2.968606,2.998339,3.022108,3.024374,3.001639,2.970823,2.946939,2.928175,2.909519,2.891119,2.874036,2.858040,2.843220,2.828852,2.815443,2.802919,2.791439,2.781225,2.772848,2.780720,2.807550,2.840541,2.873893,2.906348,2.937290,2.966913,2.994925,3.021160,3.044771,3.066293,3.082533,3.088645,3.081137,3.055293,3.020166,2.989369,2.962775,2.937948,2.914562,2.891798,2.871215,2.851805,2.832816,2.815385,2.798903,2.783814,2.772571,2.770250,2.769937,2.782198,2.807296,2.834759,2.854899,2.863457,2.872382,2.870796,2.870644,2.874181,2.884322,2.903911,2.928981,2.954391,2.979030,3.002580,3.025735,3.046895,3.067184,3.086100,3.103893,3.120644,3.135994,3.150458,3.164132,3.176786,3.188585,3.199629,3.209824,3.219596,3.228547,3.237018,3.244762,3.252162,3.259077
j4,1.707719,1.707719,1.707723,1.707738,1.707851,1.708014,1.708427,1.708914,1.709461,1.709661,1.710135,1.710537,1.711266,1.711814,1.712180,1.712889,1.713606,1.714039,1.714568,1.715333,1.716168,1.716756,1.717262,1.717936,1.718861,1.719959,1.720583,1.721334,1.722539,1.723952,1.729507,1.740361,1.757134,1.777647,1.799794,1.818331,1.831934,1.843685,1.853574,1.859868,1.864104,1.868232,1.874320,1.884523,1.897335,1.914272,1.933712,1.952758,1.974930,1.998027,2.018243,2.034960,2.047363,2.057571,2.068058,2.078319,2.086904,2.100814,2.117889,2.128654,2.134797,2.143994,2.150273,2.151377,2.151420,2.154348,2.156736,2.160222,2.171525,2.184274,2.185497,2.187474,2.204922,2.225392,2.241739,2.252175,2.252758,2.243684,2.239704,2.244996,2.256317,2.274529,2.296109,2.315829,2.332963,2.349443,2.364807,2.379024,2.392323,2.401750,2.405590,2.399852,2.376632,2.345291,2.313681,2.282425,2.252431,2.223244,2.195876,2.169003,2.143718,2.119825,2.098489,2.079718,2.061599,2.045050,2.029393,2.014695,2.001248,1.988646,1.976795,1.965936,1.955807,1.946148,1.937254,1.929375,1.921637,1.914785,1.908074,1.901569,1.896334,1.891516,1.886577,1.882324,1.878530,1.875099,1.871647,1.868274,1.865285,1.863026,1.860729,1.858738,1.856952,1.854871,1.853166,1.851776,1.850669,1.849575,1.848391,1.847770,1.846874,1.846667,1.846894,1.849020,1.853736,1.859674,1.863526,1.864801,1.864808,1.864792,1.864617,1.864112,1.863417,1.862133,1.861264,1.859658,1.858874,1.857751,1.856391,1.855384,1.854140,1.853231,1.852629,1.851649,1.850881,1.850218,1.849599,1.848871,1.848372,1.847784,1.847080,1.846812,1.846615,1.846074,1.845817,1.845162,1.844915,1.844465,1.844366,1.844232,1.843997,1.843618,1.843465,1.843288
j5,5.496612,5.498316,5.499231,5.499186,5.499081,5.497381,5.493280,5.489113,5.484901,5.480590,5.476036,5.470333,5.463818,5.457890,5.452056,5.445903,5.438389,5.431150,5.424195,5.417411,5.409112,5.401152,5.393737,5.385856,5.377025,5.368688,5.361044,5.351954,5.342830,5.334879,5.325856,5.316422,5.307721,5.298872,5.289265,5.280224,5.271262,5.261345,5.252066,5.242809,5.232832,5.223451,5.213998,5.203907,5.194653,5.185031,5.174797,5.165558,5.155701,5.145675,5.136113,5.125685,5.115922,5.106285,5.095724,5.085711,5.076355,5.065773,5.055726,5.046047,5.035731,5.025825,5.016027,5.005434,4.995732,4.985280,4.976144,4.965516,4.954817,4.944796,4.935484,4.924878,4.914458,4.904722,4.894414,4.884533,4.874700,4.864158,4.854049,4.843594,4.833331,4.823741,4.813291,4.803027,4.793247,4.782658,4.772601,4.762505,4.752259,4.742607,4.732786,4.722341,4.712572,4.701912,4.691572,4.682072,4.671165,4.661145,4.651665,4.640806,4.631013,4.620953,4.610112,4.600360,4.589881,4.579580,4.570135,4.559232,4.549110,4.539562,4.528676,4.518876,4.508783,4.498041,4.488526,4.478084,4.467701,4.458127,4.447310,4.437155,4.427655,4.416556,4.406644,4.396931,4.385849,4.376275,4.366023,4.355442,4.345977,4.335294,4.324944,4.315699,4.304481,4.294571,4.285019,4.273784,4.263986,4.253891,4.243149,4.233584,4.223003,4.212075,4.202785,4.192083,4.181988,4.172532,4.160962,4.151387,4.141731,4.130052,4.121310,4.110610,4.102124,4.096938,4.091146,4.085571,4.078421,4.073844,4.070118,4.065390,4.061741,4.057132,4.052727,4.049566,4.046953,4.044350,4.042029,4.039892,4.037525,4.035117,4.033099,4.030546,4.028198,4.026609,4.024556,4.023421,4.021725,4.020004,4.019434,4.018477,4.017176,4.016223,4.015234,4.014471
j6,1.703882,1.698874,1.695587,1.695592,1.695632,1.695897,1.699167,1.705340,1.711240,1.716548,1.723416,1.732365,1.741119,1.749261,1.759492,1.770654,1.780612,1.792545,1.803639,1.815846,1.828996,1.841367,1.854836,1.867735,1.882625,1.895878,1.910595,1.924409,1.940290,1.954630,1.969849,1.984972,2.001114,2.016616,2.032170,2.048761,2.064087,2.080725,2.096576,2.113660,2.129988,2.146321,2.163769,2.180008,2.196702,2.213630,2.230910,2.247867,2.264277,2.282070,2.299062,2.316106,2.333954,2.350561,2.367854,2.385587,2.403095,2.420675,2.437526,2.455569,2.473010,2.489979,2.508263,2.525642,2.542912,2.560985,2.576594,2.596412,2.614428,2.631297,2.649025,2.666811,2.684524,2.702570,2.719520,2.737536,2.755421,2.772827,2.791054,2.808948,2.826307,2.844108,2.862027,2.879290,2.897673,2.915314,2.933058,2.950989,2.968832,2.986449,3.003947,3.021921,3.039818,3.057023,3.075580,3.093447,3.110776,3.129189,3.146863,3.162967,3.182139,3.200331,3.217752,3.237112,3.255227,3.272494,3.291105,3.312463,3.335537,3.356196,3.375377,3.394159,3.412872,3.430496,3.447055,3.464614,3.481272,3.498056,3.514208,3.531279,3.548368,3.564601,3.582987,3.600031,3.616669,3.635198,3.652042,3.669239,3.687099,3.704987,3.723171,3.740632,3.758137,3.776557,3.793314,3.811491,3.829173,3.846120,3.864384,3.881642,3.899085,3.917349,3.934120,3.952476,3.970507,3.987457,4.005389,4.022842,4.040444,4.058012,4.075056,4.093255,4.108599,4.119235,4.128400,4.139990,4.148774,4.156623,4.164670,4.172373,4.178347,4.184602,4.191760,4.198416,4.203343,4.207495,4.212077,4.217045,4.222085,4.225868,4.228932,4.232049,4.234627,4.237614,4.240421,4.242937,4.246230,4.249269,4.251587,4.253292,4.255445,4.256820,4.258405,4.259984
j7,5.629491,5.629686,5.629939,5.630093,5.630130,5.630135,5.630135,5.630132,5.630130,5.630128,5.630122,5.630117,5.630113,5.630098,5.630090,5.630068,5.630036,5.629934,5.629503,5.629218,5.628890,5.627728,5.626307,5.625628,5.625345,5.624666,5.624106,5.622851,5.621921,5.621265,5.620883,5.620493,5.619626,5.618520,5.617943,5.616933,5.616247,5.615937,5.615446,5.614742,5.614040,5.613324,5.612607,5.612310,5.611546,5.611095,5.610445,5.609692,5.608898,5.607329,5.606625,5.606380,5.605534,5.603903,5.602668,5.601796,5.601389,5.600531,5.599944,5.599091,5.598248,5.597336,5.596845,5.595893,5.595154,5.594534,5.593751,5.593176,5.592340,5.591730,5.591031,5.590086,5.589690,5.588664,5.587969,5.587523,5.587074,5.586346,5.585793,5.584927,5.584288,5.583847,5.583100,5.582671,5.582002,5.581164,5.580386,5.579032,5.578192,5.577817,5.577056,5.575638,5.574458,5.573632,5.573067,5.572113,5.571523,5.570648,5.569864,5.569001,5.568253,5.567325,5.566822,5.566056,5.565434,5.564666,5.563750,5.563024,5.562491,5.561941,5.561346,5.560656,5.559781,5.558889,5.558492,5.557820,5.557444,5.556528,5.556060,5.555381,5.554706,5.554218,5.553717,5.552929,5.552173,5.550881,5.549775,5.549315,5.548714,5.547242,5.546198,5.545583,5.544790,5.543907,5.543218,5.542301,5.541944,5.541061,5.540446,5.539566,5.538423,5.537642,5.537385,5.536532,5.536115,5.534985,5.534117,5.533654,5.533019,5.532602,5.531697,5.530874,5.530302,5.529813,5.529486,5.529196,5.528941,5.528266,5.528058,5.527979,5.527817,5.527292,5.526984,5.526858,5.526722,5.526536,5.526223,5.525891,5.525780,5.525651,5.525497,5.525202,5.524927,5.524741,5.524689,5.524607,5.524485,5.524374,5.524267,5.524109,5.523774,5.523451,5.523370,5.523325
