total_trajT: 20.999803
time,0.000513,0.101025,0.200051,0.301034,0.400035,0.501039,0.600114,0.700974,0.800033,0.900033,1.000053,1.100034,1.200036,1.300027,1.400000,1.501005,1.600032,1.700056,1.800089,1.900056,2.000017,2.100972,2.200113,2.301083,2.400109,2.500120,2.600133,2.699973,2.800028,2.899982,2.999957,3.100094,3.200126,3.300105,3.399984,3.501080,3.600029,3.700063,3.800098,3.901095,4.000021,4.101013,4.200089,4.301053,4.400015,4.500132,4.600090,4.703581,4.802207,4.902261,5.000231,5.099974,5.200056,5.300032,5.400823,5.500678,5.600125,5.700162,5.800155,5.900244,6.000379,6.099920,6.199913,6.301288,6.402504,6.499972,6.599919,6.701085,6.800882,6.902384,7.006459,7.100231,7.199944,7.301140,7.402281,7.500302,7.600029,7.701017,7.800034,7.901005,8.000087,8.100936,8.199999,8.301048,8.400001,8.501018,8.599989,8.701027,8.799953,8.900964,8.999900,9.100994,9.200053,9.299990,9.400036,9.501085,9.599918,9.701100,9.800032,9.901055,10.000033,10.101022,10.199938,10.301010,10.400130,10.500976,10.599998,10.701015,10.800012,10.901015,10.999979,11.100919,11.199882,11.300893,11.399976,11.501081,11.600003,11.700976,11.799925,11.900910,11.999969,12.101002,12.199865,12.300987,12.400008,12.500919,12.599918,12.700943,12.799968,12.900971,12.999956,13.100970,13.199930,13.300878,13.400032,13.500989,13.599998,13.700976,13.800013,13.900928,13.999920,14.100927,14.199964,14.301039,14.399937,14.500925,14.599910,14.700864,14.799939,14.900952,14.999975,15.100982,15.199965,15.300933,15.399868,15.500856,15.599890,15.700935,15.799994,15.899953,15.999988,16.099858,16.199860,16.299934,16.399963,16.499979,16.599941,16.701000,16.799996,16.899857,16.999889,17.099806,17.199869,17.300985,17.399887,17.499928,17.599996,17.700936,17.799804
j1,3.683198,3.683102,3.683036,3.682863,3.682450,3.682288,3.682183,3.682055,3.681768,3.681301,3.681173,3.681102,3.681000,3.680806,3.680569,3.680429,3.680369,3.680334,3.680275,3.680174,3.680116,3.680018,3.679845,3.679599,3.679530,3.679472,3.679430,3.679398,3.679360,3.679326,3.679304,3.679284,3.679248,3.679182,3.679083,3.679003,3.678792,3.678630,3.678570,3.678554,3.678538,3.678464,3.678359,3.678337,3.677882,3.677439,3.677433,3.677387,3.677335,3.677227,3.676936,3.676657,3.676392,3.676322,3.676310,3.676236,3.675163,3.669059,3.660353,3.655899,3.654403,3.654154,3.653338,3.640257,3.610886,3.569896,3.522497,3.480143,3.443939,3.411246,3.378014,3.339550,3.287988,3.252001,3.240535,3.245332,3.260764,3.277710,3.292881,3.306446,3.320499,3.333115,3.344168,3.356015,3.366073,3.376135,3.385319,3.392949,3.400037,3.406971,3.413875,3.419121,3.424198,3.429109,3.434170,3.438487,3.442110,3.444926,3.448156,3.451152,3.454065,3.456433,3.458796,3.462046,3.465778,3.468932,3.472583,3.476422,3.480207,3.483444,3.486419,3.489856,3.493105,3.497223,3.501232,3.504655,3.507514,3.511071,3.514181,3.518102,3.521595,3.525749,3.528799,3.532413,3.535352,3.538994,3.542431,3.546698,3.549982,3.553620,3.556519,3.560052,3.563367,3.567642,3.570977,3.574827,3.577774,3.581406,3.584275,3.588294,3.591883,3.596108,3.598937,3.602483,3.605406,3.609190,3.612639,3.617014,3.620317,3.623637,3.626336,3.630170,3.633465,3.636587,3.638229,3.640714,3.641572,3.636806,3.611578,3.569511,3.533018,3.501583,3.482435,3.462742,3.448441,3.446903,3.454537,3.466830,3.478156,3.489106,3.500755,3.511811,3.522140,3.532806,3.540785,3.548833,3.556674,3.564999,3.571432
j2,4.151129,4.153792,4.155474,4.155399,4.154629,4.151968,4.148033,4.143906,4.138026,4.132229,4.125925,4.118488,4.110304,4.103225,4.094478,4.084568,4.075852,4.067117,4.056352,4.045764,4.036253,4.024612,4.013059,4.002848,3.991868,3.980469,3.968666,3.956493,3.944208,3.931878,3.920560,3.907914,3.894673,3.881793,3.868881,3.854446,3.841438,3.830693,3.817832,3.803209,3.789331,3.776378,3.765026,3.748847,3.737176,3.725537,3.709976,3.695229,3.683755,3.669235,3.654602,3.640933,3.627926,3.614037,3.599086,3.585195,3.573364,3.560063,3.545311,3.529695,3.516005,3.503515,3.489483,3.474499,3.463182,3.451560,3.439531,3.425071,3.413050,3.398967,3.381656,3.370412,3.371494,3.378753,3.382143,3.382778,3.382477,3.381044,3.378547,3.372246,3.366400,3.359193,3.350685,3.340712,3.331185,3.319056,3.307803,3.294860,3.282537,3.267294,3.254158,3.237976,3.223518,3.207760,3.190791,3.171538,3.155283,3.137040,3.120538,3.100290,3.083304,3.063079,3.046173,3.028059,3.012850,2.994580,2.979165,2.961189,2.945671,2.927677,2.912384,2.894371,2.879372,2.861558,2.846325,2.828630,2.813384,2.795498,2.780733,2.762979,2.747927,2.730194,2.715109,2.697810,2.682798,2.665346,2.650276,2.632725,2.617660,2.600386,2.585559,2.568049,2.553187,2.535833,2.520783,2.503467,2.488649,2.471342,2.456424,2.438917,2.424108,2.406706,2.392155,2.374683,2.359733,2.342343,2.327632,2.310273,2.295635,2.278262,2.263404,2.245959,2.232820,2.222454,2.214513,2.204416,2.196784,2.187982,2.180557,2.174408,2.167594,2.161062,2.155790,2.149972,2.144804,2.140374,2.135903,2.131068,2.127383,2.124282,2.120606,2.117480,2.114128,2.111104,2.108399,2.106793,2.104537,2.101632,2.099870
j3,3.656850,3.656744,3.656158,3.654779,3.653799,3.652724,3.651814,3.650648,3.649468,3.648343,3.646990,3.645811,3.644270,3.643042,3.641474,3.639649,3.638408,3.636968,3.635378,3.633561,3.631913,3.630200,3.628744,3.627079,3.625596,3.624054,3.622368,3.620469,3.618695,3.617014,3.614978,3.613174,3.611391,3.609617,3.607730,3.605808,3.604274,3.602571,3.600689,3.598457,3.596011,3.592493,3.583415,3.554607,3.512238,3.457519,3.411510,3.365303,3.329014,3.289654,3.252174,3.218247,3.187373,3.158395,3.130831,3.104688,3.079896,3.057314,3.037100,3.017400,2.997569,2.979577,2.962606,2.945538,2.932477,2.918591,2.905293,2.891775,2.881372,2.870138,2.858031,2.846578,2.811023,2.749339,2.694323,2.641089,2.609879,2.596639,2.591090,2.585047,2.581853,2.579737,2.578411,2.577442,2.576813,2.576665,2.576486,2.576053,2.575971,2.575970,2.575970,2.575971,2.575978,2.575988,2.576028,2.576063,2.576178,2.576336,2.576885,2.577393,2.578233,2.579428,2.581165,2.587009,2.593578,2.600730,2.607428,2.615753,2.623663,2.633006,2.641597,2.651934,2.661235,2.672454,2.682500,2.694226,2.704732,2.717258,2.728359,2.741297,2.752662,2.766154,2.777789,2.791772,2.803957,2.817955,2.830316,2.844921,2.857563,2.872340,2.885123,2.900168,2.913050,2.928361,2.941407,2.956815,2.970102,2.985796,2.999043,3.014760,3.028206,3.044215,3.057679,3.073631,3.087175,3.103238,3.116920,3.133067,3.146856,3.162832,3.176852,3.193095,3.205324,3.215290,3.222884,3.231999,3.239036,3.244018,3.247117,3.250698,3.253533,3.254630,3.256179,3.258235,3.261054,3.265465,3.271209,3.276854,3.281311,3.285893,3.290764,3.295059,3.298930,3.302865,3.306202,3.309304,3.312272,3.315529,3.317801
j4,1.706514,1.706535,1.706642,1.707067,1.707196,1.707418,1.707905,1.708159,1.708769,1.709149,1.709697,1.710164,1.710554,1.711360,1.712025,1.712509,1.713102,1.713784,1.714503,1.714839,1.715665,1.716559,1.717102,1.717830,1.718461,1.719267,1.720177,1.720927,1.721581,1.722499,1.723063,1.723848,1.724689,1.725410,1.726410,1.727140,1.727770,1.728520,1.729400,1.730407,1.731303,1.731876,1.732694,1.733519,1.734232,1.734924,1.736095,1.737428,1.738269,1.739158,1.739977,1.740947,1.742045,1.743148,1.744644,1.746016,1.748549,1.755511,1.761555,1.764495,1.766174,1.769484,1.777844,1.792068,1.811151,1.833698,1.850073,1.856730,1.857012,1.856730,1.853911,1.851832,1.857344,1.856739,1.848607,1.842955,1.842822,1.844914,1.847862,1.851005,1.854327,1.857712,1.859837,1.861994,1.864083,1.865752,1.867073,1.868603,1.869500,1.870362,1.871000,1.871572,1.871707,1.871728,1.871731,1.871729,1.871721,1.871678,1.871605,1.871312,1.870529,1.869193,1.868027,1.867235,1.866616,1.866238,1.865641,1.864923,1.864525,1.863998,1.863640,1.863081,1.862299,1.861641,1.861482,1.860761,1.860112,1.859780,1.859365,1.859069,1.858656,1.858072,1.857458,1.857039,1.856603,1.855917,1.855350,1.854954,1.854549,1.854042,1.853514,1.853332,1.853035,1.852425,1.851772,1.851486,1.850945,1.850700,1.850167,1.849691,1.849214,1.848703,1.848535,1.848360,1.847618,1.847013,1.846865,1.846630,1.846130,1.845800,1.845304,1.845026,1.844523,1.844455,1.844389,1.844087,1.843712,1.843199,1.842747,1.842679,1.842645,1.842415,1.842221,1.842192,1.842169,1.842146,1.842060,1.842021,1.841977,1.841866,1.841592,1.841269,1.841213,1.841154,1.841085,1.840937,1.840678,1.840560,1.840535
j5,5.497014,5.498910,5.499780,5.499736,5.499614,5.498353,5.494509,5.490153,5.486373,5.482181,5.477594,5.472158,5.465503,5.459279,5.453214,5.446528,5.439958,5.433342,5.426080,5.419072,5.411064,5.401896,5.395041,5.387737,5.379551,5.371509,5.363417,5.354492,5.345046,5.336679,5.327905,5.318162,5.309172,5.300431,5.290488,5.280353,5.272432,5.263437,5.253766,5.243527,5.234170,5.224179,5.215951,5.206005,5.196215,5.188862,5.179282,5.167243,5.159013,5.148783,5.138396,5.128169,5.117462,5.107817,5.097787,5.087142,5.077470,5.067338,5.057904,5.048589,5.037819,5.027634,5.017790,5.005942,4.997331,4.987682,4.976779,4.965538,4.956184,4.945998,4.934874,4.928465,4.933392,4.943174,4.947381,4.949759,4.952248,4.953580,4.954125,4.954125,4.954105,4.954051,4.953460,4.950724,4.946725,4.942711,4.937767,4.932466,4.925495,4.919208,4.913369,4.906777,4.897905,4.890405,4.882467,4.872069,4.863643,4.856007,4.846266,4.836245,4.826728,4.817052,4.806089,4.795929,4.783913,4.773248,4.761637,4.749827,4.738264,4.726064,4.713956,4.701793,4.689182,4.677113,4.663686,4.651692,4.638215,4.626006,4.612087,4.599679,4.585830,4.573160,4.559393,4.546303,4.532462,4.519384,4.505570,4.492039,4.478327,4.464820,4.450994,4.437212,4.423384,4.409552,4.395721,4.381719,4.367892,4.353895,4.340183,4.325883,4.312049,4.297898,4.284047,4.269653,4.255948,4.241711,4.227847,4.213359,4.199523,4.185292,4.171384,4.156854,4.145155,4.136483,4.128282,4.121548,4.113446,4.105746,4.099300,4.094924,4.089136,4.082306,4.076993,4.072183,4.068697,4.064594,4.060174,4.055682,4.051606,4.048752,4.046102,4.043554,4.041075,4.039178,4.036510,4.034748,4.032224,4.029804,4.027739
j6,1.703541,1.699336,1.695369,1.695320,1.695349,1.695562,1.697739,1.702970,1.709706,1.714543,1.721031,1.729569,1.739459,1.747650,1.757207,1.770086,1.778971,1.789203,1.801209,1.813308,1.827161,1.839108,1.853093,1.865120,1.879814,1.892800,1.907521,1.921707,1.937764,1.952084,1.967809,1.982659,1.999123,2.014618,2.030254,2.046562,2.062716,2.078523,2.093979,2.111412,2.128089,2.143713,2.160519,2.177645,2.194196,2.209230,2.228156,2.244863,2.261228,2.279950,2.297059,2.314639,2.332330,2.349258,2.366857,2.384549,2.402250,2.419939,2.436197,2.454280,2.472063,2.488693,2.507265,2.524497,2.542015,2.559996,2.577497,2.595270,2.613105,2.630467,2.650302,2.666635,2.691201,2.710928,2.728492,2.747250,2.766944,2.785965,2.804214,2.822564,2.841272,2.859142,2.878011,2.896275,2.914764,2.932550,2.951310,2.969308,2.988155,3.005794,3.024251,3.042481,3.060658,3.078731,3.097481,3.115546,3.134381,3.152374,3.170051,3.188241,3.206975,3.223871,3.242866,3.260458,3.277711,3.295486,3.313460,3.330383,3.348650,3.365984,3.383804,3.400851,3.418731,3.436124,3.453287,3.470892,3.489022,3.505365,3.523515,3.540475,3.557769,3.575349,3.592795,3.609824,3.627233,3.644327,3.662405,3.678643,3.696808,3.714014,3.730909,3.748486,3.765887,3.782723,3.800576,3.817276,3.835153,3.851572,3.869588,3.886823,3.903434,3.921150,3.938843,3.955062,3.973304,3.989731,4.007601,4.024221,4.041907,4.059462,4.076008,4.093392,4.108716,4.118464,4.127686,4.137796,4.147304,4.154833,4.162937,4.171101,4.177599,4.183584,4.191130,4.197561,4.202723,4.207198,4.211675,4.216490,4.221351,4.225454,4.228591,4.231667,4.234303,4.237456,4.240091,4.242452,4.245511,4.248478,4.251161
j7,5.628982,5.629113,5.629193,5.629220,5.629235,5.629242,5.629242,5.629242,5.629240,5.629240,5.629235,5.629232,5.629225,5.629217,5.629210,5.629195,5.629188,5.629170,5.629133,5.628987,5.628612,5.627903,5.627133,5.626622,5.625858,5.625003,5.624004,5.623106,5.622727,5.622075,5.621574,5.620558,5.619350,5.618661,5.618359,5.617828,5.616941,5.615996,5.615354,5.614714,5.614115,5.613651,5.613063,5.612585,5.612149,5.611238,5.610671,5.609927,5.609059,5.608150,5.606918,5.606347,5.605502,5.604091,5.602934,5.602450,5.601708,5.600752,5.599797,5.599116,5.598329,5.597948,5.597167,5.596612,5.595191,5.594269,5.593696,5.593421,5.592828,5.591891,5.590761,5.590101,5.589833,5.589276,5.588433,5.587637,5.587139,5.586363,5.585812,5.585106,5.584496,5.584065,5.583584,5.582852,5.582411,5.581491,5.580554,5.579595,5.578620,5.578028,5.577566,5.576451,5.574602,5.574098,5.573550,5.572797,5.571683,5.570585,5.569881,5.569618,5.569152,5.568411,5.567310,5.566090,5.565674,5.565084,5.564719,5.564067,5.563086,5.562101,5.561323,5.561026,5.560180,5.559719,5.558807,5.558028,5.557498,5.556774,5.556358,5.555938,5.555356,5.554716,5.554017,5.553246,5.552696,5.551796,5.550546,5.549743,5.549346,5.548630,5.546877,5.545786,5.545360,5.544557,5.543743,5.542923,5.541983,5.541145,5.540811,5.540094,5.539482,5.538421,5.537444,5.536626,5.536246,5.535743,5.535103,5.534556,5.533504,5.532662,5.531901,5.531494,5.530978,5.530492,5.530242,5.529781,5.529305,5.529094,5.528429,5.528055,5.527944,5.527767,5.527401,5.527012,5.526868,5.526756,5.526578,5.526285,5.525955,5.525801,5.525722,5.525611,5.525472,5.525331,5.525001,5.524753,5.524676,5.524607,5.524510
