total_trajT: 17.999922
time,0.000506,0.100062,0.200117,0.300121,0.400069,0.500129,0.600190,0.700029,0.800109,0.900175,1.000134,1.100144,1.200150,1.300063,1.400034,1.500018,1.600098,1.700070,1.800078,1.900157,2.000137,2.100169,2.200019,2.300067,2.400125,2.500147,2.600112,2.703213,2.800406,2.902997,3.000401,3.104038,3.203010,3.302115,3.400971,3.500423,3.603469,3.700143,3.800379,3.900083,4.000612,4.100051,4.199989,4.300091,4.400091,4.499990,4.600092,4.699961,4.799972,4.899981,5.000019,5.100032,5.200065,5.300073,5.400019,5.500002,5.600004,5.699964,5.800025,5.900028,6.000053,6.100045,6.200008,6.299971,6.399951,6.499990,6.600049,6.700075,6.800125,6.900022,7.000135,7.100003,7.200008,7.299923,7.400040,7.499994,7.600063,7.700052,7.799992,7.900039,7.999958,8.099997,8.200024,8.299969,8.400030,8.500049,8.600021,8.699977,8.799990,8.900080,8.999989,9.099976,9.200006,9.300008,9.399969,9.499948,9.600005,9.700068,9.800033,9.900041,10.000067,10.099967,10.199934,10.299937,10.399949,10.499970,10.599983,10.700020,10.799965,10.900017,10.999959,11.099963,11.199953,11.300065,11.400031,11.500022,11.600001,11.699948,11.799932,11.900014,12.000022,12.100015,12.199971,12.300037,12.399952,12.499946,12.599985,12.700048,12.800032,12.899990,12.999996,13.100026,13.199977,13.300002,13.399977,13.500019,13.600016,13.700027,13.800070,13.899958,13.999923,14.099922,14.199977,14.299992,14.399995,14.499978,14.599973,14.700041,14.799943,14.899924,14.999962,15.099927,15.200004,15.299983,15.399995,15.499934,15.599941,15.699918,15.799960,15.900043,15.999928,16.099938,16.200010,16.299899,16.399918,16.499863,16.599975,16.699957,16.799978,16.899933,16.999888,17.099921,17.199963,17.299973
j1,3.682356,3.682236,3.682133,3.681748,3.681347,3.681287,3.681193,3.681044,3.680770,3.680595,3.680537,3.680499,3.680429,3.680373,3.680333,3.680218,3.680112,3.679920,3.679713,3.679643,3.679585,3.679561,3.679541,3.679518,3.679498,3.679498,3.679502,3.679501,3.679497,3.679488,3.679486,3.679482,3.679482,3.679480,3.679426,3.679400,3.679390,3.679380,3.677409,3.663856,3.657357,3.654343,3.652292,3.650513,3.646992,3.645422,3.643541,3.640762,3.637872,3.635085,3.633519,3.631955,3.629904,3.627973,3.625990,3.624570,3.622970,3.621634,3.620347,3.618885,3.617831,3.616740,3.615655,3.614733,3.613848,3.612974,3.611841,3.610965,3.610177,3.609627,3.608618,3.607917,3.607423,3.607022,3.606006,3.605075,3.604426,3.604105,3.603295,3.602541,3.602154,3.601536,3.600800,3.600235,3.599669,3.599413,3.598821,3.598458,3.598077,3.597758,3.597420,3.596327,3.596034,3.595895,3.595639,3.595292,3.594724,3.594349,3.593916,3.593662,3.593148,3.592848,3.592743,3.592747,3.592763,3.592789,3.592822,3.593022,3.593209,3.593967,3.594905,3.595887,3.596836,3.597644,3.598785,3.599996,3.600985,3.602318,3.603678,3.604827,3.605952,3.607646,3.608976,3.610596,3.612152,3.613605,3.615172,3.616702,3.618241,3.619804,3.621015,3.622338,3.623860,3.625360,3.626786,3.628159,3.629735,3.631582,3.633371,3.634915,3.636720,3.638568,3.640281,3.641765,3.643214,3.644762,3.646352,3.647870,3.649212,3.650942,3.652515,3.654349,3.656048,3.657469,3.658382,3.658977,3.659114,3.654684,3.627850,3.588316,3.541400,3.504943,3.491876,3.491617,3.492343,3.497867,3.507578,3.517524,3.526975,3.535950,3.544424,3.552928,3.560572,3.567718
j2,4.149263,4.152575,4.154272,4.154180,4.153366,4.151060,4.147112,4.142338,4.136422,4.130206,4.123997,4.116832,4.109186,4.101032,4.092429,4.083736,4.074322,4.064898,4.054789,4.044635,4.034121,4.023506,4.012447,4.001204,3.989881,3.978739,3.966979,3.954282,3.942265,3.930431,3.918563,3.906301,3.894150,3.880948,3.869375,3.856513,3.842820,3.831964,3.822806,3.828617,3.843400,3.856982,3.863769,3.872093,3.881775,3.887452,3.892724,3.898098,3.902611,3.906707,3.910036,3.912814,3.914244,3.912372,3.906231,3.898130,3.890610,3.881394,3.870663,3.859471,3.847323,3.834554,3.820901,3.806732,3.791645,3.776133,3.760142,3.743636,3.728239,3.710773,3.690436,3.672509,3.654389,3.635443,3.615966,3.596839,3.576526,3.556025,3.536355,3.515510,3.494610,3.473790,3.452531,3.431263,3.409852,3.388068,3.366270,3.344571,3.322071,3.299003,3.277550,3.256236,3.233155,3.210716,3.188156,3.165566,3.143323,3.120547,3.097608,3.074795,3.052089,3.029181,3.007017,2.987724,2.969086,2.950057,2.931006,2.912633,2.894690,2.876894,2.859270,2.841753,2.824575,2.807478,2.790615,2.773760,2.757206,2.740924,2.724544,2.708366,2.692069,2.676163,2.660395,2.644776,2.629136,2.613569,2.597843,2.582716,2.567465,2.552103,2.536640,2.521389,2.506452,2.491505,2.476389,2.461114,2.446327,2.431723,2.416615,2.401671,2.386960,2.372167,2.357364,2.342464,2.327820,2.313203,2.298476,2.283644,2.269136,2.254642,2.239982,2.225258,2.211989,2.203190,2.195672,2.187136,2.179535,2.172918,2.166187,2.159619,2.153375,2.147580,2.143017,2.138610,2.134216,2.129355,2.125808,2.122691,2.119171,2.116191,2.112965,2.110076,2.107364,2.105593
j3,3.652480,3.652441,3.652326,3.651672,3.650679,3.649910,3.649075,3.648129,3.646985,3.645785,3.644710,3.643680,3.642267,3.640835,3.639552,3.638195,3.636755,3.635066,3.633522,3.632075,3.630623,3.629104,3.627577,3.625980,3.624422,3.622337,3.620115,3.618083,3.616391,3.612960,3.604945,3.592663,3.570334,3.533014,3.480703,3.430603,3.386016,3.346233,3.303665,3.245012,3.183305,3.121932,3.060345,3.000559,2.951308,2.909943,2.874095,2.840541,2.808209,2.777015,2.745807,2.715206,2.687979,2.670417,2.655125,2.640873,2.626992,2.614531,2.603534,2.593631,2.584654,2.576771,2.569892,2.563821,2.558533,2.554076,2.550248,2.547034,2.544661,2.542766,2.540797,2.539935,2.539272,2.538788,2.538790,2.538796,2.538876,2.539309,2.540543,2.542214,2.544641,2.547090,2.549780,2.552814,2.556001,2.559261,2.562692,2.566330,2.570366,2.574610,2.578571,2.582365,2.587093,2.591783,2.596123,2.600837,2.605668,2.610512,2.615502,2.620545,2.625821,2.631030,2.636576,2.644644,2.653429,2.662057,2.671030,2.680217,2.689759,2.699557,2.709863,2.720012,2.730535,2.741077,2.751986,2.763194,2.774291,2.785767,2.797274,2.808956,2.820571,2.832441,2.844536,2.856496,2.868863,2.881058,2.893243,2.905834,2.918412,2.930800,2.943460,2.956095,2.968829,2.981703,2.994515,3.007300,3.020294,3.033220,3.046165,3.059206,3.072134,3.085290,3.098497,3.111552,3.124677,3.137853,3.150964,3.164253,3.177478,3.190695,3.203941,3.217259,3.229117,3.237305,3.244419,3.251825,3.258238,3.262382,3.262443,3.261260,3.252907,3.246631,3.246686,3.250159,3.255689,3.261656,3.267308,3.273179,3.278352,3.283218,3.288073,3.292733,3.297026,3.300699
j4,1.707641,1.707641,1.707651,1.707668,1.707800,1.707968,1.708241,1.708826,1.709391,1.709610,1.709991,1.710460,1.711184,1.711582,1.712091,1.712795,1.713487,1.713888,1.714524,1.715192,1.716046,1.716564,1.717126,1.717881,1.718747,1.720061,1.721026,1.721842,1.722637,1.723330,1.724413,1.728619,1.744105,1.773556,1.813056,1.857622,1.901526,1.935081,1.968662,2.018531,2.052903,2.061213,2.062190,2.064617,2.064453,2.060794,2.055349,2.050215,2.045349,2.041253,2.037397,2.034389,2.031110,2.025986,2.020529,2.016223,2.012607,2.008131,2.003406,1.999592,1.996004,1.992437,1.988368,1.984294,1.980802,1.977651,1.974651,1.971165,1.968113,1.964683,1.961181,1.958471,1.955892,1.952792,1.949676,1.946528,1.943520,1.941055,1.938590,1.935972,1.933169,1.930479,1.927759,1.924952,1.922557,1.920179,1.917767,1.915436,1.912649,1.909910,1.907384,1.904892,1.902648,1.900427,1.898090,1.895867,1.893306,1.890826,1.888554,1.885886,1.883534,1.881460,1.879346,1.877891,1.876527,1.874789,1.873175,1.872004,1.870499,1.869203,1.867930,1.866756,1.865789,1.864803,1.863884,1.863216,1.862251,1.861356,1.860579,1.859752,1.859128,1.858760,1.858056,1.857243,1.856533,1.855806,1.855096,1.854739,1.853990,1.853328,1.853091,1.852498,1.851851,1.851505,1.850867,1.850550,1.849969,1.849369,1.849054,1.848563,1.848389,1.848155,1.847376,1.846819,1.846671,1.846361,1.845931,1.845478,1.845108,1.844902,1.844438,1.844312,1.844116,1.843669,1.843560,1.843407,1.842977,1.842636,1.842553,1.842260,1.842096,1.842059,1.841972,1.841953,1.841917,1.841808,1.841702,1.841430,1.841131,1.841089,1.841058,1.840985,1.840869,1.840681
j5,5.496920,5.498754,5.499843,5.499800,5.499679,5.498450,5.494182,5.489690,5.485553,5.481204,5.476764,5.471025,5.464448,5.458463,5.452469,5.446494,5.439078,5.431653,5.424580,5.418008,5.409742,5.401487,5.394079,5.386438,5.377394,5.369050,5.361706,5.352533,5.343544,5.335313,5.326740,5.317071,5.309118,5.300590,5.291187,5.282150,5.273905,5.264530,5.258167,5.267478,5.281347,5.292102,5.298094,5.302149,5.310395,5.317940,5.323718,5.328366,5.333023,5.337666,5.341824,5.345262,5.347039,5.347005,5.346923,5.346040,5.342741,5.338223,5.333578,5.327888,5.321420,5.315194,5.308711,5.301297,5.292696,5.284619,5.276604,5.267136,5.258675,5.249844,5.237827,5.228449,5.219261,5.208073,5.197166,5.186695,5.174978,5.164043,5.152363,5.140706,5.129275,5.116857,5.105294,5.092913,5.080961,5.068431,5.055978,5.043905,5.030822,5.018526,5.005583,4.993142,4.979856,4.967418,4.954187,4.941248,4.928153,4.915065,4.902278,4.888593,4.875810,4.862208,4.849393,4.835296,4.822008,4.807956,4.794762,4.780579,4.767082,4.752742,4.739494,4.724993,4.711578,4.697157,4.683588,4.669093,4.655319,4.640721,4.627245,4.612749,4.598940,4.584363,4.570620,4.556026,4.542158,4.527250,4.513768,4.498879,4.485251,4.470284,4.456594,4.441722,4.427908,4.413093,4.399445,4.384518,4.370567,4.355712,4.341874,4.326939,4.313311,4.298206,4.284298,4.269410,4.255601,4.240828,4.226737,4.211755,4.197882,4.183215,4.169066,4.154419,4.142368,4.133193,4.125713,4.118318,4.109743,4.102302,4.096585,4.091411,4.084383,4.078649,4.074062,4.069704,4.065822,4.061776,4.057058,4.052838,4.049913,4.046789,4.044429,4.041990,4.039934,4.037507
j6,1.703322,1.698376,1.694243,1.694241,1.694286,1.694598,1.697655,1.703843,1.710318,1.715569,1.722218,1.730888,1.740232,1.748304,1.758280,1.769768,1.779663,1.791397,1.802910,1.814931,1.828279,1.840420,1.854209,1.866820,1.881742,1.895083,1.909975,1.923702,1.939375,1.953511,1.968979,1.983911,1.999708,2.015337,2.029919,2.046539,2.062111,2.077876,2.088591,2.085428,2.087582,2.100727,2.117374,2.131830,2.142773,2.156855,2.171487,2.184673,2.198031,2.211488,2.226750,2.240760,2.255052,2.270842,2.287241,2.302647,2.317874,2.335240,2.351754,2.368451,2.385374,2.402507,2.419956,2.436715,2.454637,2.472268,2.489288,2.507450,2.523252,2.541140,2.562207,2.578944,2.596435,2.615016,2.633002,2.651460,2.670041,2.688151,2.706604,2.725269,2.743550,2.762018,2.780800,2.799195,2.817811,2.836546,2.855016,2.873868,2.892446,2.911164,2.929969,2.949063,2.967496,2.986193,3.005090,3.023909,3.042897,3.061587,3.080317,3.099315,3.118010,3.136966,3.156043,3.174687,3.193493,3.212469,3.231345,3.250016,3.269029,3.287769,3.306707,3.325769,3.344274,3.363130,3.382324,3.401148,3.419819,3.439057,3.457529,3.476358,3.495775,3.514389,3.533173,3.552416,3.571030,3.589663,3.608978,3.627654,3.646503,3.665855,3.684481,3.703157,3.722445,3.741078,3.759959,3.779304,3.797841,3.816626,3.836117,3.854782,3.873431,3.892594,3.911362,3.930320,3.949459,3.967949,3.986783,4.006480,4.025068,4.043650,4.063069,4.081908,4.097837,4.109469,4.119961,4.129491,4.140887,4.149902,4.157510,4.166804,4.174133,4.180494,4.186871,4.193956,4.200251,4.204523,4.208948,4.213584,4.218817,4.223456,4.227073,4.230008,4.232713,4.235596
j7,5.629436,5.629612,5.629902,5.630113,5.630167,5.630174,5.630174,5.630172,5.630172,5.630170,5.630165,5.630160,5.630155,5.630147,5.630137,5.630122,5.630098,5.630018,5.629647,5.629161,5.628744,5.627976,5.627091,5.626523,5.625477,5.624470,5.623815,5.623154,5.622648,5.622013,5.621381,5.620421,5.619509,5.618867,5.618379,5.617791,5.617008,5.615969,5.615443,5.614876,5.614449,5.613807,5.613202,5.612565,5.612134,5.611254,5.610773,5.610069,5.609390,5.608591,5.607072,5.606441,5.605909,5.604857,5.603124,5.602282,5.601788,5.600978,5.600196,5.599279,5.598503,5.598092,5.597306,5.596783,5.595551,5.594469,5.593892,5.593510,5.593163,5.592137,5.590930,5.590186,5.589930,5.589420,5.588513,5.587640,5.587124,5.586420,5.585954,5.585155,5.584533,5.584030,5.583492,5.582820,5.582215,5.581390,5.580468,5.579302,5.578387,5.577981,5.577366,5.575904,5.574428,5.573997,5.573327,5.572524,5.571728,5.570546,5.569772,5.569519,5.568845,5.568156,5.566780,5.565786,5.565258,5.564945,5.564603,5.563661,5.562685,5.561509,5.561147,5.560634,5.560007,5.559296,5.558638,5.557778,5.557163,5.556514,5.556125,5.555557,5.555143,5.554342,5.553732,5.552911,5.551970,5.550970,5.550187,5.549570,5.549064,5.547648,5.545923,5.545561,5.544904,5.544334,5.543436,5.542238,5.541423,5.541083,5.540612,5.539863,5.538780,5.537623,5.536901,5.536435,5.536125,5.535309,5.534749,5.533688,5.532709,5.532084,5.531608,5.531140,5.530441,5.530161,5.529662,5.529283,5.528953,5.528192,5.528006,5.527870,5.527647,5.527143,5.526947,5.526851,5.526687,5.526506,5.526149,5.525891,5.525799,5.525723,5.525584,5.525417,5.525167,5.524902
