total_trajT: 17.099796
time,0.000531,0.100098,0.200047,0.299991,0.399857,0.499854,0.599907,0.699942,0.800011,0.900070,1.000031,1.100081,1.199894,1.299934,1.400017,1.500014,1.600026,1.699926,1.799940,1.899925,1.999881,2.099962,2.200022,2.299978,2.399974,2.499932,2.599929,2.699908,2.800045,2.899979,2.999976,3.099951,3.199947,3.299949,3.399982,3.500062,3.600021,3.699990,3.800041,3.899947,3.999915,4.101469,4.199975,4.294866,4.400092,4.502744,4.595168,4.694977,4.795233,4.901024,4.995487,5.100491,5.201451,5.299907,5.400736,5.501430,5.599952,5.701905,5.799916,5.899898,6.000741,6.099889,6.199974,6.300052,6.395146,6.498035,6.597002,6.700913,6.796586,6.895763,6.999883,7.105068,7.199956,7.301015,7.399911,7.499913,7.599984,7.699890,7.801893,7.899972,7.999969,8.099852,8.199952,8.299966,8.399864,8.499885,8.599886,8.699941,8.802646,8.895133,8.995080,9.100129,9.200065,9.301670,9.400001,9.499931,9.599981,9.695239,9.800991,9.895005,9.999904,10.099787,10.199900,10.299880,10.399855,10.499887,10.599886,10.699841,10.799952,10.899982,10.999949,11.099930,11.199993,11.299863,11.399849,11.499905,11.599913,11.699912,11.799953,11.899931,11.999854,12.099849,12.199866,12.299842,12.399911,12.499885,12.599878,12.699962,12.799903,12.899848,12.999854,13.099829,13.199933,13.299830,13.399946,13.499850,13.599874,13.699836,13.799853,13.899922,13.999907,14.099885,14.199932,14.299913,14.399831,14.499841,14.599906,14.699956,14.799840,14.899979,14.999994,15.099818,15.199783,15.299897,15.399923,15.499855,15.599900,15.700063,15.799782,15.899859,15.999904,16.099941,16.199913,16.299935,16.399832
j1,3.682851,3.682504,3.682402,3.682302,3.682101,3.681856,3.681401,3.681287,3.681181,3.681052,3.680804,3.680623,3.680547,3.680493,3.680437,3.680365,3.680301,3.680224,3.680052,3.679851,3.679695,3.679633,3.679601,3.679563,3.679526,3.679500,3.679468,3.679418,3.679330,3.679264,3.679192,3.679059,3.678895,3.678767,3.678696,3.678652,3.678616,3.678600,3.678590,3.678576,3.678562,3.678564,3.678560,3.678558,3.678548,3.678484,3.678343,3.677896,3.677676,3.677582,3.677459,3.677413,3.677379,3.675175,3.665494,3.661849,3.661417,3.661614,3.666789,3.668590,3.668859,3.668921,3.669053,3.669156,3.669218,3.669470,3.669990,3.670152,3.670284,3.670972,3.671107,3.671183,3.671283,3.671331,3.671337,3.671375,3.672003,3.673102,3.673730,3.673747,3.673788,3.674249,3.674277,3.674279,3.674283,3.673946,3.662931,3.634285,3.588408,3.541159,3.493402,3.448629,3.413893,3.390749,3.378750,3.377946,3.382889,3.382800,3.384357,3.386831,3.393504,3.396498,3.398427,3.405820,3.411517,3.417671,3.422590,3.427904,3.434402,3.439628,3.444316,3.449512,3.455220,3.460797,3.465341,3.469724,3.474863,3.480325,3.485120,3.489263,3.493628,3.498589,3.503849,3.508360,3.512214,3.516453,3.521322,3.526104,3.530686,3.534532,3.538446,3.542958,3.547793,3.552559,3.556327,3.559888,3.564247,3.569028,3.573656,3.577419,3.581053,3.584993,3.589491,3.594317,3.598514,3.602158,3.605857,3.610000,3.614546,3.619178,3.622855,3.626391,3.629837,3.632803,3.635346,3.638023,3.640415,3.642532,3.644229,3.645951,3.647447,3.649013,3.650425,3.651704,3.653094
j2,4.151359,4.154235,4.155823,4.155639,4.154751,4.151878,4.147460,4.143023,4.137097,4.130487,4.124178,4.116973,4.109304,4.101173,4.092456,4.083634,4.074354,4.064954,4.054739,4.044729,4.034025,4.023325,4.012284,4.001163,3.989748,3.978105,3.966459,3.954321,3.942344,3.930071,3.917480,3.905208,3.892637,3.879815,3.867038,3.853945,3.841649,3.828675,3.815162,3.801673,3.790165,3.778778,3.765308,3.752995,3.739324,3.725951,3.713657,3.701015,3.688104,3.671488,3.659110,3.647534,3.638899,3.629378,3.612177,3.607968,3.607637,3.605583,3.611951,3.613681,3.606252,3.595470,3.581699,3.568063,3.556952,3.549160,3.542028,3.530847,3.520795,3.510125,3.496057,3.481531,3.467495,3.454661,3.443412,3.429695,3.411948,3.391507,3.370552,3.350419,3.329519,3.306677,3.288900,3.270316,3.250727,3.230850,3.212018,3.194449,3.179087,3.165389,3.149483,3.134336,3.118142,3.101708,3.085918,3.068335,3.047369,3.013013,2.964549,2.931620,2.893371,2.858306,2.827115,2.800314,2.774663,2.749250,2.725961,2.702793,2.681329,2.660579,2.640646,2.621422,2.602803,2.585462,2.568474,2.552169,2.536333,2.520854,2.506293,2.492056,2.478168,2.464811,2.451687,2.439088,2.426657,2.414595,2.402742,2.391338,2.379973,2.369112,2.358216,2.347768,2.337131,2.327051,2.316991,2.307077,2.297362,2.287747,2.278161,2.268867,2.259516,2.250347,2.241320,2.232368,2.223384,2.214726,2.205706,2.197170,2.188657,2.179973,2.171585,2.163000,2.155969,2.150495,2.145521,2.140757,2.136304,2.131930,2.127598,2.124325,2.120928,2.117763,2.114635,2.111716,2.108789
j3,3.653291,3.653262,3.653138,3.652197,3.651314,3.650358,3.649537,3.648464,3.647334,3.646409,3.645011,3.643922,3.642526,3.641222,3.639802,3.638349,3.636985,3.635288,3.633711,3.632301,3.630778,3.629256,3.627708,3.626136,3.624538,3.622913,3.621173,3.619435,3.617785,3.615871,3.614023,3.612394,3.610630,3.608956,3.607222,3.605390,3.603884,3.601961,3.599938,3.598112,3.595984,3.593578,3.591121,3.586841,3.574145,3.555884,3.533891,3.509966,3.485900,3.449154,3.414331,3.377892,3.347678,3.312173,3.277947,3.244400,3.210977,3.178328,3.148588,3.121007,3.095001,3.070910,3.047942,3.026645,3.008488,2.986441,2.968490,2.952083,2.937708,2.919641,2.905331,2.893093,2.880905,2.868917,2.858323,2.848635,2.839624,2.831753,2.826080,2.834943,2.862267,2.896386,2.928521,2.948303,2.949279,2.946706,2.930846,2.910284,2.893207,2.880707,2.867576,2.853447,2.841446,2.829971,2.820122,2.810331,2.797738,2.770017,2.745149,2.745572,2.769098,2.796854,2.823505,2.851207,2.876402,2.901003,2.923831,2.945598,2.966365,2.985676,3.003795,3.021158,3.037516,3.052830,3.067464,3.081036,3.093920,3.106437,3.118118,3.128995,3.139561,3.149384,3.158867,3.167892,3.176527,3.184616,3.192412,3.199850,3.206891,3.213845,3.220404,3.226492,3.232580,3.238435,3.243797,3.249195,3.254593,3.259546,3.264262,3.268903,3.273541,3.277863,3.281993,3.286293,3.290498,3.294447,3.298190,3.301427,3.305502,3.309320,3.312772,3.316160,3.319112,3.321539,3.323796,3.326158,3.328256,3.330317,3.331967,3.333617,3.335273,3.336734,3.338060,3.339332,3.340448
j4,1.707167,1.707167,1.707189,1.707327,1.707738,1.708084,1.708302,1.708921,1.709466,1.709695,1.710027,1.710566,1.711324,1.711747,1.712217,1.712899,1.713610,1.714041,1.714646,1.715369,1.716276,1.716929,1.717476,1.718091,1.718957,1.719771,1.720455,1.721234,1.722064,1.722768,1.723387,1.724215,1.724898,1.725606,1.726657,1.727273,1.727821,1.728781,1.729521,1.730196,1.732099,1.737024,1.751883,1.774787,1.812045,1.843054,1.869089,1.898784,1.920321,1.934965,1.938275,1.937997,1.937060,1.935707,1.943506,1.958391,1.962570,1.960015,1.951926,1.942379,1.933971,1.924229,1.914977,1.906338,1.900174,1.898553,1.898329,1.895196,1.890994,1.887684,1.882874,1.877235,1.871286,1.865926,1.861089,1.856930,1.851890,1.846794,1.842449,1.838943,1.835314,1.831505,1.828735,1.825899,1.823736,1.820949,1.818928,1.817336,1.817880,1.825863,1.833538,1.836829,1.841287,1.844411,1.844684,1.844544,1.840734,1.825418,1.817823,1.814384,1.809324,1.803372,1.799099,1.796002,1.792949,1.789963,1.787321,1.785266,1.783561,1.781933,1.780524,1.779605,1.778586,1.777715,1.776841,1.776450,1.776341,1.776004,1.775757,1.775750,1.775753,1.775767,1.775799,1.775905,1.776208,1.776772,1.777751,1.778866,1.780062,1.781173,1.782271,1.783669,1.784955,1.786467,1.787737,1.789205,1.790890,1.792673,1.794386,1.796095,1.797796,1.799620,1.801349,1.803036,1.804802,1.806532,1.808405,1.810091,1.812269,1.814335,1.816138,1.818077,1.819782,1.820949,1.821873,1.822976,1.824000,1.825100,1.825834,1.826538,1.827493,1.828108,1.828735,1.829512,1.830112
j5,5.497578,5.499683,5.500511,5.500460,5.500313,5.498662,5.494257,5.489774,5.485701,5.481311,5.476686,5.471004,5.464543,5.458487,5.452557,5.446344,5.438976,5.431538,5.424567,5.417876,5.409613,5.401397,5.394031,5.386180,5.377211,5.368767,5.361398,5.352131,5.342906,5.334914,5.325867,5.316315,5.307975,5.298933,5.288908,5.280189,5.272082,5.262827,5.252197,5.243009,5.232881,5.223128,5.213071,5.203704,5.194809,5.185309,5.175583,5.166953,5.155985,5.142763,5.134114,5.123575,5.112980,5.107949,5.107813,5.101223,5.091599,5.081883,5.063423,5.053487,5.045765,5.034459,5.023655,5.012814,5.003019,4.992914,4.982267,4.972033,4.962606,4.952833,4.941637,4.930793,4.919850,4.910273,4.899295,4.888913,4.879197,4.868224,4.857970,4.848911,4.837676,4.827266,4.816960,4.806327,4.796499,4.785604,4.774586,4.764818,4.754190,4.745872,4.736266,4.724331,4.714261,4.704279,4.693510,4.684112,4.677909,4.681580,4.689737,4.693666,4.696182,4.698389,4.698888,4.698868,4.698818,4.698292,4.695623,4.690902,4.685875,4.679773,4.672873,4.665758,4.658656,4.650350,4.641123,4.632491,4.623313,4.612684,4.602839,4.592325,4.580985,4.570437,4.558465,4.546741,4.534826,4.522317,4.510201,4.497133,4.484899,4.471298,4.458684,4.444746,4.431785,4.417850,4.404442,4.390316,4.376586,4.362331,4.348478,4.334037,4.319898,4.305060,4.291293,4.276186,4.262052,4.246775,4.232780,4.218949,4.203060,4.187248,4.173521,4.157845,4.146243,4.137035,4.128504,4.121342,4.113009,4.104913,4.098940,4.093657,4.087306,4.080733,4.075567,4.071553,4.067884
j6,1.701572,1.696274,1.692201,1.692218,1.692283,1.693195,1.696906,1.703231,1.709897,1.715203,1.721921,1.730539,1.739979,1.748270,1.758124,1.769687,1.779619,1.791407,1.802930,1.814904,1.828386,1.840641,1.854264,1.867044,1.881867,1.895331,1.910012,1.923908,1.939760,1.954040,1.969512,1.984511,2.000685,2.016287,2.031620,2.048077,2.063093,2.078181,2.096121,2.113316,2.129287,2.145498,2.163041,2.177948,2.194670,2.210938,2.227139,2.241960,2.258436,2.278483,2.293606,2.312685,2.331153,2.342758,2.343980,2.359328,2.376323,2.393508,2.422983,2.442241,2.456839,2.475442,2.494851,2.513487,2.529904,2.549274,2.567687,2.585353,2.601964,2.619452,2.639518,2.658057,2.676681,2.694473,2.712713,2.731289,2.749278,2.766895,2.785226,2.803135,2.821144,2.838793,2.857213,2.875420,2.892950,2.911732,2.929161,2.947229,2.965981,2.981119,2.998595,3.019360,3.037398,3.054371,3.073187,3.091015,3.104110,3.103971,3.102920,3.103027,3.103332,3.107911,3.115252,3.122548,3.131135,3.140147,3.151462,3.162252,3.174558,3.187569,3.201345,3.215558,3.230280,3.245936,3.262206,3.278398,3.295975,3.313195,3.330745,3.349438,3.367843,3.386824,3.406310,3.425571,3.445283,3.465976,3.486193,3.506032,3.527142,3.548609,3.569201,3.590445,3.612098,3.633944,3.655473,3.676967,3.699485,3.721763,3.743773,3.766014,3.788262,3.811130,3.833903,3.856233,3.879026,3.901602,3.924854,3.948111,3.970706,3.993539,4.016498,4.039936,4.059728,4.071932,4.085865,4.098383,4.110838,4.121305,4.131098,4.142504,4.150913,4.158624,4.167710,4.175033,4.180795
j7,5.629403,5.629586,5.629837,5.629964,5.629981,5.629983,5.629983,5.629981,5.629981,5.629976,5.629973,5.629968,5.629961,5.629953,5.629946,5.629931,5.629907,5.629827,5.629517,5.629205,5.628915,5.628025,5.626570,5.625627,5.625377,5.624790,5.624224,5.623134,5.622028,5.621411,5.620808,5.620446,5.619635,5.619036,5.618180,5.617097,5.616281,5.615954,5.615416,5.614665,5.613928,5.613303,5.612550,5.612290,5.611613,5.611127,5.610636,5.610004,5.609295,5.608350,5.606773,5.606342,5.605779,5.605132,5.604765,5.603439,5.602360,5.601520,5.600333,5.599447,5.598897,5.598000,5.597023,5.596448,5.595676,5.594693,5.594246,5.593408,5.592799,5.592104,5.591398,5.590694,5.589853,5.589375,5.588294,5.587532,5.587218,5.586442,5.586016,5.585157,5.584367,5.583898,5.583281,5.582713,5.582126,5.581327,5.580390,5.579215,5.578199,5.577859,5.577284,5.575948,5.574613,5.573947,5.573114,5.572214,5.572018,5.572137,5.572157,5.572189,5.572229,5.572271,5.572310,5.572323,5.572325,5.572323,5.572321,5.572316,5.572310,5.572303,5.572291,5.572286,5.572268,5.572214,5.572075,5.571743,5.570600,5.569665,5.568835,5.567590,5.566252,5.565701,5.564794,5.563777,5.562525,5.561784,5.561110,5.560002,5.558804,5.557934,5.557371,5.556414,5.555653,5.554825,5.553932,5.552981,5.552073,5.550521,5.549289,5.548211,5.546488,5.545427,5.544299,5.543032,5.541990,5.541034,5.540163,5.538644,5.537347,5.536598,5.535986,5.534593,5.533333,5.532862,5.532599,5.531791,5.531395,5.530896,5.530292,5.529919,5.529347,5.529067,5.528734,5.528124,5.527993
