total_trajT: 18.500762
time,0.000030,0.101055,0.200079,0.300977,0.399932,0.500998,0.600046,0.701023,0.799986,0.901035,0.999997,1.100952,1.199970,1.300913,1.400114,1.499976,1.600057,1.701167,1.799958,1.900948,2.000080,2.100992,2.199944,2.299967,2.399986,2.500997,2.599998,2.699952,2.799905,2.899913,2.999905,3.100964,3.199961,3.300002,3.399948,3.500936,3.599922,3.701094,3.800110,3.901059,4.000080,4.101091,4.199906,4.300920,4.400072,4.500994,4.600017,4.701057,4.799947,4.900926,4.999944,5.100955,5.199977,5.300946,5.400044,5.501024,5.599941,5.700931,5.800029,5.900997,5.999963,6.101023,6.200062,6.299872,6.399912,6.500907,6.599999,6.700881,6.800050,6.901023,6.999978,7.100923,7.200023,7.300956,7.400033,7.500941,7.600006,7.700941,7.799873,7.900901,8.000048,8.100970,8.199969,8.300927,8.400008,8.500875,8.599988,8.700961,8.800016,8.901011,9.000011,9.100955,9.199910,9.300865,9.399994,9.500980,9.599944,9.700955,9.799878,9.900867,9.999875,10.101043,10.200022,10.300885,10.400004,10.500923,10.599859,10.700871,10.799898,10.900978,10.999898,11.101006,11.199953,11.300898,11.399925,11.500912,11.599936,11.700952,11.800023,11.901936,11.999897,12.100842,12.199955,12.300958,12.399964,12.500968,12.599936,12.700870,12.799898,12.900960,12.999939,13.100927,13.199911,13.300898,13.399948,13.500957,13.599913,13.700933,13.799912,13.900942,13.999966,14.100858,14.200000,14.300918,14.399962,14.500976,14.599969,14.700946,14.799889,14.900826
j1,3.679368,3.679368,3.679368,3.679368,3.679366,3.679366,3.679366,3.679364,3.679364,3.679362,3.679362,3.679362,3.679362,3.679362,3.679360,3.679360,3.679360,3.679360,3.679358,3.679358,3.679358,3.679356,3.679356,3.679352,3.679334,3.679332,3.679296,3.679096,3.677746,3.667010,3.650824,3.637365,3.629695,3.625147,3.622136,3.621043,3.620439,3.619679,3.619404,3.619338,3.619174,3.619098,3.618957,3.619753,3.630353,3.645348,3.656824,3.666338,3.674106,3.681389,3.688317,3.693487,3.697467,3.701091,3.704594,3.707728,3.710118,3.712041,3.712743,3.713597,3.714586,3.715045,3.715638,3.716757,3.717086,3.717409,3.717734,3.717822,3.717840,3.717844,3.717872,3.717874,3.718325,3.720467,3.722311,3.723450,3.724373,3.725893,3.726924,3.727575,3.728239,3.728670,3.729045,3.729348,3.729412,3.729464,3.729480,3.729504,3.729512,3.729520,3.729520,3.729518,3.729512,3.729504,3.729480,3.729454,3.729438,3.729340,3.729256,3.729185,3.729057,3.728596,3.728075,3.727335,3.726426,3.725604,3.725103,3.724208,3.723098,3.722225,3.721417,3.720493,3.719418,3.718498,3.717517,3.716533,3.715476,3.714479,3.713671,3.712781,3.711844,3.710964,3.710146,3.709338,3.708309,3.707497,3.706649,3.705791,3.705013,3.703966,3.702843,3.702115,3.701329,3.700134,3.699165,3.698319,3.697297,3.696158,3.695313,3.694307,3.693254,3.692153,3.691299,3.690475,3.689548,3.688496,3.687708,3.686868,3.685907,3.684975
j2,4.165169,4.170724,4.173306,4.168804,4.160857,4.152246,4.143463,4.133496,4.122338,4.110263,4.097900,4.085095,4.071683,4.057896,4.043742,4.029306,4.014576,3.999744,3.984814,3.969426,3.953888,3.938486,3.922888,3.907206,3.890842,3.874452,3.858892,3.842303,3.828397,3.825610,3.825603,3.825547,3.825141,3.825104,3.825084,3.825079,3.825082,3.825089,3.825085,3.825085,3.825087,3.825087,3.825085,3.823887,3.803727,3.762349,3.720396,3.688723,3.662076,3.636581,3.611225,3.586725,3.563862,3.541606,3.520537,3.499825,3.479962,3.460386,3.440755,3.421412,3.403198,3.388499,3.385499,3.385497,3.384942,3.384848,3.384792,3.384787,3.384789,3.384778,3.384789,3.384780,3.383664,3.363793,3.322391,3.282777,3.254040,3.228174,3.202608,3.177152,3.153365,3.130933,3.109298,3.088377,3.068214,3.048605,3.029394,3.010599,2.992258,2.974159,2.956336,2.938645,2.921349,2.904180,2.886959,2.869998,2.853134,2.836348,2.819898,2.803275,2.786737,2.770008,2.752429,2.734541,2.716554,2.698634,2.680586,2.662430,2.644274,2.626197,2.607844,2.589268,2.570753,2.552527,2.534038,2.515603,2.496822,2.478361,2.459861,2.439425,2.422824,2.404643,2.385725,2.366878,2.348399,2.329875,2.311266,2.292577,2.273897,2.255107,2.236515,2.217862,2.199383,2.180712,2.161991,2.143210,2.124589,2.105965,2.087279,2.068457,2.050017,2.031383,2.012655,1.993877,1.975479,1.956717,1.938134,1.919489,1.900843,1.882188
j3,3.650724,3.651171,3.651223,3.651033,3.650473,3.649229,3.647712,3.646085,3.644368,3.642843,3.640999,3.639074,3.637060,3.635095,3.633005,3.631096,3.629265,3.627309,3.625432,3.623624,3.621578,3.619544,3.617427,3.615475,3.613150,3.611269,3.609158,3.606997,3.605429,3.604807,3.598513,3.579602,3.560311,3.537791,3.510909,3.489315,3.475959,3.468339,3.463855,3.461225,3.459987,3.458804,3.458271,3.458818,3.475704,3.499410,3.517450,3.530758,3.542103,3.552432,3.561288,3.568348,3.572864,3.575830,3.578027,3.579849,3.580807,3.580868,3.580764,3.580287,3.577956,3.574332,3.560659,3.544426,3.533820,3.527474,3.523624,3.521677,3.520445,3.519727,3.519282,3.519103,3.519105,3.519127,3.519085,3.518077,3.515916,3.513753,3.511156,3.508180,3.504901,3.501313,3.497558,3.493336,3.488990,3.484608,3.480110,3.475349,3.470345,3.465397,3.460623,3.455648,3.450321,3.445120,3.440037,3.434738,3.429337,3.424051,3.418810,3.413335,3.408009,3.403296,3.400167,3.397500,3.394868,3.392519,3.390564,3.388647,3.387018,3.385524,3.384048,3.382581,3.381490,3.380207,3.379054,3.377861,3.376905,3.376060,3.375136,3.374338,3.373559,3.372750,3.371904,3.371318,3.370848,3.369888,3.369218,3.368560,3.367914,3.367326,3.366658,3.366101,3.365300,3.364558,3.364115,3.363481,3.362798,3.362090,3.361724,3.361115,3.360204,3.359602,3.358910,3.358501,3.357899,3.357227,3.356510,3.356152,3.355467,3.354819
j4,1.707992,1.707936,1.707953,1.708057,1.708326,1.709283,1.710622,1.712262,1.713947,1.715512,1.717312,1.719018,1.720886,1.722863,1.724624,1.726383,1.728154,1.729959,1.731890,1.733837,1.735745,1.737649,1.739551,1.741610,1.743209,1.744523,1.746388,1.747540,1.744748,1.726749,1.705536,1.691350,1.683270,1.680004,1.678836,1.678548,1.678552,1.678557,1.678557,1.678562,1.678564,1.678564,1.678564,1.679549,1.686627,1.694534,1.700501,1.705546,1.709942,1.714007,1.717532,1.720963,1.724757,1.728283,1.731466,1.734835,1.738145,1.741382,1.744196,1.746076,1.748222,1.748963,1.748931,1.748875,1.748663,1.748554,1.748435,1.748304,1.748287,1.748264,1.748261,1.748251,1.748404,1.750356,1.753894,1.757344,1.760990,1.764216,1.767374,1.770299,1.773446,1.776923,1.780147,1.783070,1.785999,1.788862,1.791904,1.795194,1.798393,1.801497,1.804200,1.807012,1.809883,1.813138,1.816366,1.819516,1.822330,1.825129,1.827849,1.830747,1.833910,1.837055,1.840271,1.843029,1.845890,1.848776,1.851953,1.855113,1.858293,1.861237,1.864051,1.866981,1.869994,1.873318,1.876495,1.879662,1.882460,1.885337,1.888329,1.891470,1.894758,1.897920,1.900742,1.903623,1.906478,1.909597,1.912907,1.916063,1.919182,1.921916,1.924947,1.928011,1.931139,1.934304,1.937431,1.940360,1.943278,1.946182,1.949270,1.952531,1.955599,1.958681,1.961512,1.964164,1.967571,1.970504,1.973908,1.977085,1.979965,1.982849
j5,5.519234,5.520541,5.520692,5.516452,5.509109,5.502473,5.494779,5.486378,5.478301,5.470107,5.460431,5.451084,5.442092,5.431774,5.421930,5.412429,5.401615,5.391538,5.381351,5.370358,5.360427,5.349382,5.338734,5.328460,5.317212,5.305860,5.293737,5.278711,5.239647,5.169305,5.087959,5.005175,4.922195,4.843437,4.788355,4.758206,4.740884,4.730888,4.724829,4.721874,4.720379,4.719410,4.719159,4.719063,4.721430,4.725454,4.726227,4.726128,4.725134,4.719774,4.711459,4.702730,4.695367,4.687771,4.679465,4.669720,4.660195,4.651024,4.640193,4.627658,4.608103,4.562045,4.487442,4.410883,4.357003,4.326525,4.309471,4.299623,4.294377,4.291611,4.289935,4.289503,4.289293,4.295952,4.305484,4.310301,4.311687,4.312222,4.312225,4.312180,4.311803,4.307577,4.300503,4.293802,4.286856,4.278454,4.269633,4.261114,4.251850,4.241955,4.232480,4.222085,4.211668,4.201672,4.190572,4.180016,4.169408,4.158004,4.147338,4.135927,4.124778,4.115330,4.107374,4.100502,4.094473,4.088091,4.081430,4.075391,4.070579,4.065910,4.060615,4.055121,4.049977,4.045561,4.041619,4.037517,4.032997,4.028180,4.023455,4.019295,4.015695,4.012013,4.008255,4.003924,3.999320,3.994934,3.991060,3.987460,3.984024,3.980578,3.976291,3.971685,3.967371,3.963350,3.960048,3.956735,3.953116,3.949125,3.944769,3.940321,3.936302,3.932772,3.929321,3.926423,3.922042,3.917994,3.913506,3.909131,3.905397,3.902231
j6,1.697801,1.685209,1.676636,1.678303,1.682361,1.686637,1.692964,1.702507,1.713311,1.722975,1.735370,1.747697,1.761364,1.775607,1.790038,1.804665,1.820745,1.836007,1.852558,1.867946,1.885479,1.901764,1.918449,1.936242,1.953556,1.970526,1.987318,2.005229,2.019576,2.021592,2.021969,2.022378,2.024354,2.031409,2.045474,2.058073,2.064863,2.069544,2.072784,2.074269,2.075238,2.075732,2.076037,2.078682,2.102665,2.134991,2.160675,2.181718,2.202980,2.224658,2.244240,2.263776,2.285754,2.306988,2.327139,2.347743,2.368431,2.389150,2.409685,2.429493,2.450013,2.466884,2.469410,2.470112,2.470161,2.470179,2.470186,2.470191,2.470196,2.470199,2.470201,2.470203,2.472517,2.496822,2.546269,2.595096,2.632447,2.666010,2.699947,2.732536,2.762841,2.791818,2.819681,2.846691,2.872576,2.897539,2.922333,2.946187,2.969792,2.992977,3.016043,3.038516,3.059951,3.082417,3.104075,3.125954,3.147361,3.168345,3.189770,3.210917,3.231670,3.252404,3.272822,3.293126,3.312898,3.332580,3.352755,3.372442,3.391683,3.411799,3.431483,3.450191,3.470096,3.490053,3.508694,3.528312,3.548197,3.566816,3.586364,3.606256,3.624607,3.644138,3.664182,3.682647,3.701732,3.721684,3.740426,3.759699,3.779456,3.798399,3.817427,3.836987,3.855968,3.875208,3.894828,3.913967,3.932621,3.952325,3.971841,3.990489,4.009780,4.029487,4.048187,4.065618,4.087424,4.104486,4.125115,4.145251,4.163746,4.182587
j7,5.634575,5.634575,5.634572,5.634572,5.634570,5.634570,5.634568,5.634568,5.634565,5.634563,5.634560,5.634558,5.634555,5.634551,5.634551,5.634545,5.634540,5.634536,5.634528,5.634518,5.634506,5.634491,5.634464,5.634394,5.634317,5.634099,5.632602,5.629188,5.609774,5.557929,5.478041,5.395482,5.311749,5.229364,5.152490,5.101548,5.072364,5.056026,5.046545,5.041857,5.038895,5.037132,5.035667,5.035642,5.057117,5.106606,5.159717,5.196525,5.223560,5.248448,5.269863,5.288883,5.305040,5.318723,5.330273,5.340695,5.348212,5.354948,5.361451,5.364280,5.363504,5.334069,5.269266,5.191896,5.135575,5.102949,5.084486,5.074054,5.068769,5.065482,5.063295,5.062390,5.062132,5.083763,5.124832,5.158440,5.181097,5.201019,5.218622,5.233834,5.245478,5.258506,5.266987,5.275112,5.282014,5.287076,5.290884,5.294355,5.298483,5.301599,5.303327,5.304976,5.305836,5.306731,5.307137,5.307775,5.307928,5.307946,5.307943,5.307936,5.307926,5.307943,5.309312,5.312817,5.316229,5.319546,5.323549,5.329269,5.334423,5.339126,5.343799,5.348111,5.353577,5.360405,5.366055,5.371648,5.376271,5.382175,5.389485,5.395587,5.400956,5.405761,5.412807,5.419843,5.425927,5.431269,5.436659,5.444051,5.451001,5.456795,5.461575,5.467061,5.475869,5.482327,5.487268,5.492589,5.500368,5.507166,5.512972,5.517832,5.524044,5.532055,5.538679,5.543476,5.549255,5.556216,5.563991,5.569810,5.574552,5.580780
