total_trajT: 20.101751
time,0.000032,0.100979,0.199944,0.300882,0.399880,0.500945,0.599967,0.701002,0.799992,0.901017,0.999902,1.100893,1.199874,1.300863,1.400035,1.501015,1.600005,1.701107,1.799873,1.899962,1.999841,2.100911,2.199911,2.299869,2.399931,2.499994,2.599944,2.701945,2.801949,2.901929,3.001961,3.101959,3.201842,3.301896,3.401940,3.501920,3.601901,3.701981,3.801864,3.901880,4.001971,4.101920,4.201945,4.301857,4.401863,4.501904,4.601984,4.702029,4.802108,4.901956,5.001943,5.101871,5.201860,5.301854,5.401819,5.501930,5.601942,5.701998,5.801856,5.901899,6.001770,6.101814,6.201925,6.301860,6.401916,6.501958,6.601865,6.701847,6.801892,6.902777,7.001923,7.101954,7.201886,7.301898,7.401884,7.501852,7.601819,7.701919,7.801888,7.901879,8.001895,8.101861,8.201799,8.301837,8.401883,8.501853,8.601820,8.701841,8.801897,8.901859,9.001855,9.101844,9.201777,9.301903,9.401860,9.501880,9.601912,9.701812,9.801864,9.901870,10.001769,10.101836,10.201887,10.301828,10.401875,10.501758,10.601922,10.701821,10.801873,10.901820,11.001952,11.101894,11.201914,11.301825,11.401793,11.501858,11.601848,11.701868,11.801875,11.901877,12.001778,12.101856,12.201883,12.301882,12.401877,12.501844,12.601891,12.701797,12.801754,12.901930,13.001896,13.101867,13.201900,13.301852,13.401805,13.501801,13.601902,13.701824,13.801881,13.901879,14.001856,14.101796,14.201822,14.301838,14.401808,14.501852,14.601868,14.701906
j1,1.915270,1.902553,1.892950,1.891883,1.891912,1.891958,1.892908,1.895547,1.900955,1.907486,1.914376,1.922513,1.930684,1.939886,1.949661,1.959246,1.969972,1.981001,1.987905,1.991424,1.994782,1.994941,1.994933,1.994365,1.994341,1.994083,1.994085,1.994103,1.994105,1.994630,1.997736,2.004993,2.014821,2.025071,2.032976,2.038648,2.042454,2.046421,2.049657,2.054546,2.063020,2.076649,2.100186,2.127433,2.150224,2.172510,2.194671,2.218924,2.242924,2.266437,2.284354,2.296349,2.303397,2.313103,2.326914,2.339495,2.352374,2.366670,2.377927,2.386214,2.396096,2.408332,2.423505,2.441020,2.459001,2.483960,2.506136,2.520717,2.529444,2.534371,2.537234,2.539195,2.541387,2.547026,2.553374,2.558277,2.563025,2.568096,2.572969,2.580122,2.587541,2.598594,2.609847,2.620219,2.632606,2.643293,2.653678,2.662249,2.668182,2.673027,2.677813,2.681725,2.686133,2.691220,2.695419,2.699042,2.702718,2.707221,2.711242,2.714336,2.717743,2.722700,2.727789,2.734456,2.741940,2.748428,2.751205,2.753193,2.754370,2.755585,2.756349,2.756610,2.756756,2.756982,2.758767,2.778895,2.821406,2.879332,2.939719,2.994745,3.041547,3.082405,3.119142,3.152778,3.183644,3.211755,3.237558,3.261636,3.284062,3.305033,3.324760,3.343693,3.361407,3.378489,3.395092,3.410952,3.426428,3.441425,3.455936,3.470165,3.484593,3.498082,3.511843,3.525344,3.538506,3.551887,3.564849,3.578009
j2,2.635315,2.636589,2.637179,2.636808,2.635372,2.631938,2.628076,2.623685,2.619146,2.615114,2.610786,2.605506,2.600035,2.595184,2.590568,2.584823,2.579231,2.574378,2.567448,2.559021,2.550957,2.542597,2.536158,2.532306,2.528582,2.524946,2.519523,2.511263,2.501342,2.492477,2.483183,2.476387,2.469237,2.462390,2.459060,2.454804,2.452703,2.451579,2.449185,2.445933,2.438464,2.424987,2.407575,2.379719,2.348192,2.313841,2.285701,2.265327,2.248753,2.231676,2.215973,2.204850,2.197699,2.187380,2.175993,2.163799,2.153356,2.146592,2.142804,2.138533,2.130565,2.123728,2.119967,2.116892,2.114371,2.112268,2.109145,2.106125,2.098569,2.085416,2.071184,2.060271,2.051362,2.042562,2.032235,2.023977,2.015567,2.009389,2.006292,2.004272,2.003011,2.002597,2.001923,2.001080,1.997821,1.993383,1.987080,1.980678,1.974457,1.967383,1.960723,1.955350,1.950709,1.946376,1.941616,1.936082,1.930242,1.923846,1.916027,1.908284,1.898727,1.890011,1.881608,1.872217,1.865386,1.861684,1.859021,1.857155,1.856059,1.855270,1.854430,1.854167,1.854090,1.854079,1.852584,1.845210,1.837510,1.831820,1.827899,1.823989,1.819995,1.816736,1.813488,1.811596,1.809215,1.806612,1.804749,1.803109,1.800921,1.799014,1.798057,1.796404,1.794446,1.793633,1.793273,1.791983,1.790502,1.789179,1.788508,1.787342,1.786682,1.785636,1.784509,1.783682,1.782738,1.781593,1.780372,1.780199
j3,3.209420,3.209239,3.209171,3.209193,3.209224,3.209287,3.209434,3.209648,3.210207,3.211068,3.211978,3.212917,3.213725,3.214970,3.215713,3.216751,3.217867,3.219016,3.219190,3.219185,3.219197,3.219222,3.219558,3.224882,3.234594,3.250909,3.267367,3.284801,3.305159,3.330461,3.358376,3.382182,3.404224,3.421865,3.435674,3.444786,3.450339,3.454328,3.456926,3.462208,3.469009,3.479673,3.498526,3.502289,3.490709,3.477756,3.470730,3.470892,3.478920,3.492453,3.502797,3.509581,3.513014,3.515344,3.516322,3.518082,3.518463,3.518740,3.519163,3.519240,3.519325,3.519369,3.519461,3.519477,3.520363,3.522086,3.524108,3.525688,3.526625,3.526871,3.526998,3.527251,3.527498,3.527522,3.527550,3.527624,3.527782,3.527915,3.528243,3.528258,3.528299,3.528299,3.528304,3.528311,3.528311,3.528312,3.528309,3.528312,3.528311,3.528312,3.528311,3.528312,3.528312,3.528312,3.528312,3.528312,3.528312,3.528312,3.528312,3.528312,3.528312,3.528309,3.528312,3.528311,3.528314,3.528338,3.528331,3.528328,3.528328,3.528328,3.528328,3.528328,3.528328,3.528328,3.527283,3.507614,3.477698,3.454431,3.437923,3.424021,3.410941,3.399697,3.390263,3.382272,3.375475,3.369746,3.364923,3.360967,3.357478,3.354555,3.352123,3.350158,3.348649,3.347333,3.346449,3.345426,3.344939,3.344620,3.344127,3.344022,3.344001,3.344000,3.344001,3.344006,3.344037,3.344092,3.344177,3.344281
j4,1.778845,1.778412,1.778346,1.778382,1.778501,1.778811,1.779556,1.780793,1.781905,1.783067,1.784316,1.785862,1.787081,1.788349,1.789818,1.791408,1.793237,1.794756,1.794984,1.791202,1.772300,1.747808,1.729540,1.718190,1.710655,1.706257,1.698654,1.685898,1.676547,1.669500,1.664226,1.660093,1.654085,1.648677,1.645356,1.642675,1.641208,1.640149,1.638888,1.636212,1.632352,1.622730,1.609258,1.602059,1.601928,1.602771,1.604428,1.605350,1.606453,1.607331,1.608776,1.610114,1.610997,1.612291,1.612744,1.614142,1.616107,1.618370,1.620007,1.621201,1.622493,1.623668,1.627223,1.634475,1.642026,1.647195,1.653134,1.659553,1.663924,1.666692,1.669007,1.671766,1.674768,1.676512,1.677943,1.678107,1.678680,1.678845,1.678864,1.678906,1.679104,1.679220,1.679474,1.679476,1.679549,1.679588,1.679658,1.679805,1.679970,1.680324,1.680468,1.680497,1.680539,1.680669,1.681129,1.681632,1.682781,1.683737,1.686762,1.690573,1.693471,1.695172,1.695939,1.696169,1.696747,1.696881,1.697614,1.699306,1.701374,1.702519,1.703201,1.703349,1.703605,1.703936,1.706133,1.726076,1.751873,1.771642,1.787381,1.801166,1.813996,1.824568,1.836269,1.846015,1.854421,1.862440,1.869878,1.876807,1.883272,1.889259,1.895216,1.900786,1.905775,1.910861,1.915778,1.920595,1.925064,1.929448,1.933907,1.938263,1.942241,1.946293,1.950370,1.954481,1.958541,1.962371,1.966100,1.970124
j5,3.912664,3.912671,3.912676,3.912676,3.912676,3.912676,3.912673,3.912673,3.912671,3.912668,3.912666,3.912664,3.912658,3.912658,3.912649,3.912644,3.912629,3.912619,3.912619,3.912649,3.922426,3.941593,3.953671,3.962333,3.969639,3.973227,3.975178,3.975557,3.975671,3.975758,3.975845,3.975862,3.975870,3.976648,3.978388,3.978559,3.978570,3.978570,3.978572,3.978572,3.978572,3.978572,3.978448,3.959897,3.908461,3.852970,3.819224,3.799666,3.787987,3.783269,3.779161,3.775774,3.774128,3.772695,3.772581,3.771892,3.771800,3.771574,3.771522,3.771495,3.770727,3.767568,3.756833,3.747693,3.740930,3.737739,3.735753,3.735260,3.734982,3.734156,3.733187,3.732513,3.718860,3.681375,3.650549,3.632764,3.621337,3.615811,3.613245,3.611530,3.610129,3.607335,3.604591,3.603197,3.602962,3.600946,3.598281,3.596243,3.594753,3.592289,3.585062,3.577568,3.567073,3.557214,3.543375,3.526286,3.509520,3.488301,3.466135,3.444759,3.428436,3.411885,3.400650,3.393039,3.389099,3.387545,3.387404,3.387255,3.387019,3.386938,3.386871,3.386838,3.386831,3.386826,3.387037,3.406622,3.457899,3.523247,3.577907,3.619674,3.655718,3.684975,3.715900,3.740488,3.759704,3.777068,3.792875,3.805375,3.816636,3.826708,3.834250,3.841440,3.847970,3.853032,3.856758,3.860048,3.863164,3.866345,3.868661,3.870282,3.871760,3.873520,3.874638,3.875300,3.876582,3.877068,3.877087,3.877130
j6,3.791591,3.790838,3.790401,3.790431,3.790500,3.791267,3.793741,3.797177,3.800045,3.802604,3.805001,3.807671,3.810430,3.813319,3.816586,3.820196,3.823803,3.826969,3.830026,3.831905,3.833137,3.833630,3.833831,3.833868,3.833868,3.833878,3.833878,3.833878,3.833886,3.833891,3.834084,3.834086,3.834166,3.834168,3.835048,3.835234,3.835272,3.835272,3.835264,3.835266,3.835266,3.835445,3.839756,3.866653,3.923996,3.999623,4.056333,4.089227,4.108103,4.119877,4.126052,4.127951,4.129015,4.130683,4.132664,4.133924,4.135094,4.135907,4.136023,4.136028,4.136227,4.136386,4.136388,4.136388,4.136381,4.136386,4.136386,4.136375,4.136368,4.136366,4.136366,4.136366,4.136366,4.136363,4.136361,4.136338,4.136336,4.136336,4.136336,4.136333,4.136331,4.136326,4.136324,4.136316,4.136316,4.136316,4.136316,4.136316,4.136316,4.136316,4.136316,4.136316,4.136316,4.136316,4.136316,4.136316,4.136316,4.136316,4.136314,4.136314,4.136314,4.136314,4.136311,4.136294,4.136294,4.136296,4.136309,4.136309,4.136309,4.136309,4.136309,4.136309,4.136309,4.136309,4.136381,4.137513,4.140652,4.143305,4.145838,4.148285,4.151550,4.154664,4.158730,4.163304,4.167102,4.170561,4.174004,4.177252,4.181028,4.185133,4.189871,4.194787,4.198714,4.202230,4.205797,4.209905,4.214028,4.218835,4.223530,4.227428,4.230963,4.234597,4.238839,4.243101,4.248295,4.253114,4.256912,4.260557
j7,5.426439,5.425897,5.425535,5.425545,5.425562,5.425585,5.425644,5.426338,5.427882,5.428500,5.429367,5.431026,5.432070,5.433002,5.434475,5.436247,5.437950,5.440043,5.441711,5.443524,5.444962,5.446583,5.454948,5.489385,5.551149,5.609369,5.645949,5.666130,5.678712,5.684434,5.687463,5.688244,5.688606,5.689615,5.691618,5.692329,5.692367,5.692372,5.692374,5.692377,5.692377,5.692379,5.692379,5.692384,5.692384,5.692416,5.692999,5.693205,5.693287,5.693309,5.693316,5.693319,5.693319,5.693321,5.693321,5.693321,5.693324,5.693324,5.693324,5.693324,5.693324,5.693327,5.693327,5.693327,5.693327,5.693327,5.693329,5.693329,5.693329,5.693329,5.693329,5.693331,5.693331,5.693331,5.693331,5.693331,5.693331,5.693331,5.693331,5.693331,5.693331,5.693331,5.693331,5.693331,5.693331,5.693331,5.693331,5.693331,5.693331,5.693331,5.693331,5.693331,5.693331,5.693331,5.693331,5.693331,5.693331,5.693331,5.693331,5.693331,5.693331,5.693331,5.693331,5.693331,5.693331,5.693331,5.693333,5.693336,5.693339,5.693341,5.693341,5.693344,5.693344,5.693346,5.693143,5.680576,5.664219,5.651545,5.642747,5.636593,5.628677,5.622432,5.617308,5.614199,5.611660,5.609607,5.606699,5.604962,5.602896,5.601486,5.600821,5.600457,5.600358,5.600291,5.600274,5.600276,5.600278,5.600286,5.600298,5.600313,5.600345,5.600447,5.600983,5.602207,5.603191,5.604661,5.606910,5.607954
