total_trajT: -1502156370.126527
time,0.099937,0.199879,0.299898,0.399826,0.498793,0.599904,0.698930,0.799903,0.898915,0.999955,1.099954,1.199850,1.298941,1.399835,1.499852,1.598884,1.699876,1.799884,1.898900,1.999804,2.098867,2.199891,2.299836,2.399893,2.499871,2.599907,2.699897,2.799885,2.898879,2.998833,3.098958,3.198900,3.299900,3.398928,3.499874,3.599916,3.699854,3.799853,3.899779,3.999754,4.099758,4.199874,4.299870,4.398889,4.499944,4.599855,4.699820,4.799856,4.899835,4.998926,5.099883,5.199824,5.299826,5.399842,5.499827,5.599850,5.698800,5.799820,5.898889,5.999839,6.099948,6.199795,6.299852,6.399821,6.498842,6.599844,6.699867,6.799847,6.899877,6.999817,7.098795,7.199769,7.299806,7.399868,7.499863,7.599819,7.699857,7.799868,7.899771,7.999817,8.098901,8.199774,8.299783,8.399860,8.499820
j1,3.620333,3.623710,3.626948,3.629954,3.633136,3.636264,3.639092,3.641654,3.643724,3.645827,3.647722,3.649507,3.651273,3.653040,3.654658,3.656385,3.657780,3.659306,3.660578,3.661845,3.662847,3.663818,3.664859,3.665635,3.666172,3.666988,3.667891,3.668640,3.669058,3.670034,3.671057,3.671291,3.671307,3.671139,3.670202,3.668107,3.666096,3.664740,3.664632,3.664047,3.663485,3.663070,3.663144,3.663170,3.663156,3.663110,3.663110,3.663110,3.663112,3.663122,3.663116,3.663110,3.663098,3.663092,3.663086,3.663072,3.663060,3.663026,3.662976,3.662922,3.662865,3.662799,3.662703,3.662599,3.662180,3.661947,3.661843,3.661789,3.661692,3.661528,3.661189,3.660979,3.660874,3.660746,3.660578,3.660100,3.659962,3.659928,3.659910,3.659886,3.659860,3.659850,3.659840,3.659832,3.659829
j2,4.196426,4.195818,4.189569,4.181847,4.174332,4.166566,4.158036,4.149064,4.139406,4.129536,4.118994,4.108241,4.097128,4.085588,4.073558,4.061562,4.049134,4.036519,4.023640,4.010421,3.997215,3.983590,3.969811,3.955814,3.942009,3.927680,3.913281,3.898911,3.884384,3.870656,3.857807,3.844792,3.832135,3.822435,3.824484,3.824155,3.822322,3.819086,3.816785,3.813894,3.810824,3.807630,3.807012,3.805621,3.799700,3.789870,3.780150,3.775291,3.777309,3.773043,3.762830,3.750239,3.738862,3.727606,3.715876,3.702808,3.689778,3.676185,3.662125,3.647757,3.633147,3.618039,3.602576,3.586940,3.570963,3.554985,3.538408,3.521691,3.504908,3.487899,3.470674,3.453208,3.435734,3.418095,3.400367,3.382412,3.364223,3.346258,3.328331,3.310109,3.291783,3.273536,3.255262,3.236740,3.218330
j3,3.689222,3.686602,3.683315,3.680363,3.677509,3.674719,3.671771,3.669084,3.666533,3.664049,3.661544,3.658904,3.656356,3.653675,3.651186,3.648849,3.646530,3.644224,3.641977,3.639589,3.637261,3.634870,3.632478,3.630155,3.628045,3.625835,3.623748,3.621546,3.619283,3.617425,3.616597,3.622872,3.636048,3.647295,3.656853,3.662028,3.667639,3.681240,3.692643,3.698561,3.701465,3.700533,3.693630,3.686897,3.682744,3.680148,3.678409,3.676625,3.674131,3.672553,3.671169,3.669113,3.667368,3.665190,3.663414,3.661087,3.658810,3.656441,3.653639,3.651171,3.648480,3.645867,3.643157,3.640232,3.637374,3.634294,3.631122,3.628021,3.624851,3.621913,3.618690,3.615455,3.611983,3.608576,3.605249,3.601937,3.598571,3.595099,3.591525,3.587954,3.584516,3.581039,3.577543,3.573872,3.570117
j4,1.695721,1.697089,1.698787,1.700200,1.701638,1.703159,1.704592,1.706071,1.707744,1.709203,1.710689,1.712340,1.714036,1.715606,1.717312,1.718935,1.720728,1.722526,1.724167,1.725843,1.727765,1.729463,1.731089,1.732925,1.734765,1.736599,1.738379,1.740233,1.742175,1.744447,1.747226,1.754891,1.766386,1.772599,1.772508,1.762950,1.746633,1.721481,1.675100,1.617215,1.559350,1.500341,1.450215,1.419154,1.402665,1.403068,1.409824,1.414283,1.405372,1.403905,1.406565,1.412050,1.416805,1.421544,1.426914,1.432346,1.437671,1.443459,1.449586,1.455632,1.461749,1.468200,1.474597,1.481021,1.487842,1.494595,1.501278,1.508427,1.515244,1.522227,1.529556,1.536587,1.544022,1.551410,1.558514,1.566212,1.573324,1.580045,1.587021,1.593510,1.600237,1.607230,1.613760,1.620422,1.627274
j5,5.502939,5.503353,5.502651,5.498816,5.493783,5.489111,5.484581,5.479684,5.474562,5.467903,5.461016,5.454454,5.448199,5.440989,5.432662,5.425017,5.417998,5.409376,5.401474,5.392494,5.384111,5.374617,5.365961,5.357533,5.347602,5.338211,5.329495,5.319268,5.310687,5.301680,5.290284,5.278280,5.257435,5.220173,5.161286,5.083480,5.001943,4.920071,4.837329,4.754225,4.671218,4.592383,4.538228,4.508074,4.485218,4.483776,4.483781,4.479172,4.458640,4.455513,4.455508,4.454608,4.450808,4.447230,4.444022,4.440866,4.437636,4.433362,4.429953,4.424953,4.419843,4.415304,4.410851,4.406113,4.401720,4.395592,4.389761,4.384520,4.379168,4.373941,4.368740,4.361585,4.355925,4.350355,4.344660,4.338259,4.331526,4.325561,4.319819,4.313772,4.307468,4.300246,4.294189,4.288301,4.281404
j6,1.693976,1.690448,1.691742,1.695191,1.698991,1.705603,1.710790,1.716678,1.722851,1.732688,1.741559,1.749638,1.758635,1.771343,1.781285,1.791804,1.804539,1.816952,1.828562,1.842262,1.854901,1.868933,1.883833,1.897019,1.911862,1.925688,1.941493,1.956056,1.969857,1.984224,1.999587,2.015124,2.033019,2.044405,2.043557,2.044299,2.047899,2.050750,2.053100,2.056494,2.060364,2.065092,2.074693,2.080772,2.087580,2.098087,2.109451,2.114526,2.114003,2.119477,2.133288,2.146500,2.158702,2.171633,2.184768,2.199385,2.212493,2.229837,2.244181,2.261292,2.278765,2.294932,2.312207,2.330206,2.346258,2.366592,2.385317,2.403581,2.422765,2.441857,2.459518,2.481425,2.501414,2.520746,2.540944,2.561804,2.581907,2.601887,2.622536,2.643098,2.660864,2.684220,2.705387,2.725260,2.745988
j7,5.610091,5.611993,5.613277,5.614236,5.615317,5.616903,5.617898,5.618617,5.618979,5.620159,5.621455,5.622234,5.622444,5.622878,5.623325,5.623592,5.624150,5.625062,5.625808,5.625950,5.626101,5.626642,5.626867,5.626956,5.627068,5.627170,5.627319,5.627544,5.627909,5.628045,5.628087,5.628082,5.623932,5.589933,5.524141,5.452895,5.394010,5.345458,5.313752,5.294268,5.280660,5.272548,5.268554,5.265842,5.264079,5.264062,5.264064,5.264035,5.263925,5.263918,5.263916,5.263916,5.263916,5.263918,5.263918,5.263921,5.263923,5.263923,5.263925,5.263928,5.263931,5.263933,5.263938,5.263940,5.263940,5.263948,5.263953,5.263961,5.263968,5.263978,5.263990,5.264005,5.264022,5.264052,5.264163,5.264325,5.264617,5.265862,5.267139,5.267949,5.269112,5.270986,5.271948,5.272674,5.273946
