total_trajT: 17.999890
time,0.000809,0.101033,0.200072,0.301090,0.400092,0.500965,0.600032,0.701033,0.800034,0.899988,1.000119,1.100106,1.200020,1.300046,1.400041,1.500048,1.600055,1.700062,1.800030,1.899969,1.999991,2.100036,2.200028,2.300024,2.400042,2.501051,2.600032,2.699992,2.799947,2.901021,3.000117,3.100078,3.200052,3.299964,3.399996,3.499957,3.600020,3.700102,3.800075,3.900111,4.000002,4.100991,4.199996,4.300047,4.400049,4.499949,4.599946,4.699965,4.799952,4.899996,5.000018,5.101088,5.199925,5.301044,5.400056,5.501098,5.599963,5.701020,5.800086,5.900065,6.000108,6.100145,6.200130,6.301000,6.400057,6.501019,6.600064,6.700028,6.800081,6.901060,6.999977,7.100960,7.200032,7.301024,7.400037,7.500008,7.600066,7.700960,7.799996,7.899953,8.000030,8.101007,8.200034,8.301093,8.399945,8.500900,8.600035,8.700953,8.800003,8.900007,8.999972,9.100900,9.199899,9.299928,9.399980,9.500988,9.599954,9.701016,9.799980,9.901003,9.999884,10.099870,10.199992,10.299976,10.400047,10.500942,10.599936,10.700965,10.799896,10.900005,10.999971,11.101004,11.199987,11.301016,11.399916,11.500926,11.600055,11.699974,11.799962,11.900974,11.999912,12.100881,12.199817,12.300990,12.399966,12.500921,12.600023,12.700983,12.799901,12.900847,12.999989,13.100994,13.199975,13.300969,13.399995,13.500901,13.599887,13.700901,13.799938,13.900982,13.999981,14.100979,14.199876,14.300887,14.399921,14.500927,14.599931,14.700932,14.799920,14.900981,14.999940,15.100909,15.199871,15.300927,15.399925
j1,1.914009,1.908194,1.903778,1.902671,1.902667,1.902691,1.902814,1.903736,1.905890,1.909343,1.913329,1.918276,1.923542,1.928843,1.934566,1.941438,1.948579,1.955342,1.962874,1.971145,1.978983,1.987666,1.996547,2.005183,2.014716,2.024014,2.033623,2.043675,2.053332,2.063811,2.073739,2.084515,2.094892,2.105614,2.116454,2.127391,2.138319,2.149572,2.160673,2.171904,2.183278,2.194787,2.206163,2.217769,2.229435,2.241068,2.252680,2.264665,2.276806,2.288735,2.300257,2.312525,2.324448,2.336710,2.348719,2.361294,2.373387,2.385749,2.397323,2.409144,2.420979,2.432797,2.445199,2.457892,2.469833,2.481794,2.494048,2.506178,2.518231,2.530154,2.542748,2.554970,2.565862,2.577807,2.591066,2.603161,2.615682,2.627651,2.640287,2.652710,2.665493,2.679060,2.691954,2.703899,2.716233,2.728950,2.741398,2.753674,2.765743,2.778057,2.791157,2.803984,2.816755,2.829068,2.841155,2.853822,2.866093,2.878424,2.889759,2.900799,2.912787,2.924940,2.937387,2.949897,2.962448,2.974784,2.987210,3.000388,3.013963,3.027515,3.041405,3.056714,3.073373,3.091091,3.110187,3.128234,3.145677,3.161875,3.177319,3.191129,3.201139,3.211059,3.222075,3.232941,3.242924,3.253076,3.263501,3.274169,3.284860,3.295578,3.306452,3.317451,3.328538,3.339723,3.350904,3.362127,3.373623,3.385209,3.396552,3.408162,3.419738,3.431701,3.443159,3.455018,3.466760,3.478816,3.490520,3.502461,3.514292,3.526632,3.538280,3.550558,3.561081,3.568621,3.575108
j2,2.625427,2.626121,2.627084,2.627118,2.627102,2.627023,2.626335,2.624645,2.622366,2.619418,2.617028,2.614302,2.611061,2.607868,2.603566,2.599392,2.596547,2.593009,2.588409,2.583398,2.578850,2.575160,2.571022,2.565687,2.560526,2.556250,2.551980,2.546669,2.541157,2.536410,2.531672,2.526294,2.520692,2.516005,2.511255,2.505436,2.499683,2.494765,2.489632,2.483663,2.478158,2.473055,2.467497,2.461525,2.456480,2.451297,2.445209,2.439279,2.432982,2.425546,2.414336,2.397024,2.372095,2.345411,2.319221,2.297610,2.276622,2.255438,2.231644,2.207237,2.182684,2.159765,2.139863,2.122350,2.105028,2.087031,2.067389,2.048388,2.038110,2.036561,2.037555,2.044614,2.054335,2.063075,2.070784,2.078057,2.085181,2.090993,2.095902,2.100983,2.104293,2.105645,2.105720,2.105536,2.099710,2.087358,2.071462,2.057565,2.045587,2.039054,2.033914,2.027226,2.016162,1.998312,1.977741,1.959047,1.942601,1.929690,1.921615,1.921035,1.921419,1.925061,1.930779,1.935952,1.941335,1.946337,1.950205,1.952264,1.952589,1.953145,1.952889,1.945731,1.934319,1.922605,1.910754,1.901456,1.893209,1.887538,1.882834,1.872730,1.860308,1.850051,1.847631,1.847597,1.847605,1.847793,1.848425,1.849642,1.851532,1.853119,1.853641,1.854212,1.854685,1.854852,1.854895,1.854895,1.854890,1.854876,1.854713,1.854096,1.852619,1.850469,1.847430,1.844662,1.841953,1.838236,1.834200,1.830629,1.827017,1.823389,1.819223,1.814621,1.811386,1.809654,1.807585
j3,3.231088,3.229725,3.228471,3.227363,3.226940,3.226074,3.225452,3.224852,3.224721,3.224351,3.224007,3.223920,3.223775,3.223288,3.223217,3.223217,3.223217,3.223221,3.223224,3.223236,3.223258,3.223270,3.223340,3.223443,3.223787,3.224342,3.225018,3.225420,3.226165,3.226964,3.227664,3.228305,3.229007,3.229943,3.230778,3.231513,3.232222,3.233013,3.233797,3.234760,3.235498,3.236447,3.237305,3.238145,3.239004,3.239841,3.240794,3.241561,3.242665,3.243797,3.244690,3.245638,3.246520,3.247593,3.248317,3.249694,3.250981,3.252246,3.254391,3.256118,3.257149,3.257879,3.258838,3.259825,3.261260,3.262557,3.263527,3.264403,3.265054,3.265767,3.266612,3.267200,3.267424,3.267737,3.269070,3.269931,3.270754,3.271255,3.272204,3.272910,3.274136,3.275402,3.278446,3.284981,3.293337,3.303738,3.318761,3.337729,3.357751,3.374475,3.391911,3.412538,3.429405,3.440027,3.444655,3.445527,3.445776,3.445962,3.447821,3.447194,3.442653,3.435469,3.427764,3.420818,3.414087,3.407602,3.401761,3.396448,3.391870,3.391301,3.402317,3.423179,3.434338,3.446831,3.459914,3.463949,3.469744,3.475670,3.476156,3.476599,3.477824,3.477052,3.472014,3.464202,3.456245,3.448402,3.441610,3.435370,3.428128,3.422120,3.416833,3.411652,3.407012,3.402731,3.398666,3.394872,3.391506,3.388594,3.385883,3.383268,3.380872,3.378509,3.376450,3.374662,3.373028,3.371627,3.370303,3.369144,3.368145,3.367192,3.366427,3.365777,3.364857,3.364175,3.363151
j4,1.775712,1.775739,1.775876,1.776225,1.777009,1.777892,1.778634,1.779350,1.780152,1.781073,1.781785,1.782670,1.783699,1.784572,1.785862,1.786736,1.787824,1.788923,1.790127,1.791301,1.792571,1.793803,1.795242,1.796373,1.797549,1.798966,1.800276,1.801512,1.802663,1.803878,1.805494,1.806634,1.807960,1.809148,1.810663,1.812204,1.813539,1.815069,1.816330,1.817820,1.819322,1.820731,1.821994,1.823298,1.824899,1.826059,1.827585,1.828706,1.829596,1.829828,1.824191,1.807413,1.780132,1.753222,1.728963,1.712043,1.697973,1.683438,1.666309,1.648746,1.633313,1.622270,1.614566,1.610158,1.607752,1.606119,1.604101,1.603098,1.605686,1.616732,1.631823,1.647141,1.661841,1.675891,1.689484,1.702436,1.714762,1.726548,1.737400,1.747978,1.757424,1.766004,1.773999,1.781841,1.785366,1.785620,1.783266,1.779269,1.776413,1.776629,1.779106,1.781620,1.782346,1.780570,1.774710,1.769220,1.765406,1.763687,1.763780,1.767954,1.775987,1.785160,1.793958,1.802719,1.810903,1.819040,1.826611,1.833475,1.839650,1.845762,1.850195,1.850393,1.850344,1.850138,1.848839,1.848578,1.848752,1.849988,1.852941,1.853458,1.851341,1.848795,1.849463,1.853047,1.859070,1.865590,1.871589,1.877040,1.883616,1.889334,1.894674,1.899820,1.904727,1.909337,1.913953,1.918388,1.922456,1.926332,1.930172,1.933907,1.937455,1.940694,1.943893,1.946969,1.950131,1.953143,1.956083,1.958723,1.961445,1.963996,1.966601,1.969110,1.971281,1.973161,1.974935
j5,3.916125,3.915825,3.915413,3.915346,3.915267,3.915146,3.914890,3.914484,3.914332,3.914191,3.913961,3.912996,3.912800,3.912775,3.912676,3.912109,3.911682,3.911655,3.911623,3.911472,3.910951,3.910790,3.910748,3.910644,3.910453,3.910339,3.909967,3.909295,3.909210,3.909153,3.908670,3.908157,3.908130,3.908110,3.908045,3.907371,3.907059,3.907026,3.906992,3.906892,3.906751,3.906543,3.906198,3.905968,3.905888,3.905794,3.905655,3.905507,3.905365,3.905207,3.904887,3.904701,3.904468,3.904019,3.903370,3.903251,3.903176,3.902876,3.902400,3.902291,3.902229,3.902137,3.901942,3.901483,3.901190,3.901086,3.901009,3.900697,3.900181,3.900033,3.899981,3.899834,3.899757,3.899681,3.899267,3.898746,3.898654,3.898615,3.898461,3.898121,3.897444,3.897392,3.897375,3.897353,3.897184,3.896872,3.896326,3.896232,3.896178,3.896113,3.895900,3.895649,3.895347,3.895134,3.894628,3.893889,3.893842,3.893701,3.893636,3.893316,3.892771,3.892714,3.892625,3.891869,3.891452,3.891398,3.891368,3.891157,3.890773,3.890364,3.890267,3.890250,3.890009,3.889261,3.889246,3.888966,3.888485,3.888460,3.888267,3.887937,3.887909,3.887788,3.886663,3.886645,3.886633,3.886615,3.886595,3.886576,3.886261,3.885691,3.885465,3.885331,3.884667,3.884220,3.884181,3.884116,3.883722,3.883102,3.883075,3.883043,3.882993,3.882686,3.882406,3.882215,3.882163,3.882012,3.881875,3.881781,3.881275,3.880866,3.880799,3.880725,3.880556,3.879726,3.879632
j6,3.801959,3.800985,3.800618,3.800628,3.800643,3.800675,3.800744,3.801250,3.802133,3.803352,3.804580,3.806176,3.807756,3.809260,3.811333,3.813393,3.815560,3.817823,3.820484,3.823156,3.825791,3.828253,3.830779,3.832951,3.835227,3.837562,3.840158,3.843148,3.846026,3.849135,3.852685,3.856141,3.858898,3.861347,3.864023,3.866732,3.869645,3.872819,3.876126,3.879740,3.883050,3.886122,3.889131,3.891737,3.894491,3.897553,3.900997,3.904234,3.907581,3.910437,3.914218,3.917000,3.920007,3.922744,3.926356,3.929596,3.933154,3.936712,3.940217,3.943527,3.946611,3.949328,3.952672,3.955995,3.959260,3.963196,3.967170,3.971454,3.974712,3.977764,3.980863,3.984512,3.988538,3.992002,3.995716,3.999211,4.002136,4.004978,4.007754,4.011195,4.014173,4.016347,4.019803,4.023936,4.028041,4.030721,4.033548,4.036788,4.040226,4.043905,4.047146,4.051135,4.052751,4.052736,4.052687,4.052709,4.052912,4.054665,4.057189,4.060937,4.064445,4.068729,4.073159,4.078309,4.083255,4.087293,4.090722,4.093707,4.096538,4.099992,4.101494,4.098502,4.095462,4.095472,4.095851,4.097758,4.101791,4.106975,4.110320,4.106033,4.097473,4.096590,4.097931,4.102835,4.110134,4.116644,4.121677,4.127327,4.135203,4.142412,4.147373,4.152359,4.158115,4.164621,4.170243,4.174711,4.179067,4.184139,4.189660,4.195511,4.200219,4.204099,4.208140,4.212617,4.217402,4.222492,4.226749,4.230212,4.233854,4.237924,4.241936,4.246542,4.250709,4.253499,4.255832
j7,5.426549,5.426070,5.425802,5.425805,5.425810,5.425825,5.425825,5.425847,5.425874,5.426028,5.427079,5.427932,5.428492,5.429266,5.429868,5.431078,5.431933,5.432679,5.433252,5.434745,5.436403,5.437576,5.438629,5.440856,5.442147,5.442856,5.443950,5.445504,5.446694,5.447527,5.448869,5.450420,5.451147,5.452260,5.453908,5.455429,5.456038,5.456846,5.457835,5.459377,5.460352,5.461073,5.461780,5.463899,5.465327,5.466456,5.468585,5.470407,5.471334,5.472386,5.473985,5.475494,5.476159,5.477728,5.479290,5.480453,5.481259,5.482684,5.484357,5.485205,5.485681,5.486926,5.488629,5.489370,5.490003,5.491453,5.493558,5.494748,5.496188,5.498695,5.499644,5.500524,5.502230,5.503911,5.504669,5.505976,5.507972,5.509030,5.509635,5.511013,5.512977,5.513741,5.514090,5.515540,5.516919,5.517995,5.518796,5.520680,5.522197,5.523578,5.525554,5.527490,5.528378,5.529456,5.530830,5.532428,5.533546,5.534742,5.535978,5.537721,5.538421,5.539370,5.541336,5.542313,5.542801,5.544341,5.545377,5.546337,5.547313,5.548950,5.550477,5.552847,5.554483,5.555879,5.557101,5.558276,5.559295,5.560820,5.562545,5.563700,5.564871,5.566460,5.567345,5.568456,5.569549,5.570878,5.571671,5.572710,5.573712,5.574765,5.576099,5.578169,5.578821,5.580623,5.583160,5.584553,5.585431,5.586977,5.588034,5.589432,5.590909,5.592325,5.592917,5.594522,5.596031,5.597293,5.598069,5.599158,5.600439,5.601793,5.602336,5.603328,5.604478,5.606484,5.606843
