total_trajT: 16.700884
time,0.000518,0.101076,0.201097,0.301078,0.401061,0.500050,0.600076,0.701075,0.801149,0.901158,1.002063,1.099974,1.200996,1.300061,1.400061,1.501079,1.601020,1.701130,1.801079,1.899960,2.000076,2.100037,2.201104,2.301040,2.400052,2.501062,2.599952,2.700030,2.799953,2.901013,3.001069,3.100026,3.200041,3.301048,3.400939,3.500991,3.599986,3.700044,3.801020,3.900995,4.000031,4.100940,4.200984,4.300949,4.399931,4.501068,4.600112,4.701060,4.801094,4.900967,5.000040,5.101006,5.201001,5.301024,5.401026,5.500937,5.599931,5.700978,5.799966,5.900021,6.000988,6.099957,6.199929,6.301011,6.400937,6.500921,6.600946,6.699940,6.801059,6.900996,7.001056,7.100997,7.200918,7.300969,7.400954,7.501071,7.601012,7.701022,7.801098,7.900947,8.000942,8.100969,8.201010,8.301018,8.401036,8.500955,8.600865,8.700900,8.800965,8.900994,9.001017,9.100990,9.201023,9.300994,9.400870,9.500933,9.600922,9.699994,9.800956,9.901008,10.001039,10.101071,10.200925,10.300925,10.400946,10.500987,10.601018,10.700984,10.801016,10.900938,11.000935,11.100947,11.200967,11.301011,11.400994,11.501015,11.600944,11.700870,11.800947,11.901016,12.001015,12.100979,12.200987,12.300910,12.400903,12.500963,12.601026,12.701031,12.801032,12.901020,13.000984,13.100883,13.200927,13.300919,13.401054,13.501047,13.600958,13.700918,13.800873,13.900928,14.000936,14.100988,14.200974,14.300945,14.400905,14.500879,14.600853,14.701011,14.800973,14.900968,15.000954,15.100889,15.200871,15.300856,15.400928,15.500966,15.600948,15.701008,15.800952,15.900928,16.000833,16.100888
j1,3.683110,3.683014,3.682857,3.682562,3.682201,3.682169,3.682055,3.681848,3.681447,3.681213,3.681161,3.681117,3.681008,3.680904,3.680738,3.680527,3.680449,3.680419,3.680391,3.680369,3.680337,3.680242,3.680082,3.679743,3.679402,3.679687,3.683779,3.688400,3.690168,3.691109,3.692929,3.695919,3.697866,3.699059,3.700665,3.702985,3.704632,3.706286,3.708293,3.709639,3.711096,3.712436,3.714309,3.715993,3.717505,3.718837,3.720210,3.721844,3.723266,3.724629,3.726346,3.727910,3.729556,3.730571,3.731375,3.731700,3.732315,3.732680,3.733318,3.733615,3.734339,3.734770,3.734908,3.734958,3.735293,3.735538,3.735564,3.735592,3.736005,3.736338,3.736346,3.736372,3.736591,3.737170,3.737224,3.737220,3.737214,3.737212,3.737200,3.737192,3.737192,3.737180,3.737158,3.737140,3.737110,3.737020,3.736861,3.736563,3.736189,3.735957,3.735443,3.735065,3.734816,3.734433,3.734180,3.733938,3.733382,3.733086,3.732638,3.732213,3.731939,3.731377,3.731074,3.730545,3.730090,3.729368,3.728776,3.728271,3.727501,3.726769,3.726179,3.725468,3.724710,3.724072,3.723098,3.722458,3.721728,3.721010,3.719993,3.719212,3.718435,3.717453,3.716511,3.715325,3.714483,3.713721,3.712803,3.711758,3.710984,3.710168,3.709276,3.708363,3.707529,3.706815,3.705947,3.705097,3.704056,3.703132,3.702348,3.701533,3.700491,3.699607,3.698859,3.698083,3.696833,3.695837,3.694824,3.693821,3.692725,3.691652,3.690703,3.689775,3.688674,3.688014,3.687780,3.687254,3.686589,3.686083,3.685799,3.685277,3.684900,3.684678
j2,4.136096,4.140422,4.143059,4.142974,4.141832,4.139184,4.134435,4.129424,4.123501,4.116487,4.109172,4.101289,4.092548,4.083602,4.074023,4.064225,4.053626,4.042837,4.031639,4.020533,4.009366,3.997222,3.985593,3.973268,3.960648,3.949050,3.940727,3.933618,3.923572,3.914000,3.903922,3.893254,3.880880,3.868506,3.855777,3.844311,3.832041,3.819018,3.806456,3.793395,3.779801,3.766560,3.753888,3.741107,3.728057,3.714520,3.701107,3.688131,3.674169,3.660704,3.647428,3.633766,3.620103,3.606040,3.591610,3.576916,3.562369,3.547621,3.532963,3.518051,3.502856,3.487594,3.471136,3.456560,3.442536,3.427125,3.411125,3.395404,3.380406,3.364801,3.348587,3.333351,3.318038,3.302687,3.286478,3.270130,3.254641,3.239048,3.223173,3.207472,3.191603,3.175964,3.159914,3.144097,3.128191,3.112359,3.096617,3.080542,3.064446,3.048612,3.032868,3.016797,3.000806,2.984669,2.968765,2.952965,2.936960,2.920898,2.904656,2.888641,2.872601,2.856634,2.840474,2.823619,2.806433,2.789333,2.772326,2.755215,2.737984,2.720720,2.703267,2.685948,2.668511,2.650881,2.633247,2.615729,2.598109,2.580340,2.562520,2.544824,2.526997,2.509248,2.491467,2.473517,2.455556,2.437796,2.419644,2.401575,2.383864,2.365731,2.347730,2.329526,2.311612,2.293661,2.275576,2.257332,2.239229,2.221225,2.202960,2.184875,2.166675,2.148824,2.130434,2.112490,2.094264,2.076117,2.058009,2.039762,2.021613,2.003357,1.985241,1.967051,1.950428,1.939828,1.930096,1.919995,1.910108,1.901375,1.893072,1.885396,1.878476,1.871387
j3,3.654725,3.654505,3.654356,3.653450,3.652507,3.651542,3.650400,3.649376,3.648263,3.646973,3.645836,3.644392,3.643233,3.641549,3.639830,3.638398,3.636939,3.635291,3.633562,3.632146,3.630803,3.629560,3.628165,3.627330,3.628454,3.637674,3.652930,3.662469,3.664593,3.665713,3.666190,3.666218,3.666194,3.666124,3.665901,3.665682,3.665035,3.664245,3.663466,3.663293,3.662693,3.661738,3.661280,3.660890,3.660191,3.659529,3.659190,3.658462,3.657670,3.657348,3.656908,3.656808,3.656117,3.653741,3.651394,3.648959,3.646368,3.643745,3.641006,3.637941,3.634946,3.631841,3.627975,3.624551,3.621705,3.618438,3.614110,3.609949,3.606655,3.603108,3.598705,3.594422,3.590628,3.586808,3.582484,3.577860,3.573183,3.568907,3.564620,3.560051,3.555638,3.551016,3.546293,3.541890,3.537355,3.532463,3.527808,3.523268,3.518671,3.513803,3.508836,3.504122,3.499506,3.494660,3.489690,3.484922,3.480263,3.475385,3.470359,3.465515,3.460729,3.455842,3.451256,3.447913,3.444886,3.441805,3.438789,3.435762,3.432954,3.430247,3.427685,3.425352,3.422984,3.420793,3.418478,3.416179,3.414125,3.412151,3.410310,3.408362,3.406567,3.404839,3.403113,3.401444,3.399845,3.398096,3.396534,3.394967,3.393513,3.392085,3.390742,3.389223,3.387890,3.386621,3.385201,3.383998,3.382639,3.381427,3.380048,3.378691,3.377562,3.376268,3.375071,3.373923,3.372721,3.371453,3.370343,3.369213,3.368174,3.367020,3.366045,3.364719,3.363756,3.362982,3.362263,3.361903,3.361203,3.360277,3.359747,3.359205,3.358767,3.358223
j4,1.709535,1.709487,1.709465,1.709466,1.709502,1.709611,1.709801,1.710433,1.711292,1.712216,1.713337,1.714622,1.715776,1.717097,1.718306,1.719788,1.721275,1.722766,1.724155,1.725674,1.727523,1.728900,1.730349,1.732147,1.733959,1.735341,1.735382,1.733821,1.734827,1.734433,1.734481,1.734525,1.735000,1.735048,1.734990,1.734752,1.733616,1.732011,1.730310,1.728391,1.726683,1.725681,1.724237,1.723158,1.722106,1.721319,1.720588,1.719783,1.718774,1.717641,1.716770,1.716097,1.715897,1.715901,1.715914,1.715965,1.716117,1.716448,1.717254,1.718512,1.719892,1.721140,1.722456,1.723877,1.725687,1.727451,1.729079,1.730917,1.732853,1.734845,1.736916,1.739272,1.741668,1.743846,1.745808,1.747927,1.750131,1.752641,1.755302,1.757789,1.760234,1.762520,1.764838,1.767367,1.769912,1.772499,1.775191,1.777672,1.780437,1.783019,1.785456,1.787872,1.790527,1.793414,1.796343,1.799070,1.801696,1.804057,1.806767,1.809543,1.812431,1.815245,1.817950,1.820852,1.823496,1.826330,1.829252,1.832241,1.835302,1.838297,1.841138,1.843988,1.846889,1.849781,1.852870,1.856052,1.859103,1.861891,1.864791,1.867676,1.870785,1.874098,1.877212,1.880210,1.883101,1.886069,1.889118,1.892303,1.895453,1.898576,1.901420,1.904423,1.907370,1.910610,1.913863,1.916965,1.919995,1.923025,1.925996,1.928999,1.932304,1.935458,1.938512,1.941423,1.944476,1.947528,1.950751,1.953997,1.957133,1.960190,1.963245,1.966101,1.968915,1.970945,1.972967,1.974675,1.976441,1.978031,1.979488,1.980717,1.982217,1.983241
j5,5.495675,5.497215,5.498132,5.498077,5.497837,5.495546,5.491218,5.486760,5.482146,5.477672,5.472354,5.465588,5.459281,5.453071,5.446868,5.439222,5.431364,5.423958,5.416944,5.408139,5.399474,5.391340,5.381733,5.371273,5.350103,5.301336,5.224713,5.150264,5.104372,5.082530,5.042175,4.983860,4.948093,4.931250,4.891752,4.836878,4.798282,4.754339,4.697170,4.648198,4.609481,4.575547,4.550731,4.545815,4.545906,4.547701,4.553260,4.559417,4.563377,4.566408,4.567850,4.568890,4.569869,4.571134,4.571367,4.571362,4.571339,4.571251,4.569709,4.554955,4.520053,4.493841,4.482479,4.451921,4.400726,4.368497,4.353967,4.321877,4.275462,4.247988,4.242506,4.240121,4.239926,4.240037,4.242358,4.247968,4.251754,4.254679,4.256392,4.258103,4.258936,4.259139,4.259134,4.259119,4.259077,4.258966,4.256871,4.252069,4.246976,4.242881,4.237873,4.232374,4.225690,4.218421,4.212104,4.205594,4.197839,4.189261,4.182074,4.174349,4.165132,4.156301,4.149337,4.143675,4.138448,4.130582,4.125393,4.120485,4.114681,4.108170,4.102793,4.098514,4.093724,4.088469,4.082648,4.077087,4.073048,4.068928,4.064401,4.059452,4.054043,4.048854,4.045041,4.041176,4.037021,4.032316,4.027303,4.022312,4.018281,4.014624,4.011089,4.006755,4.002073,3.997132,3.992622,3.988888,3.985345,3.981711,3.977578,3.972863,3.968125,3.963717,3.960187,3.956895,3.953240,3.949189,3.944251,3.939528,3.935363,3.932016,3.928771,3.925035,3.921631,3.919194,3.916135,3.913921,3.910911,3.908925,3.906791,3.905556,3.904356,3.902504
j6,1.702435,1.697491,1.692984,1.692987,1.693041,1.693557,1.696933,1.703340,1.709991,1.715359,1.721983,1.730734,1.740098,1.748309,1.758362,1.770032,1.780089,1.791883,1.802211,1.815477,1.828694,1.840663,1.853706,1.865789,1.880691,1.891062,1.892601,1.893776,1.903492,1.909078,1.917289,1.928212,1.940055,1.949857,1.961505,1.971977,1.983096,1.996094,2.006747,2.018962,2.030517,2.043004,2.055765,2.067960,2.080931,2.092960,2.107193,2.119841,2.132993,2.145503,2.158826,2.171988,2.185497,2.201009,2.217456,2.233545,2.250017,2.265772,2.283268,2.300577,2.317326,2.335288,2.353527,2.370606,2.388257,2.405879,2.424981,2.443753,2.461385,2.480172,2.499634,2.518448,2.537141,2.556228,2.575551,2.595439,2.615096,2.634247,2.653433,2.673458,2.692969,2.712098,2.732204,2.751893,2.771328,2.791542,2.811470,2.830681,2.851052,2.871225,2.890818,2.910815,2.931137,2.950853,2.970830,2.990934,3.011387,3.031111,3.050749,3.071450,3.091670,3.111305,3.131664,3.151906,3.167088,3.191282,3.211961,3.230366,3.249897,3.269949,3.289447,3.308971,3.328732,3.348550,3.367883,3.387414,3.407341,3.426513,3.445664,3.466097,3.485452,3.504338,3.524516,3.544072,3.562705,3.582848,3.602407,3.621216,3.641054,3.660833,3.679454,3.699228,3.719319,3.737895,3.757597,3.777497,3.796270,3.815954,3.835812,3.854562,3.874147,3.893934,3.913350,3.932316,3.951921,3.971553,3.990497,4.010080,4.030002,4.048931,4.068226,4.088188,4.104561,4.116289,4.126288,4.137769,4.148447,4.157153,4.166693,4.174691,4.181514,4.188639
j7,5.631072,5.631312,5.631461,5.631533,5.631620,5.631691,5.631761,5.631823,5.631873,5.631989,5.632103,5.632220,5.632316,5.632423,5.632478,5.632490,5.632495,5.632497,5.632500,5.632500,5.632500,5.632500,5.632500,5.632500,5.632497,5.631952,5.619692,5.598327,5.590052,5.580470,5.565766,5.552763,5.543652,5.535356,5.517501,5.497224,5.485838,5.476977,5.463518,5.448110,5.439822,5.435818,5.433909,5.431527,5.429618,5.427920,5.426258,5.424310,5.422141,5.420013,5.417780,5.415720,5.413669,5.412561,5.411099,5.408505,5.405491,5.402833,5.400787,5.390826,5.362112,5.339931,5.333193,5.317297,5.290519,5.277766,5.276525,5.263244,5.239456,5.229220,5.229200,5.232500,5.238380,5.245969,5.252680,5.258618,5.263209,5.268043,5.273847,5.278555,5.282477,5.286238,5.288447,5.291347,5.293571,5.296484,5.299653,5.301495,5.302990,5.304968,5.305964,5.307130,5.308305,5.309386,5.310176,5.310472,5.310714,5.311312,5.311488,5.311516,5.311523,5.311523,5.311952,5.314743,5.316375,5.319119,5.321804,5.325322,5.329616,5.333112,5.336498,5.340529,5.344295,5.347585,5.351497,5.357134,5.362023,5.366246,5.371107,5.375148,5.379393,5.385337,5.390819,5.395876,5.400733,5.404814,5.410065,5.416902,5.422554,5.427773,5.432350,5.437281,5.443989,5.450182,5.455713,5.460300,5.465164,5.472217,5.478527,5.484127,5.488942,5.493984,5.501268,5.507607,5.513185,5.517786,5.523216,5.530730,5.537164,5.542580,5.547051,5.553256,5.559717,5.563483,5.566321,5.569433,5.572187,5.574160,5.576550,5.579471,5.583323,5.585619
