total_trajT: 23.700807
time,0.000020,0.101023,0.200065,0.301102,0.400164,0.501069,0.600213,0.701157,0.801033,0.901139,1.000125,1.101105,1.200171,1.301095,1.400163,1.501073,1.601039,1.701041,1.801136,1.901111,2.000190,2.101122,2.201007,2.300051,2.400050,2.501069,2.600121,2.701105,2.801062,2.901006,3.001015,3.101014,3.200978,3.301027,3.400964,3.500991,3.601097,3.701030,3.800988,3.901085,4.000944,4.100060,4.201072,4.300997,4.401103,4.501035,4.601010,4.701015,4.800057,4.901060,4.999991,5.101071,5.201115,5.299996,5.400070,5.501055,5.601080,5.700076,5.801036,5.901038,6.000050,6.101149,6.200980,6.301052,6.401052,6.500133,6.601057,6.701075,6.799986,6.901047,7.001085,7.101016,7.201068,7.301079,7.401034,7.500999,7.599931,7.701060,7.801047,7.901111,8.001095,8.101046,8.201011,8.301011,8.401055,8.501049,8.601102,8.701007,8.801034,8.900968,9.000069,9.101008,9.201016,9.301077,9.401057,9.500965,9.600956,9.701025,9.801005,9.901015,10.001112,10.100007,10.200997,10.301015,10.400978,10.501013,10.601036,10.701072,10.801045,10.900020,11.000947,11.101023,11.201045,11.301064,11.400963,11.501019,11.601041,11.700913,11.800907,11.900932,12.000018,12.101046,12.201020,12.300951,12.401020,12.500940,12.600960,12.700930,12.800968,12.901031,13.000982,13.101108,13.201059,13.299935,13.400941,13.501015,13.601051,13.701065,13.801124,13.900964,14.000974,14.100955,14.201052,14.301117,14.401004,14.501050,14.600993,14.700956,14.801021,14.900960,15.000978,15.099939,15.200958,15.300996,15.400929,15.500964,15.600924,15.701022,15.801040,15.901051,16.001059,16.100934,16.200924,16.300977,16.400921,16.499973,16.600920,16.700942
j1,3.678787,3.678791,3.678831,3.678861,3.678873,3.678901,3.678911,3.678925,3.678937,3.678947,3.678977,3.678993,3.679017,3.679027,3.679035,3.679043,3.679047,3.679053,3.679057,3.679061,3.679065,3.679067,3.679071,3.679073,3.679077,3.679079,3.679081,3.679089,3.679262,3.679366,3.679362,3.679350,3.679346,3.679340,3.679348,3.679356,3.679354,3.679352,3.679352,3.679354,3.679354,3.679354,3.679354,3.679354,3.679354,3.679354,3.679356,3.679358,3.679358,3.679360,3.679360,3.680525,3.686541,3.692254,3.695957,3.698309,3.701542,3.704836,3.706986,3.708811,3.710826,3.712053,3.712087,3.712039,3.712268,3.712957,3.713065,3.713068,3.713068,3.713068,3.713069,3.713073,3.713073,3.713073,3.713073,3.713073,3.713507,3.715398,3.716715,3.717202,3.718193,3.719434,3.719965,3.720328,3.721008,3.721634,3.721764,3.721792,3.721800,3.721808,3.721806,3.721802,3.721796,3.721788,3.721772,3.721754,3.721730,3.721656,3.721471,3.721066,3.720425,3.719555,3.718857,3.718050,3.716803,3.715731,3.715203,3.715129,3.715131,3.715111,3.715089,3.715087,3.715087,3.715091,3.715125,3.715125,3.715117,3.715087,3.715073,3.715079,3.714710,3.714692,3.714652,3.714602,3.714602,3.713940,3.712755,3.709256,3.707080,3.706037,3.704217,3.702653,3.701096,3.698811,3.698546,3.698153,3.697389,3.696232,3.695456,3.694584,3.693998,3.693805,3.693922,3.695512,3.699536,3.704828,3.707130,3.708378,3.707916,3.702681,3.696174,3.690599,3.686019,3.683445,3.682979,3.682552,3.682546,3.682577,3.682573,3.682570,3.682564,3.682546,3.682468,3.682254,3.682203,3.681917,3.681785,3.681056
j2,4.125122,4.135749,4.141684,4.140448,4.137373,4.133114,4.126434,4.118688,4.109409,4.099364,4.088408,4.076566,4.064637,4.051550,4.038261,4.024675,4.010596,3.996024,3.981533,3.966747,3.951611,3.936469,3.921170,3.905635,3.889988,3.874331,3.858792,3.842934,3.828554,3.813567,3.797174,3.780664,3.768212,3.764953,3.763515,3.762676,3.760948,3.760133,3.759656,3.759618,3.759472,3.759252,3.759252,3.759245,3.759254,3.759259,3.759351,3.759402,3.759399,3.759429,3.759422,3.757636,3.735700,3.686923,3.633090,3.586483,3.550433,3.518668,3.485034,3.454859,3.427319,3.404558,3.382900,3.375419,3.374354,3.373132,3.373106,3.372996,3.372764,3.372742,3.372742,3.372725,3.372721,3.372723,3.372713,3.372716,3.370403,3.347896,3.301805,3.254971,3.221839,3.192649,3.163346,3.135080,3.108858,3.084583,3.061146,3.038843,3.017179,2.996337,2.976460,2.956910,2.937897,2.919195,2.901172,2.883143,2.865440,2.848028,2.830825,2.813813,2.797037,2.779844,2.761704,2.743944,2.726484,2.708657,2.689873,2.674547,2.670669,2.670535,2.669364,2.666788,2.659986,2.651788,2.639349,2.629255,2.622935,2.619680,2.618013,2.617742,2.616929,2.616523,2.616433,2.616261,2.615962,2.612903,2.589034,2.537090,2.477904,2.429427,2.389475,2.351190,2.314360,2.280510,2.248492,2.219058,2.191048,2.164462,2.138173,2.115842,2.109113,2.107148,2.101842,2.092483,2.084520,2.079722,2.078488,2.076226,2.075682,2.075105,2.075106,2.074948,2.074915,2.074914,2.074883,2.074869,2.074864,2.074866,2.074861,2.074859,2.072321,2.049416,2.009815,1.972430,1.946168,1.924722,1.904686,1.886797
j3,3.651215,3.651275,3.651288,3.651005,3.650422,3.649177,3.647573,3.645998,3.644263,3.642775,3.640977,3.639068,3.637099,3.635013,3.632923,3.631076,3.629225,3.627186,3.625308,3.623509,3.621458,3.619453,3.617406,3.615458,3.613326,3.611451,3.609537,3.607505,3.606073,3.604272,3.602114,3.599709,3.598109,3.597764,3.597766,3.597766,3.597749,3.597604,3.597495,3.597490,3.597488,3.597488,3.597488,3.597478,3.597474,3.597454,3.597454,3.597452,3.597452,3.597454,3.597447,3.597127,3.596041,3.593691,3.591390,3.588605,3.586433,3.584384,3.581552,3.578930,3.576486,3.573807,3.570843,3.564702,3.555977,3.549560,3.545539,3.543040,3.541431,3.540988,3.540620,3.540562,3.540453,3.540426,3.540376,3.540346,3.538752,3.533789,3.528025,3.522678,3.518113,3.513421,3.508452,3.503419,3.498620,3.493564,3.488562,3.483657,3.478731,3.473665,3.468469,3.463553,3.458694,3.453527,3.448440,3.443425,3.438568,3.433293,3.428128,3.423158,3.418275,3.413746,3.410672,3.408021,3.405471,3.403136,3.401135,3.399843,3.399550,3.399359,3.399092,3.399047,3.399028,3.399025,3.399028,3.399032,3.399034,3.399032,3.399032,3.399032,3.399017,3.399018,3.399017,3.399017,3.399017,3.397926,3.394396,3.390304,3.387360,3.385272,3.382847,3.380733,3.378264,3.376121,3.374976,3.373728,3.372259,3.370938,3.369469,3.368576,3.368317,3.368301,3.368906,3.381020,3.398013,3.410082,3.417523,3.421631,3.421752,3.411624,3.399864,3.391478,3.386385,3.383527,3.381990,3.381229,3.380970,3.380926,3.380832,3.380602,3.378949,3.375208,3.372247,3.369648,3.367539,3.365429,3.363626,3.361969
j4,1.708730,1.708517,1.708211,1.708316,1.708914,1.709872,1.710904,1.712603,1.714215,1.715790,1.717518,1.719207,1.721156,1.723036,1.724796,1.726601,1.728341,1.730169,1.732045,1.733949,1.735906,1.737729,1.739664,1.741643,1.743449,1.745271,1.747322,1.749212,1.751544,1.754058,1.756621,1.759132,1.762167,1.764030,1.764610,1.764864,1.765104,1.764421,1.761198,1.757064,1.753625,1.749151,1.741169,1.734840,1.730562,1.728120,1.726930,1.726642,1.726052,1.725935,1.725637,1.726690,1.734147,1.742885,1.749906,1.755943,1.762087,1.767637,1.771756,1.776145,1.780648,1.790541,1.810784,1.823740,1.826061,1.819272,1.804976,1.794623,1.787502,1.783641,1.781417,1.780376,1.779806,1.779300,1.779089,1.779050,1.779075,1.779573,1.781158,1.782963,1.785992,1.788797,1.791724,1.794870,1.797884,1.801091,1.803984,1.806905,1.809832,1.813189,1.816571,1.819913,1.822884,1.825862,1.828763,1.832180,1.835711,1.839110,1.842173,1.845285,1.848289,1.851525,1.854700,1.858087,1.861641,1.865740,1.875353,1.893766,1.910848,1.922388,1.928461,1.931993,1.934767,1.935823,1.936864,1.937392,1.938019,1.938245,1.938505,1.938533,1.938553,1.938565,1.938572,1.938580,1.938582,1.938621,1.938960,1.939705,1.939814,1.940644,1.942405,1.944087,1.945887,1.947622,1.949734,1.952078,1.954552,1.957423,1.964471,1.977595,1.992125,2.005107,2.016563,2.027405,2.040353,2.050024,2.056954,2.060361,2.062523,2.063407,2.064264,2.064825,2.065405,2.065836,2.065839,2.065833,2.065829,2.065834,2.065836,2.065834,2.064624,2.058215,2.051047,2.044047,2.038424,2.034336,2.030428,2.026571
j5,5.516522,5.518133,5.518101,5.513827,5.507004,5.500714,5.492997,5.484796,5.477304,5.468882,5.460215,5.449969,5.441044,5.430936,5.421325,5.411681,5.401085,5.391131,5.380842,5.369988,5.360114,5.349077,5.338491,5.328207,5.316863,5.306490,5.295822,5.284629,5.274347,5.262532,5.249920,5.235546,5.199405,5.133799,5.054803,4.992864,4.957201,4.937107,4.925812,4.919560,4.916116,4.914026,4.913072,4.912407,4.912333,4.912283,4.912271,4.912266,4.912261,4.912259,4.912259,4.907796,4.888243,4.870428,4.856044,4.842344,4.827905,4.814287,4.800865,4.788057,4.774866,4.759698,4.733776,4.678003,4.601714,4.528018,4.480203,4.452863,4.436530,4.427536,4.421950,4.419173,4.417319,4.416669,4.416072,4.416025,4.411689,4.395197,4.378875,4.366013,4.353664,4.341214,4.328146,4.315996,4.303741,4.292027,4.280068,4.268054,4.256667,4.244593,4.233527,4.222016,4.210309,4.199269,4.187439,4.176617,4.165055,4.153620,4.142901,4.131060,4.120454,4.110696,4.102805,4.096181,4.089963,4.082744,4.075891,4.072755,4.072071,4.072059,4.072049,4.072034,4.071942,4.071910,4.071900,4.071897,4.071897,4.071895,4.071897,4.071900,4.071902,4.071902,4.071902,4.071902,4.071902,4.069436,4.053257,4.038570,4.028334,4.018025,4.009386,4.000753,3.991882,3.984963,3.978830,3.971638,3.964414,3.958783,3.953966,3.950540,3.950503,3.950500,3.950493,3.950483,3.950468,3.950453,3.950451,3.950451,3.950443,3.947151,3.920708,3.865849,3.817233,3.787379,3.770608,3.760503,3.755346,3.751887,3.750628,3.749564,3.749475,3.763579,3.781037,3.794953,3.804396,3.813928,3.822821,3.829579
j6,1.699683,1.687366,1.679646,1.681129,1.684404,1.688566,1.695272,1.705095,1.714808,1.724274,1.735695,1.749219,1.763152,1.776601,1.791089,1.805607,1.821605,1.836785,1.853294,1.868796,1.886076,1.902448,1.918771,1.936698,1.953182,1.970395,1.987670,2.005344,2.022306,2.038453,2.056977,2.075534,2.086965,2.087904,2.088028,2.088147,2.089308,2.089605,2.089724,2.089729,2.089732,2.089734,2.089737,2.089771,2.089786,2.089801,2.089806,2.089806,2.089806,2.089806,2.089806,2.093321,2.121549,2.174115,2.227803,2.270140,2.308004,2.344403,2.378767,2.410786,2.441073,2.469941,2.493275,2.497821,2.497992,2.498049,2.498186,2.498585,2.498706,2.498736,2.498736,2.498736,2.498739,2.498739,2.498739,2.498739,2.502081,2.529255,2.581924,2.635717,2.678009,2.715769,2.753158,2.788664,2.821684,2.852639,2.882887,2.911747,2.938871,2.965912,2.991715,3.016915,3.041786,3.065606,3.088913,3.111964,3.135310,3.158059,3.180091,3.202223,3.223690,3.245412,3.266681,3.287256,3.308675,3.329461,3.350370,3.366239,3.374554,3.379919,3.387924,3.404094,3.432559,3.489228,3.549905,3.586860,3.608223,3.619847,3.626896,3.630912,3.633232,3.634271,3.635084,3.635345,3.635416,3.639847,3.667415,3.701781,3.728412,3.752857,3.778464,3.803325,3.827043,3.849408,3.871745,3.894486,3.916655,3.938246,3.959140,3.975947,3.978056,3.980297,3.982933,3.987524,4.011934,4.064919,4.111081,4.139145,4.155926,4.164821,4.171032,4.172829,4.174126,4.175204,4.175221,4.175229,4.175234,4.175259,4.175264,4.175266,4.179094,4.197601,4.210840,4.221314,4.230901,4.238633,4.245833,4.253290
j7,5.634223,5.634223,5.634223,5.634223,5.634221,5.634221,5.634218,5.634218,5.634216,5.634213,5.634213,5.634211,5.634208,5.634206,5.634201,5.634201,5.634201,5.634193,5.634191,5.634186,5.634178,5.634171,5.634161,5.634149,5.634124,5.634032,5.633960,5.633836,5.633636,5.632334,5.629825,5.617715,5.574344,5.500106,5.420339,5.350503,5.307651,5.283583,5.270062,5.263157,5.258903,5.256397,5.254237,5.253097,5.252259,5.251554,5.250784,5.250603,5.250568,5.250550,5.250538,5.251614,5.277040,5.315966,5.344660,5.365231,5.383575,5.401291,5.415318,5.427781,5.436716,5.442661,5.434195,5.388927,5.317007,5.245409,5.199770,5.173977,5.158435,5.150212,5.144504,5.141790,5.140292,5.139432,5.138748,5.138602,5.139678,5.162310,5.189184,5.207272,5.221428,5.234005,5.245426,5.255254,5.262421,5.268867,5.275560,5.280199,5.284034,5.286627,5.288801,5.290326,5.292201,5.293673,5.294908,5.295698,5.296316,5.296859,5.297069,5.297084,5.297082,5.297459,5.300620,5.304353,5.308139,5.312153,5.315812,5.317662,5.317672,5.317676,5.317689,5.317691,5.317694,5.317699,5.317731,5.317907,5.318125,5.318212,5.318269,5.318311,5.318331,5.318343,5.318351,5.318356,5.318361,5.322077,5.345440,5.367133,5.381907,5.396786,5.409626,5.423522,5.434832,5.446441,5.457486,5.466367,5.477213,5.486616,5.494349,5.500430,5.502292,5.510992,5.548965,5.617117,5.695092,5.751926,5.783300,5.803631,5.813858,5.814019,5.783620,5.747513,5.724497,5.711714,5.703122,5.699033,5.697097,5.696073,5.695609,5.695332,5.691048,5.678521,5.670736,5.666137,5.660130,5.653648,5.649254,5.645969
