time,2.611814,2.711823,2.812952,2.911890,3.012880,3.111928,3.212899,4.711805,4.811837,4.911861,5.012932,5.111873,5.212816,5.311778,5.412804,6.812829,6.911794,7.012796,7.111721,7.212875,7.311792,7.511791,8.412871,8.511763,8.612826,8.711811,8.812847,8.911779,9.012903,9.111758,11.412891,11.511718,11.612894,11.712877,11.812910,11.912814,12.012802
tau_j1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j4,-3.057881,-2.890730,-2.413418,-2.552285,0.000000,-3.385075,-2.754823,0.000000,-2.383509,0.000000,0.000000,0.000000,-2.560649,-2.714756,0.000000,-2.565209,-3.281895,-3.509008,-2.133210,-2.829807,0.000000,2.134453,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.907375,2.045594,0.000000,0.000000,-3.079720,-2.852371
tau_j5,0.000000,0.000000,1.700031,2.326348,2.518070,1.578989,0.000000,0.000000,1.314711,2.332911,2.486098,1.591268,0.000000,1.087291,0.000000,1.839193,2.392231,2.917337,2.276134,1.744036,1.699855,0.000000,1.977025,3.258612,3.891198,3.260559,3.115421,3.239104,3.206682,2.010917,1.570863,2.018951,3.111430,3.215650,3.255450,2.708808,1.743513
tau_j6,1.346729,1.635291,2.279963,2.229523,2.130456,1.992882,0.000000,1.863304,2.657462,2.348191,2.626540,1.723922,0.000000,0.000000,1.143670,0.000000,1.345278,1.702193,1.572099,0.000000,0.000000,0.000000,1.040317,1.157364,0.000000,1.155104,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.304235,-1.385291,-1.303043
tau_j7,0.000000,0.000000,0.000000,0.000000,1.117767,0.000000,0.000000,0.000000,1.048467,1.985143,1.722189,1.502516,1.457697,1.598752,0.000000,2.532621,3.617743,4.111353,2.733061,2.720495,1.743616,0.000000,2.135815,3.477361,3.959175,3.572104,3.155305,3.755601,3.214775,2.093990,1.755380,2.563139,3.729100,3.627942,3.232720,2.842743,1.056664
