time,4.311861,4.411876,4.512850,4.611777,4.712764,5.011869,5.111803,5.210823,5.311758,5.512732,5.612840,5.711825,5.812901,5.912841,6.012817,6.112765,6.212775,6.311809,6.411789,6.511895,6.612918,6.710787,6.812785,6.912740,7.012790,7.111768,7.211878,7.311839,8.512723,8.711745,8.811757,9.111733
tau_j1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j2,0.000000,0.000000,-8.341106,0.000000,0.000000,-8.689005,0.000000,-10.661938,-9.718130,-8.845536,-8.539210,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-8.798757,-9.182959,-8.231915,-9.654245,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.691160,9.226276,8.160482,8.017918,8.365940,8.570737,8.557073,8.049536,0.000000,0.000000,0.000000,0.000000
tau_j4,-2.187604,-2.445370,-3.174496,-2.557023,-2.146370,-2.224481,-2.103516,-2.643483,-2.277700,-2.357744,-2.594056,-2.752375,-3.205821,-3.615843,-2.182076,-2.838532,-2.301983,-2.902900,-2.664110,-2.809280,-3.337924,-2.892101,-3.031523,-3.194185,0.000000,-2.915811,-2.957964,0.000000,-2.052313,-2.320825,-2.524579,-2.043658
tau_j5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.005607,-1.255916,-1.240972,0.000000,0.000000,0.000000,0.000000
tau_j7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
