time,1.910836,2.011909,2.111851,2.211913,2.311913,2.411916,2.511919,2.611848,2.711862,2.811898,2.911985,3.011909,3.111959,3.211944,3.311915,3.411828,3.511815,3.611918,3.712219,3.811907,3.911904,4.011941,4.111825,4.211856,5.411885,5.511824,5.610849,5.711904,5.811901,5.911938,6.011862,6.111931,6.212152,6.311818,6.411849,6.511869,6.611825,6.711859,6.811887,6.911902,7.011832,7.111808,7.211804,8.311911,8.411872,8.511831,8.611822,8.711916,8.811917,8.911858,9.011973,9.111818,9.211835,9.311819,9.411880,9.511906,9.611903,10.711794,10.811819,10.911919,11.011886,11.111907,11.211822,11.311881,11.411762,11.511731,11.611825,11.711897
tau_j1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j2,0.000000,0.000000,0.000000,0.000000,8.049008,8.785439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.069541,0.000000,0.000000,0.000000,0.000000,0.000000,8.757631,10.180436,8.973653,9.937735,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.883774,9.491017,9.752641,10.454565,10.064244,9.287992,8.197677,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.692329,8.846718,9.295266,9.382445,10.772001,0.000000,8.309525,8.229845,0.000000,8.303794
tau_j3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j4,2.040879,2.489127,3.222670,3.338223,4.333083,4.124678,2.486650,2.904687,2.853231,3.250287,2.771028,3.097202,3.436703,2.610736,3.145288,3.786037,3.622238,2.767450,3.170885,3.322073,3.410779,3.814100,3.684717,2.002244,2.047824,2.900773,3.621644,4.517551,3.873176,4.876468,4.920656,5.641646,5.891794,6.612239,5.508801,5.453120,4.974538,5.308759,5.655130,6.078788,6.464674,4.833591,2.152099,2.082489,3.764277,4.579093,5.447381,6.560327,5.910721,6.017556,5.060575,5.709459,5.386131,4.801912,5.645011,5.535071,5.213262,2.596498,2.847219,3.536945,3.777876,4.648321,4.925693,4.202248,4.193035,5.581172,4.935489,6.020290
tau_j5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
