time,2.611836,4.621046
tau_j1,0.000000,0.000000
tau_j2,0.000000,0.000000
tau_j3,0.000000,0.000000
tau_j4,-2.256213,-3.348200
tau_j5,0.000000,0.000000
tau_j6,0.000000,0.000000
tau_j7,0.000000,0.000000
