time,1.712865,1.811871,1.910829,2.011857,2.111842,2.211894,2.311859,2.411864,2.511909,2.611901,2.711829,2.810851,2.910784,3.011804,3.110841,3.211829,3.311888,3.411807,3.511842,3.610819,3.711865,3.811799,3.910780,4.010810,4.111886,4.211862,4.311801,4.410837,4.511857,4.611827,4.711829,4.811835,4.911805,5.010842,5.110858,5.211862,5.312802,5.410818,5.511797,5.610766,5.711818,5.810790,5.910827,6.011817,6.111806,7.611830,7.711799,7.810743,8.012795,8.210798,8.311794,8.411900,8.612815,8.812718,12.412756,12.512733,12.612761,12.710699,12.811905,14.311761,14.411804,14.512778,14.612754,14.712757
tau_j1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.259239,8.973297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.099176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.567185,0.000000,8.077619,0.000000,0.000000,0.000000,0.000000,9.309736,8.909540,0.000000,0.000000,8.861429,8.452682,9.420950,0.000000,0.000000,8.568491,0.000000,8.473320,0.000000,0.000000,9.616934,0.000000,9.599915
tau_j3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j4,3.009340,2.810457,2.416594,2.568539,3.075913,2.689014,2.182968,2.150765,2.522652,0.000000,2.087020,2.174654,2.707986,2.306784,2.230046,2.658255,2.704424,2.384547,3.067592,2.061532,3.101134,3.040901,3.484815,2.538464,2.449166,2.086524,2.784758,2.388894,2.271800,2.485523,2.887950,2.137807,2.030429,2.549662,2.267691,2.530123,2.691527,0.000000,2.319033,2.475993,2.952659,0.000000,2.813302,2.357233,2.553828,2.021473,2.071795,3.176616,2.677088,0.000000,0.000000,2.171496,2.051752,2.703054,0.000000,0.000000,2.357832,0.000000,0.000000,0.000000,0.000000,2.825414,0.000000,3.014808
tau_j5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.001816,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j6,1.276007,1.280432,1.215109,1.225973,1.340348,1.335213,1.280839,1.169855,1.326725,1.060858,1.361730,1.301403,1.447869,1.431286,1.397037,1.411263,1.443720,1.493400,1.487853,1.326610,1.490977,1.372363,1.579141,1.284676,1.325607,1.316054,1.468154,1.316759,1.355454,1.371370,1.429747,1.251181,1.264319,1.430572,1.292593,1.462706,1.410269,1.354166,1.399244,1.436013,1.579109,1.294558,1.440812,1.275732,1.346890,1.144863,1.234877,1.497704,1.355869,1.254499,1.174128,1.429810,1.165010,1.501123,1.130444,1.189943,1.403605,1.115736,1.176259,1.265313,1.195992,1.849401,1.097535,2.020670
tau_j7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
