time,5.111812,5.211808,5.311908,5.411972,5.511986,5.611904,5.711942,5.811813,5.911848,6.011768,6.111870,6.211878,6.311955,6.411984,6.511873,6.611809,6.710779,6.811820,6.911904,7.205846,7.511869,7.711983,7.811934,8.011837,8.111847,8.311884,8.411892,8.611966,8.711832,8.911785,9.011877,9.211948,9.312858,9.511804,9.611812,9.911955,10.211828,10.511858,10.811881,10.911821,11.011834,11.111835,11.211865
tau_j1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-8.229314,0.000000,0.000000,-9.995712,-8.875893,-9.252452,0.000000,-10.031063,-9.707714,-9.109978,-10.094694,-8.618401,-10.715471,-9.980219,-9.048108,-12.231153,-8.014439,-11.434924,-8.454161,-10.080328,0.000000,0.000000,8.876204,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j4,-3.455961,-3.596854,-2.385625,-2.599261,-2.112692,-3.017797,-3.371529,-2.484781,-2.666655,-2.760392,-3.215140,-2.932311,-2.322201,-3.551735,-2.414729,-3.026206,-2.503414,-2.077413,-3.608071,-3.391677,-3.771681,-2.359009,-3.686074,-3.808190,-2.592692,-3.481583,-2.388657,-3.777784,-2.837506,-2.722922,-3.997444,-2.277138,-3.767366,-3.012799,-3.509732,-2.394615,2.102271,2.420637,-3.550781,-3.786922,-3.435315,-3.079791,0.000000
tau_j5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.001362
tau_j7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
