time,0.000000,2.212008,4.378633
tau_j1,0.000000,0.000000,0.000000
tau_j2,0.000000,0.000000,0.000000
tau_j3,0.000000,0.000000,0.000000
tau_j4,0.000000,-2.399549,-3.130120
tau_j5,0.000000,0.000000,0.000000
tau_j6,0.000000,0.000000,0.000000
tau_j7,0.000000,0.000000,0.000000
