time,2.611803,2.711901,2.811753,2.911887,3.011777,3.111767,3.211841,3.310715,3.410764,3.511873,5.211813,5.311765,5.411795,5.511823,5.611783,5.711795,5.811746,5.911875,6.011895,6.111745,7.511811,7.611742,7.710747,7.811768,7.911809,8.011825,8.111783,8.211787,8.311861,9.811680,9.911720,10.011833,10.111769,10.211754,10.311755,10.411795,11.811708,11.911769,12.011770,12.111762,12.211754,12.311805,12.411807,12.511742,12.611757
tau_j1,-0.934784,2.958701,4.303556,3.594107,3.423373,3.534921,1.259553,1.019282,1.738432,1.122379,1.662030,1.061074,0.498019,0.524727,0.214865,2.830406,1.582916,-0.491178,-0.031950,0.041746,2.554168,-0.105523,-0.151868,1.339040,-0.639052,-0.581683,2.319225,0.817303,-1.345874,2.933868,2.420074,1.894624,-0.477204,-0.647938,1.770827,1.643388,2.992898,3.748229,-3.114361,-4.622225,0.034110,3.054255,0.117441,-1.663136,4.526977
tau_j2,-5.563287,-5.596679,-4.521574,-5.739652,-5.767755,-4.607366,-6.269546,-4.849247,-2.642971,-1.797962,0.136284,-2.999586,-6.757818,-4.792685,-3.209150,-0.045591,-2.132449,-3.751308,-0.065621,-0.146225,-2.944993,-3.259750,-1.539745,-3.809353,-4.153945,-0.535535,-1.677066,-1.088810,-0.510732,2.510562,3.298361,4.680930,4.084145,4.560744,6.561548,7.073906,-3.405245,-3.092916,4.534759,4.331200,6.211547,7.932475,8.375697,8.219826,9.611568
tau_j3,1.143987,0.077544,0.138965,-0.037534,-1.600620,-3.044253,-2.676705,-0.474230,-1.112036,-0.653642,0.258217,-1.658875,-2.743393,-2.980588,-3.374509,0.110238,-0.387882,-2.751977,-2.338510,-1.563068,1.989655,-0.457264,-0.130894,1.408027,-0.153080,-0.019301,2.445306,0.924121,-1.118136,2.073002,2.734373,3.373725,1.939573,1.206262,2.318693,1.643591,0.873015,1.668260,-0.706414,-0.770248,3.123713,5.877367,3.407686,1.416624,2.252795
tau_j4,-2.008795,0.070827,0.778053,1.055277,2.346534,3.231474,1.872519,1.398184,2.483364,1.448835,2.820992,2.332573,3.611444,5.019886,5.850159,5.529990,2.684650,1.307056,3.694706,2.491673,-0.279343,1.936045,2.935834,1.741886,3.313866,4.616874,2.072844,3.369668,2.123189,3.193599,4.435056,3.965424,2.021691,1.673357,2.805429,3.289835,-2.127488,-1.694400,1.494440,1.940805,1.498780,0.674488,1.567161,2.787489,2.938838
tau_j5,-0.022811,2.808292,3.875660,4.293120,4.383686,3.996510,2.892385,2.436900,1.676290,1.019055,1.535324,3.116591,5.025124,5.592110,5.225319,4.762147,3.190074,2.313726,1.911728,0.941321,1.493562,3.949746,5.764981,6.894280,7.410938,6.559311,4.979008,3.523513,1.457450,0.574575,2.749464,4.440606,4.475022,3.574417,2.403916,1.754663,-0.260942,-0.020513,0.514978,1.313212,1.740832,1.780521,1.496081,0.974604,-0.666661
tau_j6,0.349100,0.335781,0.009556,0.490430,0.859716,1.209066,1.570521,0.875172,0.147868,-0.108492,-0.448526,0.127035,0.868853,0.644946,0.360931,-1.521798,-1.865995,-1.648119,-1.613462,-1.479779,-1.150786,-0.314459,-1.010733,-1.781972,-1.439102,-1.472481,-2.486632,-1.692536,-0.536468,-0.592618,-1.062593,-1.509902,-1.613749,-1.791365,-2.097462,-1.115484,-1.121121,-1.454310,-2.075756,-2.757073,-5.097202,-6.028279,-4.824081,-2.576073,-1.033216
tau_j7,1.106248,3.516585,4.189830,4.565953,4.498928,3.538297,3.122721,2.721348,1.401099,0.587708,0.957310,2.511996,4.211421,4.157136,4.539570,4.332921,3.824927,3.204369,2.704296,1.234523,2.005306,4.291504,6.287967,7.103319,7.956785,6.869239,5.270922,3.441458,1.655540,1.096863,3.423418,4.877060,5.182218,3.728184,2.499171,2.207325,-0.256732,0.012979,0.074247,0.350060,0.621377,0.794283,1.044643,0.866146,0.411546
