time,2.911810,3.011879,3.112822,3.211836,3.311816,4.811797,4.912810,5.011835,6.912849,7.011797,7.111720
tau_j1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j4,-2.665322,-3.883570,-4.245390,-2.010356,0.000000,0.000000,2.426328,0.000000,-3.255521,-3.556163,-2.106953
tau_j5,0.000000,0.000000,1.023423,1.680319,1.101604,1.159244,1.047634,1.206336,0.000000,0.000000,0.000000
tau_j6,0.000000,0.000000,1.360317,1.578331,1.216526,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j7,0.000000,1.054785,2.022527,1.997010,1.467166,0.000000,0.000000,0.000000,0.000000,1.075314,0.000000
