time,5.911000,6.069667
tau_j1,0.000000,0.000000
tau_j2,0.000000,0.000000
tau_j3,0.000000,11.239048
tau_j4,-4.025412,-3.367998
tau_j5,0.000000,1.429237
tau_j6,-1.692593,-2.442318
tau_j7,0.000000,0.000000
