time,2.911881,5.103086,5.241840,5.459779,5.676594,13.911711,14.011776,14.111732
tau_j1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.226358,0.000000
tau_j2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j3,0.000000,0.000000,10.814044,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j4,-2.156250,-3.445303,-4.402506,-6.455405,-2.155622,2.269395,2.088452,2.056493
tau_j5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j6,0.000000,0.000000,-1.322057,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
