time,1.911957,1.912023,2.112059,2.112136,2.212086,2.212165,2.312048,2.312103,2.412007,2.412060,2.512075,2.512147,2.610906,2.610957,2.811918,2.811966,2.911922,2.911976,3.011870,3.011917,3.112001,3.112080,3.211878,3.211944,5.111955,5.112061,5.211908,5.211961,5.311870,5.311921,5.410834,5.410882,5.511838,5.511889
tau_j1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j4,-2.589078,-2.589078,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.867204,2.867204,2.910600,2.910600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.854493,2.854493
tau_j5,0.000000,0.000000,1.751966,1.751966,2.414137,2.414137,2.356966,2.356966,1.431803,1.431803,1.535393,1.535393,2.515841,2.515841,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.628270,1.628270,2.094542,2.094542,2.197718,2.197718,0.000000,0.000000
tau_j6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.023474,-1.023474,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j7,0.000000,0.000000,1.451667,1.451667,2.270538,2.270538,2.750831,2.750831,2.134991,2.134991,1.749397,1.749397,0.000000,0.000000,-1.388823,-1.388823,-1.488084,-1.488084,-1.361866,-1.361866,-1.236576,-1.236576,-1.330438,-1.330438,1.646798,1.646798,2.334225,2.334225,2.844132,2.844132,1.985310,1.985310,0.000000,0.000000
