time,3.111884,3.211827,3.311873,3.411980,3.511859,3.611804,3.711859,3.811875,3.911869,4.011880,4.411844,4.511837,4.611849,4.711909,4.811835,4.911923,5.011856,5.111798,6.911843,7.011868,7.111818,7.211790,7.311805,7.411815,7.511926,7.611906,7.711813,7.811806,7.911739,9.211853,9.311946,9.411770,9.511733,9.611837,9.711806,9.811776,9.911808,11.911826,12.011787,12.111842,12.211783,12.311766,12.411789,12.611789
tau_j1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j2,0.000000,0.000000,0.000000,0.000000,-8.251367,-8.284683,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j4,-2.624307,-2.522071,0.000000,0.000000,-2.875026,-2.286446,0.000000,0.000000,0.000000,0.000000,2.422865,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.419598,0.000000,0.000000,-2.426057,0.000000,0.000000,0.000000,0.000000,0.000000,-2.802399,0.000000,2.074686,2.154787,4.117662,2.236672,2.914819,2.148861,0.000000,3.704013,2.187651,2.070572,2.491157,0.000000,0.000000,0.000000,0.000000
tau_j5,0.000000,0.000000,1.304738,1.806630,2.144303,1.875627,2.037706,1.988938,1.549860,0.000000,1.380306,1.578655,1.833506,2.027997,1.633751,1.205648,1.168249,1.003561,1.559045,1.947502,2.009572,2.210638,2.516920,2.352087,2.453485,2.060139,1.453346,1.250755,0.000000,2.190472,3.517973,2.706982,2.904010,2.622982,2.273778,2.380159,0.000000,0.000000,1.119129,1.610707,1.946591,1.786225,1.148691,0.000000
tau_j6,0.000000,0.000000,1.008141,1.338982,1.420015,1.825748,1.640567,1.392784,0.000000,0.000000,1.138006,1.221742,1.267703,1.525117,1.467992,0.000000,0.000000,0.000000,0.000000,0.000000,-1.040255,0.000000,0.000000,-1.210214,-1.285792,-1.562538,-1.181856,-1.779148,-1.289536,-1.662486,-1.594307,0.000000,0.000000,-1.337443,-1.532778,-1.155313,1.458042,-1.058180,-1.300641,-1.096016,-1.489529,-1.931678,-1.266233,-1.018988
tau_j7,0.000000,0.000000,0.000000,1.790811,2.623732,2.577201,1.877472,2.001861,1.663947,1.370368,0.000000,0.000000,1.287503,2.304740,2.092057,1.420935,1.318251,0.000000,1.125443,1.898776,2.473372,2.506146,2.409635,2.344442,2.064804,2.048083,1.989023,1.707686,0.000000,2.323803,3.686511,3.002113,2.859780,2.888312,2.838598,2.570109,0.000000,0.000000,1.599386,2.052301,2.173744,2.078833,1.445490,0.000000
