time,2.711904,2.711944,2.811927,2.811979,3.011925,3.011978,3.111940,3.111998,3.210890,3.210934,3.310812,3.310850,3.410877,3.410946,3.512016,3.512094,3.611912,3.611974,3.711904,3.711957,3.811978,3.812055,3.911948,3.911999,4.010860,4.010919,4.110805,4.110848,4.211837,4.211876,4.311810,4.311850,4.411911,4.411961,4.510833,4.510880,5.511896,5.511962,5.610886,5.610937,5.710815,5.710861,5.810775,5.810807,5.911979,5.912040,6.010820,6.010869,6.110773,6.110816,6.210854,6.210900,6.311872,6.311926,6.411927,6.411984,6.510854,6.510907,6.611877,6.611939,6.711882,6.711929,6.811830,6.811873,6.911875,6.911932
tau_j1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j2,8.585093,8.585093,10.574916,10.574916,0.000000,0.000000,9.682338,9.682338,0.000000,0.000000,0.000000,0.000000,9.834043,9.834043,8.254737,8.254737,0.000000,0.000000,0.000000,0.000000,8.740898,8.740898,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.231396,8.231396,9.858496,9.858496,0.000000,0.000000,10.849545,10.849545,0.000000,0.000000,12.535173,12.535173,0.000000,0.000000,10.883535,10.883535,8.486475,8.486475,0.000000,0.000000,10.383625,10.383625,0.000000,0.000000,8.589212,8.589212
tau_j3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j4,3.910717,3.910717,3.763494,3.763494,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.991776,-2.991776,0.000000,0.000000,-3.176667,-3.176667,0.000000,0.000000,-2.721228,-2.721228,0.000000,0.000000,0.000000,0.000000,-2.964346,-2.964346,0.000000,0.000000,-2.663252,-2.663252,0.000000,0.000000
tau_j5,0.000000,0.000000,-1.064446,-1.064446,0.000000,0.000000,-1.012677,-1.012677,0.000000,0.000000,-1.038337,-1.038337,-1.099056,-1.099056,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.133513,-1.133513,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j6,0.000000,0.000000,0.000000,0.000000,-1.577101,-1.577101,-1.131372,-1.131372,-1.428750,-1.428750,-1.603770,-1.603770,-1.295817,-1.295817,-1.272940,-1.272940,-1.653334,-1.653334,-1.544719,-1.544719,-1.064893,-1.064893,-1.542716,-1.542716,-1.738503,-1.738503,-1.581516,-1.581516,-1.437527,-1.437527,0.000000,0.000000,-1.329846,-1.329846,-1.092727,-1.092727,0.000000,0.000000,-1.250940,-1.250940,-1.934297,-1.934297,-1.924079,-1.924079,-1.642809,-1.642809,0.000000,0.000000,-2.005997,-2.005997,-1.204516,-1.204516,-2.177667,-2.177667,-1.691584,-1.691584,-1.514800,-1.514800,-1.794208,-1.794208,-1.216454,-1.216454,-1.898997,-1.898997,0.000000,0.000000
tau_j7,0.000000,0.000000,0.000000,0.000000,-1.525341,-1.525341,-1.521116,-1.521116,-1.460477,-1.460477,-1.576117,-1.576117,-1.778286,-1.778286,-1.652443,-1.652443,-1.603827,-1.603827,-1.516624,-1.516624,-1.188987,-1.188987,-1.303098,-1.303098,-1.733312,-1.733312,-1.496830,-1.496830,-1.280122,-1.280122,-1.186011,-1.186011,-1.458012,-1.458012,-1.041915,-1.041915,-1.050784,-1.050784,-1.795646,-1.795646,-2.371062,-2.371062,-2.436095,-2.436095,-1.954968,-1.954968,-1.326511,-1.326511,-1.592796,-1.592796,-1.640446,-1.640446,-2.089536,-2.089536,-2.078878,-2.078878,-2.142629,-2.142629,-2.021624,-2.021624,-1.649180,-1.649180,-1.681859,-1.681859,0.000000,0.000000
