time,3.411870,3.565066,3.695110,3.826747,3.955165,4.110818,4.311836,4.511808,4.911951,5.170532,5.381664,5.510573,5.649681,5.790099,5.931237,6.111823,6.311872,7.111847,8.012017,8.152361,8.314896,8.454871
tau_j1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j2,11.889348,10.258296,11.692704,10.083934,10.712680,10.919568,10.970476,9.471863,0.000000,9.745426,12.217342,15.468143,11.825006,12.848217,12.624838,8.697180,8.500542,0.000000,0.000000,0.000000,0.000000,8.061339
tau_j3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j4,2.238517,2.785398,0.000000,0.000000,0.000000,0.000000,0.000000,2.042017,2.104219,3.319374,2.733115,3.257715,2.060703,0.000000,2.332844,2.340602,3.392896,2.253454,2.574938,2.283647,2.640584,3.284626
tau_j5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.052862,1.277503
tau_j7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
