time,5.211869,5.211931,5.311964,5.312044,5.411899,5.411947,5.605894,5.605963,5.811885,5.811934,5.911824,5.911870,6.011878,6.011938,6.111927,6.111977,6.211911,6.211965,6.311878,6.311931,6.405845,6.405893,6.511832,6.511875,6.605910,6.605979,6.711809,6.711854,7.811931,7.812004
tau_j1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j2,12.688685,12.688685,9.947846,9.947846,10.548016,10.548016,8.453264,8.453264,8.308039,8.308039,0.000000,0.000000,8.665594,8.665594,9.650541,9.650541,11.170313,11.170313,8.062273,8.062273,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j4,4.877391,4.877391,2.528107,2.528107,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.550699,-2.550699,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.618827,-2.618827
tau_j5,-1.368597,-1.368597,-1.012046,-1.012046,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.085451,1.085451,1.299684,1.299684,1.358292,1.358292,1.930915,1.930915,1.100523,1.100523,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j6,1.208680,1.208680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.546096,-1.546096,-2.730386,-2.730386,-2.577215,-2.577215,-1.489777,-1.489777,-1.262632,-1.262632,-1.753582,-1.753582,0.000000,0.000000,-1.000709,-1.000709,0.000000,0.000000,-1.436283,-1.436283
tau_j7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.301058,-1.301058,-1.820640,-1.820640,-2.127384,-2.127384,-1.478734,-1.478734,-1.694803,-1.694803,-1.980510,-1.980510,-1.413254,-1.413254,-1.089651,-1.089651,0.000000,0.000000
