time,2.611884,4.760677,4.988925,5.132186,5.280240
tau_j1,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j2,0.000000,0.000000,0.000000,0.000000,-10.400455
tau_j3,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j4,-3.346014,-2.819828,2.962575,3.836530,-5.342017
tau_j5,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j6,0.000000,0.000000,1.119815,0.000000,0.000000
tau_j7,0.000000,0.000000,0.000000,0.000000,0.000000
