time,3.611814,3.768367,3.897786,4.027550,4.308286,6.011739,6.259400
tau_j1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j3,0.000000,0.000000,0.000000,0.000000,9.420040,0.000000,0.000000
tau_j4,-2.256818,-2.909457,0.000000,0.000000,-2.227294,0.000000,0.000000
tau_j5,-1.193691,-1.370028,-1.061008,0.000000,-1.561683,0.000000,0.000000
tau_j6,-1.086133,-1.395459,-1.708138,-2.394228,-3.392776,-1.645221,-2.025229
tau_j7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
