time,2.712012,2.812006,2.910949,3.010987,3.111965,3.312023,3.411997,3.511946,3.612098,3.711973,3.811918,3.911941,4.011886,4.112038,4.211943,4.312006,4.411955,4.511942,4.611932,4.710936,4.811907,4.911998,5.011949,5.112030,5.211997
tau_j1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j4,0.000000,0.000000,0.000000,-2.035335,-2.300267,0.000000,0.000000,-2.067450,-2.187252,0.000000,-2.517058,-2.193704,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j5,1.208499,1.649894,1.778736,1.672344,0.000000,1.578832,1.705336,1.368038,1.132361,1.838950,1.699405,1.258345,1.699446,1.625769,1.584981,1.588249,1.451593,1.680292,1.839510,1.484944,1.465221,1.324354,1.519270,1.670155,1.268441
tau_j6,0.000000,1.124819,1.230512,1.038532,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.185492,1.030851,1.008154,1.212673,1.217678,1.038766,1.074170,1.163748,1.141104,1.054372
tau_j7,0.000000,0.000000,1.346683,1.506611,0.000000,0.000000,1.376521,1.560702,1.436543,1.663776,1.812216,1.280420,1.513173,1.476630,1.554930,1.339580,1.330433,1.536002,1.654642,1.276710,1.262147,1.058314,1.142106,1.264973,0.000000
