time,2.411882,2.411919,2.566522,2.566548,2.699685,2.699712,2.832475,2.832515,2.963319,2.963345,3.096803,3.096830,3.226921,3.226948,3.358245,3.358273,3.491843,3.491871,3.624301,3.624328,3.755959,3.755987,3.885398,3.885425,4.014207,4.014232,4.145173,4.145199,4.274097,4.274123,4.405673,4.405793,6.111816,6.111872,6.335772,6.335818,6.541703,6.541730
tau_j1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.440743,8.440743,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.799715,10.799715,0.000000,0.000000,8.093928,8.093928,10.654500,10.654500,11.047038,11.047038,11.495377,11.495377,9.272695,9.272695,11.895536,11.895536,8.318984,8.318984,9.813602,9.813602,8.493694,8.493694,10.339023,10.339023,10.911796,10.911796,12.027608,12.027608
tau_j3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j4,3.156621,3.156621,4.301326,4.301326,4.021258,4.021258,5.741380,5.741380,5.582855,5.582855,7.971993,7.971993,6.136097,6.136097,6.917927,6.917927,8.573534,8.573534,7.140638,7.140638,9.593521,9.593521,8.517385,8.517385,9.096417,9.096417,6.035377,6.035377,8.430828,8.430828,9.035273,9.035273,5.264472,5.264472,8.500048,8.500048,6.949078,6.949078
tau_j5,0.000000,0.000000,-1.348088,-1.348088,-1.500556,-1.500556,-1.514345,-1.514345,-1.726877,-1.726877,-1.733627,-1.733627,-1.416282,-1.416282,-1.385051,-1.385051,-1.667452,-1.667452,-1.672159,-1.672159,-2.192549,-2.192549,-1.690063,-1.690063,-1.516470,-1.516470,-1.550640,-1.550640,-1.910678,-1.910678,-2.315166,-2.315166,-1.660819,-1.660819,-2.633827,-2.633827,-1.536058,-1.536058
tau_j6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.278009,1.278009,0.000000,0.000000,1.272909,1.272909,1.078490,1.078490,1.301372,1.301372,1.137478,1.137478,1.234167,1.234167,1.326772,1.326772,0.000000,0.000000,1.426534,1.426534,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.747177,1.747177
tau_j7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
