time,4.311895,4.456864,4.670281,4.960547,5.270937,5.507737,5.721857,6.593095,6.737492,10.911908,11.095356,11.240500,11.379009,11.520516,11.658852
tau_j1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-8.220037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j4,2.065319,3.386745,4.092442,4.443549,5.523142,4.041069,2.634140,2.716321,0.000000,2.945122,4.359403,4.918677,3.505164,0.000000,0.000000
tau_j5,0.000000,-1.067958,0.000000,-1.100371,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.435530,-2.060935,-1.248994,0.000000,0.000000
tau_j6,0.000000,0.000000,0.000000,-1.485638,0.000000,-1.296153,-1.727163,-1.135468,-1.282964,1.124922,1.309221,0.000000,0.000000,-1.790098,-1.389305
tau_j7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
