time,2.711967,2.712026,2.811986,2.812047,2.911966,2.912021,3.010858,3.010910,3.211881,3.211949,3.310833,3.310879,3.410886,3.410936,3.511846,3.511892,3.612018,3.612088,3.711899,3.711953,3.811904,3.811960,3.910889,3.910929,4.011825,4.011872,4.111918,4.111968
tau_j1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j4,-3.546046,-3.546046,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.666951,2.666951,0.000000,0.000000,0.000000,0.000000,-2.939311,-2.939311,-3.194115,-3.194115,0.000000,0.000000,0.000000,0.000000
tau_j5,0.000000,0.000000,3.236567,3.236567,4.185375,4.185375,2.667720,2.667720,-1.787162,-1.787162,-2.921969,-2.921969,-1.566416,-1.566416,1.106391,1.106391,2.761092,2.761092,1.642155,1.642155,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.086923,1.086923
tau_j6,0.000000,0.000000,2.193852,2.193852,2.733542,2.733542,2.121155,2.121155,0.000000,0.000000,-1.129778,-1.129778,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j7,0.000000,0.000000,2.087318,2.087318,2.362179,2.362179,1.587487,1.587487,-1.220661,-1.220661,-2.623509,-2.623509,-2.911786,-2.911786,-1.666561,-1.666561,0.000000,0.000000,1.242572,1.242572,1.429281,1.429281,1.848170,1.848170,1.396173,1.396173,0.000000,0.000000
