time,3.210850,3.311896,3.410849,3.510808,3.611760,3.710749,3.811785,3.910758,4.010736,4.110776,4.211741,4.611886
tau_j1,0.632205,2.228186,4.000465,3.977817,2.941676,3.807855,3.149128,3.278993,3.687517,3.459817,2.305419,1.500766
tau_j2,-5.919869,-5.625375,-2.590520,-0.085574,-2.775946,-0.905561,0.939173,0.380292,1.326313,2.015738,0.470126,0.284212
tau_j3,-1.193480,-1.108180,-1.803465,-1.298571,-2.440768,-2.717654,-0.337189,-1.641483,-0.513025,2.869274,0.505434,1.407343
tau_j4,-2.192940,-1.621743,0.929886,3.858991,2.772644,3.802022,4.231014,4.140589,5.038271,4.313438,1.318629,0.750004
tau_j5,1.948509,3.505918,4.135012,3.615829,3.430005,3.425369,2.412693,2.509807,2.314684,1.636863,0.611677,0.041208
tau_j6,0.766593,0.551804,0.287046,0.067616,0.415322,0.193594,-0.240135,-0.214948,-0.665917,-1.283860,-1.133207,-1.053209
tau_j7,1.701268,2.635707,2.717265,1.537124,1.616664,1.189853,0.619703,0.298545,0.708880,0.713317,0.728147,-0.152362
