time,2.310880,2.611922,2.711908,2.911998,3.011929,3.111861,3.212821,3.311907,3.411868,3.511841,3.611894,3.711879,3.811858,3.910877,7.711836,7.811813,7.911826,8.011885,8.111843,8.211866,8.311915,8.411782,8.511779
tau_j1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j2,0.000000,0.000000,0.000000,0.000000,0.000000,-9.542922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j4,-2.007519,0.000000,0.000000,0.000000,2.403237,-2.586907,0.000000,0.000000,-2.056287,-3.256025,0.000000,-2.028743,-2.109094,0.000000,0.000000,0.000000,-3.024319,0.000000,-2.005532,0.000000,0.000000,-2.015066,0.000000
tau_j5,0.000000,1.205215,1.388890,1.064939,2.510004,2.448927,2.763472,2.725319,2.575567,2.206201,2.301146,2.281584,1.662995,1.228426,1.468350,3.174896,3.810677,4.320785,4.216222,3.813764,3.824861,3.316875,2.707658
tau_j6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.191980,0.000000,0.000000,0.000000,-1.877061,-1.571806,-1.470085,-1.664629,-1.562172,-1.894259,-1.385760
tau_j7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.365513,1.705604,1.597098,1.578268,1.413206,1.840040,1.577948,1.602507
