time,8.312845,8.412735,8.512753,8.611705,8.712800,8.811781,8.912834,9.112704,9.212705,9.312711,9.412741,9.512752,9.612747,9.712791,9.812687,9.912709,10.011706,10.112698,10.911783,11.012761,11.112685,11.212668,11.312701,11.412716,11.512750,11.611690,11.712720,11.812737,11.912604,12.012641,12.112639,12.212644,12.312727,12.412705,12.512671,12.611725,12.711696,12.811659,12.911616,13.011771
tau_j1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j2,0.000000,8.578834,8.332431,8.695554,9.536857,10.223403,9.850331,9.297681,0.000000,0.000000,8.236373,8.545177,8.871563,10.121651,0.000000,0.000000,0.000000,0.000000,8.515137,9.325961,8.287560,9.827483,8.733041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j4,2.383090,2.821000,2.914795,3.070462,3.673235,3.527419,3.733086,3.627870,2.721819,2.407221,3.306972,3.864807,4.255561,4.385973,3.778763,3.289061,2.617622,2.119530,2.531723,3.223781,3.519829,3.338603,4.155266,2.939049,3.198870,2.920307,3.198625,3.896326,3.401404,3.242875,3.256900,2.541417,2.467850,2.853893,2.391637,2.813165,2.506857,2.779111,2.022909,2.223229
tau_j5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
