time,2.911895,4.911972,14.611823
tau_j1,0.000000,0.000000,8.673372
tau_j2,0.000000,0.000000,0.000000
tau_j3,0.000000,0.000000,0.000000
tau_j4,-2.543849,2.230108,0.000000
tau_j5,0.000000,0.000000,-1.455077
tau_j6,0.000000,0.000000,-1.602226
tau_j7,0.000000,0.000000,0.000000
