time,0.000000,3.010890,3.167556,3.306151,3.450831,3.588255,3.725459,3.865193,4.015884,4.158257,4.297315,4.435650,4.572705,4.709181,4.849855,4.984771,5.117403,5.417048,5.629951,6.099850,6.804297
tau_j1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j2,0.000000,0.000000,0.000000,0.000000,0.000000,8.904584,8.442683,8.509167,10.132658,11.094469,8.801275,9.612589,10.810337,9.297652,9.532922,10.650607,0.000000,8.307005,0.000000,0.000000,0.000000
tau_j3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j4,0.000000,2.562757,2.629254,3.103838,3.149836,3.217103,2.413192,2.561359,3.131237,3.183945,2.522245,3.141077,3.382991,3.076342,4.004502,3.875020,2.711609,4.278825,2.179949,4.008133,2.633557
tau_j5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.015829,0.000000,0.000000,0.000000,1.418523,1.308395
tau_j7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
