time,2.811885,2.911858,3.010799,3.111829,3.211852,3.311901,3.611932,3.712885,3.811951,4.011955,4.111918,4.312950,4.411843,4.511837,4.611860,4.712899,4.811892,4.910860,5.011883,5.111891,5.211941,5.311878,5.411845,5.512830,5.611922,5.711817,5.811871,5.911846,6.011880,6.111844,6.211822,6.311814,6.410830,8.512813,8.611821,8.711850,8.811835,8.912929,9.011868,9.111839,9.211839,9.311809,9.410773,9.512823,9.611898,9.712964,13.912786,14.010753,14.112875,14.211783,14.312802,14.610815,14.712758
tau_j1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.486894,0.000000,0.000000,0.000000,8.897931,8.209775,0.000000,0.000000,0.000000,8.267896,8.081786,0.000000,8.275420,0.000000,0.000000,8.033564,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j4,2.046190,2.656081,2.935796,2.116855,2.194980,3.028780,2.581023,2.817612,2.126489,3.154546,2.690385,0.000000,2.076409,2.469522,2.544759,2.088295,2.229393,0.000000,2.286957,2.065036,2.647997,2.376997,2.137585,2.726934,2.982413,2.807609,2.082751,2.309273,2.341593,2.672212,2.848123,2.819687,2.190688,2.432057,2.414397,2.482050,0.000000,0.000000,2.155516,0.000000,2.172399,2.127459,2.326542,0.000000,2.379232,2.318786,0.000000,0.000000,0.000000,2.073985,2.143514,2.041243,2.149133
tau_j5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j6,0.000000,0.000000,1.115230,0.000000,0.000000,1.062211,0.000000,1.051593,0.000000,1.183162,1.199983,1.033700,1.148120,1.277364,1.178397,1.229775,1.267391,1.110992,1.228833,1.317747,1.445627,1.322300,1.347871,1.373755,1.372126,1.349308,1.188753,1.216869,1.187777,1.350569,1.218828,1.195991,1.151784,1.259624,1.239195,1.280652,1.059587,1.082341,1.127165,1.059625,1.265678,1.174578,1.124707,1.025859,1.184541,1.198234,1.129184,1.129610,1.230302,1.231367,1.212184,1.137791,1.221830
tau_j7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
