time,8.411777,8.511832,8.611885,8.711830,8.811826,8.911827
tau_j1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j4,-2.253064,-3.412570,0.000000,-2.243531,-3.256009,-2.158322
tau_j5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tau_j6,0.000000,0.000000,-1.020036,-1.176640,0.000000,0.000000
tau_j7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
