time,9.311822,9.611892,9.811767,9.911695
tau_j1,0.000000,0.000000,0.000000,0.000000
tau_j2,8.446835,8.661644,8.421753,0.000000
tau_j3,0.000000,0.000000,0.000000,0.000000
tau_j4,0.000000,0.000000,0.000000,-2.410548
tau_j5,0.000000,0.000000,0.000000,0.000000
tau_j6,0.000000,0.000000,0.000000,0.000000
tau_j7,0.000000,0.000000,0.000000,0.000000
